uniqid_eco4,NWALT82_11_eco4,NWALT82_12_eco4,NWALT82_21_eco4,NWALT82_22_eco4,NWALT82_23_eco4,NWALT82_24_eco4,NWALT82_25_eco4,NWALT82_26_eco4,NWALT82_27_eco4,NWALT82_31_eco4,NWALT82_32_eco4,NWALT82_33_eco4,NWALT82_41_eco4,NWALT82_43_eco4,NWALT82_44_eco4,NWALT82_45_eco4,NWALT82_46_eco4,NWALT82_50_eco4,NWALT82_60_eco4,NWALT82_9999_eco4
499,2.87,10.76,0.45,0.12,0.16,0.12,0.02,0.67,0.97,0.00,3.31,0.02,0.03,3.94,3.29,0.22,1.80,71.22,0.01,0.00
500,1.69,6.20,0.44,0.23,0.07,0.14,0.03,0.75,1.14,0.00,2.65,0.01,0.03,17.93,11.66,0.40,3.57,53.05,0.00,0.00
501,1.96,7.12,0.29,0.07,0.02,0.03,0.00,0.44,0.91,0.00,3.76,0.00,0.02,6.13,2.11,0.34,2.20,74.50,0.09,0.00
502,1.47,18.01,0.93,0.25,0.05,0.09,0.03,1.34,1.00,0.01,4.41,0.02,0.12,10.80,7.07,0.51,2.48,51.39,0.00,0.00
503,7.30,21.33,0.27,0.10,0.03,0.04,0.03,0.22,0.40,0.00,0.92,0.00,0.02,1.88,9.08,1.01,0.47,56.81,0.09,0.00
504,5.63,2.47,0.18,0.04,0.00,0.02,0.00,0.13,0.55,0.00,0.94,0.01,0.01,1.21,2.48,0.18,0.12,84.73,1.30,0.00
505,2.77,4.72,0.38,0.15,0.03,0.04,0.12,0.34,0.37,0.01,1.73,0.00,0.01,1.18,0.82,0.07,0.08,72.36,14.84,0.00
506,7.67,11.67,0.28,0.06,0.01,0.05,0.00,0.16,0.46,0.00,0.92,0.01,0.00,1.22,3.22,0.17,0.07,73.03,1.01,0.00
507,3.78,3.43,0.17,0.00,0.00,0.01,0.00,0.12,0.31,0.00,0.30,0.00,0.00,11.10,5.83,0.66,0.27,73.56,0.45,0.00
508,2.09,12.71,0.26,0.04,0.02,0.01,0.00,0.14,0.27,0.00,0.49,0.01,0.00,10.92,3.17,0.37,0.32,68.71,0.48,0.00
509,2.44,10.44,0.15,0.01,0.00,0.03,0.00,0.06,0.32,0.00,0.25,0.00,0.00,4.77,1.14,0.25,0.11,79.62,0.41,0.00
510,12.49,19.01,0.38,0.07,0.02,0.11,0.01,0.38,0.52,0.00,3.84,0.01,0.00,1.45,0.26,0.14,0.04,59.10,2.16,0.00
511,3.49,16.80,0.20,0.04,0.01,0.02,0.01,0.09,0.36,0.00,0.46,0.00,0.00,2.55,0.36,0.07,0.10,73.64,1.78,0.00
512,3.07,15.14,0.33,0.16,0.03,0.08,0.08,0.32,0.55,0.01,0.61,0.01,0.07,4.25,1.82,0.15,0.26,72.18,0.90,0.00
513,0.53,34.69,0.21,0.02,0.00,0.00,0.00,0.03,0.33,0.00,0.11,0.00,0.00,2.71,5.75,0.19,0.46,54.80,0.15,0.00
514,7.63,8.12,0.70,0.74,0.25,0.25,0.59,1.27,0.49,0.02,4.88,0.49,12.19,0.20,1.97,0.39,0.13,59.68,0.00,0.00
515,14.71,14.65,0.05,0.01,0.00,0.01,0.01,0.04,0.07,0.00,0.20,0.00,0.02,0.03,0.06,0.01,0.00,41.25,28.84,0.01
516,2.44,45.30,0.28,0.04,0.01,0.00,0.00,0.08,0.21,0.00,0.34,0.01,0.18,1.23,5.19,0.71,0.16,43.81,0.01,0.00
517,4.06,30.67,0.23,0.08,0.04,0.04,0.03,0.27,0.27,0.79,0.97,0.00,0.13,0.10,1.40,0.13,0.03,60.51,0.28,0.00
518,10.99,10.03,0.18,0.06,0.01,0.04,0.00,0.26,0.42,0.00,2.67,0.00,0.01,2.41,5.26,0.83,0.55,65.97,0.30,0.00
519,13.39,19.21,0.29,0.09,0.02,0.02,0.02,0.16,0.35,0.00,0.54,0.00,0.01,1.13,6.57,0.81,0.32,57.05,0.01,0.00
520,8.94,23.18,0.19,0.09,0.02,0.02,0.02,0.22,0.34,0.00,1.18,0.00,0.24,0.16,1.61,0.35,0.08,63.28,0.08,0.00
521,2.02,11.28,0.56,0.31,0.03,0.30,0.36,0.89,0.33,0.98,1.04,0.00,0.03,0.10,0.89,0.12,0.02,80.24,0.51,0.00
522,3.64,8.12,0.18,0.09,0.02,0.03,0.02,0.25,0.36,0.00,0.55,0.02,0.03,1.66,3.12,0.08,0.17,79.21,2.43,0.00
523,2.89,17.84,0.21,0.02,0.13,0.02,0.00,0.06,0.22,0.00,0.17,0.04,0.09,0.39,0.36,0.02,0.06,77.22,0.27,0.00
524,4.10,8.11,0.23,0.23,0.08,0.09,0.19,0.44,0.33,0.03,2.24,0.01,0.88,0.04,0.09,0.01,0.05,80.70,2.14,0.00
525,2.23,14.26,0.17,0.03,0.01,0.04,0.01,0.05,0.29,0.00,0.27,0.00,0.01,0.09,0.09,0.03,0.03,81.68,0.71,0.00
526,1.02,63.01,0.14,0.02,0.01,0.01,0.01,0.02,0.13,0.00,0.03,0.00,0.00,0.04,0.09,0.01,0.01,34.43,1.01,0.00
527,0.25,17.78,0.78,0.34,0.06,0.08,0.21,0.42,0.77,0.00,0.82,0.00,0.05,9.83,15.42,0.34,0.87,51.98,0.00,0.00
528,6.06,1.42,1.70,2.40,1.05,1.81,4.02,3.72,1.22,2.20,2.04,0.00,0.05,11.89,24.27,1.11,1.42,33.41,0.20,0.00
529,1.20,2.17,0.56,0.23,0.11,0.11,0.19,0.82,0.65,0.37,0.65,0.00,0.01,40.36,11.46,0.47,0.51,40.03,0.10,0.00
530,4.59,4.80,0.86,0.24,0.14,0.18,0.14,0.78,0.82,0.01,1.86,0.00,0.01,17.02,4.08,0.39,1.02,62.36,0.68,0.00
531,2.63,4.57,0.45,0.10,0.03,0.05,0.01,0.41,0.80,0.00,1.43,0.00,0.02,35.60,9.12,0.38,0.24,43.76,0.40,0.00
532,0.75,15.20,0.26,0.03,0.01,0.01,0.00,0.14,0.40,0.00,0.37,0.00,0.00,15.28,7.67,0.26,0.19,59.36,0.05,0.00
533,1.74,9.68,0.50,0.14,0.09,0.11,0.05,0.57,0.97,0.13,1.52,0.00,0.04,37.32,18.20,0.39,0.33,28.15,0.04,0.00
534,1.37,11.50,0.13,0.18,0.12,0.34,0.03,1.04,1.27,0.00,1.72,0.00,0.04,16.00,39.32,0.31,0.13,25.14,1.34,0.00
535,4.53,8.17,1.13,1.33,0.67,0.71,1.29,3.49,1.77,1.86,2.59,0.01,0.02,25.83,18.77,1.09,1.69,24.89,0.17,0.00
536,7.83,2.83,0.83,0.87,0.37,0.56,0.42,2.57,1.18,1.15,1.32,0.01,0.10,44.90,20.65,0.98,1.07,12.34,0.04,0.00
537,13.15,3.88,0.39,0.17,0.05,0.07,0.04,0.47,0.55,0.00,1.19,0.00,0.02,34.67,16.78,1.53,2.61,24.33,0.10,0.00
538,3.17,6.64,0.43,0.17,0.04,0.05,0.02,0.44,0.75,0.01,0.50,0.00,0.01,33.78,31.53,1.25,1.63,19.54,0.03,0.00
539,2.26,8.39,0.37,0.12,0.02,0.03,0.02,0.29,0.40,0.00,0.47,0.00,0.01,32.68,22.72,1.29,1.90,29.00,0.03,0.00
540,11.23,7.42,0.78,0.55,0.16,0.49,0.18,1.81,1.45,0.01,7.33,0.04,0.21,13.75,4.73,0.19,5.75,43.71,0.22,0.00
541,4.73,12.72,0.23,0.10,0.03,0.18,0.00,0.95,1.18,0.01,4.16,0.01,0.04,2.68,1.14,0.04,5.98,65.81,0.00,0.00
542,0.11,0.05,0.45,0.14,0.02,0.06,0.05,0.49,0.47,0.00,0.10,0.00,0.01,46.99,38.73,1.18,0.24,10.68,0.24,0.00
543,2.87,1.58,0.50,0.17,0.12,0.09,0.12,0.51,0.53,0.08,0.67,0.01,0.01,27.38,20.67,1.59,2.19,40.45,0.46,0.00
544,0.11,0.17,0.73,0.37,0.07,0.17,0.24,0.87,0.60,0.22,0.50,0.00,0.03,60.19,17.85,2.16,7.57,8.13,0.01,0.00
545,0.48,0.71,0.85,0.72,0.34,0.40,1.00,2.26,1.11,0.64,0.67,0.01,0.04,60.23,20.46,0.62,0.61,8.80,0.08,0.00
546,3.53,2.92,1.65,2.00,1.18,1.68,2.80,7.34,1.90,3.52,4.29,0.01,0.22,35.23,14.45,0.54,0.45,14.35,1.94,0.00
547,3.51,4.08,0.81,0.49,0.20,0.39,0.57,1.37,0.95,0.28,0.89,0.01,0.04,50.94,19.79,0.52,0.22,14.74,0.21,0.00
548,9.58,3.65,1.36,1.15,0.72,0.70,1.52,2.72,1.28,0.97,0.80,0.01,0.06,35.18,28.87,0.43,0.26,10.62,0.11,0.00
549,0.62,0.22,0.85,0.51,0.22,0.21,0.51,1.02,0.76,0.13,0.21,0.01,0.03,86.07,3.71,0.11,0.20,4.53,0.07,0.00
550,1.66,1.48,9.30,14.66,10.47,6.62,30.55,6.67,1.55,7.93,0.60,0.03,0.34,4.62,1.53,0.07,0.16,1.20,0.55,0.00
551,0.67,3.86,0.61,0.22,0.14,0.09,0.25,0.35,0.61,0.02,0.36,0.00,0.02,79.82,1.98,0.25,1.26,9.33,0.17,0.00
552,1.28,0.42,0.71,0.34,0.17,0.12,0.22,0.96,0.96,0.06,0.64,0.01,0.04,77.93,2.80,0.23,0.77,11.59,0.76,0.00
553,0.67,0.62,2.95,3.85,2.16,2.93,7.75,8.97,1.59,6.45,3.29,0.02,0.08,42.40,7.40,0.44,0.99,5.80,1.63,0.00
554,1.21,0.62,3.48,6.37,2.77,4.22,9.42,11.73,2.37,5.59,2.68,0.01,0.14,30.84,8.77,0.47,1.24,7.12,0.96,0.00
555,0.69,0.23,0.63,0.47,0.16,0.31,0.54,1.17,0.88,0.10,0.51,0.00,0.06,72.86,10.37,0.39,0.27,9.85,0.50,0.00
556,0.91,0.41,0.80,0.70,0.34,0.34,0.57,1.68,1.16,0.21,0.82,0.00,0.04,73.81,8.20,0.26,0.54,9.12,0.08,0.00
557,0.85,0.06,1.42,1.62,0.77,0.68,1.65,3.40,1.43,0.98,1.41,0.01,0.04,65.39,8.91,0.38,0.53,10.38,0.10,0.00
558,1.15,0.02,1.63,1.34,1.96,0.77,2.26,3.25,1.29,0.87,1.53,0.00,0.02,61.65,12.73,0.41,0.51,8.40,0.22,0.00
559,0.75,0.01,0.97,0.82,0.41,0.31,0.99,2.26,1.23,2.04,2.67,0.01,0.08,34.54,16.82,1.31,0.83,33.74,0.21,0.00
560,0.40,0.01,0.96,0.25,0.10,0.10,0.23,0.58,0.83,0.01,0.13,0.00,0.01,85.76,6.22,0.21,0.34,3.86,0.00,0.00
561,0.67,0.04,0.98,0.61,0.32,0.26,0.59,1.55,1.06,0.05,0.90,0.02,0.01,69.23,11.54,0.39,0.65,11.09,0.04,0.00
562,3.40,2.95,0.66,0.54,0.22,0.23,0.20,1.84,1.19,0.01,2.55,0.00,0.01,65.52,9.02,0.20,0.20,11.12,0.14,0.00
563,1.98,3.85,1.19,1.17,0.65,0.47,0.81,3.55,1.46,0.92,3.52,0.01,0.02,49.49,12.83,0.34,0.77,16.90,0.06,0.00
564,1.04,0.68,0.40,0.14,0.03,0.10,0.05,0.53,0.86,0.01,0.66,0.00,0.00,79.39,3.66,0.17,0.60,11.57,0.10,0.00
565,2.73,5.28,1.21,1.17,0.70,0.64,0.78,4.13,1.55,1.44,9.30,0.06,0.13,23.46,5.86,0.50,2.70,37.99,0.38,0.00
566,1.22,2.70,0.89,0.86,0.33,0.36,0.35,2.45,1.65,0.70,3.13,0.00,0.07,46.51,16.95,0.35,1.00,20.50,0.00,0.00
567,1.23,3.62,1.09,1.23,0.42,0.59,1.04,3.15,1.59,1.10,2.80,0.01,0.05,42.43,20.33,0.30,0.44,18.60,0.00,0.00
568,3.28,6.45,1.07,1.29,0.66,1.07,0.66,6.01,1.60,1.85,7.42,0.13,0.16,21.97,19.23,0.45,0.62,26.03,0.05,0.00
569,0.74,1.05,1.93,2.69,1.52,1.18,5.43,4.11,1.33,1.62,1.71,0.02,0.11,63.78,5.17,0.14,0.57,6.89,0.02,0.00
570,0.89,0.61,2.96,4.08,1.89,1.72,7.19,6.24,1.62,3.09,7.22,0.01,0.15,43.33,6.06,0.25,0.66,11.68,0.35,0.00
571,1.13,0.57,0.56,0.40,0.11,0.10,0.19,0.96,1.13,0.03,0.54,0.00,0.17,82.96,1.30,0.13,0.34,9.30,0.08,0.00
572,2.34,1.94,1.37,0.88,0.78,0.62,0.91,2.91,1.40,0.06,2.78,0.01,0.71,70.16,2.21,0.20,0.65,10.02,0.06,0.00
573,0.61,5.15,0.63,0.60,0.22,0.27,0.40,1.99,1.12,0.36,2.81,0.01,0.03,52.60,11.81,0.16,0.87,20.36,0.00,0.00
574,0.27,0.21,0.33,0.06,0.01,0.02,0.00,0.01,0.41,0.01,0.08,0.00,0.01,1.63,7.20,0.14,0.01,84.64,4.96,0.00
575,5.72,3.00,0.13,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.04,0.07,0.00,0.01,90.34,0.48,0.00
576,3.04,3.65,0.13,0.01,0.00,0.11,0.00,0.02,0.08,0.00,0.44,0.00,0.03,0.52,2.01,0.06,0.07,89.82,0.01,0.00
577,6.97,0.69,0.63,0.00,0.00,1.11,0.00,0.01,0.02,0.00,3.83,0.01,0.01,0.58,0.72,0.00,0.14,85.23,0.05,0.00
578,6.19,0.95,0.36,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.17,0.00,0.02,0.15,0.34,0.00,0.00,91.19,0.07,0.00
579,2.38,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.54,0.00,0.00,0.37,1.99,0.11,0.23,89.75,0.23,0.00
580,0.72,1.28,0.22,0.07,0.01,0.02,0.00,0.08,0.19,0.00,0.65,0.00,0.04,5.82,18.15,0.62,0.78,71.35,0.00,0.00
581,1.12,1.74,0.39,0.04,0.00,0.03,0.00,0.03,0.80,0.00,1.45,0.00,0.06,0.09,2.73,0.03,0.00,91.49,0.00,0.00
582,1.63,3.71,1.92,1.26,0.33,0.58,0.67,3.34,1.90,1.58,8.71,0.01,0.21,4.61,21.58,0.54,0.07,46.89,0.44,0.00
583,0.71,0.56,0.51,0.10,0.02,0.05,0.00,0.14,0.57,0.04,2.03,0.01,0.04,1.13,4.11,0.05,0.02,88.57,1.33,0.00
584,3.09,2.37,0.82,0.13,0.06,0.07,0.07,0.53,0.69,0.01,5.66,0.02,0.03,0.22,2.33,0.13,0.00,82.66,1.12,0.00
585,2.72,1.74,0.80,0.29,0.10,0.13,0.18,1.35,1.02,1.19,9.94,0.00,0.03,0.73,6.04,0.44,0.01,73.09,0.19,0.00
586,0.47,0.22,0.82,0.25,0.06,0.06,0.07,0.46,0.83,0.02,4.16,0.01,0.04,2.04,8.32,0.20,0.05,81.83,0.10,0.00
587,2.43,2.20,0.83,0.39,0.10,0.19,0.07,0.99,1.33,0.23,6.59,0.01,0.15,0.63,4.23,0.11,0.02,79.22,0.27,0.00
588,0.35,1.47,1.06,1.07,0.33,0.78,0.93,6.44,0.95,4.80,28.14,0.01,0.10,11.72,11.45,0.32,0.05,29.80,0.22,0.00
589,5.01,2.27,1.52,0.92,0.52,0.65,0.59,6.06,1.05,6.63,18.12,0.03,0.18,0.71,1.88,0.03,0.00,52.69,1.13,0.00
590,0.12,0.08,0.00,0.00,0.00,0.01,0.00,0.01,0.04,0.00,0.09,0.00,0.01,0.00,0.01,0.00,0.00,86.18,13.43,0.02
591,1.00,0.73,0.47,0.15,0.06,0.00,0.00,0.34,1.04,0.00,2.98,0.00,0.01,7.03,20.09,0.21,0.10,65.75,0.02,0.01
592,1.97,0.75,1.16,0.31,0.13,0.06,0.07,0.56,0.90,0.01,2.17,0.02,0.08,7.43,10.99,0.09,0.11,73.07,0.13,0.01
593,4.03,1.28,0.15,0.02,0.01,0.01,0.01,0.02,0.10,0.00,0.16,0.00,0.01,0.29,0.21,0.00,0.00,91.39,2.27,0.03
594,1.51,0.93,0.67,0.21,0.03,0.06,0.01,0.28,0.71,0.01,2.34,0.02,0.05,1.81,2.28,0.05,0.06,88.96,0.01,0.00
595,8.10,1.08,4.92,1.32,0.49,0.21,0.00,2.08,1.63,0.00,4.70,0.06,0.16,13.25,9.53,0.21,0.13,51.90,0.22,0.00
596,0.34,0.22,0.40,0.07,0.02,0.05,0.01,0.07,0.28,0.00,0.68,0.00,0.03,0.21,0.16,0.00,0.01,90.01,7.44,0.00
597,2.84,1.09,0.62,0.13,0.03,0.05,0.01,0.29,0.68,0.00,4.65,0.00,0.07,0.67,2.85,0.04,0.01,85.62,0.33,0.00
598,10.75,1.95,0.58,0.27,0.05,0.10,0.02,1.01,1.24,0.04,9.42,0.00,0.09,1.14,2.41,0.05,0.03,70.28,0.57,0.00
599,1.92,1.38,0.46,0.12,0.05,0.03,0.05,0.14,0.66,0.01,0.44,0.00,0.03,1.01,2.57,0.07,0.05,91.03,0.00,0.00
600,1.40,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.26,18.60,0.05
601,17.27,3.51,0.07,0.02,0.01,0.00,0.00,0.04,0.05,0.00,0.18,0.01,0.03,0.01,0.01,0.00,0.01,77.48,1.30,0.00
602,1.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.11,0.03,0.00,0.00,95.99,1.01,0.03
603,0.51,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,98.77,0.00,0.04
604,1.55,1.26,0.89,0.27,0.06,0.13,0.04,1.33,1.42,0.36,4.43,0.01,0.13,5.64,25.72,0.46,0.04,56.16,0.09,0.00
605,0.62,0.08,0.17,0.09,0.00,0.07,0.00,0.24,0.30,0.00,4.90,0.00,0.00,0.31,1.30,0.04,0.06,91.72,0.10,0.00
606,1.85,0.45,0.23,0.00,0.00,0.28,0.00,0.00,0.00,0.02,0.04,0.00,0.00,0.09,0.08,0.00,0.00,96.90,0.06,0.00
607,3.18,2.30,3.50,4.90,2.31,2.14,4.57,16.01,1.20,14.21,13.21,0.02,0.28,6.24,9.29,0.26,0.06,16.18,0.13,0.00
608,5.53,3.79,1.38,0.53,0.18,0.19,0.13,2.04,1.52,0.57,13.54,0.00,0.09,0.92,5.65,0.37,0.02,63.49,0.05,0.00
609,3.34,2.57,2.25,2.19,0.61,1.10,1.85,8.87,1.16,9.19,24.02,0.03,0.18,1.15,6.18,0.41,0.03,34.46,0.42,0.00
610,3.15,2.58,7.38,13.82,2.53,5.90,24.18,19.89,0.82,17.58,0.62,0.02,0.12,0.12,0.56,0.00,0.00,0.68,0.02,0.00
611,4.31,5.18,3.34,3.82,1.51,1.71,4.81,13.03,0.92,9.97,22.86,0.04,0.37,2.70,5.75,0.11,0.24,19.02,0.32,0.00
612,2.42,5.74,2.43,2.12,0.80,0.81,1.07,8.23,1.98,6.63,20.12,0.11,0.27,2.00,8.20,0.08,0.13,36.66,0.20,0.00
613,3.28,2.65,5.48,7.96,2.64,4.17,16.92,19.16,1.07,12.49,11.35,0.03,0.24,0.90,1.86,0.04,0.07,9.35,0.36,0.00
614,2.85,2.92,2.33,2.73,0.79,0.93,1.48,9.81,1.64,8.37,17.60,0.02,0.35,1.42,5.37,0.07,0.05,41.20,0.05,0.00
615,4.05,2.44,2.54,2.22,0.81,1.02,1.76,7.70,1.61,4.98,13.81,0.07,0.30,8.96,18.30,0.30,0.02,28.99,0.14,0.00
616,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,53.27,45.32,0.00
617,1.02,0.00,0.24,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.48,64.25,33.60,0.00
618,3.13,0.00,0.26,0.03,0.00,0.02,0.04,0.20,0.09,0.02,0.93,0.00,0.00,0.00,0.00,0.00,0.15,91.95,3.17,0.00
619,0.39,0.00,0.36,0.03,0.02,0.00,0.00,0.10,0.17,0.00,0.97,0.00,0.05,0.03,0.62,0.34,0.35,95.05,1.54,0.00
620,1.13,0.00,0.30,0.15,0.04,0.07,0.06,0.72,0.32,0.02,4.95,0.00,0.01,0.02,0.01,0.02,0.64,90.43,1.12,0.00
621,7.55,0.02,0.36,0.13,0.02,0.12,0.12,0.53,0.21,0.04,1.04,0.01,0.02,0.00,0.02,0.18,2.54,85.22,1.90,0.00
622,1.58,0.00,0.30,0.01,0.00,0.00,0.00,0.06,0.08,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.10,95.71,1.31,0.00
623,0.30,0.00,0.25,0.09,0.04,0.04,0.01,0.74,0.39,0.01,7.22,0.00,0.00,0.08,0.06,0.19,1.26,88.66,0.67,0.00
624,0.35,0.00,0.08,0.05,0.00,0.03,0.05,0.04,0.07,0.04,0.07,0.00,0.01,0.01,0.04,0.03,3.02,69.29,26.83,0.00
625,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.09,0.00,0.00,0.00,7.30,88.55,3.95,0.00
626,1.15,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.27,52.44,46.10,0.00
627,0.41,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.07,70.00,29.48,0.00
628,0.79,0.00,0.14,0.00,0.00,0.01,0.00,0.01,0.02,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.04,77.92,20.81,0.00
629,0.36,0.00,0.17,0.01,0.00,0.03,0.00,0.02,0.12,0.00,0.45,0.00,0.00,0.00,0.00,0.01,0.42,92.24,6.17,0.00
630,0.09,0.04,0.18,0.09,0.02,0.06,0.00,0.25,0.37,0.00,1.03,0.00,0.01,0.35,0.53,1.38,5.99,88.00,1.61,0.00
631,0.89,0.30,0.87,0.30,0.08,0.12,0.19,0.54,0.64,0.41,2.30,0.01,0.04,9.60,22.30,0.42,0.21,60.75,0.01,0.00
632,1.76,1.06,0.92,0.27,0.04,0.22,0.09,0.67,0.72,0.04,10.03,0.01,0.02,3.97,17.51,0.24,0.11,62.23,0.09,0.00
633,1.98,0.33,0.78,0.16,0.03,0.07,0.00,0.52,0.54,0.00,7.27,0.00,0.00,1.25,6.42,0.12,0.15,80.22,0.14,0.00
634,3.40,0.52,0.83,0.42,0.05,0.20,0.12,0.64,0.88,0.40,2.74,0.01,0.05,19.10,28.54,0.28,0.10,41.71,0.00,0.00
635,0.23,0.03,0.54,0.17,0.04,0.04,0.02,0.30,0.41,0.02,1.95,0.01,0.06,5.29,22.35,0.41,0.04,68.09,0.00,0.00
636,0.34,0.21,0.47,0.18,0.03,0.19,0.03,0.74,0.74,0.21,6.33,0.00,0.03,17.04,27.70,0.76,0.05,44.95,0.00,0.00
637,4.53,3.56,0.83,0.30,0.12,0.31,0.19,1.86,1.02,0.25,5.47,0.01,0.00,22.73,14.02,0.36,2.08,42.15,0.21,0.00
638,1.23,0.83,1.38,1.09,0.54,0.61,1.27,3.98,1.37,1.57,6.00,0.03,0.06,24.96,20.71,0.51,0.56,33.25,0.05,0.00
639,1.11,0.32,2.09,2.80,0.54,1.95,1.63,13.42,1.91,15.45,18.34,0.01,0.01,6.00,6.45,0.27,0.65,25.74,1.33,0.00
640,3.60,1.63,3.14,5.84,2.51,2.79,7.62,20.77,0.95,7.38,12.08,0.01,0.14,10.95,13.54,0.22,0.29,6.31,0.24,0.00
641,2.31,5.00,1.22,0.29,0.26,0.38,0.00,2.19,1.87,0.00,9.39,0.03,0.18,0.30,0.59,0.02,0.00,75.14,0.83,0.00
642,3.37,2.89,0.79,0.28,0.06,0.26,0.01,1.76,1.37,0.00,19.47,0.02,0.05,0.44,1.67,0.05,0.00,67.46,0.04,0.00
643,0.42,0.12,0.42,0.05,0.01,0.02,0.00,0.09,0.23,0.00,0.34,0.02,0.22,1.39,4.39,0.06,0.01,91.99,0.21,0.00
644,0.63,0.16,0.57,0.13,0.08,0.06,0.09,0.26,0.31,0.03,1.08,0.02,0.17,1.05,4.47,0.13,0.03,90.67,0.09,0.00
645,13.01,25.23,3.61,3.49,4.22,1.06,4.28,2.28,1.05,4.00,1.00,0.05,0.36,13.82,3.56,0.04,0.06,18.00,0.87,0.00
646,6.07,22.02,1.12,1.32,1.25,0.39,1.33,2.78,1.32,2.18,2.78,0.03,0.12,26.27,4.97,0.13,0.14,25.55,0.23,0.00
647,3.60,63.45,0.12,0.02,0.01,0.01,0.00,0.00,0.07,0.01,0.00,0.05,0.01,14.58,0.38,0.04,0.00,17.33,0.33,0.00
648,5.26,33.01,0.74,1.33,0.62,0.86,0.73,3.64,1.06,1.34,5.72,0.66,0.00,16.43,4.56,0.03,0.04,22.13,1.84,0.00
649,0.53,13.27,0.90,0.50,0.20,0.16,0.20,0.96,1.26,0.92,1.15,0.04,0.00,24.57,4.63,0.14,0.58,49.95,0.04,0.00
650,1.01,9.36,1.43,1.09,0.34,0.26,0.35,1.63,1.68,0.49,1.62,0.02,0.02,42.95,13.79,0.04,0.07,23.69,0.16,0.00
651,6.51,44.09,0.99,1.59,0.25,0.77,0.43,6.80,1.17,0.53,11.56,1.63,0.01,2.02,0.18,0.05,0.00,20.52,0.90,0.00
652,1.32,18.54,0.74,0.45,0.33,0.22,0.08,1.06,0.82,0.84,2.23,0.03,0.07,15.21,3.70,0.16,0.44,53.66,0.11,0.00
653,4.09,55.72,0.42,0.22,0.19,0.06,0.07,0.38,0.34,0.14,0.56,0.05,0.06,7.39,1.24,0.06,0.20,28.69,0.11,0.00
654,1.21,1.22,2.28,3.32,1.12,1.27,1.91,8.17,1.78,3.37,6.10,0.03,0.10,22.28,27.72,0.92,0.18,16.90,0.13,0.00
655,1.86,0.97,1.74,1.87,0.52,0.99,2.00,7.76,1.51,7.17,17.32,0.04,0.41,9.04,11.19,0.58,0.12,34.54,0.36,0.00
656,1.07,0.43,1.82,2.60,0.40,1.12,2.76,5.63,1.69,4.39,5.66,0.01,0.07,13.53,30.15,1.19,0.06,27.08,0.34,0.00
657,1.59,0.33,2.86,5.10,2.22,1.21,2.37,8.00,1.59,2.18,1.98,0.11,0.64,33.31,31.22,0.30,0.07,4.92,0.00,0.00
658,4.73,1.96,5.77,11.22,4.34,5.33,27.96,20.53,1.10,15.29,0.45,0.00,0.06,0.42,0.19,0.00,0.00,0.65,0.01,0.00
659,2.09,31.16,3.59,5.53,2.76,3.05,4.26,14.83,0.64,16.44,3.67,0.00,0.00,1.26,1.61,0.04,0.02,6.69,2.34,0.00
660,7.90,7.99,18.90,8.82,23.66,3.63,9.78,1.48,0.59,15.51,0.00,0.00,0.61,0.11,0.23,0.00,0.00,0.80,0.01,0.00
661,2.18,3.46,0.75,0.38,0.18,0.07,0.12,0.99,0.70,0.19,1.19,0.00,0.03,18.64,37.60,2.06,0.46,30.98,0.00,0.00
662,1.12,6.93,0.45,0.33,0.25,0.09,0.25,0.76,0.63,0.20,1.43,0.01,0.06,10.47,15.33,1.01,0.47,60.21,0.00,0.00
663,0.82,3.95,0.96,0.89,0.74,0.28,0.38,2.03,1.14,1.55,3.13,0.08,0.36,10.20,5.46,0.17,2.46,65.34,0.06,0.00
664,0.71,3.53,0.40,0.14,0.14,0.03,0.03,0.37,0.53,0.05,1.44,0.01,0.03,4.62,11.52,0.72,0.52,75.21,0.00,0.00
665,2.42,3.28,0.36,0.18,0.10,0.03,0.03,0.57,0.72,0.09,1.00,0.01,0.01,14.86,13.10,1.55,0.42,61.27,0.00,0.00
