uniqid_county,NWALT12_11_county,NWALT12_12_county,NWALT12_21_county,NWALT12_22_county,NWALT12_23_county,NWALT12_24_county,NWALT12_25_county,NWALT12_26_county,NWALT12_27_county,NWALT12_31_county,NWALT12_32_county,NWALT12_33_county,NWALT12_41_county,NWALT12_43_county,NWALT12_44_county,NWALT12_45_county,NWALT12_46_county,NWALT12_50_county,NWALT12_60_county,NWALT12_9999_county
1331,1.57,0.00,0.62,0.32,0.05,0.23,0.31,0.69,0.23,0.23,1.84,0.00,0.51,0.00,0.48,0.09,5.31,63.38,24.12,0.00
1332,0.22,0.00,0.21,0.10,0.01,0.11,0.05,0.28,0.15,0.02,1.39,0.01,0.04,0.00,1.13,0.06,1.61,51.75,42.85,0.00
1333,0.01,0.00,0.32,0.01,0.00,0.01,0.00,0.02,0.14,0.00,0.02,0.00,0.00,37.39,0.31,0.06,55.02,6.67,0.00,0.00
1334,0.66,0.00,1.08,1.84,1.34,0.91,3.07,1.79,0.52,0.44,0.93,0.00,0.07,58.03,2.56,0.28,22.88,3.61,0.00,0.00
1335,0.02,0.00,0.25,0.02,0.01,0.02,0.00,0.14,0.26,0.00,1.93,0.00,0.01,7.96,0.11,2.75,80.72,5.81,0.00,0.00
1336,0.10,0.08,0.34,0.03,0.05,0.01,0.01,0.05,0.18,0.00,0.05,0.00,0.00,41.83,0.88,0.11,53.46,1.90,0.91,0.00
1337,1.97,0.00,0.71,0.08,0.04,0.01,0.16,0.09,0.06,0.03,1.06,0.01,1.68,0.00,0.04,0.47,12.31,62.95,18.31,0.00
1338,0.49,0.00,0.21,0.11,0.02,0.04,0.05,0.38,0.26,0.00,0.52,0.01,0.09,3.52,10.42,0.20,1.35,76.04,6.29,0.00
1339,0.28,0.00,0.22,0.07,0.02,0.05,0.06,0.16,0.13,0.01,0.35,0.03,0.44,0.01,3.79,0.11,4.28,81.25,8.73,0.00
1340,0.77,0.01,0.45,0.12,0.08,0.05,0.18,0.11,0.42,0.01,0.04,0.03,0.00,34.14,0.99,0.38,58.29,3.93,0.00,0.00
1341,0.04,0.00,0.33,0.02,0.03,0.01,0.00,0.04,0.20,0.00,0.03,0.01,0.01,23.60,0.13,0.42,69.92,5.22,0.00,0.00
1342,1.04,0.00,1.25,2.92,0.54,2.34,6.71,3.44,0.57,2.53,17.24,0.08,0.12,0.13,0.45,0.21,7.39,50.19,2.83,0.00
1343,0.10,0.01,0.13,0.02,0.01,0.01,0.01,0.03,0.06,0.00,0.09,0.00,0.15,0.04,3.10,0.02,0.76,92.36,3.10,0.00
1344,0.62,0.31,0.75,0.06,0.00,0.00,0.01,0.08,0.19,0.01,0.01,0.00,0.00,62.35,0.34,0.05,32.08,3.14,0.00,0.00
1345,0.05,0.00,0.53,0.05,0.00,0.02,0.04,0.08,0.26,0.00,0.05,0.00,0.00,82.80,0.12,0.03,14.60,1.37,0.00,0.00
1346,0.35,0.02,0.31,0.26,0.08,0.07,0.29,0.78,0.15,0.33,0.36,0.01,0.04,2.81,1.81,0.05,0.46,84.84,6.98,0.00
1347,0.28,0.00,0.77,1.37,0.17,0.95,2.21,2.97,0.92,0.82,16.45,0.00,0.02,0.37,0.02,2.37,24.52,45.77,0.00,0.00
1348,0.02,0.02,0.38,0.03,0.01,0.01,0.02,0.05,0.18,0.00,0.02,0.01,0.00,58.40,1.06,0.07,37.89,1.86,0.00,0.00
1349,1.16,0.00,0.36,0.05,0.01,0.03,0.00,0.10,0.10,0.00,0.22,0.00,0.02,0.02,2.09,0.31,2.04,78.43,15.04,0.00
1350,0.48,0.22,0.47,0.09,0.02,0.04,0.09,0.05,0.26,0.00,0.03,0.01,0.00,40.01,1.02,0.22,53.74,3.26,0.00,0.00
1351,0.22,0.00,0.82,0.08,0.03,0.03,0.05,0.08,0.16,0.11,0.76,0.00,0.27,0.00,0.08,0.00,1.95,76.25,19.10,0.00
1352,0.25,0.00,0.14,0.02,0.01,0.01,0.01,0.04,0.03,0.00,0.05,0.01,0.07,0.33,1.72,0.01,0.95,96.31,0.05,0.00
1353,0.28,0.00,0.18,0.09,0.00,0.04,0.01,0.42,0.12,0.02,8.05,0.00,0.46,0.00,0.25,0.01,14.52,75.53,0.00,0.00
1354,1.58,0.00,0.89,1.85,0.44,0.85,3.40,2.08,0.57,1.06,4.83,0.06,0.04,10.22,3.72,1.01,5.38,48.41,13.60,0.00
1355,0.14,0.00,0.41,0.11,0.01,0.03,0.06,0.23,0.08,0.01,0.73,0.01,0.10,0.22,1.91,0.42,5.43,76.30,13.82,0.00
1356,0.53,0.03,0.18,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.06,0.00,6.86,1.87,8.90,71.79,9.72,0.00
1357,0.80,0.00,0.39,0.29,0.19,0.14,0.39,0.52,0.37,0.03,0.25,0.02,0.07,32.33,2.70,0.52,58.25,2.62,0.10,0.00
1358,0.09,0.01,0.25,0.08,0.02,0.04,0.04,0.24,0.16,0.00,0.30,0.01,0.03,2.36,6.69,0.10,0.43,86.47,2.67,0.00
1359,0.95,0.00,4.91,10.21,2.07,6.05,15.49,11.34,3.16,1.93,8.78,0.02,0.25,25.52,3.43,1.08,2.47,2.32,0.00,0.00
1360,0.14,0.00,0.27,0.01,0.00,0.00,0.00,0.03,0.15,0.00,0.02,0.00,0.00,50.87,0.75,0.30,45.66,1.79,0.00,0.00
1361,0.31,0.00,0.17,0.05,0.00,0.05,0.04,0.10,0.04,0.02,0.30,0.02,0.01,0.22,5.96,0.19,2.45,82.61,7.46,0.00
1362,0.16,0.00,0.30,0.20,0.07,0.01,0.00,0.12,0.94,0.00,1.57,0.00,0.01,0.00,0.02,0.00,3.92,82.98,9.69,0.00
1363,1.20,0.00,14.15,14.57,6.42,6.77,32.94,1.47,1.14,2.07,0.67,0.00,0.04,11.69,0.51,0.00,5.48,0.88,0.00,0.00
1364,0.60,0.00,0.26,0.01,0.00,0.00,0.00,0.01,0.06,0.00,0.26,0.00,0.21,0.00,0.30,0.82,38.28,48.12,11.05,0.00
1365,0.14,0.00,0.66,1.28,0.69,0.55,2.17,1.75,0.37,2.12,6.37,0.10,0.07,0.99,0.02,1.00,63.01,18.64,0.07,0.00
1366,0.51,0.00,0.98,3.42,0.53,1.51,6.72,3.16,0.55,0.74,3.32,0.03,0.03,34.11,0.47,0.46,39.85,3.62,0.00,0.00
1367,0.11,0.00,0.30,0.06,0.01,0.01,0.00,0.19,0.20,0.00,0.09,0.00,0.00,50.67,0.05,0.02,12.85,35.43,0.00,0.00
1368,0.20,0.00,0.10,0.01,0.00,0.00,0.01,0.01,0.03,0.00,0.00,0.00,0.00,3.70,0.04,0.07,4.17,51.14,40.52,0.00
1369,0.15,0.10,0.10,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.32,0.67,4.88,27.79,65.91,0.02,0.00
1370,2.56,0.15,0.30,0.03,0.03,0.01,0.04,0.02,0.23,0.14,0.01,0.01,0.01,23.36,1.96,0.20,7.79,63.12,0.01,0.00
1371,6.03,3.38,0.31,0.04,0.00,0.01,0.02,0.18,0.09,0.00,0.07,0.09,0.00,1.74,7.22,1.06,9.52,70.10,0.13,0.00
1372,0.02,0.00,0.31,0.20,0.02,0.02,0.17,0.30,0.24,0.00,0.11,0.00,0.00,31.80,0.10,0.01,2.06,64.59,0.04,0.00
1373,1.35,0.00,0.20,0.03,0.01,0.01,0.02,0.08,0.06,0.00,0.02,0.00,0.00,5.71,1.34,0.66,23.88,66.46,0.16,0.00
1374,3.01,0.18,0.95,1.40,0.63,0.39,1.75,4.08,1.15,0.00,0.40,0.01,0.03,60.73,13.58,0.78,7.65,3.27,0.00,0.00
1375,0.69,0.03,0.09,0.11,0.04,0.03,0.20,0.35,0.18,0.00,0.19,0.00,0.00,13.37,2.16,0.39,32.23,49.93,0.00,0.00
1376,1.79,0.59,0.15,0.04,0.07,0.01,0.01,0.07,0.10,0.00,0.10,0.03,0.06,16.17,0.62,0.53,13.02,66.48,0.16,0.00
1377,0.02,0.16,0.15,0.01,0.02,0.00,0.00,0.02,0.05,0.00,0.03,0.00,0.00,4.04,1.07,0.82,23.82,69.59,0.22,0.00
1378,0.07,0.06,0.12,0.02,0.00,0.00,0.00,0.02,0.05,0.00,0.01,0.01,0.00,0.28,2.46,0.42,13.67,66.82,16.00,0.00
1379,1.41,0.44,0.15,0.04,0.00,0.01,0.01,0.09,0.16,0.00,0.07,0.00,0.00,15.59,0.48,0.09,3.59,74.32,3.56,0.00
1380,9.56,0.14,0.31,0.12,0.03,0.02,0.04,0.18,0.16,0.00,0.91,0.01,0.00,0.26,0.66,0.54,0.68,84.60,1.75,0.00
1381,0.57,0.01,0.27,0.30,0.08,0.05,0.31,0.31,0.26,0.00,0.24,0.02,0.00,24.20,3.54,0.36,16.61,52.49,0.40,0.00
1382,1.44,1.24,0.36,0.38,0.10,0.07,0.37,0.69,0.25,0.01,0.02,0.00,0.01,19.41,1.03,0.91,11.25,62.40,0.04,0.00
1383,0.56,0.02,0.20,0.16,0.08,0.02,0.11,0.34,0.41,0.00,0.01,0.00,0.00,37.95,7.40,0.05,6.64,46.05,0.00,0.00
1384,0.67,0.02,0.23,0.06,0.02,0.00,0.00,0.07,0.13,0.00,0.12,0.01,0.00,4.54,0.08,0.18,0.67,90.22,2.95,0.05
1385,0.19,0.01,0.11,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.05,0.00,0.00,0.03,0.19,0.09,7.59,86.09,5.59,0.00
1386,0.20,0.22,0.11,0.01,0.00,0.00,0.00,0.01,0.04,0.00,0.03,0.00,0.01,0.76,1.24,0.19,11.77,72.83,12.56,0.00
1387,0.29,0.13,0.06,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.01,2.45,1.01,0.11,14.45,70.95,10.49,0.00
1388,0.09,1.80,0.22,0.10,0.00,0.02,0.00,0.21,0.40,0.00,0.10,0.00,0.00,38.66,1.54,0.55,3.39,52.78,0.13,0.00
1389,1.10,0.04,0.66,0.22,0.07,0.06,0.27,0.71,0.28,0.00,0.17,0.00,0.00,28.00,4.61,0.66,49.99,13.15,0.00,0.00
1390,0.49,0.22,0.15,0.08,0.01,0.06,0.03,0.17,0.12,0.00,0.37,0.00,0.00,1.81,1.51,0.32,10.86,82.01,1.78,0.00
1391,1.08,0.47,0.29,0.09,0.20,0.02,0.01,0.27,0.25,0.00,0.09,0.01,0.00,36.44,3.48,0.06,11.47,45.77,0.01,0.00
1392,0.82,0.00,0.50,0.36,0.16,0.13,0.26,0.75,0.29,0.00,0.32,0.00,0.00,35.24,0.09,0.00,23.89,36.69,0.47,0.00
1393,0.60,0.01,0.48,0.13,0.02,0.03,0.15,0.11,0.33,0.00,0.02,0.02,0.00,24.48,8.33,0.40,21.18,43.41,0.30,0.00
1394,0.45,0.00,0.62,0.21,0.14,0.07,0.17,0.43,0.72,0.00,0.61,0.01,0.00,35.29,16.78,0.26,34.04,10.21,0.00,0.00
1395,0.46,0.02,0.18,0.02,0.00,0.00,0.00,0.03,0.04,0.00,0.03,0.00,0.00,0.48,1.65,0.49,5.12,88.12,3.37,0.00
1396,0.94,0.00,0.03,0.02,0.00,0.00,0.01,0.03,0.04,0.00,0.07,0.00,0.00,1.29,0.00,0.04,0.49,96.69,0.34,0.00
1397,0.65,0.04,0.21,0.06,0.16,0.02,0.06,0.06,0.12,0.00,0.19,0.01,0.00,3.87,1.60,0.56,35.72,52.39,4.29,0.00
1398,0.09,0.06,0.23,0.02,0.01,0.00,0.00,0.07,0.11,0.00,0.00,0.00,0.00,18.02,3.31,0.62,11.79,65.67,0.00,0.00
1399,1.53,0.25,0.04,0.02,0.00,0.02,0.00,0.04,0.04,0.00,0.13,0.00,0.00,0.44,0.52,0.48,1.25,64.85,30.39,0.00
1400,5.24,0.14,0.60,0.59,0.18,0.23,0.45,1.80,0.40,0.03,5.04,0.01,0.00,5.89,0.35,0.44,1.70,76.91,0.03,0.00
1401,0.56,0.02,0.73,2.13,0.84,0.63,3.03,4.36,0.62,0.43,1.29,0.06,0.01,10.11,3.34,0.95,48.57,22.25,0.06,0.00
1402,1.11,0.02,0.27,0.07,0.03,0.01,0.01,0.08,0.17,0.00,0.16,0.00,0.00,11.60,0.07,0.12,1.19,85.07,0.00,0.00
1403,0.03,0.00,0.23,0.02,0.00,0.00,0.00,0.05,0.10,0.00,0.01,0.00,0.00,9.75,4.11,0.39,23.16,61.97,0.17,0.00
1404,0.60,0.01,0.21,0.05,0.04,0.01,0.04,0.09,0.16,0.00,0.02,0.00,0.00,20.87,3.31,0.35,15.06,58.19,0.98,0.00
1405,0.57,0.19,0.29,0.07,0.01,0.01,0.00,0.29,0.27,0.00,0.03,0.00,0.00,23.68,6.35,1.10,3.61,63.26,0.27,0.00
1406,0.09,0.03,0.18,0.02,0.27,0.00,0.00,0.02,0.06,0.00,0.01,0.04,0.00,3.39,2.20,0.21,14.14,76.57,2.76,0.00
1407,0.78,1.03,0.33,0.40,0.06,0.07,0.34,0.38,0.57,0.01,0.03,0.00,0.00,55.51,2.22,0.49,4.01,33.60,0.17,0.00
1408,0.06,0.01,0.11,0.03,0.02,0.01,0.03,0.05,0.04,0.01,0.25,0.00,0.03,0.00,0.01,0.04,0.04,95.02,4.24,0.00
1409,1.05,0.94,0.33,0.11,0.06,0.01,0.06,0.30,0.27,0.00,0.07,0.01,0.00,27.96,2.35,0.27,14.13,52.08,0.00,0.00
1410,2.45,1.09,0.68,0.38,0.18,0.15,0.41,0.95,0.28,0.43,0.34,0.01,0.00,19.00,0.84,0.44,7.27,64.56,0.52,0.00
1411,1.13,0.04,0.37,0.06,0.04,0.02,0.05,0.14,0.22,0.00,0.08,0.00,0.00,41.19,0.03,1.78,51.11,3.71,0.02,0.00
1412,2.20,0.05,0.21,0.10,0.02,0.03,0.09,0.20,0.26,0.00,0.07,0.00,0.00,45.17,1.03,7.71,36.12,6.72,0.00,0.00
1413,0.62,0.05,0.32,0.08,0.01,0.02,0.00,0.21,0.26,0.00,0.10,0.00,0.00,60.82,0.75,1.58,29.19,6.00,0.00,0.00
1414,0.72,0.02,0.17,0.05,0.00,0.01,0.02,0.11,0.21,0.00,0.04,0.00,0.01,42.01,0.66,2.07,50.14,3.77,0.00,0.00
1415,0.03,0.20,0.24,0.02,0.00,0.00,0.00,0.05,0.14,0.00,0.04,0.00,0.00,61.15,0.05,0.73,35.48,1.87,0.00,0.00
1416,0.81,0.13,0.57,0.41,0.08,0.09,0.30,0.15,0.37,0.00,0.05,0.00,0.00,40.55,0.03,0.62,52.85,2.97,0.00,0.00
1417,0.05,0.01,0.32,0.03,0.00,0.00,0.00,0.05,0.14,0.00,0.07,0.00,0.00,50.64,1.40,0.06,43.30,1.48,2.44,0.00
1418,0.36,0.15,0.36,0.04,0.01,0.01,0.03,0.10,0.19,0.00,0.09,0.00,0.00,43.67,0.04,1.07,50.55,3.33,0.00,0.00
1419,0.06,0.01,0.50,0.08,0.01,0.02,0.06,0.06,0.17,0.01,0.06,0.01,0.01,80.16,1.26,0.20,15.74,1.58,0.00,0.00
1420,0.47,0.04,0.32,0.07,0.00,0.01,0.00,0.15,0.19,0.00,0.05,0.00,0.00,44.30,0.08,1.92,49.17,3.22,0.00,0.00
1421,1.43,0.32,0.33,0.04,0.01,0.02,0.03,0.05,0.18,0.00,0.03,0.00,0.00,45.22,0.06,1.13,48.14,3.00,0.00,0.00
1422,0.89,0.01,0.33,0.11,0.03,0.03,0.13,0.21,0.26,0.01,0.15,0.01,0.01,49.69,0.90,1.71,39.80,5.75,0.00,0.00
1423,1.11,0.02,0.34,0.16,0.05,0.08,0.11,0.38,0.33,0.00,0.28,0.01,0.03,45.93,2.78,7.90,33.85,6.64,0.00,0.00
1424,0.04,0.02,0.22,0.02,0.00,0.00,0.03,0.04,0.13,0.00,0.03,0.01,0.00,51.04,0.75,0.55,45.39,1.73,0.00,0.00
1425,0.02,0.00,0.22,0.02,0.01,0.00,0.00,0.04,0.14,0.00,0.05,0.00,0.00,43.63,2.63,0.15,51.64,1.45,0.00,0.00
1426,0.64,0.00,0.18,0.07,0.00,0.02,0.00,0.17,0.23,0.00,0.10,0.00,0.00,44.83,1.76,3.17,42.27,6.57,0.00,0.00
1427,0.98,0.30,0.29,0.08,0.02,0.01,0.03,0.11,0.22,0.01,0.05,0.00,0.00,41.57,0.04,1.48,51.04,3.77,0.00,0.00
1428,0.02,0.03,0.32,0.03,0.00,0.00,0.00,0.08,0.13,0.00,0.13,0.00,0.00,55.00,0.02,0.93,40.73,2.57,0.00,0.00
1429,0.02,0.00,0.24,0.08,0.01,0.03,0.09,0.05,0.17,0.00,0.04,0.01,0.00,70.61,0.86,0.11,26.03,1.63,0.00,0.00
1430,1.59,0.05,1.24,0.61,0.23,0.14,0.79,0.52,0.44,0.03,0.30,0.00,0.00,41.78,1.34,2.60,43.36,4.98,0.00,0.00
1431,0.89,0.01,0.16,0.04,0.00,0.01,0.00,0.12,0.21,0.00,0.08,0.00,0.00,51.16,0.17,1.56,40.64,4.97,0.00,0.00
1432,0.36,0.60,0.25,0.04,0.01,0.00,0.00,0.07,0.18,0.00,0.03,0.00,0.00,43.22,0.03,1.45,50.91,2.83,0.00,0.00
1433,0.06,0.01,0.25,0.02,0.01,0.00,0.00,0.07,0.13,0.00,0.06,0.00,0.00,53.15,1.36,0.60,42.33,1.94,0.00,0.00
1434,0.34,0.01,0.31,0.06,0.00,0.01,0.00,0.13,0.21,0.00,0.03,0.00,0.00,52.90,0.07,1.54,40.73,3.68,0.00,0.00
1435,2.40,0.04,0.46,0.09,0.04,0.03,0.07,0.17,0.26,0.00,0.13,0.00,0.00,32.63,0.17,1.66,56.48,5.37,0.00,0.00
1436,0.02,0.07,0.17,0.02,0.00,0.01,0.00,0.05,0.12,0.00,0.02,0.01,0.00,51.50,0.08,1.08,44.86,1.98,0.00,0.00
1437,1.22,0.04,0.22,0.04,0.01,0.02,0.00,0.19,0.25,0.00,0.08,0.00,0.00,40.64,0.71,4.25,48.08,4.27,0.00,0.00
1438,3.11,0.06,0.29,0.10,0.03,0.03,0.07,0.23,0.24,0.00,0.10,0.00,0.00,60.47,0.39,1.22,30.01,3.64,0.00,0.00
1439,1.74,0.04,0.29,0.11,0.03,0.02,0.05,0.17,0.26,0.00,0.12,0.00,0.01,34.39,0.69,2.67,55.22,4.17,0.00,0.00
1440,0.76,0.11,0.09,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,8.22,0.24,0.48,64.79,25.26,0.00,0.00
1441,0.69,0.13,0.20,0.03,0.00,0.01,0.02,0.06,0.14,0.00,0.23,0.00,0.00,51.88,1.08,0.83,27.44,16.63,0.62,0.00
1442,0.28,0.15,0.21,0.01,0.00,0.00,0.00,0.03,0.04,0.00,0.02,0.00,0.00,1.86,2.11,0.37,10.74,77.60,6.57,0.00
1443,0.35,0.08,0.19,0.03,0.01,0.01,0.02,0.10,0.05,0.00,0.12,0.01,0.00,0.97,3.21,0.47,20.30,40.45,33.62,0.00
1444,1.04,0.04,0.23,0.03,0.00,0.00,0.01,0.03,0.06,0.00,0.12,0.01,0.00,0.71,2.03,0.63,10.64,82.11,2.29,0.00
1445,0.87,0.05,0.15,0.04,0.00,0.01,0.05,0.04,0.18,0.00,0.16,0.01,0.00,65.10,0.11,0.28,23.34,9.60,0.00,0.01
1446,1.07,0.23,0.21,0.03,0.00,0.00,0.02,0.03,0.09,0.00,0.24,0.02,0.00,20.60,0.49,0.83,42.15,15.28,18.65,0.05
1447,0.54,0.03,0.13,0.01,0.00,0.00,0.00,0.02,0.17,0.00,0.02,0.00,0.00,49.20,0.28,0.22,38.42,10.94,0.00,0.00
1448,0.11,0.00,0.17,0.01,0.00,0.02,0.00,0.02,0.04,0.00,0.00,0.00,0.00,1.25,4.49,0.42,37.51,55.89,0.08,0.00
1449,1.29,0.09,0.18,0.01,0.00,0.00,0.00,0.01,0.13,0.00,0.01,0.00,0.00,27.79,0.22,0.45,60.62,9.19,0.00,0.00
1450,0.33,0.22,0.40,0.38,0.17,0.17,0.50,0.67,0.27,0.18,0.49,0.01,0.01,16.73,1.62,0.28,40.59,36.99,0.00,0.00
1451,1.04,0.14,0.13,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.01,12.50,0.51,0.09,73.12,11.72,0.66,0.01
1452,0.13,0.03,0.04,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.01,4.22,0.06,1.39,66.68,27.39,0.00,0.00
1453,0.23,0.35,0.25,0.03,0.01,0.01,0.02,0.03,0.05,0.00,0.01,0.00,0.00,1.07,4.51,2.25,15.52,56.88,18.77,0.00
1454,0.25,0.02,0.85,0.31,0.31,0.11,0.52,0.43,0.28,0.03,0.73,0.01,0.55,0.31,1.56,0.27,31.83,59.90,1.74,0.00
1455,0.70,0.27,0.48,0.27,0.08,0.08,0.27,0.42,0.17,0.15,0.85,0.00,0.00,0.64,1.84,0.56,2.90,81.47,8.82,0.00
1456,0.30,0.01,0.10,0.02,0.00,0.00,0.00,0.02,0.08,0.00,0.00,0.00,0.00,8.60,0.18,0.17,80.05,10.47,0.00,0.00
1457,2.41,0.06,0.10,0.02,0.00,0.01,0.01,0.02,0.09,0.00,0.10,0.02,0.00,23.45,0.77,0.18,65.88,6.84,0.04,0.01
1458,0.53,0.08,0.23,0.02,0.00,0.02,0.01,0.05,0.06,0.00,0.05,0.00,0.00,3.41,4.31,0.38,29.14,47.55,14.15,0.00
1459,0.41,0.19,0.45,0.20,0.15,0.08,0.27,0.23,0.21,0.04,0.44,0.02,0.01,21.85,1.95,0.75,41.76,30.82,0.20,0.00
1460,0.98,0.10,0.26,0.02,0.01,0.02,0.02,0.02,0.17,0.00,0.07,0.02,0.04,53.69,0.07,1.23,37.41,5.83,0.00,0.04
1461,0.06,0.01,0.19,0.02,0.00,0.01,0.00,0.03,0.02,0.00,0.04,0.02,0.00,8.45,0.74,0.81,51.57,37.94,0.10,0.00
1462,9.69,0.09,0.28,0.11,0.03,0.01,0.01,0.29,0.31,0.00,1.02,0.00,0.00,6.99,10.87,1.30,13.73,53.88,1.38,0.00
1463,0.09,0.28,0.08,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,2.29,0.16,0.76,34.39,61.92,0.00,0.00
1464,3.15,0.04,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,9.20,0.05,0.36,65.43,21.61,0.06,0.00
1465,0.53,0.23,0.18,0.02,0.01,0.01,0.01,0.02,0.07,0.00,0.01,0.00,0.00,1.27,3.60,1.07,40.44,50.53,2.01,0.00
1466,0.91,0.10,0.32,0.23,0.09,0.06,0.18,0.54,0.36,0.01,0.99,0.02,0.00,5.67,7.84,0.71,19.38,54.14,8.45,0.00
1467,3.72,0.10,0.38,0.05,0.03,0.00,0.00,0.06,0.22,0.00,0.06,0.00,0.01,5.39,5.97,0.25,42.98,40.79,0.00,0.00
1468,0.83,0.47,0.30,0.03,0.01,0.01,0.03,0.05,0.21,0.00,0.07,0.00,0.02,46.38,0.26,0.15,45.36,5.82,0.00,0.00
1469,1.01,0.30,0.24,0.04,0.00,0.02,0.04,0.04,0.15,0.00,0.06,0.01,0.12,32.40,0.65,0.71,59.13,5.08,0.00,0.00
1470,0.32,0.09,0.12,0.03,0.01,0.01,0.02,0.06,0.05,0.00,0.08,0.00,0.01,15.71,1.72,0.14,39.39,30.34,11.90,0.00
1471,1.45,0.05,0.14,0.02,0.00,0.00,0.02,0.01,0.15,0.00,0.00,0.00,0.00,65.10,0.20,0.99,26.52,5.34,0.00,0.01
1472,0.70,0.46,0.21,0.02,0.00,0.01,0.01,0.03,0.11,0.00,0.03,0.01,0.01,33.76,2.82,1.21,34.92,16.65,9.07,0.00
1473,0.91,0.08,0.28,0.16,0.06,0.04,0.09,0.38,0.13,0.00,0.97,0.01,0.00,1.57,1.37,1.08,24.74,47.15,20.97,0.00
1474,0.42,0.21,0.14,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,4.34,1.30,0.33,49.80,43.41,0.00,0.00
1475,0.09,0.00,0.12,0.02,0.01,0.01,0.02,0.02,0.05,0.00,0.02,0.00,0.00,10.17,0.24,2.06,71.69,15.47,0.00,0.00
1476,0.81,0.25,0.43,0.15,0.11,0.03,0.08,0.06,0.24,0.00,0.09,0.10,0.22,1.51,2.95,1.99,15.12,63.97,11.88,0.00
1477,2.01,0.06,0.16,0.02,0.00,0.01,0.00,0.04,0.17,0.00,0.03,0.00,0.01,52.18,0.06,0.48,40.80,3.66,0.28,0.03
1478,0.22,0.11,0.12,0.02,0.01,0.01,0.01,0.02,0.04,0.00,0.03,0.00,0.12,3.81,0.44,0.15,63.56,31.31,0.02,0.00
1479,0.34,0.40,0.13,0.02,0.00,0.01,0.01,0.02,0.05,0.00,0.05,0.00,0.20,7.49,1.22,0.49,43.54,46.04,0.00,0.00
1480,0.26,0.08,0.08,0.01,0.00,0.00,0.01,0.01,0.05,0.00,0.01,0.00,0.00,20.55,1.21,0.38,60.82,16.51,0.00,0.01
1481,1.53,0.03,0.19,0.04,0.01,0.01,0.01,0.07,0.12,0.00,0.08,0.00,0.01,0.06,0.27,0.05,0.17,94.89,2.46,0.01
1482,2.96,0.09,0.20,0.10,0.04,0.03,0.04,0.32,0.16,0.00,0.84,0.00,0.00,1.51,2.00,0.34,0.93,52.29,38.14,0.01
1483,0.42,0.24,0.13,0.02,0.03,0.01,0.00,0.03,0.10,0.00,0.03,0.00,0.02,1.83,4.94,1.47,38.23,44.98,7.50,0.00
1484,0.05,0.00,0.15,0.01,0.00,0.00,0.00,0.01,0.05,0.00,0.01,0.01,0.01,20.09,2.84,0.68,43.13,32.96,0.00,0.00
1485,0.36,0.00,0.21,0.03,0.00,0.02,0.01,0.02,0.10,0.00,0.02,0.01,0.00,19.06,3.58,0.30,57.70,18.41,0.18,0.00
1486,0.25,0.38,0.15,0.08,0.01,0.01,0.02,0.21,0.20,0.00,1.22,0.00,0.00,1.29,4.14,1.64,4.17,66.76,19.48,0.00
1487,0.04,0.00,0.10,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.00,0.00,17.67,1.61,0.14,64.73,15.38,0.24,0.00
1488,0.51,0.07,0.30,0.04,0.02,0.01,0.02,0.08,0.13,0.00,0.05,0.01,0.01,28.21,0.59,0.29,61.81,7.86,0.00,0.00
1489,0.26,0.00,0.10,0.01,0.00,0.01,0.00,0.02,0.17,0.00,0.00,0.00,0.00,60.57,0.43,0.14,34.46,3.79,0.00,0.02
1490,0.28,0.09,0.15,0.03,0.01,0.01,0.03,0.04,0.03,0.00,0.03,0.00,0.00,3.71,0.42,0.33,70.29,24.55,0.00,0.00
1491,0.12,0.01,0.13,0.01,0.00,0.00,0.00,0.04,0.07,0.00,0.04,0.00,0.01,18.15,3.04,0.88,54.28,23.24,0.00,0.00
1492,0.26,0.03,0.42,0.02,0.01,0.00,0.00,0.04,0.01,0.00,0.23,0.00,0.00,0.09,0.22,0.33,0.41,97.94,0.00,0.00
1493,0.14,0.07,0.48,0.05,0.01,0.00,0.00,0.05,0.14,0.00,0.28,0.00,0.09,0.78,3.25,0.31,27.51,66.60,0.22,0.00
1494,0.22,0.10,0.17,0.02,0.00,0.01,0.02,0.02,0.05,0.00,0.02,0.02,0.01,15.03,1.67,0.71,49.91,31.91,0.12,0.00
1495,0.38,0.08,0.18,0.01,0.00,0.01,0.01,0.01,0.02,0.00,0.07,0.01,0.00,2.33,2.96,0.36,40.77,44.86,7.94,0.00
1496,0.94,1.35,0.65,0.25,0.07,0.04,0.23,0.16,0.31,0.00,0.07,0.01,0.05,49.83,0.35,1.70,40.00,3.98,0.00,0.00
