uniqid_huc10,NWALT12_11_huc10,NWALT12_12_huc10,NWALT12_21_huc10,NWALT12_22_huc10,NWALT12_23_huc10,NWALT12_24_huc10,NWALT12_25_huc10,NWALT12_26_huc10,NWALT12_27_huc10,NWALT12_31_huc10,NWALT12_32_huc10,NWALT12_33_huc10,NWALT12_41_huc10,NWALT12_43_huc10,NWALT12_44_huc10,NWALT12_45_huc10,NWALT12_46_huc10,NWALT12_50_huc10,NWALT12_60_huc10,NWALT12_9999_huc10
5593,2.58,10.84,0.33,0.07,0.01,0.03,0.00,0.19,0.25,0.00,1.72,0.02,0.01,0.59,2.22,0.13,0.32,80.68,0.00,0.00
5594,0.39,0.00,0.85,0.29,0.25,0.02,0.00,1.10,1.11,0.00,6.52,0.10,0.78,0.14,20.45,1.61,1.22,64.41,0.76,0.00
5595,0.28,1.71,0.31,0.36,0.55,0.09,0.00,2.45,1.22,1.19,3.92,0.00,0.01,3.97,12.77,0.56,0.55,61.73,8.33,0.00
5596,10.80,0.00,0.07,0.08,0.01,0.00,0.00,1.41,0.83,0.00,7.74,0.00,0.00,0.01,26.21,1.76,0.30,50.71,0.08,0.00
5597,2.60,0.02,1.24,0.40,0.13,0.02,0.00,1.62,0.84,0.15,3.67,0.00,0.02,11.43,40.50,8.43,12.77,16.17,0.00,0.00
5598,0.34,0.11,0.00,0.01,0.01,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.06,12.75,18.50,1.16,2.38,64.14,0.00,0.00
5599,1.00,1.01,0.74,5.28,13.41,2.24,11.68,5.90,0.56,8.55,0.06,0.27,0.09,3.56,0.19,0.00,0.00,45.47,0.00,0.00
5600,0.40,0.63,0.84,0.31,0.27,0.00,0.00,1.51,0.84,0.00,7.36,0.00,0.14,7.15,7.95,0.62,0.44,71.53,0.00,0.00
5601,1.92,4.46,4.84,5.57,2.38,1.03,4.94,15.03,0.60,5.51,26.71,0.00,0.16,0.04,14.49,0.77,0.46,11.09,0.00,0.00
5602,0.38,0.30,1.36,0.42,0.17,0.02,0.00,1.50,0.50,0.00,10.62,0.00,0.20,1.79,6.35,0.12,0.11,75.54,0.64,0.00
5603,1.79,0.00,0.48,0.46,0.07,0.00,0.00,1.43,0.53,0.00,8.95,0.00,0.32,0.01,13.87,3.38,6.51,62.21,0.00,0.00
5604,5.75,11.83,0.43,1.58,0.33,1.89,0.84,12.21,1.87,0.14,8.37,0.00,0.02,0.58,6.65,0.10,0.62,46.78,0.00,0.00
5605,2.55,2.85,0.72,0.09,0.08,0.00,0.00,0.28,0.59,0.00,1.31,0.01,0.00,2.58,9.66,0.36,0.64,78.28,0.00,0.00
5606,7.60,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.03,15.40,1.24,0.76,74.62,0.00,0.00
5607,0.17,30.52,0.57,0.05,0.01,0.00,0.00,0.15,0.28,0.00,0.52,0.00,0.00,11.41,5.20,0.47,0.59,50.06,0.00,0.00
5608,0.33,2.40,1.11,0.19,0.03,0.00,0.00,0.13,0.53,0.00,0.63,0.00,0.00,2.81,15.65,1.46,1.24,73.50,0.00,0.00
5609,0.62,0.02,6.97,21.27,5.78,3.68,30.90,13.73,0.71,7.64,1.58,0.00,0.23,0.03,6.45,0.34,0.00,0.05,0.00,0.00
5610,0.42,0.12,0.64,0.31,0.08,0.01,0.00,0.38,0.84,0.00,2.87,0.00,0.52,2.13,6.36,0.38,0.75,84.19,0.00,0.00
5611,3.26,0.08,0.98,0.57,0.11,0.08,0.00,2.40,0.60,0.00,8.48,0.00,0.04,1.20,15.78,0.79,1.14,64.47,0.00,0.00
5612,0.15,0.01,1.54,0.75,0.09,0.46,0.29,2.56,0.61,0.22,16.86,0.00,0.01,0.13,21.57,1.78,0.41,52.41,0.16,0.00
5613,0.65,1.47,0.43,0.06,0.02,0.13,0.00,0.46,0.61,0.00,1.04,0.00,0.02,14.62,17.73,2.10,0.46,60.19,0.00,0.00
5614,0.17,74.94,0.42,0.08,0.06,0.00,0.00,0.14,0.02,0.00,0.23,0.00,0.00,13.37,1.26,0.01,0.10,6.63,2.58,0.00
5615,0.56,0.00,0.94,0.23,0.02,0.02,0.00,0.76,1.49,0.00,2.32,0.00,0.00,21.70,50.67,1.29,0.31,19.69,0.00,0.00
5616,1.47,0.18,2.92,3.83,1.31,1.71,0.59,13.54,0.67,6.20,36.42,0.02,0.83,0.56,5.78,0.35,0.14,23.50,0.00,0.00
5617,0.30,22.15,0.73,1.39,0.29,0.18,2.14,3.42,0.73,0.33,4.30,0.00,0.00,36.34,0.56,0.06,0.48,26.58,0.00,0.00
5618,16.16,14.79,0.60,0.16,0.38,0.00,0.00,0.00,0.97,0.00,0.00,0.02,0.25,7.15,1.71,0.08,0.68,57.04,0.00,0.00
5619,0.59,8.26,0.47,0.23,0.99,0.12,0.00,4.32,0.28,0.00,9.76,0.41,0.03,0.16,1.74,0.04,0.76,71.84,0.00,0.00
5620,10.69,27.62,0.00,0.09,0.94,0.00,0.00,0.06,0.15,0.00,2.92,0.00,0.00,13.76,15.06,0.52,1.95,22.10,4.14,0.00
5621,7.90,1.18,0.06,0.13,0.00,0.03,0.00,0.63,1.31,0.00,8.15,0.00,0.00,4.78,33.01,1.93,0.16,40.73,0.00,0.00
5622,2.46,3.92,0.45,0.21,0.04,0.00,0.00,0.46,0.98,0.00,1.71,0.00,0.03,0.27,29.37,1.80,2.46,55.82,0.00,0.00
5623,0.76,0.00,1.24,0.38,0.16,0.08,0.00,2.52,0.95,0.00,22.13,0.00,0.00,0.09,6.14,0.21,0.11,65.22,0.00,0.00
5624,12.54,13.53,3.28,7.60,1.72,2.09,9.28,22.84,1.06,5.64,15.34,0.01,0.02,1.29,1.25,0.04,0.03,2.26,0.19,0.00
5625,1.40,0.42,1.17,0.33,0.17,0.48,0.09,1.43,1.00,0.00,5.65,0.00,0.28,10.10,49.73,1.64,0.34,25.78,0.00,0.00
5626,4.15,13.87,0.61,0.05,0.01,0.00,0.00,0.14,0.32,0.00,0.68,0.00,0.00,3.15,17.11,1.13,0.27,58.50,0.00,0.00
5627,8.10,4.79,0.50,0.21,0.00,0.06,0.08,0.28,0.29,0.00,0.02,0.00,0.00,81.83,0.39,0.03,0.01,3.41,0.00,0.00
5628,3.17,0.00,0.49,0.18,0.07,0.04,0.00,0.41,0.49,0.00,2.13,0.01,0.03,0.02,9.50,0.87,1.13,81.45,0.00,0.00
5629,0.63,5.99,0.25,0.07,0.00,0.03,0.00,0.28,0.62,0.00,0.51,0.01,0.00,3.98,20.55,2.74,0.85,63.50,0.00,0.00
5630,3.17,3.68,0.69,0.55,0.06,0.29,0.00,1.39,0.61,0.00,1.93,0.03,0.00,47.39,6.16,0.70,2.64,30.74,0.00,0.00
5631,0.36,10.27,0.23,0.01,1.22,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.05,0.78,4.17,0.54,0.24,72.47,9.38,0.00
5632,0.58,28.57,0.56,0.20,0.02,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.01,27.87,23.14,0.48,0.52,17.29,0.00,0.00
5633,4.07,31.07,2.72,6.05,1.39,7.14,4.17,12.85,2.19,0.45,5.93,0.03,0.79,4.95,4.16,0.05,0.63,10.46,0.90,0.00
5634,2.09,6.82,0.34,0.05,0.02,0.01,0.00,0.25,0.49,0.00,0.10,0.01,0.19,7.15,34.57,2.12,1.33,44.45,0.00,0.00
5635,5.46,12.67,0.24,0.05,0.01,0.00,0.00,0.02,0.74,0.00,0.11,0.00,0.00,26.81,0.08,0.10,0.52,53.18,0.00,0.00
5636,1.84,1.07,0.76,0.55,0.20,0.08,0.00,1.86,1.21,0.00,3.53,0.00,0.00,13.93,14.88,1.92,0.66,57.51,0.00,0.00
5637,0.73,0.00,0.15,0.00,0.01,0.00,0.00,0.02,0.34,0.00,0.56,0.00,0.00,0.03,14.35,0.67,0.43,82.71,0.00,0.00
5638,6.19,0.20,0.69,0.21,0.04,0.64,0.00,3.06,0.78,0.00,20.99,0.00,0.09,0.10,7.75,0.70,0.13,56.99,1.43,0.00
5639,0.59,0.07,0.53,0.04,0.01,0.00,0.00,0.00,0.67,0.00,0.09,0.00,0.00,0.38,27.32,2.52,1.31,66.47,0.00,0.00
5640,2.92,0.01,0.47,0.08,0.02,0.01,0.00,0.50,0.41,0.00,0.06,0.00,0.00,5.78,37.30,6.96,23.46,22.02,0.00,0.00
5641,0.76,6.49,0.89,0.56,0.16,0.00,0.07,1.18,0.59,0.03,2.37,0.00,0.01,28.31,8.29,0.68,1.94,47.68,0.00,0.00
5642,3.22,0.05,0.44,1.57,0.23,0.60,0.94,9.80,0.83,1.51,29.67,0.00,0.00,0.14,20.62,0.42,0.40,29.55,0.00,0.00
5643,0.23,0.01,0.63,0.11,0.08,0.00,0.00,0.33,0.69,0.00,4.01,0.05,0.18,1.44,10.43,0.65,0.30,80.85,0.00,0.00
5644,0.17,1.19,1.13,0.49,0.09,0.10,0.61,1.29,0.68,0.00,0.04,0.00,0.00,90.16,0.76,0.01,0.03,3.23,0.00,0.00
5645,0.48,3.94,0.18,0.03,0.00,0.00,0.00,0.31,0.78,0.00,2.70,0.00,0.00,5.64,4.92,0.65,0.44,79.92,0.00,0.00
5646,0.20,13.26,1.02,0.45,0.07,0.01,0.00,0.69,0.62,0.00,0.17,0.04,0.00,55.70,4.68,0.08,0.37,22.64,0.00,0.00
5647,0.25,5.09,1.60,0.45,0.26,0.24,0.01,2.18,1.00,0.31,13.97,0.00,0.06,5.10,22.91,0.27,1.81,37.83,6.65,0.00
5648,2.07,17.68,2.72,5.82,1.10,1.13,5.30,14.19,0.80,2.35,13.86,2.65,0.01,1.47,0.07,0.15,0.00,19.69,8.94,0.00
5649,0.81,3.52,1.31,0.18,0.22,0.01,0.00,1.02,1.36,0.62,2.21,0.03,0.01,1.93,14.53,3.42,1.51,67.33,0.00,0.00
5650,0.13,49.30,0.32,0.04,0.01,0.00,0.00,0.04,0.23,0.00,0.14,0.00,0.00,0.36,0.56,0.05,0.13,46.48,2.21,0.00
5651,6.22,0.06,0.26,0.32,0.01,0.08,0.02,1.29,1.06,0.00,9.38,0.00,0.02,0.32,30.19,2.28,0.71,47.76,0.00,0.00
5652,1.42,26.22,0.75,0.22,0.17,0.03,0.09,0.41,0.42,0.00,2.23,0.03,0.13,23.46,1.14,0.17,0.78,42.31,0.00,0.00
5653,1.05,12.61,0.89,0.03,0.00,0.00,0.00,0.16,0.37,0.00,0.09,0.00,0.00,0.38,29.87,1.60,0.94,52.01,0.00,0.00
5654,1.94,0.17,0.40,0.42,0.14,0.04,0.23,2.58,0.80,1.81,17.77,0.00,0.01,6.47,19.32,1.78,1.87,44.22,0.02,0.00
5655,0.45,50.16,0.41,0.43,1.19,0.01,0.18,2.11,1.35,0.00,0.55,0.00,0.02,39.00,1.64,0.14,0.03,2.35,0.00,0.00
5656,6.18,0.06,0.25,0.02,0.00,0.00,0.00,0.05,0.39,0.00,0.47,0.00,0.00,1.31,12.17,3.46,9.99,65.65,0.00,0.00
5657,0.04,16.78,0.52,0.10,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.46,2.66,0.04,0.29,78.18,0.00,0.00
5658,0.59,0.10,1.80,1.85,1.53,0.57,0.42,6.99,0.63,0.03,23.23,0.02,0.02,0.04,10.96,1.12,0.81,49.30,0.00,0.00
5659,1.49,13.53,0.00,0.02,0.00,0.02,0.00,0.07,0.19,0.00,0.37,0.00,0.00,0.22,0.76,0.04,0.02,83.25,0.00,0.00
5660,1.53,6.01,0.63,0.24,0.11,0.40,0.00,1.22,0.95,0.00,1.95,0.00,0.37,9.96,2.53,0.21,3.92,69.98,0.00,0.00
5661,4.54,16.88,0.40,0.38,0.27,0.30,0.00,3.08,3.11,0.48,6.04,0.02,0.12,0.63,1.70,0.08,0.87,61.10,0.00,0.00
5662,0.46,7.30,1.44,1.10,0.30,0.32,0.48,2.07,0.66,0.07,3.95,0.02,0.00,22.78,11.09,0.94,2.34,44.67,0.00,0.00
5663,1.39,43.62,0.82,0.31,2.38,0.27,0.03,1.10,0.52,1.47,3.59,0.64,0.10,0.01,0.17,0.02,0.18,43.39,0.00,0.00
5664,2.18,58.05,3.13,3.01,0.15,1.35,2.52,8.29,0.43,0.29,10.09,0.00,0.01,3.08,0.07,0.02,0.02,5.84,1.48,0.00
5665,1.36,0.03,3.07,11.06,3.16,3.95,5.72,35.51,0.89,5.00,22.62,0.00,0.33,0.01,3.72,0.07,0.08,3.41,0.00,0.00
5666,0.11,6.79,0.14,0.01,0.00,0.00,0.00,0.07,0.24,0.00,0.92,0.00,0.00,3.11,5.40,0.23,0.21,82.78,0.00,0.00
5667,0.18,1.60,0.49,0.08,0.11,0.01,0.00,0.05,0.39,0.00,0.48,0.00,0.02,3.93,8.97,0.38,0.47,82.85,0.00,0.00
5668,0.95,1.28,0.50,0.10,0.00,0.01,0.14,0.86,0.68,0.00,0.52,0.26,0.05,26.20,14.49,1.11,0.46,47.95,4.45,0.00
5669,0.64,11.51,0.62,0.43,0.57,0.16,0.02,3.07,0.89,0.01,9.65,0.02,0.12,0.33,6.63,0.55,0.13,64.68,0.00,0.00
5670,1.02,0.54,0.47,0.11,0.02,0.02,0.00,0.38,0.36,0.00,0.09,0.00,0.02,24.07,53.98,1.36,7.13,10.41,0.00,0.00
5671,1.18,0.00,0.31,0.03,0.00,0.02,0.00,0.11,0.36,0.00,2.34,0.00,0.01,1.74,5.64,1.78,3.39,83.10,0.00,0.00
5672,0.26,0.90,0.65,0.25,0.04,0.02,0.00,0.38,0.94,0.00,0.35,0.00,0.03,0.69,12.79,4.02,1.31,77.38,0.00,0.00
5673,11.95,0.00,0.32,0.31,0.02,0.07,0.00,1.82,0.69,0.00,15.79,0.00,0.04,0.01,6.56,0.57,0.13,47.94,13.78,0.00
5674,3.67,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.62,2.48,0.30,0.43,53.32,0.00,0.00
5675,1.31,3.34,0.55,0.36,0.12,0.10,0.00,1.79,0.75,0.00,0.98,0.00,0.02,0.03,54.04,4.11,1.84,30.66,0.00,0.00
5676,0.63,0.66,0.63,0.03,0.07,0.00,0.00,0.09,0.38,0.00,0.36,0.00,0.21,0.91,48.75,2.51,1.46,43.31,0.00,0.00
5677,8.94,23.15,1.17,1.69,0.40,1.45,0.71,8.23,1.09,0.12,9.68,0.00,0.42,10.94,18.34,0.06,0.63,12.98,0.00,0.00
5678,2.99,41.56,0.49,0.51,0.09,0.08,0.00,0.62,0.65,0.00,1.13,0.02,0.03,2.01,2.78,0.19,0.37,46.47,0.00,0.00
5679,2.08,31.07,1.81,3.60,0.64,2.12,2.85,6.10,1.34,1.31,8.64,0.00,0.00,0.00,0.06,0.03,0.00,38.34,0.00,0.00
5680,2.59,2.53,0.98,0.36,0.24,0.08,0.00,1.22,0.49,0.00,7.83,0.00,0.02,0.56,15.62,1.82,4.16,61.48,0.00,0.00
5681,0.39,7.74,0.94,0.14,0.06,0.06,0.00,0.62,0.88,0.00,0.09,0.00,0.00,72.22,4.36,0.62,0.03,11.85,0.00,0.00
5682,1.40,8.62,1.00,0.19,0.08,0.00,0.00,0.35,0.75,0.00,0.79,0.05,0.54,0.10,9.75,1.23,1.41,73.75,0.00,0.00
5683,0.55,0.03,0.29,0.04,0.00,0.08,0.00,0.55,0.31,0.00,6.58,0.00,0.01,0.17,19.51,1.38,0.44,70.07,0.00,0.00
5684,0.07,0.10,0.00,0.01,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.56,0.04,0.00,7.44,91.53,0.00
5685,13.21,14.14,3.00,6.08,4.26,1.65,6.59,15.95,0.77,2.98,8.25,0.18,0.44,4.33,11.55,0.10,0.33,6.08,0.11,0.00
5686,0.39,0.24,0.57,0.18,0.16,0.09,0.06,1.55,1.23,0.12,6.00,0.00,0.00,76.92,2.91,0.27,0.03,9.28,0.00,0.00
5687,0.50,0.20,0.35,0.11,2.57,0.53,0.00,0.58,0.42,0.09,3.88,0.01,0.21,0.17,6.78,0.55,0.30,82.48,0.25,0.00
5688,1.46,11.50,0.40,0.12,0.01,0.00,0.00,0.28,0.81,0.00,0.48,0.00,0.00,0.87,2.61,0.32,0.30,80.29,0.54,0.00
5689,0.54,5.12,1.37,1.46,2.47,0.15,0.00,6.14,1.96,5.77,10.62,0.42,0.26,1.90,2.43,0.09,0.32,45.24,13.73,0.00
5690,0.12,0.02,4.69,28.99,5.83,4.90,36.25,14.59,0.70,3.19,0.42,0.00,0.08,0.00,0.12,0.09,0.00,0.01,0.00,0.00
5691,0.12,0.00,0.78,0.18,0.04,0.09,0.00,0.67,0.69,0.00,2.07,0.00,0.16,2.60,22.25,0.55,1.17,68.62,0.00,0.00
5692,0.09,0.00,0.19,0.30,0.12,0.02,0.00,0.81,1.52,0.00,1.08,0.00,0.01,5.98,37.40,2.45,2.69,47.33,0.00,0.00
5693,0.41,4.72,0.42,0.20,0.00,0.05,0.00,0.79,0.62,0.00,0.11,0.00,0.02,1.50,67.51,2.80,0.94,19.91,0.00,0.00
5694,0.18,21.35,0.64,0.10,0.01,0.00,0.00,0.36,0.43,0.00,0.70,0.00,0.00,20.89,2.92,0.25,4.08,48.09,0.00,0.00
5695,0.56,0.09,4.17,8.43,4.59,2.49,12.12,23.19,0.72,13.65,20.42,0.00,0.14,0.00,4.08,0.19,0.20,4.98,0.00,0.00
5696,1.49,0.09,2.25,0.83,0.39,0.11,0.00,3.45,0.42,0.00,21.51,0.00,0.00,0.83,39.98,2.14,1.50,25.01,0.00,0.00
5697,0.55,7.43,1.41,1.95,1.09,0.46,0.42,4.48,0.93,0.97,11.79,0.01,0.06,36.47,2.60,0.17,1.62,27.58,0.00,0.00
5698,0.56,4.30,0.90,0.63,0.20,0.03,0.01,1.54,0.98,0.00,1.57,0.00,0.05,0.20,31.74,2.07,0.46,54.75,0.00,0.00
5699,11.53,27.56,0.02,0.72,0.28,0.43,0.41,4.72,1.45,0.00,0.77,0.00,0.00,41.09,4.76,0.10,0.16,5.99,0.00,0.00
5700,10.28,0.12,0.37,0.11,0.00,0.10,0.00,0.07,0.41,0.00,0.72,0.00,0.03,0.02,6.31,1.19,0.33,79.92,0.00,0.00
5701,0.34,18.71,0.81,0.24,0.04,0.16,0.00,0.75,0.84,0.00,3.19,0.00,0.01,37.20,0.18,0.27,0.54,36.72,0.00,0.00
5702,1.10,3.90,0.82,0.03,0.11,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.80,20.72,3.59,2.81,64.86,0.77,0.00
5703,0.11,0.00,2.08,0.65,0.16,0.10,0.00,3.17,0.82,0.00,32.08,0.00,0.02,0.06,4.12,0.17,0.09,56.37,0.00,0.00
5704,0.32,0.00,1.10,0.85,0.22,0.39,0.36,2.68,1.03,0.05,2.82,0.00,0.07,52.21,17.17,1.79,0.36,18.58,0.00,0.00
5705,6.63,22.46,0.19,0.07,0.37,0.04,0.00,0.19,0.81,0.00,0.14,0.35,2.42,18.54,0.06,0.23,0.25,47.24,0.00,0.00
5706,0.31,10.24,0.84,0.10,0.08,0.00,0.01,0.20,0.64,0.00,2.36,0.07,0.13,14.40,5.68,0.45,0.92,63.57,0.00,0.00
5707,0.44,0.01,0.37,0.05,0.01,0.00,0.00,0.10,0.58,0.00,0.09,0.00,0.00,0.03,25.33,6.57,2.23,59.32,4.88,0.00
5708,6.47,64.24,0.28,0.26,0.62,0.01,0.02,1.98,0.55,0.00,0.75,0.02,0.00,17.62,1.27,0.08,0.01,5.82,0.00,0.00
5709,1.60,7.58,0.21,0.03,0.01,0.00,0.00,0.09,0.30,0.00,0.80,0.00,0.00,0.24,3.07,0.21,0.47,85.36,0.00,0.00
5710,0.44,3.94,1.12,0.51,0.07,0.11,0.10,1.14,0.53,0.01,3.34,0.00,0.00,12.84,7.35,0.52,3.45,64.53,0.00,0.00
5711,0.99,0.06,0.15,0.06,0.01,0.40,0.00,1.00,0.89,0.00,2.62,0.00,0.00,35.92,17.43,1.04,0.62,38.78,0.00,0.00
5712,0.47,24.55,0.90,0.18,0.10,0.00,0.00,0.28,0.71,0.00,1.31,0.07,0.05,17.85,0.21,0.10,0.62,52.58,0.00,0.00
5713,0.01,61.75,0.39,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.85,6.91,0.00
5714,0.06,7.00,0.17,0.04,0.37,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.05,2.73,0.44,0.69,75.91,12.18,0.00
5715,0.33,26.06,0.00,0.48,1.58,0.00,0.00,0.24,0.83,0.00,0.29,0.00,0.00,8.51,16.77,0.38,1.03,43.49,0.01,0.00
5716,2.02,5.17,0.31,0.03,0.00,0.00,0.00,0.13,0.26,0.00,0.01,0.00,0.00,88.72,0.14,0.00,0.00,3.21,0.00,0.00
5717,0.31,21.01,0.71,0.36,0.12,0.00,0.00,0.29,0.62,0.00,0.55,0.03,0.02,30.76,2.30,0.23,2.43,39.54,0.73,0.00
5718,0.56,3.39,0.96,0.26,0.13,0.08,0.00,1.37,0.86,0.00,0.98,0.00,0.00,66.66,5.47,1.24,0.13,17.91,0.00,0.00
5719,3.53,11.50,0.65,0.32,0.00,0.00,0.00,0.45,0.53,0.00,0.04,0.00,0.00,73.11,0.80,0.02,0.00,9.04,0.00,0.00
5720,0.88,2.73,0.12,0.07,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,4.74,15.96,1.83,0.49,72.78,0.00,0.00
5721,0.63,0.02,0.87,0.50,0.31,0.16,0.34,0.95,0.55,0.01,0.63,0.04,0.04,19.87,54.50,1.94,9.62,9.03,0.00,0.00
5722,0.20,0.00,1.34,0.17,0.26,0.02,0.00,0.75,1.08,0.00,1.05,0.00,0.07,13.59,58.52,1.28,0.51,20.97,0.18,0.00
5723,0.33,3.89,0.61,0.24,0.02,0.08,0.01,0.51,0.25,0.00,0.63,0.00,0.00,22.45,7.06,0.44,3.35,60.13,0.00,0.00
5724,1.34,7.58,2.28,2.56,1.81,0.61,2.91,6.94,1.05,2.99,12.05,0.02,0.14,0.57,7.19,1.02,0.35,48.57,0.00,0.00
5725,1.14,0.00,1.02,1.05,0.56,0.19,0.18,9.46,0.48,0.06,51.10,0.04,0.29,0.00,16.35,1.32,0.98,15.77,0.00,0.00
5726,0.22,1.34,0.35,0.01,0.01,0.00,0.00,0.00,0.25,0.00,0.34,0.00,0.00,1.01,17.32,3.03,1.53,74.59,0.00,0.00
5727,4.18,28.23,0.44,0.01,0.00,0.02,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.09,0.28,0.07,0.06,66.15,0.19,0.00
5728,11.46,1.45,0.29,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,76.48,0.81,0.01,0.02,9.28,0.00,0.00
5729,0.73,5.52,1.42,2.65,3.18,0.47,3.82,11.20,0.37,4.76,16.31,0.02,0.01,6.59,1.16,0.02,0.45,41.32,0.01,0.00
5730,0.39,5.60,0.95,0.25,0.04,0.00,0.00,0.06,0.55,0.00,0.36,0.00,0.00,4.05,1.52,0.08,2.60,83.58,0.00,0.00
5731,0.48,0.17,0.02,0.00,0.00,0.01,0.00,0.01,0.20,0.00,0.08,0.00,0.00,0.01,3.11,0.28,0.13,87.78,7.72,0.00
5732,0.69,8.33,0.74,0.36,0.34,0.03,0.10,0.86,0.36,0.01,1.78,0.21,0.46,16.19,7.06,0.60,4.09,57.57,0.21,0.00
5733,1.15,22.02,0.01,0.00,0.08,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.35,0.76,0.21,0.41,74.64,0.24,0.00
5734,16.52,0.14,1.07,0.90,0.14,0.03,0.00,2.85,1.32,0.00,11.58,0.00,0.02,15.58,15.76,0.38,0.68,33.02,0.00,0.00
5735,0.31,8.05,0.40,0.03,0.08,0.01,0.00,0.29,0.37,0.00,0.50,0.00,0.00,5.62,9.12,1.39,0.30,73.52,0.00,0.00
5736,6.59,2.44,1.53,0.91,0.35,0.59,0.22,6.69,0.62,1.38,19.46,0.00,0.00,1.07,10.34,0.91,2.07,44.84,0.00,0.00
5737,1.12,3.70,0.14,0.17,0.15,0.02,0.00,0.73,0.79,0.00,7.55,0.00,0.38,7.59,18.33,4.51,1.08,53.73,0.00,0.00
5738,0.22,20.24,1.55,0.35,0.08,0.07,0.00,0.63,0.71,0.00,1.79,0.01,0.24,16.78,11.38,0.18,0.50,45.26,0.00,0.00
5739,1.98,7.45,0.50,0.23,0.18,0.18,0.18,1.32,0.58,0.04,3.78,0.04,0.04,25.53,8.16,1.34,1.18,47.30,0.00,0.00
5740,2.16,33.85,2.61,2.14,1.35,0.34,0.90,4.32,0.72,2.65,8.62,0.15,0.65,7.86,0.08,0.15,0.21,31.25,0.00,0.00
5741,0.73,2.06,0.92,0.19,0.02,0.00,0.00,0.23,0.46,0.00,0.69,0.00,0.00,40.70,5.70,0.29,2.20,45.80,0.00,0.00
5742,0.24,20.73,0.85,0.32,0.00,0.07,0.00,2.89,0.74,0.00,23.02,0.00,0.00,2.35,1.45,0.02,0.06,47.25,0.00,0.00
5743,2.36,65.90,0.69,0.18,0.02,0.02,0.00,0.10,0.52,0.75,0.54,0.05,0.00,9.13,2.25,0.09,0.48,16.92,0.00,0.00
5744,3.87,1.10,1.16,0.29,0.02,0.03,0.14,1.38,0.32,0.00,0.32,0.00,0.00,85.62,0.26,0.00,0.01,5.48,0.00,0.00
5745,1.01,0.70,1.03,1.33,1.00,0.30,2.34,3.86,0.97,0.36,15.52,0.42,0.01,0.05,9.65,0.41,1.00,60.06,0.00,0.00
5746,0.30,0.28,0.55,0.47,0.01,0.23,0.35,0.30,0.55,0.04,1.03,0.00,0.00,19.72,2.14,1.11,11.79,61.14,0.00,0.00
5747,0.26,0.65,0.34,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.08,0.00,2.07,1.19,1.47,11.80,77.15,4.92,0.00
5748,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.12,99.58,0.00,0.00
5749,2.92,0.19,0.90,0.95,0.18,0.30,2.06,1.94,0.87,0.27,5.32,0.00,0.01,2.02,18.11,0.46,9.07,54.45,0.00,0.00
5750,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.28,2.49,0.00
5751,0.07,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,6.18,0.57,0.10,2.39,38.87,51.52,0.00
5752,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,8.86,1.39,0.37,7.59,72.36,9.35,0.00
5753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,99.48,0.00,0.00
5754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,99.96,0.00,0.00
5755,0.21,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.04,1.14,0.11,0.30,98.16,0.00,0.00
5756,0.20,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.03,0.00,0.00
5757,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,81.33,18.13,0.00
