uniqid_county,NWALT82_11_county,NWALT82_12_county,NWALT82_21_county,NWALT82_22_county,NWALT82_23_county,NWALT82_24_county,NWALT82_25_county,NWALT82_26_county,NWALT82_27_county,NWALT82_31_county,NWALT82_32_county,NWALT82_33_county,NWALT82_41_county,NWALT82_43_county,NWALT82_44_county,NWALT82_45_county,NWALT82_46_county,NWALT82_50_county,NWALT82_60_county,NWALT82_9999_county
1641,2.13,0.00,0.57,0.14,0.12,0.04,0.09,0.43,0.30,0.01,0.30,0.01,0.03,6.53,0.64,0.07,0.11,66.65,21.83,0.00
1642,0.36,0.09,0.40,0.27,0.15,0.11,0.27,1.02,0.74,0.05,0.17,0.00,0.01,14.74,22.11,0.43,0.22,58.67,0.18,0.00
1643,1.11,0.15,0.35,0.29,0.17,0.13,0.41,0.51,0.50,0.14,0.53,0.01,0.00,1.89,4.43,0.29,0.09,80.15,8.83,0.00
1644,0.25,0.00,0.05,0.01,0.00,0.06,0.00,0.04,0.03,0.00,0.02,0.00,0.00,2.83,0.17,0.47,19.82,53.10,23.13,0.00
1645,0.60,0.22,0.10,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.38,3.88,0.75,1.46,89.09,3.46,0.00
1646,0.27,0.06,0.09,0.02,0.02,0.01,0.01,0.06,0.13,0.00,0.03,0.01,0.00,2.36,0.49,1.23,0.13,92.71,2.37,0.00
1647,0.41,0.06,0.58,0.45,0.16,0.13,0.29,1.10,0.85,0.03,0.27,0.00,0.00,18.58,19.28,0.63,0.45,56.60,0.14,0.00
1648,0.41,0.15,0.49,0.16,0.04,0.09,0.09,0.76,0.69,0.03,2.16,0.02,0.00,0.03,0.52,0.08,0.04,94.09,0.13,0.00
1649,0.51,0.01,0.42,0.13,0.09,0.02,0.10,0.32,0.27,0.01,0.13,0.01,0.00,31.22,1.32,0.26,4.87,58.90,1.41,0.00
1650,0.46,0.06,0.34,0.25,0.14,0.11,0.24,0.68,0.50,0.08,0.30,0.00,0.00,1.69,4.50,0.62,0.91,86.56,2.56,0.00
1651,0.27,0.03,0.15,0.06,0.02,0.04,0.01,0.26,0.37,0.00,0.21,0.01,0.00,0.12,0.35,0.59,0.60,79.97,16.93,0.00
1652,0.24,0.22,0.41,0.10,0.03,0.06,0.07,0.36,0.68,0.03,0.94,0.05,0.01,0.31,2.48,0.27,0.09,93.28,0.36,0.00
1653,2.87,0.90,0.49,0.23,0.15,0.12,0.09,1.23,1.39,0.14,0.89,0.00,0.04,1.03,5.19,0.67,0.39,84.17,0.00,0.00
1654,0.51,0.33,0.30,0.18,0.09,0.07,0.12,0.63,0.56,0.01,1.30,0.01,0.01,0.27,2.27,1.10,0.73,91.08,0.42,0.00
1655,5.57,0.28,3.70,4.82,3.10,2.04,11.16,4.62,0.79,6.53,1.19,0.10,0.05,6.11,3.21,0.11,0.07,39.66,6.89,0.00
1656,0.38,0.08,0.14,0.02,0.01,0.00,0.01,0.03,0.04,0.00,0.01,0.00,0.00,2.97,0.73,0.74,9.41,83.88,1.52,0.00
1657,0.45,0.05,0.29,0.10,0.05,0.03,0.05,0.23,0.33,0.01,0.21,0.01,0.03,0.28,4.50,0.39,0.42,90.58,2.00,0.00
1658,0.64,0.00,0.38,0.05,0.03,0.02,0.05,0.11,0.08,0.00,0.12,0.00,0.00,6.12,1.13,0.53,3.56,86.64,0.52,0.00
1659,0.69,0.05,0.47,0.17,0.14,0.06,0.20,0.39,0.36,0.01,0.21,0.00,0.01,6.09,17.69,0.52,0.29,65.82,6.85,0.00
1660,1.13,0.00,0.41,0.03,0.04,0.00,0.00,0.06,0.09,0.00,0.05,0.00,0.00,36.39,0.03,0.03,2.36,59.37,0.00,0.00
1661,0.57,0.00,0.21,0.03,0.02,0.01,0.00,0.09,0.29,0.00,0.05,0.06,0.00,5.29,0.38,0.88,1.59,87.61,2.92,0.00
1662,2.46,1.50,0.09,0.00,0.00,0.00,0.00,0.01,0.04,0.00,0.01,0.01,0.01,1.37,1.08,0.65,3.17,87.87,1.72,0.00
1663,0.16,0.00,0.22,0.06,0.04,0.01,0.06,0.14,0.10,0.01,0.04,0.00,0.00,13.13,0.31,0.27,0.69,76.14,8.62,0.00
1664,1.60,0.00,0.38,0.02,0.11,0.01,0.00,0.04,0.08,0.00,0.04,0.01,0.00,23.06,0.65,0.13,5.33,68.54,0.00,0.00
1665,0.65,0.01,0.40,0.65,0.27,0.19,0.67,2.31,0.69,0.55,2.86,0.00,0.01,4.68,9.89,0.37,0.25,63.73,11.80,0.00
1666,0.28,0.02,0.96,2.19,0.90,0.81,2.73,4.43,1.35,1.19,0.62,0.02,0.03,16.61,12.58,0.48,0.48,54.33,0.00,0.00
1667,0.03,0.11,0.14,0.01,0.00,0.00,0.00,0.03,0.03,0.00,0.08,0.00,0.00,0.02,0.09,1.40,0.26,91.50,6.29,0.00
1668,0.86,0.08,0.91,1.15,0.28,0.29,1.37,1.75,1.02,0.28,0.52,0.01,0.02,17.66,21.16,0.60,0.52,45.76,5.76,0.00
1669,2.76,1.74,0.22,0.06,0.02,0.01,0.05,0.11,0.12,0.00,0.13,0.00,0.01,5.05,2.55,0.49,3.40,74.11,9.18,0.00
1670,0.14,0.00,0.15,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.09,0.00,0.00,0.08,0.69,0.38,0.42,97.16,0.84,0.00
1671,0.81,0.16,0.30,0.16,0.06,0.06,0.04,0.62,0.46,0.01,1.55,0.02,0.03,2.18,0.19,0.26,0.48,85.69,6.93,0.00
1672,0.62,0.02,0.24,0.02,0.01,0.02,0.02,0.06,0.06,0.00,0.10,0.01,0.00,5.41,0.96,0.96,3.46,86.09,1.94,0.00
1673,0.12,0.08,0.32,0.17,0.07,0.02,0.08,1.01,0.69,0.00,2.29,0.00,0.00,0.17,1.92,0.34,0.18,87.58,4.95,0.00
1674,3.13,0.18,0.13,0.04,0.00,0.00,0.00,0.07,0.18,0.00,0.06,0.00,0.00,40.78,16.62,11.13,24.06,3.61,0.00,0.00
1675,1.60,0.12,0.20,0.04,0.01,0.00,0.00,0.12,0.15,0.00,0.12,0.01,0.00,24.68,43.76,11.41,14.19,3.56,0.00,0.00
1676,0.17,0.06,0.24,0.03,0.00,0.02,0.00,0.06,0.05,0.00,0.07,0.00,0.01,0.93,0.36,1.99,39.56,52.30,4.14,0.00
1677,6.56,0.11,0.28,0.11,0.02,0.02,0.07,0.12,0.17,0.00,0.14,0.01,0.00,28.04,3.20,1.93,55.18,4.05,0.00,0.00
1678,4.05,0.12,0.14,0.02,0.00,0.01,0.00,0.03,0.19,0.00,0.14,0.00,0.00,13.24,5.72,7.29,65.29,3.74,0.00,0.00
1679,2.71,0.17,0.24,0.05,0.00,0.01,0.04,0.07,0.20,0.00,0.01,0.00,0.00,62.27,26.31,2.13,3.43,2.35,0.00,0.00
1680,11.03,0.51,0.14,0.06,0.01,0.01,0.00,0.09,0.17,0.00,0.09,0.02,0.00,47.50,22.44,6.01,9.59,2.34,0.00,0.00
1681,4.40,0.23,0.29,0.03,0.00,0.01,0.00,0.04,0.13,0.00,0.09,0.00,0.00,18.39,4.11,3.76,63.51,5.00,0.00,0.00
1682,3.70,0.43,0.38,0.28,0.12,0.15,0.24,0.21,0.39,0.00,0.07,0.01,0.00,53.28,26.91,5.20,2.64,5.97,0.00,0.00
1683,1.39,0.22,0.47,0.43,0.15,0.12,0.31,0.31,0.41,0.02,0.13,0.02,0.01,51.10,34.18,3.41,3.30,4.00,0.00,0.00
1684,0.53,0.16,0.24,0.01,0.00,0.00,0.00,0.04,0.08,0.00,0.18,0.00,0.00,5.45,0.68,4.86,74.42,12.20,1.16,0.00
1685,7.16,0.02,0.05,0.03,0.01,0.00,0.00,0.03,0.14,0.00,0.01,0.01,0.00,51.39,1.06,0.22,35.60,4.27,0.00,0.00
1686,1.76,0.46,0.29,0.06,0.01,0.01,0.00,0.17,0.21,0.00,0.02,0.00,0.00,55.55,37.84,1.09,0.63,1.90,0.00,0.00
1687,0.87,1.85,0.14,0.02,0.00,0.00,0.00,0.02,0.10,0.00,0.07,0.00,0.00,15.32,1.44,5.79,68.60,5.78,0.00,0.00
1688,3.02,0.45,0.20,0.04,0.00,0.01,0.00,0.14,0.20,0.00,0.01,0.00,0.00,29.76,47.75,6.09,8.32,4.01,0.00,0.00
1689,2.35,0.39,0.16,0.06,0.00,0.00,0.00,0.10,0.19,0.00,0.01,0.00,0.00,44.84,48.09,1.54,1.18,1.08,0.00,0.00
1690,3.84,0.16,0.25,0.05,0.01,0.01,0.00,0.13,0.16,0.00,0.06,0.01,0.00,20.73,3.73,10.80,44.09,15.97,0.00,0.00
1691,0.59,0.14,0.20,0.04,0.02,0.01,0.01,0.08,0.05,0.00,0.06,0.02,0.02,2.57,0.25,2.50,70.75,22.25,0.42,0.00
1692,0.81,0.27,0.13,0.02,0.09,0.01,0.01,0.06,0.11,0.00,0.07,0.01,0.00,6.41,2.66,1.64,78.17,9.53,0.00,0.00
1693,5.18,1.05,0.26,0.14,0.08,0.05,0.07,0.25,0.40,0.00,0.06,0.04,0.00,68.34,10.77,4.75,5.30,3.25,0.00,0.00
1694,0.34,0.02,0.08,0.00,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.01,0.00,5.24,3.48,2.44,80.10,8.24,0.00,0.00
1695,5.22,0.11,0.18,0.04,0.01,0.01,0.00,0.02,0.09,0.00,0.02,0.01,0.00,14.42,0.08,0.15,73.29,6.35,0.00,0.00
1696,0.51,0.17,0.34,0.27,0.11,0.09,0.13,0.37,0.17,0.50,0.54,0.03,0.04,5.81,0.40,1.06,49.71,35.68,4.09,0.00
1697,0.90,0.11,0.07,0.01,0.00,0.00,0.00,0.01,0.04,0.00,0.01,0.00,0.00,7.21,1.84,0.14,87.00,2.67,0.00,0.00
1698,9.14,1.42,0.13,0.04,0.01,0.00,0.00,0.08,0.20,0.00,0.01,0.01,0.01,38.69,10.38,21.13,12.87,5.88,0.00,0.00
1699,0.78,0.17,0.06,0.01,0.00,0.00,0.00,0.02,0.08,0.00,0.02,0.00,0.00,8.48,0.48,5.82,79.46,4.63,0.00,0.00
1700,5.26,0.16,0.16,0.03,0.01,0.01,0.00,0.08,0.18,0.00,0.07,0.00,0.00,30.15,25.83,4.74,29.90,3.43,0.00,0.00
1701,6.05,0.03,0.12,0.02,0.01,0.00,0.00,0.05,0.16,0.00,0.10,0.00,0.00,20.69,5.86,1.87,60.26,4.78,0.00,0.00
1702,2.71,0.24,0.28,0.08,0.01,0.01,0.00,0.10,0.21,0.00,0.02,0.00,0.06,60.31,25.76,3.63,3.27,3.32,0.00,0.00
1703,9.43,0.55,0.59,0.38,0.21,0.11,0.19,0.31,0.33,0.00,0.19,0.03,0.02,51.30,5.25,13.94,13.19,3.99,0.00,0.00
1704,5.58,0.32,0.23,0.08,0.01,0.01,0.00,0.12,0.19,0.00,0.04,0.00,0.00,41.68,29.12,3.37,13.07,6.15,0.00,0.00
1705,0.79,0.01,0.05,0.02,0.00,0.00,0.00,0.02,0.07,0.00,0.01,0.00,0.00,12.44,8.72,0.81,74.63,2.43,0.00,0.00
1706,1.44,0.07,0.23,0.03,0.00,0.00,0.00,0.03,0.10,0.00,0.04,0.01,0.00,14.02,1.67,2.50,77.30,2.54,0.00,0.00
1707,0.30,0.58,0.20,0.04,0.00,0.01,0.00,0.04,0.15,0.00,0.12,0.00,0.00,4.40,1.27,5.64,78.89,8.37,0.00,0.00
1708,0.61,0.08,0.11,0.01,0.01,0.00,0.00,0.02,0.11,0.00,0.01,0.02,0.00,14.73,0.28,0.16,80.87,2.99,0.00,0.00
1709,1.40,0.05,0.15,0.04,0.00,0.00,0.00,0.07,0.13,0.00,0.05,0.01,0.00,24.06,1.25,6.37,64.17,2.25,0.00,0.00
1710,0.02,0.42,0.72,0.12,0.10,0.06,0.03,0.40,0.08,0.01,0.93,0.01,0.24,2.79,1.51,4.72,9.65,78.20,0.00,0.00
1711,1.37,0.20,0.32,0.10,0.01,0.02,0.00,0.19,0.24,0.00,0.02,0.00,0.00,66.28,21.93,3.84,2.88,2.60,0.00,0.00
1712,5.53,0.05,0.28,0.06,0.02,0.00,0.01,0.11,0.15,0.00,0.15,0.00,0.00,32.62,45.47,2.72,10.02,2.79,0.00,0.00
1713,5.59,0.03,0.16,0.05,0.00,0.01,0.00,0.08,0.18,0.00,0.04,0.01,0.00,45.29,0.85,0.83,42.51,4.35,0.00,0.00
1714,8.63,0.03,0.39,0.21,0.04,0.08,0.12,0.23,0.30,0.00,0.27,0.07,0.00,36.10,0.60,0.37,49.09,3.37,0.08,0.00
1715,1.05,0.48,0.21,0.02,0.01,0.00,0.00,0.06,0.05,0.00,0.05,0.01,0.01,3.21,3.83,3.14,78.49,9.37,0.00,0.00
1716,1.66,0.33,0.38,0.24,0.03,0.09,0.13,0.26,0.32,0.00,0.07,0.00,0.00,75.28,13.72,1.07,0.87,5.54,0.01,0.00
1717,4.41,0.69,0.21,0.10,0.02,0.02,0.00,0.28,0.24,0.00,0.06,0.00,0.00,55.27,23.04,3.59,5.37,6.68,0.00,0.00
1718,5.21,0.11,0.10,0.03,0.00,0.02,0.00,0.06,0.15,0.00,0.02,0.01,0.00,15.60,18.92,2.46,51.12,5.23,0.96,0.00
1719,2.34,0.12,0.35,0.05,0.00,0.00,0.00,0.08,0.20,0.00,0.01,0.00,0.00,34.13,57.09,2.09,1.56,1.97,0.00,0.00
1720,2.81,0.35,0.34,0.13,0.09,0.06,0.12,0.14,0.21,0.00,0.03,0.00,0.00,41.85,42.81,5.19,3.52,2.35,0.00,0.00
1721,3.80,1.74,0.31,0.19,0.07,0.07,0.15,0.16,0.29,0.00,0.03,0.00,0.01,49.23,34.08,2.47,1.67,5.75,0.00,0.00
1722,9.34,1.33,0.17,0.06,0.02,0.01,0.00,0.18,0.29,0.00,0.12,0.01,0.00,62.44,9.24,5.59,6.05,5.16,0.00,0.00
1723,2.84,0.10,0.14,0.01,0.00,0.00,0.00,0.01,0.07,0.00,0.03,0.00,0.00,13.85,3.23,0.32,74.41,4.98,0.00,0.00
1724,0.45,0.24,0.19,0.06,0.01,0.01,0.03,0.02,0.17,0.00,0.01,0.01,0.00,25.72,2.95,6.54,57.75,5.85,0.00,0.00
1725,2.21,0.05,0.11,0.03,0.00,0.01,0.00,0.05,0.14,0.00,0.02,0.01,0.00,33.34,19.19,8.66,33.70,2.48,0.00,0.00
1726,2.00,0.51,0.41,0.09,0.02,0.02,0.00,0.21,0.27,0.00,0.02,0.00,0.00,66.66,23.82,2.03,1.71,2.22,0.00,0.00
1727,0.31,0.24,0.12,0.03,0.00,0.00,0.00,0.04,0.10,0.00,0.12,0.00,0.01,3.38,0.24,2.03,71.76,21.45,0.18,0.00
1728,0.46,0.49,0.28,0.12,0.01,0.02,0.00,0.27,0.26,0.00,0.02,0.00,0.01,75.44,17.54,1.51,1.37,2.21,0.00,0.00
1729,9.44,0.83,0.24,0.06,0.02,0.01,0.00,0.18,0.19,0.00,0.05,0.01,0.00,54.19,23.60,2.91,3.78,4.47,0.00,0.00
1730,19.72,0.31,0.20,0.06,0.02,0.02,0.00,0.11,0.19,0.00,0.05,0.01,0.01,41.82,6.65,10.68,15.45,4.71,0.00,0.00
1731,6.19,0.17,0.11,0.02,0.00,0.00,0.00,0.02,0.05,0.00,0.06,0.01,0.00,7.51,1.36,0.14,78.40,5.96,0.00,0.00
1732,14.54,0.24,0.13,0.03,0.03,0.01,0.02,0.08,0.07,0.00,0.07,0.01,0.01,2.90,3.29,0.32,9.29,68.97,0.01,0.00
1733,2.90,0.00,0.23,0.00,0.00,0.01,0.00,0.02,0.03,0.00,0.05,0.00,0.00,0.04,1.52,0.12,0.63,94.16,0.29,0.00
1734,0.38,0.00,0.19,0.09,0.01,0.02,0.02,0.21,0.08,0.00,0.76,0.00,0.04,0.02,1.47,0.04,0.67,95.99,0.00,0.00
1735,0.06,0.00,0.14,0.02,0.00,0.00,0.00,0.06,0.04,0.00,0.03,0.01,0.02,0.40,1.52,0.20,4.98,92.14,0.39,0.00
1736,5.98,0.73,2.47,4.41,1.64,1.48,5.73,5.64,0.83,3.79,0.86,0.15,1.61,3.01,5.75,0.13,1.76,51.21,2.82,0.00
1737,0.65,0.63,0.32,0.28,0.08,0.06,0.12,1.05,0.32,0.21,0.13,0.00,0.01,10.97,12.90,0.45,0.77,70.86,0.17,0.00
1738,0.28,0.01,0.16,0.02,0.00,0.00,0.00,0.08,0.03,0.00,0.05,0.00,0.02,0.45,1.16,0.08,7.62,90.02,0.00,0.00
1739,0.38,0.00,0.18,0.01,0.00,0.00,0.00,0.06,0.05,0.00,0.03,0.01,0.01,0.80,2.60,0.10,6.66,89.09,0.03,0.00
1740,14.86,1.10,0.82,1.14,0.71,0.36,1.41,2.66,0.69,2.14,0.46,0.07,0.09,4.11,8.92,0.29,0.22,59.94,0.00,0.00
1741,0.47,0.02,0.08,0.03,0.01,0.00,0.00,0.06,0.09,0.00,0.06,0.00,0.03,0.05,2.98,0.12,0.73,95.21,0.06,0.00
1742,0.38,0.00,0.36,0.06,0.01,0.01,0.01,0.22,0.10,0.00,0.24,0.01,0.05,0.72,2.62,0.27,0.42,94.16,0.36,0.00
1743,2.32,0.00,0.21,0.06,0.00,0.03,0.00,0.16,0.11,0.00,0.65,0.00,0.01,0.47,1.32,0.24,0.06,94.32,0.05,0.00
1744,0.30,0.00,0.19,0.02,0.00,0.01,0.00,0.04,0.03,0.00,0.04,0.01,0.00,0.07,0.25,0.01,1.68,94.10,3.25,0.00
1745,0.08,0.00,0.20,0.06,0.02,0.01,0.01,0.09,0.09,0.00,0.24,0.01,0.13,0.63,2.61,0.10,6.55,89.15,0.01,0.00
1746,0.45,0.02,0.23,0.08,0.01,0.01,0.00,0.12,0.13,0.00,0.62,0.00,0.01,0.20,1.76,0.13,0.22,95.98,0.00,0.00
1747,0.46,0.00,0.11,0.03,0.01,0.01,0.00,0.05,0.09,0.00,0.05,0.00,0.01,0.19,5.81,0.15,0.09,92.80,0.14,0.00
1748,0.84,0.00,0.21,0.03,0.01,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.25,1.51,0.34,0.24,95.86,0.60,0.00
1749,0.12,0.00,0.06,0.01,0.00,0.00,0.00,0.03,0.04,0.00,0.04,0.00,0.00,0.14,0.50,0.07,12.88,73.51,12.59,0.00
1750,48.45,1.15,0.64,1.02,1.42,0.42,0.91,3.11,0.42,3.17,0.29,0.04,0.04,3.22,6.55,0.13,3.88,24.86,0.30,0.00
1751,0.73,0.00,0.19,0.06,0.01,0.01,0.00,0.36,0.10,0.00,0.24,0.00,0.03,2.17,5.66,0.94,2.38,87.11,0.01,0.00
1752,6.57,0.11,0.57,0.66,0.24,0.16,0.37,1.32,0.33,0.59,0.33,0.04,0.07,4.06,6.22,0.24,4.67,71.92,1.51,0.00
1753,5.28,0.26,0.17,0.01,0.00,0.00,0.00,0.04,0.03,0.00,0.30,0.00,0.00,0.01,9.72,0.57,3.48,80.12,0.00,0.00
1754,0.22,0.00,0.17,0.01,0.01,0.00,0.00,0.09,0.03,0.00,0.05,0.00,0.04,0.08,2.04,0.04,12.88,84.26,0.09,0.00
1755,0.24,0.02,0.19,0.02,0.01,0.01,0.00,0.06,0.13,0.00,0.15,0.00,0.04,0.47,2.59,0.51,0.12,95.45,0.00,0.00
1756,4.40,0.02,0.14,0.03,0.04,0.02,0.01,0.06,0.03,0.00,0.10,0.02,0.06,0.18,0.98,0.04,8.83,85.04,0.00,0.00
1757,0.38,0.09,0.30,0.25,0.10,0.04,0.22,0.55,0.56,0.11,0.27,0.02,0.00,12.51,2.32,0.10,3.23,70.05,8.91,0.00
1758,2.53,0.05,0.21,0.12,0.03,0.03,0.08,0.26,0.27,0.00,0.26,0.00,0.00,0.42,1.14,0.00,2.28,58.12,34.21,0.00
1759,0.70,0.37,1.09,1.74,1.16,0.80,0.96,12.71,2.37,5.45,26.44,0.12,0.18,0.07,0.55,0.10,0.05,44.89,0.26,0.00
1760,1.16,0.12,0.31,0.04,0.00,0.00,0.00,0.09,0.15,0.00,0.03,0.00,0.00,52.48,0.90,0.06,0.93,43.69,0.04,0.00
1761,1.45,0.78,0.34,0.17,0.04,0.12,0.05,1.26,0.94,0.02,7.55,0.01,0.13,0.03,0.44,0.12,0.06,77.73,8.75,0.00
1762,1.79,0.05,0.18,0.03,0.01,0.00,0.01,0.06,0.08,0.00,0.21,0.00,0.02,0.65,0.29,1.14,1.22,89.48,4.77,0.00
1763,1.21,0.12,0.47,0.31,0.15,0.09,0.12,0.97,0.96,0.00,1.16,0.01,0.02,2.76,4.93,0.14,0.07,64.43,22.09,0.00
1764,1.51,0.19,0.30,0.17,0.05,0.06,0.11,0.89,0.36,0.01,1.08,0.02,0.04,0.07,2.07,0.09,0.10,65.08,27.80,0.00
1765,2.42,0.02,0.23,0.01,0.00,0.00,0.00,0.01,0.04,0.00,0.04,0.00,0.01,0.13,0.21,0.34,3.37,92.95,0.19,0.01
1766,0.92,0.00,0.21,0.14,0.03,0.05,0.17,0.72,0.16,0.00,0.58,0.00,0.00,15.59,0.33,0.04,47.38,33.04,0.65,0.00
1767,2.15,0.06,0.44,0.25,0.20,0.08,0.13,0.49,0.50,0.26,0.29,0.04,0.00,48.00,1.80,0.20,1.17,43.05,0.91,0.00
1768,3.67,0.39,0.95,1.83,0.78,0.62,1.27,10.34,3.19,0.66,4.36,0.03,0.13,2.48,16.27,0.28,0.07,52.65,0.04,0.00
1769,1.35,0.03,0.44,0.10,0.03,0.02,0.06,0.17,0.32,0.00,0.14,0.07,0.01,4.43,3.33,0.10,2.40,82.06,4.93,0.00
1770,1.85,0.03,0.25,0.05,0.04,0.01,0.02,0.16,0.35,0.00,0.22,0.02,0.01,10.43,1.19,0.30,8.42,76.02,0.63,0.00
1771,2.16,0.28,0.57,0.31,0.29,0.12,0.30,1.27,1.12,0.76,1.31,0.00,0.06,0.49,2.30,0.08,0.05,88.53,0.00,0.00
1772,0.33,1.39,0.33,0.10,0.05,0.04,0.01,0.88,0.75,0.00,2.20,0.07,0.05,0.22,1.32,0.16,0.03,91.45,0.64,0.00
1773,1.29,0.80,0.88,1.34,0.47,0.35,0.47,5.89,2.03,2.37,7.51,0.01,0.12,1.29,8.27,0.65,0.84,65.09,0.32,0.00
1774,1.23,0.15,0.36,0.16,0.11,0.04,0.06,0.34,0.77,0.00,0.37,0.04,0.05,0.73,5.08,0.39,0.21,81.12,8.80,0.00
1775,1.66,0.00,0.32,0.07,0.03,0.03,0.05,0.30,0.22,0.00,0.10,0.00,0.00,34.68,1.99,0.01,2.85,57.48,0.19,0.00
1776,1.97,0.12,0.34,0.28,0.20,0.13,0.12,1.47,0.70,0.46,2.46,0.01,0.01,1.86,6.21,0.27,0.08,37.17,46.13,0.02
1777,0.42,0.13,0.19,0.06,0.03,0.07,0.02,0.42,0.29,0.00,1.63,0.00,0.06,0.01,0.27,0.05,0.03,48.33,47.99,0.00
1778,3.59,0.00,0.43,0.44,0.69,0.15,0.44,1.18,0.68,0.64,0.35,0.36,0.00,37.47,1.69,0.21,7.14,44.53,0.00,0.00
1779,0.88,0.03,0.28,0.15,0.02,0.01,0.05,0.21,0.19,0.00,0.04,0.00,0.00,76.67,0.25,0.07,4.77,16.37,0.00,0.00
1780,2.42,0.04,0.21,0.05,0.01,0.01,0.01,0.14,0.15,0.00,0.15,0.00,0.03,2.01,1.46,1.15,3.90,88.24,0.02,0.00
1781,1.53,0.10,1.37,2.71,0.89,1.06,4.44,6.76,1.07,4.77,4.31,0.02,0.14,0.25,2.70,0.10,0.03,56.36,11.39,0.00
1782,2.34,0.01,0.46,0.22,0.09,0.08,0.25,0.53,0.37,0.00,0.12,0.00,0.00,62.10,1.31,0.05,2.13,29.94,0.00,0.00
1783,1.10,0.00,0.22,0.02,0.01,0.00,0.00,0.06,0.11,0.00,0.09,0.00,0.00,40.58,0.61,0.13,26.78,24.15,6.14,0.00
1784,0.29,0.06,0.50,0.08,0.05,0.01,0.02,0.12,0.20,0.00,0.07,0.00,0.00,60.95,2.28,0.17,0.40,34.77,0.03,0.00
1785,1.11,0.19,0.17,0.31,0.07,0.60,0.00,0.91,3.16,0.00,2.92,0.04,0.04,0.49,10.74,1.02,0.51,75.51,2.23,0.00
1786,1.24,0.21,0.63,0.85,0.29,0.25,0.84,4.27,1.50,1.88,3.28,0.02,0.09,0.77,3.82,0.17,0.04,60.33,19.54,0.00
1787,1.71,0.10,0.16,0.03,0.01,0.02,0.00,0.13,0.33,0.00,0.21,0.00,0.01,0.13,0.22,0.01,0.01,91.69,5.25,0.00
1788,4.25,0.17,0.59,0.21,0.10,0.05,0.06,0.35,0.38,0.01,0.34,0.12,0.00,41.57,3.93,0.11,0.83,46.93,0.00,0.00
1789,0.89,0.25,0.41,0.90,2.79,1.78,0.42,9.89,2.17,0.04,31.97,0.09,0.07,1.09,9.41,0.88,0.18,36.39,0.39,0.00
1790,1.08,1.08,0.39,0.15,0.15,0.08,0.10,0.90,0.57,0.00,1.90,0.05,0.09,0.15,2.11,0.15,0.04,89.66,1.34,0.00
1791,1.18,0.22,0.70,1.46,1.49,0.52,1.61,6.51,1.04,3.37,5.83,0.02,0.10,0.42,2.69,0.08,1.02,51.59,20.15,0.00
1792,0.44,1.10,0.27,0.07,0.01,0.03,0.00,0.23,0.68,0.00,0.54,0.00,0.03,0.89,3.77,0.35,0.06,91.50,0.01,0.00
1793,0.60,0.00,0.18,0.03,0.01,0.01,0.00,0.09,0.12,0.00,0.00,0.00,0.00,35.42,1.13,0.17,8.98,38.82,14.43,0.00
1794,0.84,0.11,0.74,1.15,0.66,0.34,1.55,2.46,0.95,1.29,1.43,0.20,0.00,27.91,0.83,1.01,7.09,51.44,0.01,0.00
1795,0.88,0.02,0.20,0.07,0.01,0.01,0.01,0.08,0.21,0.00,0.08,0.00,0.00,0.76,1.48,0.22,6.02,74.70,15.24,0.01
1796,0.68,0.58,0.19,0.04,0.01,0.01,0.03,0.06,0.05,0.00,0.10,0.02,0.01,0.02,1.11,0.76,18.73,77.52,0.06,0.00
1797,0.31,0.16,0.18,0.03,0.01,0.01,0.03,0.05,0.15,0.00,0.02,0.01,0.00,18.10,1.64,0.27,69.72,9.31,0.00,0.00
1798,0.05,0.14,0.20,0.01,0.01,0.01,0.00,0.06,0.03,0.00,0.12,0.00,0.06,0.02,0.10,0.81,59.27,39.10,0.00,0.00
1799,0.04,0.15,0.14,0.01,0.01,0.01,0.02,0.02,0.03,0.00,0.03,0.00,0.01,0.16,1.10,0.22,43.38,52.67,2.00,0.00
1800,5.05,0.78,0.11,0.02,0.00,0.02,0.01,0.03,0.05,0.00,0.00,0.00,0.00,0.06,0.44,0.10,3.17,40.17,49.99,0.00
1801,0.64,0.47,0.22,0.02,0.01,0.00,0.00,0.07,0.07,0.00,0.06,0.02,0.02,2.42,2.88,0.21,48.00,44.84,0.03,0.00
1802,0.04,0.41,0.17,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.00,0.00,1.88,0.37,0.20,78.38,18.46,0.00,0.00
1803,0.08,0.63,0.29,0.06,0.01,0.02,0.05,0.16,0.08,0.00,0.36,0.01,0.03,0.88,1.73,2.01,46.42,47.12,0.05,0.00
1804,0.06,0.12,0.14,0.02,0.01,0.00,0.02,0.04,0.06,0.00,0.02,0.02,0.01,1.85,1.02,0.40,44.34,51.82,0.04,0.00
1805,0.05,0.18,0.14,0.05,0.03,0.02,0.01,0.09,0.07,0.00,0.18,0.00,0.84,0.29,0.09,0.36,71.13,26.46,0.00,0.00
1806,0.49,0.20,0.20,0.08,0.05,0.02,0.12,0.12,0.07,0.14,0.18,0.05,0.01,0.05,0.43,0.13,37.64,60.01,0.00,0.00
