uniqid_eco4,NWALT92_11_eco4,NWALT92_12_eco4,NWALT92_21_eco4,NWALT92_22_eco4,NWALT92_23_eco4,NWALT92_24_eco4,NWALT92_25_eco4,NWALT92_26_eco4,NWALT92_27_eco4,NWALT92_31_eco4,NWALT92_32_eco4,NWALT92_33_eco4,NWALT92_41_eco4,NWALT92_43_eco4,NWALT92_44_eco4,NWALT92_45_eco4,NWALT92_46_eco4,NWALT92_50_eco4,NWALT92_60_eco4,NWALT92_9999_eco4
332,2.06,0.16,1.31,2.06,0.97,0.58,2.72,2.77,1.39,2.00,2.80,0.03,0.04,17.55,18.64,11.33,17.08,16.49,0.01,0.00
333,0.54,0.33,0.56,0.27,0.08,0.06,0.04,0.59,0.66,0.00,0.28,0.00,0.01,3.40,51.89,5.06,2.23,34.01,0.00,0.00
334,5.18,2.64,0.41,0.22,0.37,0.02,0.00,0.25,0.52,1.89,1.39,0.06,0.15,30.10,28.13,2.70,6.39,19.57,0.00,0.00
335,4.98,2.00,0.49,0.30,0.08,0.07,0.07,1.04,1.00,0.20,1.15,0.02,0.02,3.56,44.16,4.97,3.19,32.70,0.00,0.00
336,0.88,0.78,0.45,0.20,0.12,0.04,0.07,0.43,0.63,0.07,0.60,0.00,0.31,3.35,31.46,4.17,2.69,53.74,0.00,0.00
337,0.69,0.92,0.69,0.76,0.08,0.03,0.00,0.34,0.66,0.03,0.15,0.00,0.01,3.47,52.21,7.18,1.99,30.80,0.00,0.00
338,0.87,1.31,1.00,0.66,0.23,0.05,0.21,1.37,0.82,0.01,0.52,0.05,0.00,6.76,64.28,2.08,0.37,19.42,0.00,0.00
339,1.81,0.02,0.43,0.26,0.08,0.39,0.00,1.49,0.98,0.00,13.99,0.00,0.03,0.40,6.00,0.83,0.07,73.21,0.00,0.00
340,3.82,14.90,0.23,0.16,0.04,0.04,0.02,0.25,0.32,0.00,0.22,0.00,0.05,20.58,28.28,2.09,2.07,26.93,0.00,0.00
341,1.14,2.72,1.25,2.71,1.30,0.49,2.34,3.62,1.17,1.90,1.90,0.03,0.04,32.48,28.86,1.02,0.96,16.02,0.05,0.00
342,0.21,1.37,0.60,0.59,0.44,0.12,0.68,0.78,0.51,0.24,0.41,0.04,0.04,41.30,17.64,1.16,2.01,31.84,0.03,0.00
343,3.55,13.03,0.36,0.64,0.41,0.32,0.30,1.16,0.88,0.13,2.30,0.02,0.04,10.40,27.69,1.87,0.95,35.94,0.00,0.00
344,0.07,0.27,0.16,0.03,0.01,0.00,0.02,0.05,0.23,0.00,0.06,0.00,0.01,1.99,7.77,2.89,41.80,44.65,0.00,0.00
345,0.73,0.27,0.65,1.32,0.22,0.15,0.88,4.02,1.29,0.84,1.56,0.00,0.16,57.84,13.89,0.57,2.22,13.40,0.00,0.00
346,2.30,0.30,1.60,2.66,0.94,0.53,1.46,5.21,2.26,2.12,3.42,0.05,0.01,45.12,7.67,0.34,2.48,20.84,0.29,0.38
347,26.23,55.17,0.06,0.13,0.51,0.04,0.16,0.11,0.17,0.14,0.16,0.03,0.03,1.97,1.72,0.02,0.00,13.34,0.02,0.00
348,8.83,39.38,0.48,0.78,0.90,0.28,0.71,1.68,0.84,0.51,3.78,0.36,0.15,1.76,3.71,0.41,2.05,33.10,0.31,0.00
349,3.43,7.90,0.19,0.43,0.85,0.28,0.26,1.09,0.31,1.08,0.99,0.21,0.02,1.14,0.40,1.87,2.79,76.73,0.00,0.04
350,0.73,2.80,1.31,1.66,0.63,0.27,1.32,4.72,1.86,0.35,0.98,0.00,0.00,54.70,22.93,0.26,0.16,5.31,0.00,0.00
351,2.00,4.82,0.63,0.43,0.28,0.08,0.17,1.35,0.80,0.31,2.55,0.02,0.04,0.79,13.79,0.96,0.61,70.16,0.21,0.00
352,6.32,42.94,0.25,0.07,0.12,0.03,0.01,0.15,0.27,0.10,0.57,0.01,0.04,1.00,5.85,0.42,0.14,41.14,0.59,0.00
353,1.90,7.00,0.46,0.25,0.26,0.05,0.10,1.18,0.66,0.35,1.58,0.02,0.04,2.52,8.85,0.67,0.77,72.57,0.79,0.00
354,1.03,1.23,0.53,0.18,0.04,0.03,0.05,0.52,0.51,0.01,0.64,0.00,0.04,0.33,28.47,5.55,5.55,55.25,0.04,0.00
355,3.34,3.60,0.41,0.26,0.18,0.07,0.02,0.92,0.84,0.08,2.84,0.01,0.03,0.24,6.92,0.67,0.51,73.78,5.26,0.00
356,0.69,5.70,0.47,0.55,0.22,0.18,0.15,2.06,1.23,0.61,4.66,0.01,0.04,1.44,7.02,0.93,0.51,72.09,1.45,0.00
357,5.71,10.28,1.02,0.61,0.41,0.09,0.50,0.85,0.60,0.38,0.45,0.00,0.01,29.47,25.74,1.09,1.45,21.29,0.04,0.00
358,0.48,1.20,0.91,0.16,0.25,0.03,0.00,0.46,0.51,0.00,0.74,0.03,0.11,0.92,32.17,3.33,2.06,56.49,0.15,0.00
359,2.03,0.01,0.32,0.05,0.01,0.02,0.01,0.14,0.50,0.00,0.36,0.00,0.01,0.10,9.30,1.51,0.53,84.66,0.44,0.00
360,2.76,0.00,0.49,0.27,0.07,0.13,0.12,0.97,0.52,0.01,3.95,0.00,0.07,0.06,5.63,0.76,0.22,81.69,2.27,0.00
361,5.11,0.02,0.36,0.07,0.01,0.22,0.00,0.63,0.81,0.07,3.71,0.00,0.02,0.07,11.74,1.70,0.61,74.80,0.06,0.00
362,1.21,0.12,0.36,0.33,0.21,0.14,0.54,0.81,0.34,0.81,1.66,0.00,0.01,0.30,7.20,1.03,1.04,82.45,1.47,0.00
363,0.86,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.01,1.57,0.82,1.59,94.46,0.28,0.00
364,3.96,0.16,0.61,0.07,0.01,0.00,0.00,0.16,0.48,0.00,0.12,0.00,0.00,0.16,28.37,3.01,2.73,60.18,0.00,0.00
365,0.40,0.01,0.09,0.01,0.03,0.02,0.00,0.08,0.30,0.00,0.92,0.00,0.02,0.24,7.02,1.51,0.72,86.55,2.08,0.00
366,12.89,4.09,0.40,0.39,0.24,0.18,0.13,0.51,0.41,0.50,0.49,0.00,0.10,24.12,32.28,1.18,1.01,21.08,0.00,0.00
367,1.83,0.28,0.46,0.17,0.04,0.05,0.02,0.58,0.96,0.02,1.54,0.00,0.02,1.21,36.80,2.21,0.57,53.16,0.10,0.00
368,3.85,1.05,0.85,0.55,0.26,0.10,0.27,1.60,0.85,0.22,1.64,0.01,0.08,0.96,44.15,4.69,2.09,36.71,0.06,0.00
369,4.25,0.16,0.49,0.14,0.15,0.05,0.04,0.51,0.44,0.00,1.33,0.00,0.01,0.70,17.50,7.10,14.16,52.98,0.00,0.00
370,0.03,0.04,0.18,0.01,0.00,0.00,0.00,0.01,0.22,0.00,0.04,0.00,0.00,0.04,12.16,0.79,0.36,80.86,5.27,0.00
371,1.22,0.05,0.24,0.08,0.03,0.05,0.02,0.34,0.49,0.19,1.25,0.00,0.03,0.09,15.43,1.30,0.54,78.10,0.55,0.00
372,1.39,0.15,0.80,0.61,0.21,0.18,0.34,1.69,0.94,0.35,1.62,0.00,0.11,3.52,58.06,2.15,0.46,27.38,0.02,0.00
373,1.91,0.05,0.25,0.07,0.01,0.06,0.01,0.38,0.65,0.01,2.01,0.00,0.01,0.15,24.70,2.03,0.88,65.51,1.31,0.00
374,4.15,0.02,0.24,0.13,0.01,0.04,0.00,0.41,0.56,0.00,2.28,0.00,0.02,0.15,21.03,1.10,0.54,67.53,1.78,0.00
375,0.26,0.04,0.47,0.18,0.04,0.07,0.02,0.56,0.56,0.00,0.94,0.00,0.02,0.64,38.05,1.87,0.74,55.47,0.07,0.00
376,3.60,0.28,0.27,0.08,0.13,0.09,0.00,0.52,0.58,0.00,4.24,0.01,0.05,1.35,17.81,1.31,0.48,68.92,0.28,0.00
377,0.46,0.04,0.42,0.23,0.06,0.09,0.11,0.64,0.62,0.01,1.48,0.03,0.26,0.41,17.31,0.82,0.78,74.74,1.49,0.00
378,0.46,0.11,0.27,0.04,0.02,0.04,0.00,0.20,0.52,0.00,1.49,0.03,0.08,0.43,10.62,1.00,0.61,84.01,0.08,0.00
379,0.31,0.13,0.18,0.02,0.00,0.00,0.00,0.07,0.22,0.00,0.17,0.00,0.04,0.07,7.00,0.54,0.33,89.56,1.36,0.00
380,0.73,0.08,0.87,0.71,0.26,0.36,0.43,3.35,0.73,2.31,12.06,0.00,0.12,2.96,18.64,1.10,0.53,54.69,0.09,0.00
381,1.54,0.52,0.34,0.10,0.01,0.03,0.04,0.37,0.52,0.00,0.74,0.00,0.02,1.88,11.99,0.57,0.42,80.74,0.18,0.00
382,0.22,0.10,0.39,0.12,0.01,0.06,0.04,0.43,0.47,0.00,0.35,0.00,0.00,18.13,49.41,1.77,0.21,28.29,0.00,0.00
383,8.79,1.30,4.23,6.25,3.89,2.30,11.07,13.76,2.36,2.77,3.75,0.04,0.22,5.81,16.93,0.63,0.39,15.47,0.01,0.00
384,3.40,0.42,1.74,2.15,1.15,1.19,2.61,3.36,1.76,0.67,1.25,0.02,0.06,33.40,30.26,1.05,0.36,14.73,0.42,0.00
385,0.81,0.20,1.66,2.40,1.06,0.64,3.43,3.98,1.59,0.74,1.52,0.00,0.01,27.70,43.29,0.82,0.41,9.68,0.05,0.00
386,0.65,0.06,0.35,0.39,0.09,0.21,0.59,2.38,1.35,0.68,3.24,0.00,0.01,6.05,16.89,1.55,0.94,64.46,0.12,0.00
387,1.03,0.99,0.41,0.11,0.03,0.06,0.04,0.42,0.36,0.00,0.22,0.00,0.02,27.00,45.76,1.95,1.14,20.39,0.06,0.00
388,2.29,0.18,0.90,0.76,0.45,0.25,0.93,1.64,0.75,0.67,0.84,0.02,0.05,15.00,42.84,3.75,14.49,14.17,0.02,0.00
389,1.08,1.14,0.71,0.70,0.36,0.43,0.96,1.83,0.91,0.63,0.56,0.01,0.07,25.01,47.91,1.02,1.54,15.12,0.01,0.00
390,1.65,3.11,0.54,0.26,0.09,0.07,0.14,0.69,0.48,0.00,0.22,0.04,0.20,30.02,44.16,1.12,0.64,16.44,0.13,0.00
391,0.53,0.88,0.65,0.27,0.08,0.07,0.10,0.68,0.49,0.10,0.38,0.01,0.04,42.39,34.45,1.07,0.53,17.27,0.01,0.00
392,3.29,0.02,0.35,0.03,0.00,0.01,0.00,0.02,0.05,0.00,0.67,0.00,0.00,0.00,0.06,0.04,6.61,44.74,44.03,0.09
393,0.44,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,21.49,77.27,0.01
394,1.97,0.01,0.07,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.03,0.00,0.00,0.00,0.13,0.01,0.01,56.60,41.10,0.01
395,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.09,0.01,4.96,47.69,47.08,0.00
396,0.23,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,86.57,0.00
397,7.09,0.68,0.11,0.02,0.00,0.00,0.00,0.04,0.16,0.00,0.02,0.00,0.00,29.84,6.77,2.02,46.66,6.37,0.20,0.00
398,11.96,1.72,0.24,0.19,0.04,0.04,0.17,0.16,0.27,0.18,0.11,0.00,0.00,18.31,10.43,0.46,45.68,9.59,0.44,0.00
399,2.95,0.28,0.22,0.08,0.04,0.02,0.02,0.12,0.25,0.05,0.06,0.00,0.02,49.48,4.86,0.18,36.19,5.18,0.00,0.00
400,4.35,0.22,0.15,0.01,0.01,0.00,0.00,0.01,0.16,0.00,0.09,0.00,0.00,44.21,1.67,0.78,41.24,6.60,0.48,0.00
401,3.02,0.21,0.18,0.03,0.01,0.01,0.00,0.06,0.16,0.00,0.01,0.00,0.00,35.90,36.61,6.32,15.39,2.11,0.00,0.00
402,1.60,0.08,0.24,0.07,0.01,0.01,0.01,0.09,0.20,0.00,0.04,0.01,0.00,44.48,12.40,2.82,34.46,3.47,0.00,0.00
403,0.30,0.26,0.35,0.07,0.01,0.01,0.00,0.16,0.22,0.00,0.06,0.01,0.00,34.15,5.42,13.10,40.45,5.44,0.00,0.00
404,9.25,0.90,0.15,0.04,0.01,0.02,0.00,0.07,0.15,0.00,0.06,0.00,0.00,7.32,2.83,4.93,56.35,17.92,0.00,0.00
405,0.52,0.15,0.17,0.02,0.01,0.01,0.01,0.03,0.16,0.00,0.03,0.00,0.01,53.18,0.45,0.31,39.72,5.18,0.05,0.01
406,0.55,0.09,0.13,0.02,0.00,0.01,0.01,0.02,0.07,0.00,0.06,0.01,0.00,20.58,0.83,0.26,69.30,7.90,0.16,0.01
407,0.76,0.01,0.11,0.02,0.00,0.00,0.00,0.00,0.16,0.00,0.01,0.00,0.00,53.57,0.00,1.19,38.87,5.17,0.00,0.11
408,0.61,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,10.80,0.24,0.31,77.77,9.79,0.00,0.30
409,0.09,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,18.18,0.14,0.17,76.38,4.86,0.00,0.04
410,0.36,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.01,49.75,0.03,0.83,45.73,2.94,0.00,0.18
411,0.84,0.10,0.27,0.07,0.04,0.03,0.08,0.08,0.22,0.01,0.15,0.02,0.01,64.69,0.61,0.68,27.27,4.82,0.01,0.00
412,0.22,0.11,0.20,0.06,0.01,0.00,0.01,0.13,0.22,0.00,0.07,0.02,0.01,35.12,2.70,6.29,48.89,5.89,0.03,0.00
413,1.10,0.47,0.25,0.03,0.00,0.00,0.02,0.05,0.08,0.00,0.09,0.01,0.00,1.50,0.74,1.72,77.39,16.51,0.02,0.04
414,0.42,0.34,0.15,0.01,0.00,0.00,0.00,0.01,0.07,0.00,0.00,0.00,0.00,17.57,1.42,1.49,58.41,20.10,0.00,0.01
415,0.53,0.01,0.16,0.04,0.01,0.00,0.01,0.05,0.15,0.00,0.08,0.00,0.01,30.66,7.22,1.02,54.48,5.48,0.05,0.00
416,1.32,0.07,0.08,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.04,0.00,0.00,1.57,0.29,0.90,72.64,19.30,3.76,0.00
417,10.14,0.45,0.16,0.06,0.03,0.02,0.04,0.08,0.09,0.02,0.11,0.01,0.03,6.08,1.12,0.64,66.69,14.14,0.09,0.00
418,0.05,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.40,0.41,46.61,51.50,0.00,0.00
419,0.24,0.06,0.10,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.01,2.59,0.68,1.17,79.42,15.68,0.00,0.00
420,0.71,0.04,0.25,0.03,0.00,0.01,0.01,0.03,0.10,0.00,0.06,0.01,0.00,18.68,1.72,1.94,73.36,2.89,0.17,0.00
421,0.76,0.41,0.26,0.09,0.09,0.02,0.05,0.13,0.10,0.10,0.16,0.02,0.05,5.19,1.28,2.57,73.61,15.12,0.00,0.00
422,0.39,0.12,0.06,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.00,0.01,2.77,0.13,1.54,56.22,33.37,5.31,0.00
423,0.34,0.72,0.17,0.03,0.00,0.00,0.00,0.04,0.16,0.00,0.10,0.00,0.00,10.88,1.83,6.34,73.80,5.57,0.01,0.00
424,0.56,0.07,0.10,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.03,0.00,0.00,4.93,2.36,0.39,89.22,2.30,0.00,0.00
425,0.59,0.01,0.12,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.80,2.05,1.00,90.30,5.12,0.00,0.00
426,2.68,0.31,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.75,0.10,0.06,42.55,50.92,0.60,0.00
427,0.06,0.00,0.26,0.04,0.00,0.02,0.04,0.03,0.12,0.00,0.04,0.05,0.00,35.41,3.50,0.90,51.10,8.44,0.00,0.00
428,0.21,0.17,0.17,0.05,0.02,0.02,0.05,0.08,0.07,0.03,0.05,0.00,0.02,8.54,1.05,0.70,67.57,21.19,0.01,0.00
429,0.24,0.09,0.21,0.02,0.00,0.01,0.01,0.02,0.04,0.00,0.03,0.01,0.00,19.91,2.18,0.38,60.92,15.89,0.05,0.00
430,0.06,0.10,0.07,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.05,0.82,0.29,0.28,21.08,77.20,0.01,0.00
431,0.47,0.68,0.30,0.08,0.01,0.03,0.10,0.19,0.13,0.00,0.17,0.02,0.35,1.14,2.12,2.11,57.45,34.64,0.00,0.00
432,2.81,0.37,0.20,0.02,0.00,0.01,0.00,0.07,0.12,0.00,0.08,0.00,0.00,4.08,0.74,3.27,46.99,35.30,5.96,0.00
433,0.14,0.01,0.08,0.01,0.00,0.01,0.00,0.02,0.04,0.00,0.04,0.00,0.00,1.73,2.99,0.45,52.00,42.43,0.05,0.00
434,0.25,0.03,0.37,0.06,0.01,0.04,0.04,0.16,0.11,0.00,0.18,0.03,0.00,2.27,8.60,1.20,54.85,31.82,0.00,0.00
435,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.31,0.55,0.15,60.58,37.74,0.53,0.00
436,0.44,0.19,0.03,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.05,0.00,0.00,5.30,1.45,0.58,44.22,47.68,0.00,0.00
437,0.15,0.34,0.18,0.05,0.02,0.02,0.05,0.06,0.06,0.02,0.10,0.00,0.38,0.30,0.32,0.44,75.21,22.28,0.02,0.00
438,0.08,0.22,0.35,0.12,0.15,0.04,0.18,0.43,0.15,0.36,0.36,0.18,0.01,0.10,1.22,0.18,51.78,44.07,0.00,0.00
439,0.43,1.06,0.14,0.01,0.00,0.00,0.00,0.01,0.05,0.00,0.02,0.00,0.00,5.06,0.71,0.49,89.35,2.19,0.46,0.00
440,3.43,2.19,0.14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.23,0.16,0.14,89.30,4.41,0.00,0.00
441,0.42,3.25,0.22,0.03,0.00,0.01,0.01,0.06,0.13,0.00,0.06,0.00,0.00,14.43,5.79,3.35,66.76,5.49,0.00,0.00
442,2.42,4.51,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.17,0.15,0.12,89.60,2.86,0.04,0.00
443,3.24,0.18,0.92,1.33,0.41,0.37,0.33,4.75,1.31,1.95,13.29,0.01,0.08,0.28,11.90,0.63,1.01,58.00,0.01,0.00
444,2.47,0.68,1.42,1.58,0.66,0.41,0.68,4.52,1.25,1.68,9.19,0.03,0.09,0.66,17.64,0.79,1.66,54.54,0.05,0.00
445,2.64,0.49,0.77,0.50,0.17,0.13,0.09,1.46,0.90,0.24,6.71,0.02,0.04,0.84,19.56,1.06,1.54,62.71,0.14,0.00
446,0.57,0.09,0.50,0.17,0.04,0.05,0.00,0.40,0.70,0.00,2.11,0.00,0.01,0.13,5.61,0.17,0.42,87.83,1.19,0.00
447,1.26,0.55,1.08,0.88,0.34,0.24,0.36,2.76,1.10,1.14,8.33,0.02,0.01,1.02,23.01,1.77,1.11,54.87,0.16,0.00
448,2.04,2.41,0.99,0.88,0.22,0.22,0.43,2.12,1.05,0.90,5.04,0.02,0.04,3.11,14.63,1.32,1.15,63.44,0.00,0.00
449,2.92,2.38,1.39,1.57,0.64,0.43,0.59,3.73,1.05,1.43,6.51,0.06,0.03,1.36,11.51,0.77,1.28,62.35,0.00,0.00
450,0.90,0.46,0.68,0.21,0.09,0.09,0.00,0.57,0.70,0.00,2.80,0.00,0.01,0.13,10.79,0.34,0.71,81.51,0.00,0.00
451,0.94,0.05,1.26,0.78,0.71,0.15,0.03,3.27,1.22,0.53,10.50,0.23,0.04,0.42,17.18,0.47,1.08,61.12,0.00,0.00
452,0.56,0.10,0.07,0.01,0.04,0.00,0.00,0.00,0.20,0.00,0.00,0.01,0.00,48.95,12.32,3.60,5.30,28.82,0.00,0.00
453,13.36,0.97,0.14,0.05,0.00,0.04,0.00,0.12,0.54,0.00,0.58,0.01,0.00,9.11,9.95,2.67,6.22,56.23,0.00,0.00
454,9.04,1.89,0.34,0.18,0.05,0.03,0.12,0.17,0.25,0.00,0.11,0.00,0.00,62.65,9.29,0.99,7.84,7.04,0.00,0.00
455,3.55,2.72,0.23,0.05,0.01,0.00,0.00,0.07,0.21,0.00,0.06,0.01,0.00,25.25,19.37,1.18,32.83,14.46,0.00,0.00
456,6.76,2.81,0.36,0.10,0.01,0.01,0.02,0.18,0.25,0.00,0.08,0.00,0.03,74.45,5.80,1.02,1.44,6.67,0.01,0.00
457,7.40,1.53,0.10,0.02,0.00,0.00,0.00,0.04,0.21,0.00,0.03,0.00,0.00,51.73,19.46,2.48,10.10,6.75,0.14,0.00
458,1.38,1.23,0.30,0.09,0.11,0.02,0.07,0.11,0.26,0.00,0.10,0.01,0.00,77.08,4.29,0.19,9.05,5.69,0.00,0.00
459,1.26,0.64,0.33,0.07,0.01,0.00,0.00,0.11,0.23,0.00,0.06,0.00,0.32,73.65,1.49,0.81,15.92,5.10,0.00,0.00
460,2.71,1.36,0.26,0.08,0.01,0.02,0.03,0.10,0.24,0.00,0.04,0.00,0.00,60.87,22.13,1.98,4.05,6.14,0.00,0.00
461,5.03,2.41,0.15,0.06,0.00,0.01,0.01,0.11,0.19,0.00,0.02,0.00,0.00,34.25,40.20,5.19,5.83,6.52,0.00,0.00
462,11.72,1.06,0.26,0.07,0.03,0.03,0.01,0.16,0.23,0.00,0.08,0.01,0.00,50.64,10.60,10.95,10.31,3.82,0.01,0.00
463,0.54,0.22,0.31,0.08,0.02,0.02,0.00,0.18,0.28,0.00,0.07,0.00,0.02,49.05,22.91,15.16,5.79,5.23,0.12,0.00
464,1.04,0.55,0.58,0.30,0.18,0.07,0.15,0.34,0.33,0.00,0.16,0.02,0.03,60.79,12.67,10.19,9.28,3.17,0.14,0.00
465,1.96,0.28,0.33,0.16,0.05,0.05,0.08,0.24,0.28,0.01,0.05,0.01,0.01,53.06,30.55,3.64,6.16,3.08,0.00,0.00
466,2.78,2.61,0.30,0.14,0.06,0.02,0.04,0.20,0.30,0.00,0.05,0.01,0.05,69.08,16.49,1.33,0.82,5.60,0.12,0.00
467,0.36,0.10,0.48,0.29,0.13,0.14,0.17,0.48,0.41,0.04,0.14,0.01,0.02,84.17,6.87,1.12,2.07,2.97,0.02,0.00
468,1.46,0.82,0.52,0.30,0.10,0.11,0.20,0.58,0.44,0.04,0.19,0.01,0.02,86.37,2.58,0.61,1.25,4.35,0.04,0.00
469,0.55,0.74,0.56,0.38,0.14,0.17,0.31,0.86,0.58,0.16,0.31,0.01,0.04,81.23,4.55,0.61,3.23,5.56,0.02,0.00
470,5.73,2.35,1.41,0.50,0.73,0.19,0.26,0.45,0.43,0.35,0.16,0.01,0.02,74.97,3.48,0.47,1.67,6.73,0.08,0.00
471,0.31,0.11,0.51,0.16,0.04,0.06,0.07,0.39,0.37,0.00,0.06,0.00,0.01,81.42,10.79,0.64,2.36,2.69,0.00,0.00
472,0.97,0.90,0.70,0.42,0.18,0.21,0.47,1.07,0.61,0.31,0.36,0.00,0.04,54.55,23.35,1.39,3.21,11.22,0.02,0.00
473,2.26,0.49,0.81,0.54,0.30,0.49,0.38,1.59,1.18,0.19,0.72,0.02,0.06,54.15,20.07,1.18,1.84,13.65,0.08,0.00
474,0.86,0.05,0.74,1.07,0.34,0.39,1.46,1.32,0.76,0.39,0.74,0.00,0.04,65.89,4.95,2.48,8.19,10.32,0.02,0.00
475,1.04,0.05,0.42,0.31,0.07,0.14,0.35,0.43,0.35,0.11,0.19,0.00,0.00,44.73,18.34,3.81,20.43,9.23,0.00,0.00
476,6.70,0.82,0.86,0.58,0.38,0.20,0.72,0.49,0.73,0.01,0.94,0.02,0.12,70.69,0.60,2.71,5.65,7.77,0.00,0.00
477,0.71,0.07,0.28,0.10,0.02,0.03,0.01,0.21,0.26,0.00,0.17,0.01,0.00,69.80,2.40,5.44,14.70,5.80,0.00,0.00
478,0.93,0.21,0.40,0.34,0.09,0.12,0.15,0.56,0.30,0.00,0.41,0.04,0.02,61.74,1.44,5.78,21.23,6.22,0.00,0.00
479,0.43,0.03,0.59,0.45,0.09,0.19,0.54,1.05,0.62,0.79,0.63,0.02,0.02,52.98,13.33,3.67,9.91,14.18,0.49,0.00
480,1.05,0.44,0.54,0.27,0.13,0.09,0.18,0.30,0.36,0.02,0.06,0.00,0.01,91.00,1.79,0.13,0.18,3.29,0.16,0.00
481,0.92,3.79,0.29,0.05,0.01,0.01,0.00,0.11,0.23,0.00,0.07,0.00,0.01,66.37,8.15,2.02,3.68,13.18,1.11,0.00
482,2.20,0.13,0.99,0.20,0.27,0.02,0.12,0.09,0.43,0.00,0.04,0.00,0.00,92.83,1.52,0.01,0.03,1.12,0.00,0.00
483,1.91,6.85,0.31,0.08,0.02,0.02,0.02,0.20,0.27,0.00,0.15,0.00,0.01,61.00,11.07,0.59,0.94,16.30,0.24,0.00
484,14.90,59.78,0.11,0.01,0.00,0.00,0.00,0.02,0.09,0.00,0.04,0.00,0.00,6.61,3.21,0.22,0.14,14.65,0.21,0.01
485,1.37,40.03,0.22,0.03,0.03,0.01,0.03,0.09,0.12,0.00,0.14,0.02,0.02,0.67,3.67,0.44,0.19,52.85,0.09,0.00
486,1.48,0.04,0.28,0.04,0.05,0.02,0.01,0.15,0.33,0.01,0.63,0.01,0.02,0.26,0.80,0.10,0.11,92.85,2.82,0.00
487,0.27,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,80.94,18.61,0.00
488,1.87,0.08,0.16,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,64.30,33.53,0.00
489,2.51,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.14,21.41,75.87,0.00
490,0.74,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,61.43,37.61,0.00
491,1.23,0.08,0.19,0.01,0.01,0.01,0.00,0.10,0.04,0.00,0.32,0.00,0.02,0.01,0.01,0.00,0.20,95.91,1.86,0.00
492,0.64,0.03,0.48,0.06,0.04,0.02,0.02,0.17,0.11,0.01,0.65,0.00,0.02,0.86,0.56,0.12,1.48,94.28,0.46,0.00
493,0.10,0.00,0.28,0.12,0.00,0.04,0.03,1.19,0.16,0.03,3.47,0.00,0.00,0.02,0.02,0.13,0.26,92.89,1.26,0.00
494,1.27,3.34,0.35,0.19,0.25,0.09,0.16,0.38,0.34,0.52,0.53,0.01,0.24,1.76,7.95,0.59,0.18,73.89,7.95,0.00
495,3.45,28.71,0.59,0.22,0.15,0.22,0.12,0.54,0.57,0.01,1.27,0.03,0.35,1.66,2.58,0.14,0.39,58.38,0.66,0.00
496,9.68,29.17,0.91,0.33,0.11,0.18,0.08,1.02,0.95,0.00,3.98,0.10,0.97,3.02,2.17,0.23,1.95,45.02,0.13,0.00
497,2.48,21.19,0.26,0.08,0.01,0.21,0.00,0.36,0.66,0.00,1.62,0.02,0.03,6.80,7.04,0.38,3.40,55.45,0.00,0.00
498,0.68,9.72,0.34,0.04,0.01,0.18,0.00,0.18,0.61,0.00,1.57,0.00,0.02,3.48,1.54,0.22,2.20,79.16,0.04,0.00
