uniqid_county,NWALT92_11_county,NWALT92_12_county,NWALT92_21_county,NWALT92_22_county,NWALT92_23_county,NWALT92_24_county,NWALT92_25_county,NWALT92_26_county,NWALT92_27_county,NWALT92_31_county,NWALT92_32_county,NWALT92_33_county,NWALT92_41_county,NWALT92_43_county,NWALT92_44_county,NWALT92_45_county,NWALT92_46_county,NWALT92_50_county,NWALT92_60_county,NWALT92_9999_county
1725,2.21,0.05,0.11,0.03,0.01,0.01,0.00,0.05,0.14,0.00,0.02,0.01,0.00,32.77,18.20,8.95,34.33,3.11,0.00,0.00
1726,2.00,0.51,0.41,0.10,0.02,0.03,0.00,0.21,0.27,0.00,0.02,0.00,0.00,66.14,23.10,2.32,2.02,2.84,0.00,0.00
1727,0.31,0.24,0.13,0.03,0.00,0.00,0.00,0.04,0.10,0.00,0.12,0.00,0.01,3.48,0.25,2.03,71.73,21.35,0.18,0.00
1728,0.46,0.49,0.29,0.12,0.01,0.02,0.00,0.27,0.26,0.00,0.02,0.00,0.01,76.22,18.16,1.00,1.00,1.67,0.00,0.00
1729,9.44,0.83,0.26,0.07,0.03,0.01,0.00,0.18,0.19,0.00,0.05,0.01,0.00,54.50,23.96,2.93,3.75,3.80,0.00,0.00
1730,19.72,0.31,0.21,0.06,0.02,0.02,0.00,0.11,0.19,0.00,0.05,0.01,0.01,41.82,6.59,10.66,15.48,4.74,0.00,0.00
1731,6.19,0.17,0.12,0.02,0.00,0.00,0.00,0.04,0.04,0.00,0.33,0.01,0.00,6.86,1.59,0.14,78.35,6.16,0.00,0.00
1732,14.54,0.24,0.13,0.03,0.04,0.01,0.02,0.07,0.07,0.00,0.07,0.01,0.01,3.79,3.22,0.28,8.89,68.29,0.29,0.00
1733,2.90,0.00,0.25,0.00,0.00,0.01,0.00,0.02,0.03,0.00,0.05,0.00,0.00,0.04,1.47,0.13,0.63,94.19,0.29,0.00
1734,0.38,0.00,0.20,0.09,0.01,0.02,0.02,0.23,0.09,0.00,0.75,0.00,0.05,0.18,1.41,0.03,0.67,95.84,0.00,0.00
1735,0.06,0.00,0.15,0.02,0.00,0.00,0.00,0.06,0.05,0.00,0.02,0.01,0.01,0.32,1.75,0.17,4.96,92.02,0.39,0.00
1736,5.98,0.73,2.61,4.75,1.88,1.64,7.59,5.35,0.84,3.05,1.13,0.15,1.60,2.09,5.17,0.12,1.76,45.57,7.99,0.00
1737,0.65,0.63,0.35,0.31,0.11,0.07,0.18,1.09,0.34,0.18,0.13,0.00,0.01,11.59,12.91,0.37,0.66,62.86,7.56,0.00
1738,0.28,0.01,0.17,0.02,0.00,0.00,0.00,0.08,0.04,0.00,0.05,0.00,0.02,0.94,1.99,0.05,7.43,88.01,0.91,0.00
1739,0.39,0.00,0.19,0.01,0.00,0.00,0.00,0.06,0.05,0.00,0.04,0.01,0.01,1.15,2.62,0.09,6.53,88.81,0.03,0.00
1740,14.86,1.10,0.86,1.23,0.77,0.41,1.63,3.10,0.48,1.68,0.57,0.07,0.13,3.36,11.10,0.20,0.22,58.25,0.00,0.00
1741,0.48,0.02,0.09,0.03,0.01,0.01,0.01,0.08,0.09,0.00,0.09,0.00,0.05,0.04,2.98,0.12,0.73,95.11,0.06,0.00
1742,0.38,0.00,0.39,0.06,0.01,0.01,0.01,0.23,0.12,0.00,0.24,0.01,0.05,0.72,2.60,0.27,0.42,94.11,0.36,0.00
1743,2.32,0.00,0.23,0.06,0.00,0.06,0.00,0.16,0.15,0.00,0.53,0.00,0.01,0.53,1.97,0.19,0.06,93.68,0.05,0.00
1744,0.30,0.00,0.19,0.02,0.00,0.01,0.00,0.04,0.03,0.00,0.04,0.01,0.00,0.06,0.31,0.01,1.67,94.05,3.25,0.00
1745,0.08,0.00,0.22,0.06,0.02,0.01,0.02,0.11,0.10,0.00,0.22,0.01,0.12,0.79,2.65,0.09,6.49,88.67,0.34,0.00
1746,0.47,0.02,0.25,0.09,0.01,0.04,0.02,0.15,0.15,0.01,0.65,0.00,0.01,0.22,2.04,0.12,0.21,82.19,13.37,0.00
1747,0.47,0.00,0.12,0.03,0.01,0.01,0.00,0.06,0.09,0.00,0.05,0.00,0.01,0.05,6.70,0.09,0.08,78.34,13.89,0.00
1748,0.84,0.00,0.22,0.03,0.01,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,1.02,2.17,0.22,0.22,94.52,0.60,0.00
1749,0.12,0.00,0.07,0.01,0.00,0.00,0.00,0.03,0.05,0.00,0.04,0.00,0.00,0.11,0.48,0.07,12.88,73.55,12.59,0.00
1750,48.45,1.15,0.71,1.18,1.51,0.51,1.39,3.83,0.39,2.86,0.56,0.04,0.02,2.25,5.92,0.11,3.88,24.96,0.30,0.00
1751,0.73,0.00,0.21,0.06,0.01,0.01,0.00,0.37,0.12,0.00,0.25,0.00,0.02,3.23,5.89,0.80,2.36,85.93,0.01,0.00
1752,6.57,0.11,0.61,0.70,0.29,0.19,0.50,1.43,0.35,0.54,0.42,0.04,0.07,4.36,6.16,0.22,4.50,70.14,2.81,0.00
1753,5.28,0.26,0.18,0.01,0.00,0.00,0.00,0.04,0.03,0.00,0.29,0.00,0.00,0.88,9.79,0.45,3.41,79.36,0.00,0.00
1754,0.22,0.00,0.18,0.02,0.01,0.00,0.00,0.09,0.03,0.00,0.05,0.00,0.05,0.05,2.17,0.03,12.86,84.14,0.09,0.00
1755,0.24,0.02,0.20,0.03,0.01,0.01,0.00,0.07,0.14,0.00,0.15,0.00,0.02,0.36,3.07,0.45,0.12,95.12,0.00,0.00
1756,4.41,0.02,0.14,0.03,0.04,0.02,0.01,0.06,0.04,0.00,0.10,0.02,0.08,0.14,1.13,0.04,8.79,84.38,0.54,0.00
1757,0.39,0.09,0.31,0.26,0.11,0.05,0.24,0.55,0.56,0.10,0.25,0.02,0.00,12.84,2.48,0.08,3.21,69.57,8.91,0.00
1758,2.53,0.05,0.22,0.12,0.03,0.03,0.08,0.27,0.27,0.00,0.38,0.00,0.00,0.34,1.10,0.01,2.27,56.67,35.63,0.00
1759,0.70,0.37,1.18,1.93,1.38,1.04,1.27,14.65,1.57,4.80,32.60,0.10,0.21,0.01,0.50,0.11,0.05,37.25,0.26,0.00
1760,1.16,0.12,0.32,0.04,0.00,0.00,0.00,0.09,0.15,0.00,0.03,0.00,0.00,52.39,0.85,0.06,0.93,43.82,0.04,0.00
1761,1.45,0.78,0.35,0.18,0.05,0.12,0.06,1.55,0.68,0.02,11.60,0.01,0.16,0.01,0.38,0.14,0.07,73.65,8.75,0.00
1762,1.79,0.05,0.19,0.04,0.01,0.00,0.01,0.06,0.08,0.00,0.20,0.00,0.01,0.57,0.19,1.19,1.26,89.56,4.77,0.00
1763,1.21,0.12,0.48,0.31,0.16,0.11,0.17,1.03,0.91,0.00,1.38,0.02,0.02,2.47,4.78,0.20,0.10,64.44,22.09,0.00
1764,1.51,0.19,0.31,0.18,0.06,0.06,0.13,0.94,0.37,0.01,1.05,0.02,0.05,0.06,1.98,0.10,0.11,63.92,28.95,0.00
1765,2.42,0.02,0.24,0.01,0.00,0.00,0.00,0.01,0.04,0.00,0.04,0.00,0.01,0.08,0.17,0.35,3.40,92.99,0.19,0.01
1766,0.92,0.00,0.22,0.14,0.03,0.05,0.17,0.73,0.16,0.00,0.60,0.00,0.00,14.65,0.08,0.05,47.98,33.57,0.65,0.00
1767,2.15,0.06,0.45,0.26,0.22,0.08,0.13,0.50,0.52,0.25,0.27,0.04,0.00,48.91,1.08,0.18,1.17,42.81,0.91,0.00
1768,3.67,0.39,0.96,1.90,0.82,0.66,1.93,10.69,2.71,0.59,5.52,0.02,0.13,2.07,15.44,0.38,0.09,51.99,0.04,0.00
1769,1.35,0.03,0.45,0.11,0.03,0.02,0.09,0.16,0.32,0.00,0.14,0.07,0.02,4.36,3.39,0.10,2.40,82.04,4.93,0.00
1770,1.85,0.03,0.26,0.05,0.05,0.02,0.02,0.16,0.35,0.00,0.23,0.02,0.01,10.01,1.26,0.31,8.46,76.29,0.63,0.00
1771,2.16,0.28,0.57,0.31,0.31,0.13,0.35,1.34,1.03,0.73,2.01,0.00,0.07,0.47,2.25,0.09,0.06,87.84,0.00,0.00
1772,0.33,1.39,0.34,0.10,0.05,0.04,0.01,0.97,0.67,0.00,3.53,0.04,0.06,0.21,1.17,0.17,0.03,90.25,0.64,0.00
1773,1.30,0.80,0.95,1.53,0.53,0.44,0.61,6.85,1.82,1.91,9.62,0.01,0.14,1.12,7.67,0.73,0.85,62.82,0.32,0.00
1774,1.24,0.15,0.37,0.16,0.11,0.05,0.07,0.36,0.74,0.00,0.53,0.04,0.05,0.62,4.83,0.44,0.23,81.21,8.80,0.00
1775,1.66,0.00,0.34,0.07,0.03,0.03,0.07,0.31,0.22,0.00,0.14,0.00,0.00,33.19,1.53,0.01,2.91,59.30,0.19,0.00
1776,1.97,0.12,0.34,0.30,0.22,0.17,0.18,1.56,0.60,0.42,2.82,0.01,0.01,1.75,6.01,0.30,0.08,36.98,46.13,0.02
1777,0.42,0.13,0.19,0.06,0.03,0.08,0.02,0.44,0.28,0.00,1.76,0.00,0.07,0.00,0.25,0.05,0.04,45.82,50.35,0.00
1778,3.60,0.00,0.45,0.47,0.84,0.16,0.44,1.25,0.68,0.60,0.50,0.36,0.00,37.44,1.68,0.21,7.14,44.18,0.00,0.00
1779,0.88,0.03,0.30,0.16,0.02,0.01,0.05,0.22,0.20,0.00,0.04,0.00,0.00,77.23,0.34,0.05,4.69,15.78,0.00,0.00
1780,2.42,0.04,0.22,0.05,0.01,0.01,0.01,0.14,0.15,0.00,0.18,0.00,0.02,1.87,1.32,1.18,3.98,88.37,0.02,0.00
1781,1.53,0.10,1.41,2.83,0.97,1.15,5.49,6.91,0.84,4.10,5.70,0.01,0.13,0.15,2.57,0.10,0.02,54.44,11.54,0.00
1782,2.34,0.01,0.48,0.23,0.10,0.08,0.27,0.54,0.38,0.00,0.13,0.00,0.00,61.51,0.96,0.05,2.22,30.71,0.00,0.00
1783,1.10,0.00,0.23,0.03,0.01,0.01,0.00,0.06,0.11,0.00,0.09,0.00,0.00,40.40,0.55,0.12,26.94,24.21,6.14,0.00
1784,0.29,0.06,0.52,0.08,0.05,0.01,0.02,0.12,0.20,0.00,0.07,0.00,0.00,59.18,1.53,0.21,0.42,37.20,0.03,0.00
1785,1.11,0.19,0.24,0.34,0.07,0.65,0.00,0.91,3.19,0.00,2.86,0.04,0.04,0.58,12.84,0.63,0.51,73.56,2.23,0.00
1786,1.24,0.21,0.64,0.91,0.32,0.30,1.30,4.97,0.97,1.62,6.39,0.02,0.09,0.67,3.71,0.18,0.03,47.88,28.54,0.00
1787,1.71,0.10,0.16,0.03,0.01,0.02,0.00,0.13,0.33,0.00,0.21,0.00,0.01,0.11,0.22,0.01,0.01,91.69,5.25,0.00
1788,4.25,0.17,0.62,0.22,0.11,0.05,0.07,0.36,0.39,0.01,0.32,0.12,0.00,41.07,4.39,0.11,0.83,46.91,0.00,0.00
1789,0.89,0.25,0.42,0.97,3.11,1.85,0.77,11.10,1.00,0.06,44.55,0.09,0.09,1.09,12.27,0.49,0.15,20.47,0.39,0.00
1790,1.08,1.08,0.41,0.16,0.16,0.09,0.11,0.90,0.57,0.00,1.90,0.05,0.11,0.13,2.01,0.16,0.05,88.79,2.25,0.00
1791,1.18,0.22,0.73,1.58,1.58,0.59,2.19,7.24,0.76,2.81,8.58,0.02,0.10,0.36,2.41,0.10,1.02,47.05,21.48,0.00
1792,0.44,1.10,0.28,0.08,0.01,0.03,0.00,0.23,0.68,0.00,0.54,0.00,0.04,0.61,3.91,0.36,0.07,91.59,0.01,0.00
1793,0.60,0.00,0.18,0.03,0.01,0.01,0.00,0.09,0.12,0.00,0.01,0.00,0.00,33.89,0.70,0.22,9.65,40.06,14.43,0.00
1794,0.84,0.11,0.76,1.20,0.68,0.37,1.71,2.56,0.94,1.24,2.23,0.20,0.00,27.52,0.56,1.04,7.17,50.86,0.01,0.00
1795,0.88,0.02,0.21,0.07,0.02,0.01,0.01,0.09,0.20,0.00,0.14,0.00,0.00,0.65,1.41,0.22,6.04,74.77,15.24,0.01
1796,0.68,0.58,0.20,0.05,0.01,0.01,0.04,0.06,0.05,0.01,0.08,0.02,0.01,0.00,1.41,0.72,18.72,77.26,0.09,0.00
1797,0.31,0.16,0.19,0.04,0.01,0.01,0.03,0.06,0.15,0.00,0.02,0.01,0.00,19.06,0.63,0.27,69.73,9.32,0.00,0.00
1798,0.05,0.14,0.21,0.02,0.01,0.02,0.00,0.06,0.04,0.00,0.11,0.00,0.07,0.02,0.09,0.81,59.27,39.09,0.00,0.00
1799,0.04,0.15,0.14,0.01,0.01,0.01,0.02,0.02,0.03,0.00,0.03,0.00,0.00,0.15,1.11,0.22,43.38,52.67,2.00,0.00
1800,5.05,0.78,0.11,0.02,0.00,0.02,0.01,0.04,0.05,0.00,0.00,0.00,0.00,0.07,0.40,0.10,2.65,26.84,63.84,0.00
1801,0.64,0.47,0.23,0.02,0.01,0.00,0.00,0.07,0.07,0.00,0.05,0.02,0.02,2.85,3.57,0.17,47.93,39.81,4.05,0.00
1802,0.04,0.41,0.18,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.00,0.00,2.60,0.31,0.19,78.25,17.93,0.00,0.00
1803,0.08,0.63,0.30,0.07,0.01,0.02,0.06,0.17,0.09,0.00,0.35,0.01,0.03,1.06,2.13,1.80,46.34,46.46,0.41,0.00
1804,0.06,0.12,0.14,0.02,0.01,0.00,0.02,0.04,0.06,0.00,0.02,0.02,0.01,1.93,1.66,0.29,44.21,50.75,0.64,0.00
1805,0.05,0.18,0.15,0.06,0.03,0.02,0.04,0.09,0.09,0.01,0.15,0.00,0.93,0.27,0.07,0.37,71.12,26.37,0.00,0.00
1806,0.49,0.20,0.21,0.08,0.06,0.02,0.12,0.13,0.07,0.13,0.18,0.05,0.01,0.05,0.67,0.11,37.61,59.81,0.00,0.00
1807,0.94,0.69,0.26,0.03,0.05,0.01,0.01,0.08,0.07,0.00,0.18,0.00,0.03,7.41,0.80,0.54,53.28,35.63,0.00,0.00
1808,0.09,0.43,0.13,0.02,0.01,0.02,0.00,0.06,0.06,0.00,0.05,0.00,0.18,0.68,0.56,0.34,63.88,33.42,0.07,0.00
1809,0.47,0.23,0.23,0.01,0.00,0.01,0.00,0.02,0.02,0.00,0.09,0.00,0.06,0.17,0.30,3.08,31.76,63.53,0.00,0.00
1810,0.25,0.42,0.21,0.01,0.00,0.01,0.02,0.01,0.03,0.00,0.01,0.01,0.00,0.25,0.70,0.76,53.08,40.37,3.86,0.00
1811,0.06,0.41,0.47,0.13,0.13,0.06,0.26,0.21,0.21,0.41,0.57,0.01,0.03,12.23,0.17,0.52,75.94,8.18,0.01,0.00
1812,0.39,0.24,0.15,0.02,0.00,0.01,0.02,0.04,0.05,0.00,0.04,0.01,0.00,1.20,1.81,0.10,16.86,30.47,48.58,0.00
1813,0.44,0.68,0.20,0.01,0.02,0.01,0.00,0.05,0.05,0.00,0.21,0.01,0.14,0.52,2.81,0.38,9.96,84.49,0.00,0.00
1814,0.45,0.07,0.16,0.02,0.03,0.00,0.02,0.05,0.03,0.01,0.05,0.01,0.15,0.01,0.33,0.06,5.13,93.40,0.00,0.00
1815,0.28,0.20,0.26,0.06,0.02,0.01,0.01,0.16,0.11,0.01,0.00,0.02,0.04,0.06,6.78,1.43,7.84,82.71,0.00,0.00
1816,0.84,1.08,0.12,0.01,0.04,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.01,0.00,4.55,0.44,4.83,73.38,14.63,0.00
1817,0.72,0.55,0.17,0.03,0.02,0.00,0.01,0.05,0.03,0.00,0.06,0.01,0.02,0.02,2.27,0.28,11.25,82.99,1.51,0.00
1818,0.77,0.56,0.14,0.02,0.00,0.01,0.02,0.04,0.07,0.00,0.04,0.01,0.07,0.33,2.08,0.28,18.97,67.55,9.02,0.00
1819,3.37,1.08,3.33,4.26,1.21,2.46,5.45,21.77,0.50,15.50,29.86,0.02,0.06,0.09,2.54,0.20,0.01,8.08,0.22,0.00
1820,3.32,3.68,2.20,1.59,0.67,0.63,0.91,6.17,0.98,7.15,25.69,0.03,0.16,1.06,7.14,0.67,0.16,36.98,0.79,0.00
1821,3.04,2.33,1.20,0.60,0.22,0.34,0.28,3.16,1.14,1.20,17.90,0.01,0.10,0.97,9.99,0.82,0.02,55.98,0.70,0.00
1822,1.54,4.26,1.78,0.61,0.25,0.29,0.31,2.70,1.11,0.11,21.97,0.03,0.13,0.95,9.69,1.02,0.03,52.90,0.34,0.00
1823,1.73,3.00,1.44,1.11,0.15,0.49,0.62,5.98,0.66,1.33,41.98,0.02,0.06,2.38,7.26,0.61,0.02,31.14,0.03,0.00
1824,2.46,1.78,3.21,4.85,2.21,2.24,5.16,17.70,0.60,11.84,22.13,0.01,0.22,2.77,6.56,0.24,0.06,15.83,0.11,0.00
1825,3.71,3.01,1.94,1.89,0.46,0.62,1.01,7.91,0.83,5.12,34.86,0.03,0.15,0.32,4.76,0.38,0.04,32.17,0.77,0.00
1826,2.45,1.99,3.35,4.94,1.97,1.94,6.32,18.57,0.70,17.71,23.61,0.01,0.26,0.35,3.38,0.21,0.10,12.13,0.03,0.00
1827,1.76,19.64,1.36,1.15,0.96,0.37,0.32,2.51,1.47,0.77,2.58,0.01,0.02,38.91,12.35,0.04,0.07,15.65,0.05,0.00
1828,1.21,12.93,1.32,1.13,0.30,0.36,0.28,3.19,1.62,0.06,4.17,0.05,0.00,39.35,10.76,0.02,0.11,22.92,0.24,0.00
1829,1.86,8.58,4.48,5.60,2.66,2.46,4.80,9.10,2.29,7.11,3.89,0.08,0.16,24.74,8.13,0.13,0.03,13.36,0.55,0.00
1830,0.61,0.29,11.28,20.08,7.37,11.74,34.14,1.24,0.99,12.12,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.05,0.02,0.00
1831,0.82,0.63,0.33,0.17,0.01,0.01,0.06,0.29,0.30,0.00,0.18,0.00,0.00,37.09,13.76,0.85,0.05,44.98,0.47,0.00
1832,1.00,1.25,0.38,0.29,0.31,0.14,0.17,0.72,0.94,0.00,0.15,0.00,0.01,67.34,5.78,0.37,0.32,20.78,0.04,0.00
1833,2.48,1.19,0.56,0.16,0.19,0.29,0.06,0.52,0.56,0.07,0.63,0.00,0.01,35.36,33.45,1.18,0.29,22.21,0.78,0.00
1834,0.22,0.21,0.48,0.37,0.07,0.17,0.27,0.79,0.49,0.01,0.27,0.00,0.02,71.27,10.35,0.25,0.05,14.61,0.11,0.00
1835,1.08,0.00,0.70,0.35,0.14,0.13,0.16,0.89,0.69,0.00,0.27,0.01,0.04,70.02,10.59,0.34,0.08,14.50,0.00,0.00
1836,0.17,0.45,0.74,0.25,0.22,0.13,0.15,0.81,0.71,0.00,0.07,0.00,0.04,90.86,2.89,0.03,0.06,2.37,0.06,0.00
1837,1.15,0.31,1.60,1.27,0.48,0.62,1.41,3.56,1.11,0.83,0.62,0.00,0.00,79.96,2.62,0.12,0.13,4.12,0.08,0.00
1838,1.26,1.21,1.79,2.48,1.45,1.29,3.42,7.63,1.51,1.86,1.93,0.01,0.12,53.51,10.60,0.47,0.51,8.73,0.22,0.00
1839,0.67,0.49,0.17,0.19,0.00,0.20,0.00,0.85,0.76,0.00,0.31,0.00,0.04,77.56,7.77,0.24,0.07,10.60,0.07,0.00
1840,2.14,1.68,0.46,0.30,0.02,0.19,0.18,0.85,0.83,0.00,2.50,0.00,0.01,46.96,11.66,0.56,0.04,31.20,0.45,0.00
1841,0.85,0.90,0.50,0.20,0.01,0.04,0.00,0.69,0.33,0.00,0.43,0.00,0.04,65.33,10.48,0.37,0.04,19.78,0.00,0.00
1842,1.52,0.99,0.12,0.16,0.05,0.05,0.03,0.64,0.53,0.00,0.10,0.00,0.00,74.62,8.61,0.15,0.01,12.43,0.00,0.00
1843,0.20,1.19,0.52,0.22,0.17,0.05,0.06,0.99,0.58,0.00,0.14,0.02,0.00,57.76,22.14,0.65,0.25,15.04,0.01,0.00
1844,0.51,0.10,1.10,0.15,0.01,0.02,0.00,0.55,0.60,0.00,0.39,0.00,0.01,71.51,5.92,0.44,0.34,18.35,0.00,0.00
1845,2.49,0.74,1.91,2.22,2.11,1.46,1.96,7.13,2.26,1.97,2.91,0.05,0.19,53.48,8.03,0.52,1.80,7.76,1.01,0.00
1846,2.49,0.68,1.71,1.77,0.45,0.54,2.17,2.67,1.33,2.54,1.72,0.04,0.05,51.01,6.95,0.43,0.08,22.93,0.44,0.00
1847,2.01,0.70,0.77,0.49,0.13,0.27,0.55,1.12,0.78,0.00,0.15,0.00,0.02,81.41,4.61,0.13,0.03,6.78,0.04,0.00
1848,0.95,0.27,0.86,0.35,0.07,0.05,0.06,0.71,0.80,0.00,0.47,0.00,0.00,51.02,18.64,0.94,0.27,24.53,0.00,0.00
1849,1.47,0.27,0.99,0.53,0.40,0.19,0.55,1.31,0.90,0.02,0.44,0.15,0.17,80.98,3.52,0.19,0.58,7.11,0.24,0.00
1850,1.23,0.34,5.41,12.63,5.38,9.91,21.42,19.71,2.18,6.93,0.80,0.02,0.13,6.06,1.82,0.02,1.97,3.87,0.16,0.00
1851,0.76,0.42,0.86,0.90,0.33,0.48,0.82,1.46,1.05,0.24,0.54,0.00,0.11,83.37,3.10,0.12,0.62,4.26,0.55,0.00
1852,0.76,0.08,0.98,0.35,0.26,0.18,0.34,1.33,0.99,0.00,0.81,0.01,0.00,39.83,21.80,1.48,0.48,29.98,0.35,0.00
1853,0.19,0.19,1.40,1.10,0.33,0.47,1.21,1.26,0.95,0.08,0.14,0.00,0.00,89.00,1.71,0.03,0.06,1.84,0.02,0.00
1854,1.84,0.40,1.05,1.42,0.53,1.15,1.16,5.90,2.19,1.50,3.12,0.01,0.37,53.91,15.77,0.31,0.35,8.13,0.89,0.00
1855,2.12,1.64,0.55,0.17,0.01,0.04,0.06,0.48,0.36,0.00,0.18,0.00,0.05,45.93,17.29,0.96,0.03,30.12,0.01,0.00
1856,0.39,0.04,1.47,0.45,0.27,0.11,0.12,1.29,1.07,0.00,0.80,0.00,0.01,56.62,11.98,0.75,0.24,24.34,0.05,0.00
1857,0.84,0.99,0.91,0.22,0.12,0.11,0.09,0.91,0.43,0.00,0.37,0.00,0.02,82.15,2.57,0.15,0.07,9.95,0.11,0.00
1858,2.11,0.09,0.75,0.28,0.11,0.11,0.24,0.49,0.51,0.01,0.06,0.04,0.00,83.47,4.79,0.12,0.11,6.66,0.03,0.00
1859,0.85,0.09,0.49,0.32,0.07,0.08,0.28,1.17,0.80,0.00,0.44,0.00,0.01,62.24,7.58,0.58,0.07,24.86,0.06,0.00
1860,1.12,1.21,0.38,0.13,0.00,0.06,0.07,0.19,0.38,0.00,0.12,0.00,0.02,40.81,11.22,0.80,0.12,43.34,0.02,0.00
1861,5.67,2.22,1.88,2.12,1.31,1.00,2.44,3.70,1.11,2.36,2.26,0.04,0.10,47.91,9.69,0.22,0.03,15.82,0.12,0.00
1862,0.85,0.28,0.86,0.19,0.06,0.07,0.15,0.51,0.64,0.00,0.37,0.00,0.04,65.03,3.50,0.57,0.74,26.06,0.09,0.00
1863,2.02,0.85,0.70,0.18,0.06,0.04,0.04,0.53,0.67,0.00,0.19,0.00,0.01,48.72,13.89,1.00,0.27,30.82,0.03,0.00
1864,0.98,0.76,0.55,0.31,0.08,0.13,0.27,0.82,0.61,0.00,0.12,0.00,0.02,85.10,3.71,0.18,0.12,6.25,0.00,0.00
1865,0.20,0.03,0.52,0.26,0.03,0.12,0.22,0.41,0.52,0.00,0.07,0.00,0.02,80.57,6.76,0.21,0.03,10.04,0.00,0.00
1866,2.75,0.12,0.50,0.22,0.03,0.12,0.09,0.66,0.67,0.00,0.14,0.00,0.00,82.37,3.76,0.20,0.28,8.10,0.00,0.00
1867,3.95,1.61,0.70,0.20,0.15,0.15,0.04,0.61,0.56,0.00,0.22,0.00,0.02,63.13,12.89,0.56,0.17,14.84,0.20,0.00
1868,2.18,0.74,0.74,0.36,0.22,0.14,0.42,0.68,1.03,0.02,0.10,0.00,0.01,72.00,9.01,0.15,0.11,11.90,0.19,0.00
1869,0.38,0.51,0.91,0.35,0.05,0.13,0.37,0.47,0.52,0.00,0.07,0.00,0.01,90.68,2.79,0.04,0.08,2.58,0.06,0.00
1870,2.46,0.62,0.28,0.20,0.03,0.10,0.00,0.81,0.39,0.00,0.68,0.00,0.02,61.32,11.91,0.34,0.07,20.56,0.20,0.00
1871,0.21,0.15,0.81,0.68,0.27,0.47,0.47,1.30,0.98,0.01,0.17,0.00,0.05,89.16,2.28,0.06,0.20,2.63,0.12,0.00
1872,2.80,1.14,2.04,2.19,1.63,0.88,2.05,5.52,1.84,3.26,2.49,0.01,0.01,45.26,14.46,0.42,0.07,13.83,0.11,0.00
1873,0.79,0.53,0.88,0.54,0.10,0.17,0.45,0.76,0.60,0.00,0.07,0.00,0.00,72.44,8.54,0.27,0.03,13.82,0.01,0.00
1874,8.40,3.18,0.51,0.16,0.14,0.22,0.00,1.05,0.83,0.00,0.68,0.00,0.07,60.56,4.80,0.28,0.72,18.20,0.21,0.00
1875,3.00,0.44,0.55,0.43,0.07,0.14,0.02,1.40,0.91,0.00,1.43,0.00,0.01,75.60,5.08,0.23,0.23,10.15,0.31,0.00
1876,0.14,0.02,0.61,0.22,0.10,0.09,0.16,0.57,0.43,0.00,0.03,0.00,0.00,95.60,1.33,0.01,0.03,0.65,0.02,0.00
1877,0.12,0.00,0.58,0.18,0.05,0.06,0.20,0.46,0.51,0.00,0.14,0.01,0.00,83.00,4.23,0.27,0.38,9.81,0.00,0.00
1878,0.10,0.46,0.61,0.22,0.11,0.19,0.10,0.61,0.64,0.00,0.06,0.00,0.00,91.84,1.74,0.05,0.02,2.96,0.29,0.00
1879,0.93,0.06,1.16,0.52,0.20,0.31,0.64,0.95,0.67,0.00,0.20,0.00,0.01,64.65,8.91,0.41,0.05,20.33,0.00,0.00
1880,0.35,0.07,0.54,0.28,0.06,0.13,0.23,0.42,0.49,0.01,0.06,0.01,0.06,93.66,1.26,0.06,0.22,2.08,0.00,0.00
1881,1.07,0.35,0.24,0.12,0.05,0.05,0.00,0.38,0.49,0.00,0.06,0.00,0.00,72.77,5.67,0.48,0.33,17.08,0.87,0.00
1882,0.63,0.13,0.84,0.57,0.25,0.21,0.68,1.40,0.72,0.05,1.22,0.01,0.04,81.51,3.25,0.10,0.14,7.83,0.40,0.00
1883,0.19,0.35,0.52,0.41,0.15,0.31,0.58,0.90,0.73,0.01,0.22,0.00,0.03,65.74,19.87,0.71,0.75,8.52,0.00,0.00
1884,0.57,0.89,0.48,0.36,0.08,0.10,0.09,0.99,0.74,0.00,0.24,0.00,0.00,67.88,9.42,0.52,0.18,17.43,0.02,0.00
1885,1.97,0.72,1.00,1.14,0.61,0.35,0.94,2.85,1.22,2.17,0.64,0.02,0.03,72.99,5.10,0.12,0.13,7.76,0.24,0.00
1886,1.43,0.11,0.33,0.14,0.02,0.06,0.05,0.52,0.57,0.00,0.06,0.00,0.01,69.91,9.07,0.48,0.13,17.06,0.03,0.00
1887,0.17,0.02,0.23,0.10,0.01,0.04,0.00,0.53,0.38,0.00,0.01,0.00,0.00,89.63,3.85,0.11,0.00,4.89,0.02,0.00
1888,1.16,0.67,1.35,1.48,0.27,0.53,1.64,2.47,1.23,0.72,0.92,0.00,0.01,73.75,5.81,0.26,0.13,7.57,0.03,0.00
1889,0.76,1.46,0.32,0.11,0.03,0.06,0.06,0.54,0.33,0.00,0.20,0.00,0.01,60.97,10.43,0.62,0.03,24.07,0.01,0.00
1890,0.66,0.20,0.79,0.30,0.21,0.24,0.18,0.73,1.04,0.00,0.33,0.00,0.06,76.96,7.38,0.19,0.04,10.02,0.66,0.00
