uniqid_county,NLCD11_11_county,NLCD11_12_county,NLCD11_21_county,NLCD11_22_county,NLCD11_23_county,NLCD11_24_county,NLCD11_31_county,NLCD11_41_county,NLCD11_42_county,NLCD11_43_county,NLCD11_52_county,NLCD11_71_county,NLCD11_81_county,NLCD11_82_county,NLCD11_90_county,NLCD11_95_county,NLCD11_9999_county
1494,0.21,0.00,0.63,0.14,0.01,0.00,0.18,1.00,12.92,0.00,17.67,48.17,1.66,14.83,2.38,0.21,0.00
1495,0.38,0.02,0.41,0.13,0.02,0.00,1.38,0.05,21.37,0.00,26.66,41.94,2.94,2.32,2.21,0.16,0.00
1496,0.93,0.00,3.23,1.28,0.37,0.09,0.06,0.25,0.00,0.04,0.13,41.62,0.28,48.06,3.30,0.36,0.00
1497,0.30,0.00,0.49,0.14,0.02,0.00,0.13,0.06,0.12,1.74,0.00,95.96,0.12,0.34,0.24,0.33,0.00
1498,0.35,0.00,3.80,0.57,0.06,0.02,0.13,2.25,0.01,0.00,0.03,27.45,1.10,61.73,1.86,0.65,0.00
1499,0.78,0.00,1.40,0.22,0.04,0.01,0.17,1.19,0.21,0.10,0.17,87.17,0.89,5.12,1.02,1.52,0.00
1500,0.09,0.00,0.62,0.14,0.01,0.00,0.51,0.06,2.31,0.15,1.88,89.15,0.17,4.18,0.21,0.52,0.00
1501,0.22,0.00,3.57,0.25,0.05,0.01,0.06,0.12,0.01,0.00,0.01,24.61,0.14,70.36,0.47,0.12,0.00
1502,2.18,0.00,3.59,0.29,0.03,0.01,0.05,3.14,1.12,0.00,0.00,66.04,3.76,17.27,1.58,0.94,0.00
1503,0.68,0.00,3.96,0.76,0.20,0.04,0.02,2.88,0.00,0.00,0.00,23.71,0.23,66.85,0.56,0.10,0.00
1504,0.71,0.00,2.80,0.15,0.03,0.01,0.05,0.08,0.00,0.01,0.01,49.69,0.11,44.47,1.56,0.32,0.00
1505,0.01,0.00,2.16,0.10,0.01,0.00,0.08,0.03,1.51,0.00,0.05,66.87,1.06,27.86,0.09,0.16,0.00
1506,0.34,0.00,3.41,0.80,0.08,0.02,0.03,0.15,0.00,0.00,0.01,43.13,0.06,49.69,2.24,0.04,0.00
1507,0.69,0.00,4.21,0.84,0.11,0.04,0.02,0.80,0.00,0.00,0.00,16.04,0.39,75.56,0.29,1.00,0.00
1508,1.60,0.00,3.81,1.58,0.15,0.05,0.03,0.26,0.00,0.00,0.02,14.92,2.87,66.83,5.53,2.35,0.00
1509,1.29,0.00,1.29,0.13,0.04,0.01,0.07,0.83,1.57,0.58,0.01,81.55,1.47,6.83,0.83,3.51,0.00
1510,1.19,0.00,3.77,0.92,0.20,0.07,0.01,2.37,0.00,0.01,0.05,13.47,0.50,75.87,1.51,0.08,0.00
1511,0.48,0.00,0.31,0.05,0.00,0.00,0.01,0.01,0.00,0.00,0.01,94.13,1.04,1.28,0.13,2.57,0.00
1512,1.31,0.00,0.98,0.47,0.04,0.01,0.06,0.12,3.52,0.00,0.04,80.16,0.78,8.86,0.27,3.39,0.00
1513,0.59,0.00,3.83,1.05,0.17,0.06,0.00,3.88,0.00,0.01,0.01,18.43,1.37,69.90,0.50,0.22,0.00
1514,0.10,0.00,3.72,0.69,0.11,0.05,0.00,1.04,0.00,0.00,0.00,17.42,0.75,75.92,0.17,0.02,0.00
1515,1.67,0.00,0.85,0.25,0.03,0.00,0.05,0.07,0.12,0.00,0.01,79.80,0.35,13.23,0.73,2.85,0.00
1516,4.52,0.00,2.16,0.36,0.09,0.02,0.15,0.18,0.04,0.01,0.05,59.04,0.49,30.40,1.62,0.87,0.00
1517,0.40,0.00,3.88,0.65,0.07,0.02,0.01,1.86,0.00,0.00,0.00,23.35,0.17,69.06,0.43,0.09,0.00
1518,0.93,0.00,3.92,0.86,0.13,0.06,0.00,4.60,0.00,0.03,0.00,17.79,0.50,70.48,0.64,0.05,0.00
1519,1.40,0.00,3.39,1.13,0.11,0.02,0.02,0.81,0.02,0.00,0.00,64.66,0.62,26.12,1.28,0.43,0.00
1520,0.12,0.00,2.44,0.11,0.02,0.00,0.07,0.10,0.00,0.00,0.03,59.55,0.37,36.31,0.75,0.10,0.00
1521,0.92,0.00,3.69,0.66,0.07,0.06,0.03,3.11,0.00,0.00,0.00,32.61,0.63,56.44,1.75,0.03,0.00
1522,0.02,0.00,3.65,0.32,0.10,0.03,0.03,0.04,0.01,0.00,0.02,32.51,0.10,62.96,0.06,0.14,0.00
1523,0.07,0.00,2.56,1.00,0.20,0.08,0.02,0.00,0.01,0.00,0.09,49.92,1.39,44.24,0.06,0.36,0.00
1524,0.22,0.00,2.29,0.18,0.01,0.00,0.15,0.55,0.01,0.00,0.08,71.53,5.93,15.16,1.42,2.47,0.00
1525,1.06,0.00,3.74,0.81,0.13,0.04,0.03,5.28,0.03,0.12,0.01,31.18,1.47,55.51,0.56,0.03,0.00
1526,0.85,0.00,2.24,0.49,0.15,0.06,0.07,0.25,0.22,0.59,0.20,70.86,0.66,20.66,1.96,0.74,0.00
1527,0.17,0.00,0.36,0.12,0.03,0.00,0.18,0.03,0.36,0.00,0.01,97.50,0.34,0.14,0.07,0.69,0.00
1528,0.22,0.00,3.02,0.42,0.12,0.06,0.06,0.15,0.00,0.00,0.00,46.51,0.01,47.44,1.95,0.04,0.00
1529,1.22,0.00,0.30,0.15,0.01,0.00,0.01,0.00,0.02,0.00,0.01,91.33,0.20,0.16,0.18,6.40,0.00
1530,0.24,0.00,2.60,0.16,0.03,0.01,0.05,0.11,0.00,0.00,0.03,44.72,0.46,51.12,0.40,0.09,0.00
1531,1.34,0.00,4.32,1.46,0.54,0.27,0.21,0.17,0.92,0.00,0.08,41.26,0.85,46.20,1.33,1.05,0.00
1532,0.36,0.00,3.11,0.54,0.06,0.01,0.05,0.72,0.05,0.00,0.00,66.24,0.53,27.35,0.73,0.24,0.00
1533,0.64,0.00,3.71,0.66,0.04,0.01,0.01,1.89,0.00,0.00,0.00,46.87,0.06,44.79,1.22,0.09,0.00
1534,1.30,0.00,0.42,0.07,0.01,0.00,0.02,0.18,0.18,0.40,0.02,90.95,0.22,0.79,0.40,5.02,0.00
1535,0.29,0.00,3.53,0.74,0.05,0.02,0.04,1.14,0.01,0.00,0.09,33.19,0.55,58.73,1.36,0.26,0.00
1536,0.41,0.00,1.48,0.53,0.08,0.02,0.35,0.24,7.29,0.13,1.10,77.19,0.53,8.58,0.60,1.46,0.00
1537,0.61,0.00,2.56,0.21,0.02,0.01,0.01,0.17,0.00,0.15,0.01,61.14,0.09,33.58,1.39,0.06,0.00
1538,0.61,0.00,3.73,0.63,0.08,0.03,0.01,2.67,0.00,0.00,0.00,36.47,0.06,55.00,0.56,0.15,0.00
1539,0.20,0.00,3.55,0.86,0.12,0.04,0.02,0.06,0.00,0.00,0.02,12.00,0.61,81.59,0.82,0.11,0.00
1540,2.21,0.00,3.32,1.03,0.05,0.02,0.02,5.28,0.00,0.01,0.00,29.13,1.74,55.95,0.92,0.31,0.00
1541,1.35,0.00,3.79,1.13,0.16,0.03,0.06,1.28,0.22,0.00,0.00,52.25,0.83,35.88,2.48,0.52,0.00
1542,0.73,0.00,2.62,0.10,0.01,0.00,0.00,3.79,3.08,1.03,0.01,74.53,1.10,6.91,2.04,4.03,0.00
1543,0.18,0.00,1.18,0.11,0.01,0.00,0.05,0.03,0.06,0.01,0.00,86.09,0.46,8.02,0.33,3.46,0.00
1544,1.16,0.00,3.73,0.75,0.07,0.02,0.01,2.72,0.00,0.00,0.00,25.05,2.64,63.25,0.56,0.05,0.00
1545,1.83,0.00,1.58,0.24,0.01,0.00,0.09,0.39,0.03,0.08,0.01,89.77,0.50,3.51,0.77,1.19,0.00
1546,0.57,0.00,3.52,0.60,0.09,0.03,0.01,1.71,0.00,0.00,0.00,14.31,0.23,77.39,1.36,0.16,0.00
1547,0.82,0.00,0.53,0.05,0.01,0.00,0.08,0.04,0.01,0.08,0.00,93.06,0.32,1.37,0.66,2.96,0.00
1548,0.07,0.00,3.07,0.24,0.04,0.01,0.05,0.01,0.01,0.00,0.04,49.51,1.00,45.64,0.12,0.18,0.00
1549,1.26,0.00,3.00,0.48,0.03,0.01,0.01,0.02,0.00,0.00,0.02,46.48,0.00,45.44,3.18,0.09,0.00
1550,3.16,0.00,3.49,0.67,0.05,0.01,0.01,0.45,0.00,0.00,0.01,38.23,0.19,50.43,2.29,1.01,0.00
1551,0.39,0.00,3.31,0.80,0.16,0.05,0.02,0.02,0.00,0.00,0.02,11.74,1.14,80.38,1.58,0.38,0.00
1552,0.87,0.00,4.12,0.90,0.16,0.06,0.02,0.95,0.00,0.00,0.00,7.53,0.13,83.34,1.36,0.55,0.00
1553,1.03,0.00,3.60,0.88,0.08,0.03,0.01,2.69,0.00,0.00,0.00,19.52,0.89,70.45,0.79,0.03,0.00
1554,3.36,0.00,3.44,0.43,0.04,0.01,0.04,5.82,0.46,0.00,0.00,50.39,1.66,31.79,1.24,1.31,0.00
1555,0.70,0.00,1.99,0.38,0.06,0.01,0.04,0.13,0.33,0.00,0.07,73.44,0.54,19.82,0.69,1.80,0.00
1556,1.03,0.00,5.19,2.61,1.70,0.61,0.06,0.10,0.00,0.00,0.09,14.65,0.64,66.73,4.28,2.29,0.00
1557,0.96,0.00,2.93,0.82,0.11,0.04,0.03,2.13,0.08,0.02,0.02,62.21,1.32,27.41,1.08,0.86,0.00
1558,0.75,0.00,4.14,1.65,0.53,0.27,0.08,2.20,0.00,0.00,0.00,19.06,0.06,69.98,1.20,0.07,0.00
1559,0.47,0.00,3.20,0.60,0.04,0.01,0.05,0.92,0.00,0.00,0.00,47.67,0.05,45.51,1.39,0.08,0.00
1560,1.49,0.00,3.38,0.84,0.05,0.02,0.25,3.86,0.19,0.00,0.00,36.33,1.34,46.01,5.06,1.17,0.00
1561,0.06,0.00,2.01,0.02,0.00,0.00,0.01,0.14,0.00,0.01,0.02,60.05,2.47,34.39,0.74,0.06,0.00
1562,0.77,0.00,3.94,0.99,0.27,0.11,0.01,1.63,0.00,0.00,0.00,6.79,0.09,84.67,0.37,0.36,0.00
1563,0.35,0.00,0.27,0.02,0.00,0.00,0.05,0.00,0.02,0.00,0.00,96.22,0.40,1.51,0.04,1.11,0.00
1564,0.02,0.00,2.78,0.09,0.02,0.01,0.02,0.16,0.00,0.00,0.08,21.05,2.62,73.14,0.00,0.01,0.00
1565,1.28,0.00,1.50,0.08,0.02,0.00,0.05,0.76,0.58,0.02,0.01,81.78,1.28,6.65,0.86,5.14,0.00
1566,0.60,0.00,4.08,1.83,0.48,0.22,0.03,0.69,0.00,0.00,0.00,13.96,0.04,77.20,0.77,0.11,0.00
1567,0.65,0.00,2.64,0.24,0.04,0.01,0.12,1.03,0.16,0.00,0.05,67.59,4.86,18.49,1.74,2.38,0.00
1568,1.59,0.00,3.97,1.45,0.52,0.24,0.07,1.32,0.00,0.00,0.00,13.11,0.14,75.43,2.03,0.13,0.00
1569,0.70,0.00,3.95,0.69,0.14,0.05,0.01,1.41,0.00,0.00,0.00,8.35,0.08,83.89,0.22,0.52,0.00
1570,0.23,0.00,2.73,0.48,0.06,0.02,0.05,1.09,0.05,0.48,0.01,73.51,0.64,19.09,0.55,1.02,0.00
1571,0.70,0.00,3.98,1.94,0.55,0.16,0.08,0.99,0.02,0.00,0.12,36.87,0.42,49.47,3.80,0.91,0.00
1572,0.08,0.00,0.43,0.14,0.02,0.00,5.00,0.12,0.59,0.01,81.68,8.62,1.74,0.59,0.87,0.12,0.00
1573,0.04,0.00,0.36,0.09,0.00,0.00,2.34,0.01,6.91,0.00,89.19,0.68,0.13,0.24,0.01,0.00,0.00
1574,0.42,0.00,1.35,1.16,0.25,0.07,1.60,0.02,8.35,0.00,78.06,0.81,2.51,3.19,2.03,0.19,0.00
1575,3.31,0.00,0.49,0.86,0.68,0.28,5.47,0.01,2.27,0.11,83.39,2.34,0.31,0.12,0.11,0.25,0.00
1576,1.35,0.00,0.31,0.12,0.02,0.00,1.15,0.01,14.27,0.00,81.51,0.88,0.18,0.05,0.11,0.05,0.00
1577,3.85,0.00,1.28,2.03,0.75,0.16,0.07,0.00,12.15,0.00,67.44,5.79,4.07,0.64,0.01,1.76,0.00
1578,0.08,0.00,0.45,0.04,0.00,0.00,2.63,0.13,13.80,0.01,70.85,9.26,1.61,0.17,0.91,0.06,0.00
1579,0.03,0.00,0.36,0.06,0.01,0.00,1.50,0.13,11.11,0.03,78.87,5.63,1.03,0.19,1.03,0.02,0.00
1580,0.02,0.01,0.28,0.09,0.02,0.00,1.63,0.19,31.46,0.12,60.86,3.95,0.92,0.10,0.08,0.27,0.00
1581,0.31,0.00,0.48,0.37,0.08,0.01,16.00,0.00,6.11,0.00,70.64,2.09,1.04,0.92,0.09,1.86,0.00
1582,7.75,0.00,1.90,5.01,3.61,1.53,0.10,0.02,12.55,0.00,61.09,5.42,0.42,0.22,0.00,0.37,0.00
1583,0.14,0.00,0.86,0.38,0.24,0.07,0.47,0.00,1.62,0.00,88.59,7.40,0.10,0.06,0.06,0.01,0.00
1584,0.30,0.00,0.27,0.09,0.01,0.00,6.13,0.02,1.87,0.00,82.27,7.08,0.50,0.90,0.27,0.29,0.00
1585,0.09,0.00,0.41,0.12,0.02,0.00,0.59,1.26,5.77,0.01,84.13,4.94,1.42,0.09,0.75,0.39,0.00
1586,4.62,0.00,2.97,0.31,0.03,0.01,0.03,0.15,0.00,0.00,0.07,54.51,8.45,28.08,0.10,0.67,0.00
1587,3.06,0.00,3.95,0.25,0.03,0.01,0.01,0.56,0.12,0.00,0.00,13.04,19.90,50.95,0.83,7.30,0.00
1588,0.75,0.00,4.70,0.62,0.15,0.03,0.00,0.75,0.03,0.01,0.00,0.12,0.26,90.96,1.26,0.36,0.00
1589,3.73,0.00,1.60,0.21,0.01,0.00,1.01,6.56,0.44,0.34,2.10,58.01,4.12,20.99,0.60,0.26,0.00
1590,1.43,0.00,3.29,0.18,0.03,0.02,0.48,2.29,0.01,0.02,0.16,45.67,11.58,30.31,3.56,0.97,0.00
1591,0.59,0.00,2.28,0.23,0.00,0.00,0.21,0.56,0.45,0.07,7.30,51.04,4.94,31.60,0.56,0.16,0.00
1592,0.82,0.00,4.94,1.06,0.46,0.17,0.01,1.51,0.20,0.23,0.00,2.10,3.28,81.77,1.23,2.24,0.00
1593,0.41,0.00,3.48,0.36,0.02,0.00,0.03,0.09,0.01,0.00,0.14,19.91,16.99,57.91,0.50,0.15,0.00
1594,0.68,0.00,2.87,0.16,0.01,0.00,0.17,0.78,0.01,0.01,0.10,56.29,10.01,27.56,1.05,0.30,0.00
1595,2.49,0.00,3.48,0.71,0.04,0.00,0.24,0.47,0.00,0.00,0.03,33.40,1.94,53.05,0.19,3.95,0.01
1596,3.79,0.00,3.71,0.18,0.02,0.00,0.02,0.68,0.06,0.00,0.00,11.81,36.60,35.72,0.58,6.82,0.00
1597,2.01,0.00,3.34,0.38,0.07,0.02,0.11,1.81,0.06,0.02,0.00,18.24,15.38,51.83,1.35,5.36,0.00
1598,3.18,0.00,4.21,0.18,0.03,0.01,0.00,0.17,0.01,0.00,0.00,11.99,14.68,60.14,0.22,5.19,0.00
1599,1.42,0.00,4.71,0.45,0.12,0.02,0.00,2.54,0.24,0.02,0.00,0.63,4.72,81.60,2.82,0.69,0.01
1600,0.50,0.00,0.82,0.21,0.01,0.00,2.10,4.94,2.21,0.68,9.20,61.95,5.62,10.52,1.02,0.21,0.00
1601,0.83,0.00,3.69,0.44,0.06,0.01,0.01,3.17,0.23,0.01,0.00,4.52,3.50,77.23,0.42,5.89,0.01
1602,6.14,0.00,4.07,0.50,0.08,0.01,0.02,12.77,0.03,0.00,0.00,19.38,5.41,43.34,0.19,8.06,0.00
1603,12.87,0.00,3.44,0.62,0.10,0.03,0.01,0.30,0.04,0.00,0.00,4.36,6.68,59.04,0.25,12.27,0.00
1604,0.59,0.00,2.61,0.39,0.04,0.01,0.05,0.03,0.11,0.00,6.58,51.87,5.61,31.43,0.42,0.27,0.00
1605,3.73,0.00,4.04,0.36,0.09,0.01,0.01,0.40,0.11,0.08,0.01,7.05,10.90,66.60,0.43,6.20,0.00
1606,0.16,0.00,1.63,0.27,0.03,0.00,0.98,1.74,0.37,0.26,6.43,57.22,4.42,25.88,0.53,0.08,0.00
1607,1.36,0.00,3.99,0.19,0.03,0.00,0.00,0.78,0.12,0.15,0.01,3.10,4.17,79.80,0.91,5.40,0.00
1608,1.18,0.00,4.58,0.52,0.11,0.02,0.04,1.38,0.07,0.02,0.00,3.13,11.98,69.90,0.96,6.09,0.00
1609,8.65,0.00,3.46,0.23,0.04,0.01,0.04,0.10,0.00,0.00,1.94,44.29,9.06,31.16,0.02,1.01,0.00
1610,2.01,0.00,4.06,0.55,0.03,0.01,0.01,0.12,0.00,0.00,0.00,14.09,2.38,73.01,0.30,3.43,0.01
1611,0.35,0.00,2.99,0.42,0.03,0.01,0.02,0.07,0.01,0.00,0.14,37.70,18.47,39.08,0.60,0.11,0.00
1612,1.24,0.00,2.87,0.52,0.16,0.03,0.12,1.50,0.02,0.02,0.21,58.60,3.58,28.73,1.88,0.53,0.00
1613,3.25,0.00,3.69,0.48,0.12,0.03,0.19,0.78,0.05,0.12,1.97,27.15,0.47,58.66,0.73,2.30,0.00
1614,10.13,0.00,3.75,0.31,0.03,0.00,0.02,0.48,0.05,0.00,0.00,9.49,17.05,52.17,0.79,5.74,0.00
1615,0.85,0.00,4.92,1.68,0.86,0.37,0.01,0.80,0.03,0.01,0.01,0.63,1.75,85.84,0.81,1.43,0.00
1616,6.92,0.00,2.76,0.42,0.11,0.04,0.97,3.13,0.03,0.03,0.25,47.92,7.43,27.21,2.37,0.40,0.00
1617,3.64,0.00,3.52,0.20,0.05,0.02,0.06,0.82,0.00,0.00,0.96,15.10,28.19,41.76,0.11,5.57,0.00
1618,3.23,0.00,3.53,0.46,0.04,0.00,0.13,0.06,0.00,0.00,1.01,23.72,2.32,62.03,0.07,3.39,0.01
1619,7.13,0.00,3.70,0.38,0.04,0.00,0.01,0.42,0.07,0.00,0.00,6.19,18.13,47.65,0.33,15.97,0.00
1620,8.13,0.00,3.79,0.32,0.04,0.01,0.05,0.14,0.04,0.00,0.00,16.98,15.34,47.87,0.12,7.18,0.00
1621,8.54,0.00,3.04,0.27,0.02,0.01,0.05,0.06,0.00,0.00,0.76,50.77,8.42,25.91,0.01,2.15,0.00
1622,3.01,0.00,4.26,0.33,0.04,0.01,0.01,0.30,0.05,0.00,0.00,3.65,16.29,63.11,0.16,8.76,0.00
1623,3.38,0.00,1.47,0.30,0.02,0.00,1.79,6.14,1.17,0.88,7.80,52.33,1.12,21.60,1.29,0.71,0.00
1624,7.13,0.00,3.68,0.47,0.14,0.02,0.01,0.18,0.01,0.00,0.00,21.93,13.43,46.96,0.14,5.89,0.00
1625,11.77,0.00,3.73,0.30,0.03,0.01,0.30,0.77,0.00,0.00,0.01,23.07,7.16,47.21,1.21,4.44,0.00
1626,7.87,0.00,3.58,0.18,0.01,0.00,0.06,0.09,0.00,0.00,0.00,41.11,5.81,34.35,0.09,6.84,0.00
1627,3.56,0.00,0.98,0.09,0.01,0.00,0.10,1.10,0.02,0.02,0.05,77.79,2.96,11.97,1.12,0.24,0.00
1628,0.32,0.00,3.63,0.94,0.22,0.04,0.25,0.47,0.01,0.01,0.53,40.91,8.53,43.02,1.00,0.10,0.00
1629,3.47,0.00,3.94,0.87,0.38,0.12,0.13,0.15,0.01,0.01,0.00,58.43,5.46,22.02,0.69,4.31,0.00
1630,2.42,0.00,4.16,0.37,0.04,0.01,0.01,4.61,0.00,0.00,0.00,13.46,7.82,60.76,0.23,6.12,0.00
1631,1.76,0.00,3.58,0.24,0.02,0.00,0.00,0.24,0.05,0.00,0.00,12.78,3.11,71.44,0.07,6.70,0.00
1632,5.28,0.00,3.57,0.26,0.06,0.02,0.04,0.77,0.00,0.00,0.01,8.77,11.76,60.84,0.14,8.48,0.00
1633,2.40,0.00,4.61,1.01,0.32,0.10,0.04,0.80,0.01,0.00,0.00,22.93,3.53,60.28,0.26,3.71,0.00
1634,2.61,0.00,4.03,0.18,0.02,0.00,0.01,1.02,0.01,0.00,0.00,27.89,21.22,32.33,1.38,9.31,0.00
1635,10.17,0.00,2.94,0.14,0.02,0.00,0.15,0.03,0.00,0.00,0.00,53.46,10.71,17.47,0.02,4.88,0.00
1636,6.43,0.00,3.07,0.48,0.03,0.01,0.21,1.38,0.03,0.05,0.43,42.17,0.70,43.05,0.30,1.67,0.00
1637,3.25,0.00,4.06,0.22,0.05,0.01,0.02,0.51,0.01,0.00,0.68,10.17,18.52,57.20,0.20,5.10,0.00
1638,0.97,0.00,1.82,0.35,0.08,0.01,0.00,0.01,12.93,0.00,53.39,2.59,0.68,26.52,0.05,0.61,0.00
1639,0.56,0.00,6.42,1.12,0.29,0.15,1.00,1.92,36.31,15.89,21.51,6.93,0.65,0.10,4.05,3.09,0.00
1640,0.31,0.00,6.03,2.59,0.89,0.29,0.55,1.20,31.48,12.89,13.04,3.78,14.05,9.37,2.94,0.59,0.00
1641,2.13,0.55,1.47,0.74,0.37,0.13,2.39,0.62,65.82,1.31,13.51,3.53,0.61,6.41,0.40,0.02,0.00
1642,0.33,0.00,4.98,2.22,0.77,0.20,1.21,1.58,22.48,9.66,15.74,5.47,19.06,13.68,2.19,0.44,0.00
1643,1.17,0.05,2.30,1.09,0.63,0.26,1.27,0.49,61.73,6.29,13.62,3.66,4.31,1.73,0.97,0.44,0.00
1644,0.23,0.00,0.34,0.09,0.01,0.00,1.80,0.00,48.37,0.02,14.87,30.97,0.16,3.00,0.08,0.04,0.00
1645,0.61,0.00,0.46,0.10,0.01,0.00,3.58,0.00,6.91,0.00,81.26,1.30,4.15,0.54,0.13,0.96,0.00
1646,0.28,0.00,0.80,0.26,0.03,0.01,0.05,0.00,22.02,0.00,71.57,0.64,0.53,2.48,0.19,1.13,0.00
1647,0.42,0.00,3.05,2.69,1.07,0.37,0.36,1.95,22.34,13.60,12.71,4.73,16.81,17.33,2.23,0.35,0.00
1648,0.44,0.00,6.04,0.99,0.34,0.14,1.36,2.17,38.22,21.88,20.79,4.38,0.58,0.03,1.60,1.06,0.00
1649,0.52,0.00,2.33,0.68,0.26,0.03,0.00,0.02,24.34,0.02,34.28,5.35,0.87,30.72,0.26,0.30,0.00
1650,0.48,0.00,2.26,1.16,0.59,0.20,0.53,0.31,55.21,1.88,25.96,5.00,4.37,1.55,0.36,0.15,0.00
1651,0.31,0.00,2.96,0.41,0.16,0.05,0.67,0.21,65.50,10.68,12.73,4.89,0.32,0.16,0.37,0.58,0.00
1652,0.26,0.00,6.22,0.69,0.20,0.09,0.83,4.44,39.49,26.80,11.35,4.30,2.09,0.28,1.34,1.63,0.00
1653,2.83,0.00,5.44,1.42,0.47,0.19,0.90,2.91,28.31,15.27,26.40,4.54,4.56,0.81,3.17,2.78,0.00
1654,0.54,0.00,4.53,0.88,0.33,0.14,1.75,0.62,40.82,14.71,21.60,7.85,2.33,0.29,1.55,2.06,0.00
1655,5.50,0.00,4.43,10.90,11.93,6.07,1.11,2.04,33.02,6.42,4.58,1.55,2.78,5.90,2.47,1.31,0.00
1656,0.39,0.00,0.54,0.15,0.03,0.00,0.66,0.00,0.68,0.00,83.03,10.25,0.75,2.96,0.11,0.45,0.00
1657,0.47,0.00,2.34,0.43,0.19,0.08,0.61,0.37,62.17,5.50,16.29,5.71,4.77,0.23,0.52,0.33,0.00
1658,0.62,0.00,1.18,0.27,0.15,0.03,0.34,0.30,22.89,0.31,60.65,5.30,1.45,6.47,0.02,0.03,0.00
1659,0.71,0.02,1.25,1.11,0.54,0.22,1.22,0.22,50.75,0.87,13.03,5.85,17.18,5.96,0.96,0.10,0.00
1660,1.12,0.00,2.28,0.15,0.05,0.00,0.39,0.01,0.08,0.00,56.81,1.92,0.10,37.00,0.01,0.04,0.00
1661,0.57,0.07,1.23,0.66,0.11,0.01,0.94,0.01,27.64,0.01,59.18,3.83,0.23,5.29,0.16,0.07,0.00
1662,2.56,0.00,0.55,0.20,0.01,0.00,3.81,0.00,16.89,0.00,65.70,5.25,0.86,1.84,0.39,1.95,0.00
1663,0.18,0.00,1.08,0.42,0.08,0.01,0.68,0.00,56.22,0.01,24.91,3.23,0.13,12.91,0.02,0.13,0.00
1664,1.65,0.00,1.67,0.20,0.07,0.01,0.20,0.00,0.42,0.00,67.64,4.13,0.58,23.21,0.03,0.17,0.00
1665,0.66,0.08,2.55,2.88,1.34,0.44,0.43,0.57,60.74,2.43,10.73,3.44,8.32,4.68,0.60,0.09,0.00
1666,0.29,0.00,4.35,7.86,5.50,1.83,0.52,1.18,22.41,10.98,14.20,4.77,9.02,15.02,1.65,0.41,0.00
1667,0.03,0.00,0.74,0.07,0.01,0.00,0.04,0.00,53.09,0.00,42.68,1.18,0.22,0.13,0.23,1.60,0.00
1668,0.89,0.06,2.85,4.00,2.21,0.84,0.59,0.36,37.86,1.54,8.42,2.57,19.34,16.62,1.57,0.26,0.00
1669,2.77,0.00,0.98,0.32,0.09,0.03,0.73,0.02,54.54,0.02,20.51,9.11,2.58,5.06,0.13,3.10,0.00
1670,0.15,0.00,0.65,0.08,0.00,0.00,0.08,0.00,27.93,0.00,69.06,0.80,0.95,0.11,0.07,0.12,0.00
1671,0.88,0.09,2.12,1.28,0.24,0.04,2.61,0.00,40.77,0.00,45.54,3.33,0.08,2.43,0.18,0.42,0.00
1672,0.60,0.00,0.94,0.24,0.06,0.00,0.21,0.00,32.58,0.00,53.75,4.51,0.92,5.54,0.11,0.53,0.00
1673,0.12,0.00,3.97,0.93,0.34,0.15,0.20,0.03,67.43,2.35,17.99,3.45,1.74,0.14,0.89,0.27,0.00
1674,3.13,0.00,3.44,0.24,0.05,0.01,0.07,0.16,0.00,0.00,0.00,33.56,16.48,40.11,0.01,2.73,0.00
1675,1.60,0.00,3.23,0.14,0.05,0.01,0.02,0.45,0.00,0.00,0.00,25.15,45.66,23.06,0.01,0.61,0.00
1676,0.17,0.00,0.79,0.21,0.05,0.01,0.76,0.07,30.42,0.01,10.94,54.15,0.56,1.30,0.24,0.33,0.00
1677,6.55,0.00,3.14,0.50,0.12,0.03,0.03,0.05,0.00,0.00,0.18,59.88,2.49,26.67,0.00,0.35,0.00
1678,4.09,0.00,1.93,0.22,0.03,0.00,0.06,0.42,0.40,0.00,0.01,71.76,7.13,13.20,0.01,0.73,0.00
1679,2.71,0.00,3.60,0.22,0.07,0.02,0.04,0.23,0.00,0.00,0.00,5.47,24.95,61.02,0.00,1.68,0.00
1680,11.05,0.00,3.12,0.21,0.05,0.01,0.01,0.38,0.00,0.00,0.03,18.87,18.99,45.45,0.02,1.82,0.00
1681,4.46,0.00,2.28,0.43,0.05,0.01,0.03,0.23,0.37,0.00,0.03,67.73,3.47,19.82,0.82,0.27,0.00
1682,3.64,0.00,4.72,0.89,0.39,0.13,0.07,2.45,0.02,0.00,0.00,8.16,25.39,52.09,0.49,1.56,0.00
1683,1.39,0.00,4.38,0.95,0.52,0.20,0.03,1.41,0.02,0.00,0.22,6.15,32.04,50.60,0.02,2.08,0.00
1684,0.53,0.00,1.39,0.44,0.03,0.00,6.78,0.49,0.75,0.07,0.05,81.08,0.77,6.55,0.80,0.26,0.00
1685,7.17,0.00,2.44,0.45,0.07,0.01,0.10,0.00,0.00,0.00,0.00,37.67,0.80,51.04,0.01,0.24,0.00
1686,1.75,0.00,3.81,0.24,0.08,0.02,0.02,0.74,0.00,0.00,0.05,2.11,34.58,54.61,0.01,1.98,0.00
1687,0.86,0.00,1.48,0.39,0.02,0.01,0.01,0.47,2.62,0.04,0.01,72.46,1.16,15.74,1.16,3.56,0.00
