uniqid_county,NWALT74_11_county,NWALT74_12_county,NWALT74_21_county,NWALT74_22_county,NWALT74_23_county,NWALT74_24_county,NWALT74_25_county,NWALT74_26_county,NWALT74_27_county,NWALT74_31_county,NWALT74_32_county,NWALT74_33_county,NWALT74_41_county,NWALT74_43_county,NWALT74_44_county,NWALT74_45_county,NWALT74_46_county,NWALT74_50_county,NWALT74_60_county,NWALT74_9999_county
1785,1.11,0.19,0.16,0.29,0.07,0.54,0.00,0.39,3.62,0.00,0.76,0.04,0.04,2.46,9.62,1.03,0.39,77.06,2.23,0.00
1786,1.24,0.21,0.61,0.82,0.27,0.22,0.43,3.99,1.92,2.08,2.08,0.02,0.08,0.74,3.37,0.21,0.04,62.16,19.54,0.00
1787,1.71,0.10,0.15,0.03,0.01,0.01,0.00,0.08,0.37,0.00,0.14,0.00,0.01,0.12,0.23,0.01,0.01,91.78,5.25,0.00
1788,4.25,0.17,0.57,0.20,0.10,0.04,0.03,0.33,0.40,0.00,0.33,0.12,0.00,36.24,7.90,0.25,0.83,48.23,0.00,0.00
1789,0.89,0.25,0.39,0.85,2.49,1.68,0.10,6.68,4.94,0.00,17.65,0.08,0.06,1.80,8.60,0.96,0.20,52.00,0.39,0.00
1790,1.08,1.08,0.38,0.15,0.15,0.07,0.10,0.75,0.67,0.00,1.08,0.05,0.07,0.13,1.90,0.17,0.05,90.77,1.34,0.00
1791,1.18,0.22,0.68,1.39,1.37,0.46,1.20,5.70,1.69,3.81,2.76,0.02,0.10,0.93,2.32,0.08,1.02,54.92,20.15,0.00
1792,0.44,1.10,0.26,0.07,0.01,0.02,0.00,0.23,0.68,0.00,0.56,0.00,0.03,0.68,3.95,0.35,0.06,91.54,0.01,0.00
1793,0.60,0.00,0.17,0.03,0.01,0.01,0.00,0.09,0.12,0.00,0.01,0.00,0.00,33.86,0.47,0.22,9.67,40.32,14.43,0.00
1794,0.84,0.11,0.71,1.11,0.63,0.28,1.06,2.68,1.00,1.36,1.14,0.20,0.00,28.62,1.23,0.96,6.89,51.18,0.01,0.00
1795,0.88,0.02,0.19,0.07,0.01,0.01,0.01,0.08,0.21,0.00,0.08,0.00,0.00,0.68,1.56,0.22,6.02,74.71,15.24,0.01
1796,0.68,0.58,0.19,0.04,0.01,0.01,0.03,0.06,0.05,0.00,0.10,0.02,0.01,0.00,1.02,0.76,18.73,77.67,0.03,0.00
1797,0.30,0.16,0.17,0.03,0.01,0.01,0.01,0.06,0.15,0.00,0.03,0.01,0.00,15.50,0.48,0.37,70.57,12.13,0.00,0.00
1798,0.05,0.14,0.19,0.01,0.01,0.01,0.00,0.05,0.03,0.00,0.12,0.00,0.06,0.02,0.09,0.82,59.28,39.13,0.00,0.00
1799,0.04,0.15,0.13,0.01,0.01,0.01,0.00,0.04,0.03,0.00,0.02,0.00,0.01,0.24,1.26,0.20,43.36,52.49,2.00,0.00
1800,5.05,0.78,0.10,0.02,0.00,0.01,0.00,0.02,0.07,0.00,0.00,0.00,0.00,0.07,0.44,0.10,3.17,40.18,49.99,0.00
1801,0.64,0.47,0.21,0.02,0.01,0.00,0.00,0.07,0.07,0.00,0.06,0.02,0.03,2.26,2.70,0.23,48.01,45.15,0.03,0.00
1802,0.03,0.41,0.16,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.03,0.00,0.00,2.13,0.21,0.20,78.34,18.41,0.00,0.00
1803,0.08,0.63,0.27,0.06,0.01,0.02,0.01,0.18,0.08,0.00,0.37,0.01,0.03,0.85,1.87,1.98,46.40,47.09,0.05,0.00
1804,0.06,0.12,0.13,0.02,0.01,0.00,0.02,0.04,0.06,0.00,0.02,0.02,0.01,1.63,1.30,0.40,44.34,51.79,0.04,0.00
1805,0.05,0.18,0.14,0.05,0.02,0.01,0.00,0.04,0.08,0.00,0.11,0.00,0.70,0.29,0.09,0.37,71.24,26.65,0.00,0.00
1806,0.49,0.20,0.19,0.07,0.05,0.02,0.06,0.14,0.08,0.15,0.06,0.05,0.01,0.08,0.47,0.13,37.67,60.07,0.00,0.00
1807,0.69,0.69,0.25,0.03,0.04,0.01,0.00,0.09,0.07,0.00,0.09,0.00,0.03,5.99,1.21,0.53,53.49,36.79,0.00,0.00
1808,0.09,0.43,0.12,0.02,0.01,0.01,0.00,0.04,0.06,0.00,0.04,0.00,0.15,0.43,0.37,0.39,63.97,33.80,0.07,0.00
1809,0.46,0.23,0.22,0.01,0.00,0.01,0.00,0.02,0.02,0.00,0.10,0.00,0.06,0.19,0.28,3.09,31.77,63.55,0.00,0.00
1810,0.23,0.42,0.20,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.01,0.01,0.00,0.18,0.44,0.92,53.15,44.37,0.00,0.00
1811,0.06,0.41,0.45,0.12,0.13,0.06,0.14,0.26,0.24,0.44,0.25,0.01,0.03,10.93,0.46,0.51,76.41,9.07,0.01,0.00
1812,0.39,0.24,0.14,0.02,0.00,0.01,0.01,0.04,0.05,0.00,0.03,0.01,0.00,1.00,2.04,0.10,16.86,31.00,48.06,0.00
1813,0.44,0.68,0.18,0.01,0.01,0.00,0.00,0.04,0.05,0.00,0.07,0.01,0.13,0.44,1.91,0.44,10.04,85.53,0.00,0.00
1814,0.44,0.07,0.15,0.02,0.03,0.00,0.01,0.04,0.03,0.00,0.05,0.01,0.13,0.01,0.26,0.06,5.14,93.54,0.00,0.00
1815,0.27,0.20,0.25,0.05,0.02,0.01,0.01,0.07,0.13,0.00,0.00,0.02,0.03,0.08,6.26,1.52,7.85,83.23,0.00,0.00
1816,0.84,1.08,0.11,0.01,0.04,0.00,0.00,0.01,0.02,0.00,0.00,0.01,0.01,0.01,3.76,0.47,4.95,75.71,12.95,0.00
1817,0.71,0.55,0.16,0.02,0.02,0.00,0.01,0.04,0.03,0.00,0.07,0.01,0.04,0.07,1.63,0.31,11.28,85.03,0.01,0.00
1818,0.77,0.56,0.13,0.02,0.00,0.00,0.01,0.04,0.07,0.00,0.05,0.01,0.08,0.28,1.95,0.31,19.06,72.46,4.21,0.00
1819,3.37,1.08,3.14,3.87,1.10,2.18,4.55,21.05,0.87,16.77,24.02,0.05,0.05,0.40,2.84,0.19,0.01,14.24,0.22,0.00
1820,3.32,3.68,2.04,1.35,0.64,0.50,0.76,4.70,1.82,7.61,10.29,0.03,0.13,1.94,8.13,0.59,0.11,51.56,0.79,0.00
1821,3.04,2.33,1.09,0.53,0.20,0.25,0.22,2.37,1.64,1.28,7.94,0.01,0.08,1.41,9.97,0.83,0.03,66.09,0.70,0.00
1822,1.54,4.26,1.63,0.57,0.23,0.25,0.25,1.68,1.89,0.10,5.77,0.05,0.10,2.21,10.28,0.94,0.03,67.88,0.34,0.00
1823,1.73,3.00,1.37,0.99,0.13,0.34,0.23,4.50,1.83,1.45,20.68,0.02,0.05,2.54,6.29,0.72,0.03,54.07,0.03,0.00
1824,2.46,1.78,2.98,4.19,1.89,1.87,3.84,15.35,1.15,12.53,13.18,0.02,0.18,6.04,8.31,0.20,0.05,23.86,0.11,0.00
1825,3.71,3.01,1.75,1.54,0.39,0.43,0.59,6.02,1.92,5.35,15.43,0.06,0.13,1.16,5.16,0.38,0.05,52.15,0.77,0.00
1826,2.45,1.99,3.15,4.33,1.63,1.69,4.63,17.32,1.23,19.38,16.45,0.04,0.22,1.37,3.87,0.21,0.10,19.91,0.03,0.00
1827,1.76,19.64,1.21,0.95,0.82,0.29,0.13,1.86,1.68,0.89,0.88,0.01,0.02,38.68,12.81,0.05,0.08,18.18,0.05,0.00
1828,1.20,12.93,1.15,0.95,0.19,0.22,0.06,1.81,2.12,0.01,2.17,0.06,0.00,38.25,10.60,0.05,0.13,27.86,0.24,0.00
1829,1.86,8.58,3.99,4.27,1.85,2.02,3.33,6.92,1.88,8.65,2.63,0.10,0.13,28.48,9.97,0.17,0.02,14.58,0.55,0.00
1830,0.61,0.29,11.25,19.81,7.11,11.55,34.04,1.25,0.99,12.95,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.05,0.02,0.00
1831,0.82,0.63,0.29,0.13,0.01,0.01,0.06,0.28,0.30,0.00,0.17,0.00,0.00,37.76,16.49,0.61,0.03,41.95,0.47,0.00
1832,1.00,1.25,0.35,0.27,0.28,0.08,0.11,0.75,0.93,0.00,0.18,0.00,0.00,63.42,6.69,0.61,0.49,23.56,0.04,0.00
1833,2.48,1.19,0.50,0.14,0.18,0.08,0.03,0.45,0.56,0.08,0.32,0.00,0.01,34.13,31.89,1.68,0.33,25.17,0.78,0.00
1834,0.22,0.21,0.43,0.34,0.07,0.10,0.11,0.83,0.48,0.00,0.27,0.00,0.02,71.18,10.77,0.30,0.05,14.54,0.11,0.00
1835,0.85,0.00,0.63,0.28,0.12,0.07,0.13,0.84,0.62,0.00,0.16,0.01,0.04,69.77,12.43,0.32,0.08,13.66,0.00,0.00
1836,0.17,0.45,0.67,0.21,0.21,0.07,0.14,0.76,0.73,0.00,0.08,0.00,0.04,90.48,3.00,0.05,0.08,2.82,0.06,0.00
1837,1.16,0.31,1.39,1.03,0.41,0.45,0.91,3.36,0.97,1.09,0.67,0.00,0.00,80.38,3.24,0.15,0.13,4.28,0.08,0.00
1838,1.26,1.21,1.63,2.15,1.37,1.12,2.80,6.06,1.58,2.55,2.06,0.02,0.07,52.66,10.92,0.68,0.75,10.92,0.22,0.00
1839,0.67,0.49,0.16,0.16,0.00,0.05,0.00,0.78,0.74,0.00,0.34,0.00,0.03,76.34,7.63,0.37,0.12,12.04,0.07,0.00
1840,2.14,1.68,0.41,0.24,0.01,0.15,0.07,0.62,1.03,0.00,0.49,0.00,0.01,45.30,10.82,0.94,0.04,35.62,0.45,0.00
1841,0.85,0.90,0.44,0.16,0.01,0.03,0.00,0.66,0.33,0.00,0.46,0.00,0.03,63.95,10.24,0.50,0.04,21.40,0.00,0.00
1842,1.52,0.99,0.11,0.14,0.04,0.03,0.03,0.59,0.52,0.00,0.11,0.00,0.00,73.45,8.77,0.20,0.01,13.47,0.00,0.00
1843,0.20,1.19,0.48,0.17,0.15,0.04,0.05,0.95,0.57,0.00,0.09,0.02,0.00,59.74,26.03,0.36,0.14,9.80,0.01,0.00
1844,0.51,0.10,1.02,0.14,0.01,0.02,0.00,0.52,0.60,0.00,0.25,0.00,0.00,70.23,8.08,0.45,0.32,17.76,0.00,0.00
1845,2.49,0.74,1.66,1.62,1.58,0.89,1.12,4.49,1.96,2.69,2.01,0.06,0.14,54.22,8.89,0.74,2.45,11.24,1.01,0.00
1846,2.50,0.68,1.50,1.57,0.43,0.41,1.83,2.43,1.31,2.79,1.09,0.04,0.03,52.61,8.95,0.30,0.06,21.04,0.44,0.00
1847,2.02,0.70,0.70,0.45,0.12,0.21,0.43,1.08,0.76,0.00,0.18,0.00,0.01,80.36,4.87,0.17,0.06,7.86,0.04,0.00
1848,0.95,0.27,0.79,0.25,0.07,0.05,0.06,0.63,0.81,0.00,0.31,0.00,0.00,50.64,21.72,0.80,0.19,22.44,0.00,0.00
1849,1.47,0.27,0.91,0.48,0.38,0.16,0.50,1.29,0.88,0.02,0.39,0.15,0.15,81.15,4.08,0.18,0.51,6.82,0.24,0.00
1850,1.23,0.34,4.73,9.68,3.99,7.51,7.63,23.30,2.58,11.41,0.52,0.04,0.12,14.10,6.58,0.03,1.73,4.32,0.16,0.00
1851,0.76,0.42,0.77,0.75,0.31,0.34,0.59,1.43,0.96,0.24,0.52,0.00,0.10,83.85,3.99,0.12,0.54,3.74,0.55,0.00
1852,0.76,0.08,0.89,0.31,0.24,0.12,0.30,1.21,0.94,0.00,0.91,0.01,0.00,38.29,22.47,1.89,0.48,30.75,0.35,0.00
1853,0.19,0.19,1.26,0.91,0.30,0.37,0.89,1.18,0.94,0.11,0.13,0.00,0.00,89.28,2.17,0.03,0.06,1.94,0.02,0.00
1854,1.84,0.40,0.93,1.18,0.44,0.75,0.36,4.46,2.36,2.08,1.95,0.02,0.22,52.25,16.32,0.52,0.56,12.47,0.89,0.00
1855,2.12,1.64,0.50,0.14,0.01,0.02,0.06,0.44,0.35,0.00,0.16,0.00,0.04,48.49,19.54,0.70,0.03,25.76,0.01,0.00
1856,0.39,0.04,1.36,0.38,0.25,0.07,0.04,1.18,1.00,0.00,0.81,0.00,0.00,55.44,13.81,0.81,0.24,24.14,0.05,0.00
1857,0.84,0.99,0.85,0.20,0.11,0.09,0.07,0.88,0.41,0.00,0.35,0.00,0.03,82.75,3.70,0.10,0.04,8.47,0.11,0.00
1858,2.11,0.09,0.68,0.24,0.11,0.07,0.17,0.50,0.50,0.02,0.05,0.04,0.00,83.89,5.59,0.10,0.10,5.72,0.03,0.00
1859,0.85,0.09,0.45,0.27,0.07,0.05,0.08,1.22,0.78,0.00,0.36,0.00,0.01,62.20,8.74,0.55,0.07,24.18,0.06,0.00
1860,1.04,1.21,0.35,0.11,0.00,0.05,0.07,0.18,0.38,0.00,0.13,0.00,0.02,42.69,11.73,0.64,0.09,41.30,0.02,0.00
1861,5.67,2.22,1.70,1.88,1.19,0.84,2.08,3.43,1.18,2.69,1.27,0.05,0.09,49.73,10.52,0.26,0.03,15.03,0.13,0.00
1862,0.60,0.28,0.79,0.17,0.06,0.06,0.10,0.53,0.64,0.00,0.19,0.00,0.03,64.83,4.97,0.53,0.72,25.39,0.09,0.00
1863,2.02,0.85,0.64,0.16,0.06,0.03,0.04,0.49,0.66,0.00,0.14,0.00,0.00,48.68,17.12,0.91,0.16,28.02,0.03,0.00
1864,0.98,0.76,0.49,0.28,0.07,0.09,0.19,0.84,0.60,0.00,0.13,0.00,0.02,84.84,4.23,0.18,0.12,6.18,0.00,0.00
1865,0.20,0.03,0.47,0.23,0.03,0.11,0.16,0.42,0.51,0.00,0.04,0.00,0.02,80.48,7.47,0.20,0.03,9.60,0.00,0.00
1866,2.75,0.12,0.45,0.18,0.03,0.05,0.09,0.58,0.68,0.00,0.11,0.00,0.00,83.30,4.77,0.13,0.17,6.59,0.00,0.00
1867,3.95,1.61,0.61,0.19,0.14,0.08,0.04,0.58,0.54,0.00,0.18,0.00,0.02,63.01,13.62,0.59,0.17,14.47,0.20,0.00
1868,2.18,0.74,0.67,0.33,0.22,0.13,0.35,0.70,1.01,0.01,0.12,0.00,0.01,69.20,10.30,0.21,0.16,13.47,0.19,0.00
1869,0.38,0.51,0.84,0.32,0.05,0.10,0.32,0.45,0.51,0.00,0.09,0.00,0.01,90.18,3.01,0.06,0.11,2.99,0.06,0.00
1870,2.46,0.62,0.26,0.16,0.02,0.07,0.00,0.72,0.37,0.00,0.71,0.00,0.02,61.95,12.56,0.37,0.07,19.43,0.20,0.00
1871,0.21,0.15,0.72,0.61,0.24,0.41,0.31,1.22,0.90,0.01,0.21,0.00,0.03,88.75,2.59,0.08,0.25,3.20,0.12,0.00
1872,2.80,1.14,1.79,1.61,1.44,0.53,1.47,4.56,1.65,4.12,1.98,0.01,0.01,43.73,14.93,0.75,0.08,17.27,0.11,0.00
1873,0.79,0.53,0.78,0.49,0.09,0.11,0.28,0.84,0.61,0.00,0.06,0.00,0.00,71.81,8.04,0.38,0.05,15.15,0.01,0.00
1874,8.40,3.18,0.48,0.14,0.14,0.17,0.00,1.01,0.85,0.00,0.57,0.00,0.03,60.66,6.50,0.23,0.65,16.80,0.21,0.00
1875,3.00,0.44,0.49,0.37,0.07,0.07,0.02,1.10,0.98,0.00,0.65,0.00,0.01,76.33,6.24,0.17,0.14,9.60,0.31,0.00
1876,0.14,0.02,0.54,0.18,0.09,0.04,0.13,0.54,0.42,0.00,0.03,0.00,0.00,95.69,1.63,0.01,0.02,0.50,0.02,0.00
1877,0.12,0.00,0.53,0.17,0.05,0.05,0.20,0.42,0.51,0.00,0.12,0.01,0.00,83.95,5.59,0.19,0.23,7.86,0.00,0.00
1878,0.10,0.46,0.57,0.20,0.11,0.18,0.10,0.59,0.63,0.00,0.06,0.00,0.00,91.82,1.99,0.05,0.02,2.84,0.29,0.00
1879,0.93,0.06,1.09,0.48,0.19,0.23,0.53,0.96,0.64,0.00,0.20,0.00,0.01,66.23,9.80,0.33,0.03,18.29,0.00,0.00
1880,0.35,0.07,0.49,0.25,0.06,0.09,0.13,0.46,0.50,0.00,0.07,0.01,0.05,93.65,1.53,0.06,0.22,2.00,0.00,0.00
1881,1.07,0.35,0.22,0.12,0.04,0.01,0.00,0.36,0.49,0.00,0.06,0.00,0.00,71.07,7.94,0.47,0.33,16.61,0.87,0.00
1882,0.63,0.13,0.77,0.52,0.23,0.16,0.57,1.37,0.70,0.04,1.33,0.01,0.04,81.31,3.45,0.12,0.15,8.05,0.40,0.00
1883,0.19,0.35,0.47,0.37,0.14,0.25,0.39,0.77,0.75,0.01,0.33,0.00,0.03,66.82,19.75,0.70,0.74,7.92,0.00,0.00
1884,0.57,0.89,0.43,0.32,0.06,0.06,0.09,0.87,0.63,0.00,0.27,0.00,0.00,63.01,14.91,0.51,0.18,17.17,0.02,0.00
1885,1.97,0.72,0.89,0.95,0.56,0.27,0.56,2.58,1.20,2.62,0.74,0.03,0.01,72.11,5.36,0.21,0.19,8.78,0.24,0.00
1886,1.43,0.11,0.31,0.12,0.02,0.04,0.05,0.50,0.57,0.00,0.06,0.00,0.00,69.13,10.30,0.48,0.13,16.72,0.03,0.00
1887,0.17,0.02,0.21,0.09,0.01,0.03,0.00,0.50,0.37,0.00,0.01,0.00,0.00,89.11,4.05,0.15,0.00,5.24,0.02,0.00
1888,1.16,0.67,1.17,1.17,0.24,0.46,1.19,1.82,1.20,0.88,0.79,0.00,0.00,74.20,6.63,0.28,0.14,7.97,0.03,0.00
1889,0.76,1.46,0.28,0.10,0.03,0.04,0.06,0.49,0.33,0.00,0.20,0.00,0.01,60.42,11.11,0.72,0.02,23.94,0.01,0.00
1890,0.65,0.20,0.72,0.28,0.18,0.16,0.18,0.61,1.04,0.00,0.15,0.00,0.05,76.43,7.90,0.21,0.05,10.51,0.66,0.00
1891,0.77,0.03,0.82,0.65,0.36,0.15,0.22,1.61,1.88,0.29,0.69,0.00,0.07,79.55,4.82,0.42,1.06,6.55,0.08,0.00
1892,4.24,3.88,0.31,0.17,0.06,0.07,0.06,0.50,0.55,0.00,0.14,0.00,0.00,72.59,4.00,0.11,0.06,12.43,0.81,0.00
1893,1.82,0.95,8.33,13.32,7.27,7.05,27.51,10.08,1.79,6.95,0.73,0.01,0.26,5.89,2.99,0.07,0.30,3.45,1.22,0.00
1894,3.08,0.55,0.98,0.50,0.46,0.08,0.13,0.98,1.23,0.01,0.46,0.03,0.01,76.05,1.45,0.51,1.46,10.94,1.10,0.00
1895,0.32,0.22,0.72,0.50,0.42,0.25,0.45,0.99,1.67,0.01,0.27,0.01,0.06,80.96,7.49,0.31,0.34,4.96,0.06,0.00
1896,2.34,5.52,0.36,0.22,0.16,0.08,0.21,0.45,0.39,0.00,0.14,0.00,0.00,63.28,5.66,0.31,0.20,20.32,0.37,0.00
1897,0.21,0.87,0.44,0.15,0.07,0.04,0.00,0.65,0.65,0.00,0.09,0.00,0.00,59.73,12.58,0.95,0.32,23.13,0.09,0.00
1898,0.47,0.27,0.94,0.35,0.08,0.19,0.23,0.97,0.68,0.15,0.15,0.00,0.01,82.71,5.77,0.18,0.04,6.76,0.04,0.00
1899,3.05,0.84,0.45,0.21,0.04,0.10,0.20,0.63,0.55,0.00,0.44,0.00,0.05,47.00,9.11,0.78,0.11,36.35,0.07,0.00
1900,0.26,0.44,0.76,0.19,0.03,0.03,0.05,0.52,0.52,0.00,0.04,0.00,0.00,92.08,1.96,0.04,0.08,2.64,0.34,0.00
1901,1.74,1.93,0.53,0.39,0.13,0.20,0.44,1.00,0.58,0.00,1.05,0.00,0.02,47.18,19.14,0.65,0.06,24.86,0.08,0.00
1902,5.61,1.88,2.49,4.44,2.24,3.79,2.79,14.84,2.98,12.52,3.10,0.04,0.07,21.20,10.37,0.37,0.70,7.85,2.70,0.00
1903,1.10,0.17,1.53,2.80,1.29,1.23,2.88,5.61,2.82,2.76,1.41,0.03,0.19,57.86,11.11,0.32,0.80,5.85,0.25,0.00
1904,4.14,2.45,0.35,0.12,0.02,0.03,0.00,0.49,0.39,0.00,0.86,0.00,0.03,64.56,8.44,0.19,0.09,17.61,0.23,0.00
1905,0.48,0.14,0.80,0.56,0.21,0.08,0.55,0.91,0.91,0.00,0.18,0.01,0.02,76.87,5.57,0.28,0.18,11.81,0.43,0.00
1906,10.62,9.00,0.23,0.08,0.00,0.01,0.00,0.33,0.44,0.00,1.03,0.00,0.00,18.75,14.87,0.85,0.00,43.76,0.02,0.00
1907,1.16,1.10,0.84,0.18,0.72,0.07,0.20,0.60,1.02,0.03,0.22,0.02,0.01,67.77,10.56,0.26,0.20,14.77,0.27,0.00
1908,0.62,0.12,0.80,0.28,0.12,0.08,0.19,0.53,0.91,0.01,0.14,0.01,0.07,86.65,3.31,0.05,0.01,5.61,0.50,0.00
1909,3.08,1.41,0.39,0.20,0.05,0.04,0.00,0.63,0.57,0.00,0.09,0.00,0.01,74.87,5.95,0.17,0.18,12.27,0.09,0.00
1910,6.70,5.98,0.48,0.38,0.15,0.08,0.04,1.07,1.15,0.00,0.15,0.00,0.00,48.63,21.32,0.56,0.30,12.99,0.02,0.00
1911,0.36,0.03,1.12,0.56,0.19,0.18,0.33,1.05,0.87,0.12,0.10,0.00,0.00,88.15,3.67,0.07,0.11,2.91,0.18,0.00
1912,2.09,0.26,0.63,0.36,0.13,0.07,0.31,0.79,0.91,0.02,0.67,0.00,0.03,76.14,4.36,0.22,0.08,12.91,0.00,0.00
1913,0.45,0.00,0.41,0.10,0.04,0.00,0.03,0.33,0.91,0.00,0.20,0.00,0.01,24.86,27.15,0.99,0.63,43.29,0.61,0.00
1914,0.82,0.03,1.06,1.16,0.71,0.27,0.41,3.19,1.62,0.61,1.09,0.01,0.01,60.56,10.13,0.66,0.35,17.29,0.00,0.00
1915,0.16,0.16,0.52,0.17,0.20,0.04,0.21,0.52,0.66,0.01,0.10,0.00,0.03,82.93,3.82,0.15,0.38,9.66,0.29,0.00
1916,0.92,2.20,1.59,1.95,2.17,0.59,0.99,5.32,2.37,1.20,1.15,0.00,0.03,46.61,19.92,0.48,0.33,12.06,0.10,0.00
1917,0.70,0.45,0.64,0.13,0.04,0.08,0.10,0.50,0.66,0.01,0.29,0.00,0.02,67.43,6.41,0.40,1.14,20.83,0.17,0.00
1918,0.62,0.00,0.54,0.18,0.06,0.04,0.00,0.39,0.69,0.00,0.44,0.00,0.03,37.31,15.26,1.04,0.61,42.65,0.13,0.00
1919,0.19,0.55,0.45,0.13,0.02,0.03,0.02,0.25,0.64,0.01,0.10,0.01,0.05,80.93,2.33,0.16,0.75,13.24,0.14,0.00
1920,4.33,0.00,0.58,1.23,0.27,0.16,0.55,1.85,0.91,1.31,4.62,0.00,0.11,5.60,13.93,1.47,1.02,62.01,0.07,0.00
1921,0.74,1.14,0.62,0.12,0.05,0.01,0.05,0.50,0.65,0.00,0.47,0.00,0.03,81.48,3.69,0.11,0.57,9.08,0.67,0.00
1922,0.50,0.21,0.69,1.37,0.60,0.43,1.76,2.88,1.74,0.31,0.56,0.00,0.06,81.98,2.73,0.22,0.48,3.48,0.00,0.00
1923,1.64,0.00,0.21,0.08,0.00,0.01,0.00,0.09,0.35,0.00,2.77,0.00,0.00,1.41,2.17,2.12,0.46,87.21,1.49,0.00
1924,1.70,0.01,0.39,0.10,0.01,0.07,0.06,0.19,0.76,0.01,0.35,0.00,0.01,29.17,14.01,1.26,1.30,50.61,0.00,0.00
1925,0.39,0.18,1.05,1.34,0.53,0.49,1.31,3.96,1.53,0.94,0.94,0.01,0.02,77.97,3.81,0.35,0.72,4.46,0.00,0.00
1926,0.79,2.68,1.46,0.65,0.59,0.30,0.64,1.66,1.19,0.04,3.31,0.05,0.00,55.71,5.65,0.88,3.05,21.30,0.03,0.00
1927,0.78,0.02,1.35,1.18,0.94,0.31,0.54,2.63,1.84,1.44,1.37,0.01,0.53,16.60,19.20,2.54,0.95,47.20,0.55,0.00
1928,0.34,0.01,1.30,0.81,0.14,0.35,0.03,2.26,1.68,0.04,1.24,0.01,0.00,72.58,13.55,0.42,0.62,4.63,0.00,0.00
1929,0.61,1.19,0.60,0.38,0.30,0.13,0.09,1.02,1.08,0.01,0.29,0.01,0.00,66.06,11.23,0.34,0.22,16.23,0.20,0.00
1930,0.30,0.12,0.91,0.42,0.24,0.15,0.16,0.65,1.22,0.00,0.38,0.01,0.01,82.52,4.26,0.21,0.41,8.00,0.02,0.00
1931,1.35,1.71,0.74,0.45,0.27,0.17,0.06,1.02,1.22,0.00,0.51,0.01,0.01,72.89,5.37,0.15,0.10,13.87,0.11,0.00
1932,0.28,0.12,0.19,0.27,0.13,0.12,0.12,0.64,0.81,0.00,0.25,0.00,0.03,89.88,1.83,0.19,0.53,4.61,0.00,0.00
1933,0.17,0.14,0.56,0.28,0.09,0.09,0.14,0.60,0.73,0.00,0.06,0.00,0.00,86.81,4.48,0.15,0.37,5.32,0.00,0.00
1934,0.24,0.05,1.01,0.44,0.12,0.20,0.11,0.86,1.12,0.20,0.26,0.00,0.00,84.85,4.53,0.42,0.70,4.89,0.00,0.00
1935,0.34,0.03,0.33,0.31,0.25,0.24,0.54,1.01,0.98,0.01,0.76,0.00,0.01,56.15,13.03,0.85,0.92,24.16,0.08,0.00
1936,2.20,0.53,0.38,0.13,0.05,0.10,0.07,0.54,0.70,0.00,0.23,0.00,0.18,58.51,9.73,0.39,0.17,26.08,0.00,0.00
1937,1.09,0.01,0.48,0.05,0.39,0.01,0.03,0.20,0.35,0.00,0.17,0.02,0.04,14.30,6.69,1.02,0.84,73.81,0.48,0.00
1938,2.02,0.10,0.34,0.38,0.17,0.09,0.06,0.88,0.88,0.00,0.32,0.00,0.00,78.66,4.53,0.23,0.56,10.75,0.01,0.00
1939,0.29,0.08,1.01,0.52,0.21,0.17,0.16,1.71,2.00,0.04,0.83,0.00,0.00,81.41,4.22,0.42,0.88,6.07,0.00,0.00
1940,4.68,3.94,0.96,0.49,0.18,0.17,0.10,1.42,1.45,0.00,2.70,0.00,0.01,38.73,25.11,0.52,0.38,18.57,0.60,0.00
1941,0.84,1.07,1.85,3.21,1.26,1.06,2.70,7.35,1.48,2.33,2.33,0.00,0.12,54.83,9.80,0.28,0.50,8.89,0.09,0.00
1942,0.50,0.01,0.48,0.14,0.17,0.04,0.02,0.39,0.91,0.00,1.11,0.01,0.05,36.25,12.74,1.06,0.61,45.43,0.09,0.00
1943,1.91,2.79,0.70,0.30,0.22,0.09,0.13,0.84,1.15,0.01,0.91,0.00,0.02,65.46,8.05,0.24,0.20,16.94,0.03,0.00
1944,0.34,0.07,1.30,0.94,0.46,0.30,0.73,2.11,1.19,0.03,1.56,0.04,0.01,60.04,14.43,0.49,0.86,15.09,0.00,0.00
1945,1.40,0.66,0.47,0.12,0.01,0.09,0.04,0.32,0.75,0.01,0.14,0.00,0.00,47.55,7.05,0.30,0.68,39.58,0.83,0.00
1946,0.42,0.24,0.76,0.21,0.12,0.05,0.03,0.43,0.85,0.00,0.26,0.00,0.02,78.54,3.42,0.32,1.07,12.93,0.33,0.00
1947,1.69,0.05,0.51,0.22,0.08,0.03,0.16,0.57,1.07,0.02,0.34,0.01,0.06,64.74,11.00,0.60,0.34,18.16,0.36,0.00
1948,1.27,0.01,0.31,0.08,0.01,0.01,0.04,0.08,0.64,0.00,0.11,0.00,0.01,19.53,11.75,1.42,1.74,62.61,0.39,0.00
1949,0.51,0.08,0.89,0.96,0.29,0.23,0.95,2.33,1.07,0.02,1.37,0.00,0.04,79.80,2.78,0.27,0.45,7.97,0.00,0.00
1950,2.06,4.26,0.61,0.31,0.16,0.08,0.05,0.50,1.64,0.00,0.82,0.00,0.00,48.83,27.52,0.53,0.39,12.00,0.22,0.00
