uniqid_county,NLCD01_11_county,NLCD01_12_county,NLCD01_21_county,NLCD01_22_county,NLCD01_23_county,NLCD01_24_county,NLCD01_31_county,NLCD01_41_county,NLCD01_42_county,NLCD01_43_county,NLCD01_52_county,NLCD01_71_county,NLCD01_81_county,NLCD01_82_county,NLCD01_90_county,NLCD01_95_county,NLCD01_9999_county
1732,16.23,0.00,0.59,0.24,0.05,0.01,19.57,0.75,4.23,0.01,41.81,8.77,3.61,2.80,0.17,1.17,0.00
1733,2.74,0.00,0.63,0.18,0.00,0.00,0.69,0.81,48.28,0.25,39.78,3.81,1.91,0.00,0.54,0.39,0.00
1734,0.37,0.00,0.72,0.40,0.11,0.00,2.47,11.19,35.18,1.15,45.82,0.66,1.71,0.01,0.22,0.00,0.00
1735,0.05,0.00,0.55,0.36,0.13,0.00,0.36,1.24,33.24,0.98,56.12,4.99,1.64,0.32,0.01,0.01,0.00
1736,7.33,0.00,4.77,11.05,8.83,3.92,3.55,14.12,11.33,0.20,20.04,2.48,7.15,1.53,0.68,3.02,0.00
1737,0.61,0.00,2.15,1.52,0.48,0.17,0.23,25.65,17.23,1.16,25.20,1.07,12.06,10.61,0.61,1.26,0.00
1738,0.28,0.00,0.51,0.31,0.08,0.01,5.45,2.62,11.43,0.06,68.66,7.77,2.04,0.46,0.05,0.27,0.00
1739,0.41,0.00,0.56,0.31,0.05,0.00,7.33,1.29,8.50,0.05,70.72,7.31,2.56,0.78,0.08,0.05,0.00
1740,15.53,0.00,2.89,4.27,2.45,0.95,2.74,28.66,5.99,0.28,18.49,0.50,9.88,3.11,0.74,3.53,0.00
1741,0.51,0.00,0.56,0.29,0.03,0.01,4.00,1.35,23.69,0.18,62.56,0.96,3.89,0.07,1.89,0.01,0.00
1742,0.40,0.00,1.31,0.64,0.20,0.01,1.57,11.36,38.64,3.21,36.49,2.44,2.72,0.87,0.15,0.00,0.00
1743,2.72,0.00,1.24,0.25,0.06,0.01,0.45,43.28,19.97,2.15,27.32,0.16,1.72,0.48,0.18,0.00,0.00
1744,0.32,0.00,0.24,0.16,0.09,0.01,5.12,3.45,24.23,0.12,62.18,2.94,0.36,0.07,0.72,0.00,0.00
1745,0.02,0.00,0.97,0.40,0.19,0.03,1.03,2.71,32.20,1.58,51.87,5.67,2.73,0.56,0.02,0.01,0.00
1746,0.46,0.00,1.03,0.34,0.15,0.01,3.94,22.99,35.67,1.66,28.11,2.56,1.84,0.25,0.44,0.56,0.00
1747,0.47,0.00,0.96,0.30,0.02,0.00,7.43,3.79,37.04,0.65,39.54,2.40,6.58,0.06,0.71,0.05,0.00
1748,0.68,0.00,0.94,0.69,0.16,0.01,1.13,4.68,39.00,3.37,45.82,0.72,2.27,0.46,0.08,0.00,0.00
1749,0.11,0.00,0.39,0.24,0.05,0.00,19.88,0.38,9.76,0.64,50.72,16.39,1.02,0.12,0.30,0.00,0.00
1750,56.84,0.00,2.80,4.72,3.03,1.13,0.18,7.85,2.79,0.04,4.91,4.01,6.26,2.37,0.74,2.35,0.00
1751,0.81,0.00,1.94,0.44,0.07,0.00,1.37,15.32,28.35,2.62,37.57,2.60,5.81,2.50,0.59,0.00,0.00
1752,6.59,0.00,1.46,1.99,1.52,0.47,0.80,26.75,16.66,0.29,25.70,6.34,6.33,3.79,0.42,0.91,0.00
1753,5.25,0.00,0.53,0.09,0.01,0.00,0.03,6.11,7.14,0.56,66.33,2.63,10.14,0.00,0.49,0.69,0.00
1754,0.20,0.00,0.46,0.22,0.05,0.00,12.49,1.56,9.08,0.30,56.36,16.53,2.31,0.06,0.37,0.00,0.00
1755,0.23,0.00,0.76,0.23,0.07,0.00,0.07,48.73,9.49,0.26,36.39,0.13,3.03,0.36,0.24,0.01,0.00
1756,5.50,0.00,0.28,0.27,0.08,0.01,37.80,0.35,6.86,0.01,37.13,9.91,1.21,0.13,0.05,0.41,0.00
1757,0.38,0.21,2.31,1.96,0.60,0.12,0.81,0.12,32.75,0.06,40.29,3.93,2.14,12.37,1.32,0.64,0.00
1758,2.50,0.45,0.68,1.27,0.54,0.19,4.62,0.21,50.64,0.09,23.68,12.56,1.36,0.37,0.69,0.18,0.00
1759,0.68,0.00,13.11,10.15,2.97,0.92,1.64,7.76,39.49,13.48,3.26,2.41,0.70,0.01,2.76,0.66,0.00
1760,1.23,0.00,2.66,0.20,0.04,0.00,0.03,0.06,3.51,0.00,37.34,1.43,0.79,50.86,0.10,1.73,0.00
1761,1.43,0.27,3.50,1.71,0.34,0.08,2.85,2.47,60.52,4.70,13.90,3.70,0.51,0.02,3.22,0.78,0.00
1762,1.84,0.00,0.28,0.29,0.06,0.00,0.02,0.06,84.37,0.00,8.11,2.90,0.21,0.68,0.61,0.57,0.00
1763,1.16,1.12,2.62,1.97,0.74,0.25,4.38,4.15,53.85,6.20,10.78,3.55,4.64,2.67,1.32,0.57,0.00
1764,1.52,0.19,1.42,1.28,0.55,0.18,2.29,2.32,71.56,3.89,8.94,2.21,2.05,0.06,1.36,0.16,0.00
1765,2.37,0.00,0.45,0.20,0.03,0.00,0.01,0.27,69.35,0.00,21.18,4.96,0.14,0.09,0.65,0.27,0.02
1766,0.86,0.00,2.02,0.77,0.24,0.03,0.02,0.05,17.02,0.01,17.04,46.23,0.10,15.54,0.05,0.03,0.00
1767,2.12,0.00,2.76,1.59,0.73,0.06,0.00,0.10,0.04,0.01,40.83,0.93,1.06,48.95,0.38,0.42,0.00
1768,3.71,0.00,8.05,10.06,4.72,1.22,0.68,6.72,23.52,6.88,11.63,2.60,13.59,1.91,3.72,0.98,0.00
1769,1.32,0.05,1.68,1.30,0.43,0.14,1.16,0.13,36.89,0.02,42.62,5.71,3.47,4.15,0.77,0.16,0.00
1770,1.81,0.00,2.29,1.74,0.25,0.04,0.09,0.65,26.87,0.41,42.74,9.66,1.26,11.00,0.55,0.62,0.00
1771,2.14,0.00,5.45,2.55,0.93,0.44,2.14,6.43,47.93,5.68,17.43,3.99,2.12,0.45,1.74,0.58,0.00
1772,0.33,0.00,4.68,1.36,0.21,0.04,4.41,2.12,60.80,3.21,11.14,2.70,1.43,0.27,4.89,2.42,0.00
1773,1.29,0.00,9.74,5.78,1.88,0.59,1.23,5.60,33.48,10.59,10.17,5.13,7.79,1.12,3.87,1.73,0.00
1774,1.21,0.03,4.16,1.27,0.29,0.10,1.93,3.71,56.08,4.81,14.04,3.48,5.08,0.66,2.54,0.61,0.00
1775,1.73,0.00,2.52,0.64,0.19,0.02,0.08,0.04,1.41,0.00,55.20,2.18,1.87,33.71,0.05,0.34,0.00
1776,1.96,1.98,2.14,2.03,0.63,0.27,6.04,3.27,51.14,4.39,11.65,4.43,6.02,1.85,1.53,0.65,0.03
1777,0.40,2.70,1.96,0.63,0.14,0.03,4.27,1.98,71.87,2.92,8.78,1.97,0.38,0.00,1.77,0.21,0.00
1778,3.56,0.00,2.62,2.45,1.19,0.09,0.03,0.01,0.01,0.00,44.97,5.69,1.33,37.84,0.10,0.11,0.00
1779,0.88,0.00,2.92,0.44,0.13,0.02,0.00,0.10,1.44,0.01,13.80,4.29,0.25,74.60,0.08,1.03,0.00
1780,2.44,0.00,0.61,0.55,0.12,0.01,0.06,0.24,70.79,0.00,14.52,6.69,1.29,1.73,0.42,0.52,0.01
1781,1.51,0.08,7.13,9.10,4.86,2.14,1.74,2.87,42.21,11.12,10.18,2.71,2.36,0.13,1.57,0.28,0.00
1782,2.40,0.00,3.31,1.04,0.29,0.03,0.00,0.03,3.18,0.05,26.30,2.83,0.77,59.30,0.24,0.22,0.00
1783,1.11,0.00,2.01,0.32,0.03,0.00,0.01,0.03,19.81,0.01,9.58,27.43,0.55,39.08,0.01,0.01,0.00
1784,0.31,0.00,3.00,0.52,0.12,0.02,0.00,0.01,0.03,0.00,34.39,0.33,1.55,58.71,0.10,0.91,0.00
1785,0.94,0.00,4.77,5.03,0.55,0.13,0.42,1.34,59.12,3.87,2.98,4.83,12.42,0.26,1.40,1.95,0.00
1786,1.23,0.70,5.29,4.55,1.93,0.68,3.04,4.06,51.30,9.54,8.63,2.42,3.39,0.70,1.81,0.72,0.00
1787,1.67,0.12,1.86,1.69,0.23,0.07,2.25,1.46,69.08,1.61,13.85,4.06,0.25,0.13,1.51,0.16,0.00
1788,4.51,0.00,2.30,1.31,0.41,0.04,0.05,0.01,0.03,0.00,43.96,0.64,4.21,41.10,0.42,0.99,0.00
1789,0.82,0.00,8.99,10.67,3.02,0.75,1.67,7.50,28.95,15.37,2.77,3.49,11.23,0.87,1.29,2.63,0.00
1790,1.06,0.00,3.90,1.47,0.40,0.12,3.72,3.35,58.88,3.50,12.97,3.05,1.87,0.13,4.59,1.00,0.00
1791,1.19,2.59,6.98,7.26,3.34,1.29,2.66,2.08,44.36,7.39,10.31,4.93,2.84,0.29,2.00,0.48,0.00
1792,0.44,0.00,5.11,1.06,0.13,0.02,3.86,8.41,53.32,5.26,8.83,3.06,3.24,0.60,3.97,2.68,0.00
1793,0.61,0.00,1.86,0.25,0.03,0.01,0.01,0.02,33.98,0.07,17.19,10.91,0.72,33.91,0.07,0.37,0.00
1794,0.87,0.00,3.83,4.53,2.44,0.47,0.01,0.03,28.72,0.01,19.01,10.95,0.43,27.19,0.17,1.34,0.00
1795,0.89,0.00,0.90,0.87,0.20,0.03,1.52,0.13,47.13,0.06,35.55,9.31,1.63,0.74,0.63,0.38,0.02
1796,0.39,0.00,0.55,0.15,0.06,0.01,0.17,0.42,13.55,0.03,64.85,15.18,1.33,0.00,0.60,2.72,0.00
1797,0.17,0.00,2.00,0.22,0.04,0.00,0.74,0.02,0.68,0.00,9.43,66.04,0.65,18.23,0.98,0.81,0.00
1798,0.04,0.00,0.43,0.17,0.02,0.00,0.32,0.04,9.07,0.00,35.93,52.70,0.13,0.04,0.65,0.46,0.00
1799,0.04,0.00,0.45,0.12,0.03,0.00,0.35,0.08,7.67,0.04,57.13,31.01,1.52,0.26,0.86,0.45,0.00
1800,5.04,0.04,0.37,0.06,0.01,0.00,0.75,0.84,48.50,0.28,30.42,10.01,0.38,0.07,1.60,1.63,0.00
1801,0.25,0.01,0.61,0.51,0.07,0.01,1.79,0.08,9.88,0.01,40.07,37.92,3.41,3.08,1.38,0.92,0.00
1802,0.03,0.00,0.51,0.08,0.01,0.00,0.97,0.01,2.17,0.00,23.74,66.87,0.38,2.66,1.64,0.94,0.00
1803,0.05,0.00,0.69,0.26,0.09,0.02,0.14,0.76,19.73,0.00,30.53,41.08,2.30,1.09,2.61,0.65,0.00
1804,0.05,0.00,0.48,0.30,0.06,0.01,0.92,0.03,5.30,0.00,54.30,34.23,1.38,1.98,0.68,0.27,0.00
1805,0.02,0.00,0.45,0.15,0.10,0.02,1.22,0.01,2.08,0.00,28.92,65.78,0.10,0.62,0.27,0.27,0.00
1806,0.31,0.00,0.63,0.28,0.13,0.02,1.40,0.06,3.05,0.00,63.06,29.17,0.72,0.06,0.51,0.61,0.00
1807,0.63,0.00,1.01,0.21,0.03,0.00,0.80,0.00,4.61,0.00,35.51,44.63,1.26,8.32,1.98,0.99,0.00
1808,0.09,0.00,0.42,0.08,0.01,0.00,1.24,0.10,7.13,0.00,34.07,54.12,0.47,0.72,0.89,0.65,0.00
1809,0.47,0.00,0.40,0.16,0.02,0.00,0.13,0.34,24.01,0.04,36.53,36.56,0.43,0.30,0.35,0.27,0.00
1810,0.20,0.01,0.34,0.14,0.02,0.00,0.68,0.10,13.88,0.00,31.61,50.54,0.58,0.29,1.14,0.47,0.00
1811,0.06,0.00,2.64,0.63,0.31,0.08,0.28,0.02,0.88,0.00,6.43,74.26,0.13,13.07,0.44,0.78,0.00
1812,0.40,0.07,0.41,0.18,0.04,0.01,2.50,0.19,28.63,0.09,41.93,21.14,1.83,1.08,0.55,0.94,0.00
1813,0.31,0.00,0.53,0.21,0.03,0.00,1.04,1.30,21.46,0.39,57.72,11.93,2.75,0.40,0.91,1.01,0.00
1814,0.44,0.00,0.39,0.19,0.06,0.01,1.36,0.04,0.29,0.01,91.77,4.62,0.35,0.00,0.18,0.30,0.00
1815,0.18,0.00,0.85,0.51,0.12,0.01,0.50,2.35,4.84,0.80,69.79,9.15,6.79,0.00,1.08,3.03,0.00
1816,0.84,0.08,0.39,0.08,0.01,0.00,0.87,1.53,17.84,0.13,60.55,8.54,4.67,0.00,1.47,3.01,0.00
1817,0.42,0.00,0.51,0.13,0.03,0.00,0.38,2.13,11.18,0.19,71.70,9.21,2.22,0.01,0.84,1.05,0.00
1818,0.65,0.14,0.57,0.20,0.04,0.01,1.17,0.38,11.50,0.08,62.57,17.68,2.35,0.31,1.05,1.30,0.00
1819,3.40,0.00,18.79,11.34,7.20,2.48,0.16,43.91,2.02,0.59,0.86,0.34,2.65,0.09,5.51,0.65,0.00
1820,3.29,0.00,7.31,4.59,3.01,0.77,0.33,53.31,2.02,2.05,1.34,0.69,6.85,1.04,11.64,1.75,0.00
1821,3.06,0.00,6.45,2.38,1.03,0.20,0.19,59.32,5.02,4.66,1.10,0.21,9.60,0.89,5.29,0.60,0.00
1822,1.56,0.00,6.00,2.75,1.11,0.23,0.25,48.05,4.66,7.45,1.25,0.28,9.30,0.83,14.95,1.34,0.00
1823,1.73,0.00,7.78,3.96,1.10,0.21,0.15,51.12,4.00,8.71,1.71,0.29,7.25,1.99,9.33,0.67,0.00
1824,2.46,0.00,13.70,13.03,8.79,2.05,0.38,34.38,3.63,2.71,1.56,0.62,6.38,2.63,7.14,0.54,0.00
1825,3.71,0.00,9.09,5.45,2.41,0.51,0.33,58.52,1.75,2.05,1.55,0.41,4.55,0.21,7.38,2.07,0.00
1826,2.41,0.00,14.74,12.82,9.25,2.43,0.44,42.50,1.82,1.10,1.15,1.10,3.36,0.32,5.09,1.47,0.00
1827,1.74,0.00,6.94,2.90,1.08,0.57,0.16,5.40,0.44,0.46,0.71,0.06,11.86,37.08,20.33,10.27,0.00
1828,1.08,0.00,6.23,3.58,1.21,0.36,0.53,6.41,4.49,3.16,2.53,0.25,9.84,36.57,19.89,3.86,0.00
1829,1.79,0.00,17.42,11.43,5.60,2.81,0.21,13.46,0.49,0.72,1.89,0.37,6.46,21.17,9.00,7.17,0.00
1830,0.37,0.00,19.09,25.86,29.79,13.09,0.01,9.00,0.24,1.14,0.14,0.05,0.04,0.04,0.96,0.19,0.00
1831,0.72,0.00,2.09,2.38,0.46,0.05,0.00,42.00,0.01,0.00,0.00,0.08,13.87,36.52,1.23,0.59,0.00
1832,0.96,0.00,6.17,1.70,0.29,0.10,0.02,19.87,0.00,0.00,0.00,0.79,4.54,63.56,2.01,0.01,0.00
1833,2.56,0.00,4.26,1.59,0.21,0.04,0.04,20.61,0.41,0.07,0.97,1.07,28.47,37.22,2.22,0.25,0.00
1834,0.21,0.00,2.79,2.94,0.73,0.16,0.04,15.08,0.02,0.00,0.00,0.09,9.06,68.35,0.52,0.02,0.00
1835,1.06,0.00,4.80,2.81,0.43,0.09,0.04,14.55,0.01,0.00,0.00,0.18,9.58,66.44,0.00,0.01,0.00
1836,0.17,0.00,3.77,3.64,0.53,0.18,0.03,2.28,0.00,0.00,0.00,0.11,2.51,86.13,0.64,0.00,0.00
1837,1.02,0.00,5.67,6.50,1.83,0.90,0.01,4.55,0.00,0.00,0.00,0.23,2.40,76.39,0.46,0.01,0.00
1838,1.20,0.00,7.93,10.53,4.42,1.74,0.17,10.00,0.14,0.18,0.23,1.63,8.23,50.79,1.79,1.02,0.00
1839,0.63,0.00,3.84,2.59,0.39,0.07,0.04,10.59,0.00,0.00,0.00,0.18,6.79,73.93,0.92,0.01,0.00
1840,2.17,0.00,4.54,1.98,0.34,0.12,0.01,32.56,0.00,0.00,0.00,0.01,10.31,45.42,1.95,0.59,0.00
1841,0.90,0.00,2.00,3.03,0.78,0.06,0.05,19.37,0.01,0.00,0.00,0.06,8.94,62.67,1.74,0.40,0.00
1842,1.62,0.00,3.13,2.13,0.21,0.06,0.00,11.93,0.00,0.00,0.00,0.05,7.56,71.71,1.54,0.06,0.00
1843,0.21,0.00,5.56,1.67,0.17,0.05,0.01,13.14,0.00,0.00,0.00,0.46,20.22,57.11,1.39,0.00,0.00
1844,0.50,0.00,5.57,1.63,0.15,0.03,0.01,18.15,0.00,0.00,0.00,0.82,4.78,68.09,0.26,0.02,0.00
1845,2.42,0.00,5.60,14.07,5.25,1.71,0.96,5.78,0.03,1.00,0.20,5.39,6.02,48.19,3.26,0.12,0.00
1846,2.44,0.00,4.93,5.98,3.11,0.93,0.07,23.89,0.01,0.00,0.00,0.28,6.93,50.00,1.31,0.12,0.00
1847,1.97,0.00,3.77,2.86,0.93,0.34,0.02,6.45,0.02,0.00,0.00,0.10,3.95,78.30,1.23,0.04,0.00
1848,0.92,0.00,5.71,2.25,0.27,0.05,0.01,22.23,0.00,0.00,0.00,0.44,17.30,50.50,0.28,0.03,0.00
1849,1.43,0.00,4.06,4.29,0.98,0.34,0.21,6.47,0.00,0.00,0.00,1.79,2.89,77.01,0.49,0.05,0.00
1850,1.24,0.00,15.59,41.56,17.35,7.47,0.28,4.63,0.15,1.44,0.29,3.54,0.84,3.46,2.08,0.10,0.00
1851,0.72,0.00,2.86,5.69,1.06,0.36,0.15,3.75,0.01,0.18,0.19,1.45,2.64,80.12,0.79,0.03,0.00
1852,0.74,0.00,5.89,2.64,0.54,0.20,0.01,27.73,0.02,0.00,0.00,1.03,20.94,40.17,0.08,0.02,0.00
1853,0.15,0.00,4.86,5.26,1.21,0.39,0.01,1.50,0.00,0.00,0.00,0.09,1.49,84.73,0.30,0.00,0.00
1854,1.72,0.00,6.50,10.15,2.24,0.74,0.54,10.36,0.05,1.03,0.14,1.47,13.45,49.97,1.35,0.30,0.00
1855,2.12,0.00,2.58,2.36,0.53,0.05,0.06,27.25,0.01,0.00,0.00,0.08,16.07,46.09,2.53,0.26,0.00
1856,0.38,0.00,7.40,2.28,0.56,0.25,0.02,22.43,0.01,0.00,0.00,0.41,10.55,55.65,0.06,0.00,0.00
1857,0.84,0.00,4.07,2.07,0.49,0.13,0.02,8.33,0.01,0.00,0.00,0.13,2.53,79.78,1.47,0.13,0.00
1858,2.08,0.00,3.49,2.74,0.56,0.15,0.01,6.36,0.01,0.00,0.00,0.31,4.34,79.82,0.13,0.00,0.00
1859,0.83,0.00,4.80,2.71,0.48,0.12,0.01,22.75,0.00,0.00,0.00,0.06,7.43,60.43,0.36,0.01,0.00
1860,1.07,0.00,2.35,2.56,0.50,0.04,0.01,38.18,0.00,0.00,0.00,0.20,10.55,42.00,1.88,0.64,0.00
1861,5.71,0.00,5.55,6.73,3.67,1.75,0.13,17.87,0.02,0.00,0.00,0.21,8.37,46.70,3.13,0.16,0.00
1862,0.82,0.00,5.05,2.05,0.27,0.05,0.05,22.91,0.00,0.00,0.00,1.29,3.53,63.48,0.51,0.00,0.00
1863,1.98,0.00,6.14,1.38,0.22,0.06,0.01,27.92,0.01,0.00,0.00,0.40,13.44,47.37,0.82,0.26,0.00
1864,0.92,0.00,4.65,2.62,0.35,0.12,0.03,5.33,0.00,0.00,0.00,0.16,3.55,81.33,0.95,0.00,0.00
1865,0.20,0.00,2.93,2.83,0.61,0.10,0.03,8.89,0.00,0.00,0.00,0.03,6.65,77.64,0.09,0.00,0.00
1866,2.71,0.00,3.36,3.15,0.39,0.11,0.00,7.12,0.00,0.00,0.00,0.29,3.60,79.04,0.22,0.00,0.00
1867,4.00,0.00,3.78,2.09,0.35,0.10,0.03,11.95,0.06,0.00,0.26,0.37,11.57,62.64,1.60,1.20,0.00
1868,2.17,0.00,6.32,1.94,0.34,0.07,0.02,12.02,0.01,0.00,0.00,0.21,8.01,68.05,0.84,0.01,0.00
1869,0.37,0.00,3.83,2.93,0.52,0.13,0.02,2.39,0.00,0.00,0.00,0.18,2.40,86.42,0.83,0.00,0.00
1870,2.48,0.00,1.92,3.13,0.79,0.07,0.03,17.84,0.00,0.00,0.00,0.09,11.98,60.64,0.93,0.09,0.00
1871,0.18,0.00,3.65,4.17,1.19,0.37,0.07,2.50,0.00,0.00,0.00,0.43,1.93,85.28,0.23,0.00,0.00
1872,2.79,0.00,8.93,8.35,2.86,1.33,0.03,17.28,0.01,0.00,0.00,0.15,12.55,42.92,2.51,0.28,0.00
1873,0.79,0.00,2.87,3.57,1.25,0.21,0.00,13.79,0.01,0.00,0.00,0.06,7.48,68.94,0.72,0.33,0.00
1874,7.53,0.00,3.38,3.26,0.35,0.14,0.10,15.59,0.00,0.00,0.00,1.82,4.21,58.71,3.86,1.06,0.00
1875,3.00,0.00,3.74,4.10,0.67,0.15,0.03,9.95,0.00,0.00,0.00,0.34,5.05,72.29,0.58,0.11,0.00
1876,0.11,0.00,3.49,3.13,0.32,0.10,0.01,0.62,0.00,0.00,0.00,0.05,1.18,90.93,0.05,0.00,0.00
1877,0.12,0.00,4.44,1.94,0.18,0.06,0.01,8.58,0.00,0.00,0.00,0.51,4.20,79.97,0.01,0.00,0.00
1878,0.09,0.00,3.89,2.74,0.42,0.08,0.01,2.49,0.00,0.00,0.00,0.06,1.69,87.88,0.64,0.00,0.00
1879,0.91,0.00,3.80,3.50,0.94,0.30,0.01,18.41,0.01,0.00,0.00,0.20,8.01,63.65,0.24,0.01,0.00
1880,0.33,0.00,3.17,3.21,0.54,0.12,0.09,1.53,0.00,0.00,0.00,0.36,1.18,89.37,0.12,0.00,0.00
1881,1.07,0.00,5.26,1.07,0.16,0.05,0.01,14.78,0.00,0.00,0.00,0.61,5.45,70.99,0.56,0.01,0.00
1882,0.62,0.00,4.91,3.53,0.44,0.23,0.07,8.83,0.00,0.00,0.00,0.42,2.78,77.84,0.32,0.00,0.00
1883,0.14,0.00,4.38,2.65,0.59,0.19,0.04,5.85,0.03,0.19,0.20,1.32,16.53,66.67,0.60,0.62,0.00
1884,0.58,0.00,6.32,1.59,0.23,0.09,0.00,15.18,0.00,0.00,0.00,0.37,9.16,65.47,1.00,0.00,0.00
1885,1.97,0.00,5.01,5.74,1.79,0.70,0.10,9.52,0.02,0.00,0.00,0.43,4.31,69.12,1.11,0.19,0.00
1886,1.39,0.00,4.80,1.51,0.19,0.06,0.01,15.46,0.02,0.00,0.00,0.17,8.82,67.35,0.21,0.00,0.00
1887,0.19,0.00,3.69,1.28,0.15,0.05,0.01,4.93,0.00,0.00,0.00,0.04,3.46,86.11,0.09,0.00,0.00
1888,1.11,0.00,4.76,5.86,2.73,0.67,0.01,7.36,0.00,0.00,0.00,0.21,5.36,70.73,1.18,0.01,0.00
1889,0.80,0.00,3.34,1.70,0.21,0.04,0.01,21.26,0.00,0.00,0.00,0.02,9.98,59.87,2.61,0.16,0.00
1890,0.65,0.00,4.24,2.78,0.64,0.22,0.08,10.54,0.09,0.00,0.00,0.12,6.53,73.70,0.41,0.00,0.00
1891,0.69,0.00,4.45,5.41,1.31,0.45,0.37,5.50,0.00,0.01,0.00,1.87,3.71,76.12,0.11,0.00,0.00
1892,4.16,0.00,3.00,2.48,0.34,0.07,0.01,8.91,0.27,0.00,0.00,0.11,2.00,72.42,3.65,2.57,0.00
1893,1.85,0.00,9.11,34.61,25.74,13.62,0.49,4.15,0.06,0.81,0.89,1.44,0.93,2.46,3.65,0.18,0.00
1894,2.94,0.00,4.52,3.70,0.95,0.44,0.11,7.02,0.00,0.01,0.00,3.70,1.18,74.02,1.33,0.08,0.00
1895,0.31,0.00,4.43,4.92,1.27,0.43,0.07,5.95,0.04,0.00,0.00,0.84,4.90,76.44,0.39,0.02,0.00
1896,2.36,0.00,2.22,2.66,0.69,0.13,0.00,16.79,0.15,0.00,0.00,0.20,4.83,62.13,4.87,2.96,0.00
1897,0.21,0.00,5.78,1.29,0.17,0.05,0.00,20.59,0.00,0.00,0.00,0.71,9.19,61.02,0.93,0.07,0.00
1898,0.46,0.00,4.00,2.93,0.72,0.19,0.02,6.04,0.01,0.00,0.00,0.07,4.90,80.13,0.53,0.00,0.00
1899,2.96,0.00,3.00,3.11,0.53,0.08,0.01,31.64,0.00,0.00,0.00,0.26,8.96,47.57,1.32,0.57,0.00
1900,0.25,0.00,4.31,2.51,0.30,0.06,0.02,2.05,0.01,0.00,0.00,0.14,1.58,87.96,0.81,0.01,0.00
1901,1.80,0.00,2.56,3.81,1.56,0.29,0.04,22.52,0.01,0.00,0.00,0.08,17.93,46.81,2.34,0.26,0.00
1902,5.71,0.00,17.21,23.51,8.55,3.20,0.52,11.57,0.06,1.58,0.69,3.63,4.13,11.90,5.09,2.66,0.00
1903,0.97,0.00,8.22,15.90,5.41,1.76,0.42,5.79,0.01,0.56,0.10,2.54,7.09,50.42,0.76,0.05,0.00
1904,4.08,0.00,2.37,2.60,0.48,0.05,0.04,14.76,0.48,0.00,0.00,0.12,6.64,64.48,3.33,0.57,0.00
1905,0.47,0.00,4.45,4.08,0.79,0.23,0.04,11.51,0.00,0.00,0.00,0.50,4.27,73.40,0.26,0.00,0.00
1906,10.57,0.00,3.68,0.91,0.08,0.02,0.02,41.49,0.00,0.00,0.00,0.02,12.62,18.56,8.95,3.08,0.00
1907,1.12,0.00,7.40,1.94,0.28,0.04,0.02,16.10,0.00,0.00,0.00,0.65,6.57,64.62,1.22,0.05,0.00
1908,0.60,0.00,4.07,2.53,0.64,0.17,0.10,5.50,0.09,0.00,0.00,0.05,2.26,83.66,0.32,0.00,0.00
1909,3.07,0.00,3.19,2.64,0.36,0.10,0.03,11.19,0.00,0.00,0.00,0.37,5.06,71.98,1.82,0.20,0.00
1910,6.68,0.00,4.78,3.32,0.79,0.16,0.01,9.68,0.00,0.00,0.00,0.62,17.43,49.79,6.59,0.13,0.00
1911,0.31,0.00,4.25,4.17,1.48,0.44,0.02,2.63,0.00,0.00,0.00,0.16,2.78,83.72,0.05,0.00,0.00
1912,2.10,0.00,6.25,1.39,0.45,0.24,0.05,11.30,0.09,0.00,0.01,0.11,2.80,74.60,0.44,0.17,0.00
1913,0.41,0.00,4.51,0.35,0.12,0.06,0.01,43.61,0.73,0.06,0.31,1.48,24.05,24.29,0.00,0.00,0.00
1914,0.83,0.00,9.07,6.16,2.13,0.67,0.00,15.97,0.10,0.02,0.15,0.64,7.51,56.68,0.06,0.01,0.00
1915,0.16,0.00,5.33,1.22,0.22,0.10,0.02,8.25,0.00,0.00,0.08,0.66,3.22,80.32,0.34,0.10,0.00
1916,0.87,0.00,10.62,8.77,3.10,2.13,0.26,4.40,0.48,0.04,0.44,0.49,16.50,43.34,8.44,0.13,0.00
1917,0.72,0.00,5.57,1.07,0.20,0.07,0.02,16.59,0.05,0.00,0.00,1.60,5.58,67.72,0.80,0.01,0.00
1918,0.62,0.00,3.87,0.96,0.28,0.12,0.06,44.33,1.06,0.04,0.52,1.25,9.51,37.33,0.00,0.04,0.00
1919,0.19,0.00,3.95,1.93,0.24,0.07,0.09,12.38,0.09,0.00,0.10,1.31,0.96,77.65,0.94,0.08,0.00
1920,4.22,0.00,4.70,2.06,0.91,0.29,0.29,63.84,0.89,0.02,0.66,3.84,13.04,5.22,0.00,0.02,0.00
1921,0.71,0.00,2.48,3.26,0.33,0.08,0.08,9.80,0.03,0.01,0.24,1.52,2.36,77.47,1.51,0.14,0.00
1922,0.48,0.00,7.35,4.90,1.61,0.82,0.04,4.02,0.01,0.00,0.33,1.02,1.22,77.56,0.45,0.17,0.00
1923,1.53,0.00,1.70,0.12,0.05,0.01,0.00,84.23,2.06,0.10,0.74,3.74,3.05,2.65,0.00,0.01,0.00
1924,1.68,0.00,4.13,0.69,0.17,0.05,0.06,50.74,0.58,0.25,0.08,2.52,10.57,28.45,0.01,0.03,0.00
1925,0.36,0.00,8.11,5.08,1.36,0.60,0.00,5.04,0.01,0.00,0.23,1.76,2.37,74.51,0.30,0.27,0.00
