uniqid_eco4,NWALT12_11_eco4,NWALT12_12_eco4,NWALT12_21_eco4,NWALT12_22_eco4,NWALT12_23_eco4,NWALT12_24_eco4,NWALT12_25_eco4,NWALT12_26_eco4,NWALT12_27_eco4,NWALT12_31_eco4,NWALT12_32_eco4,NWALT12_33_eco4,NWALT12_41_eco4,NWALT12_43_eco4,NWALT12_44_eco4,NWALT12_45_eco4,NWALT12_46_eco4,NWALT12_50_eco4,NWALT12_60_eco4,NWALT12_9999_eco4
168,1.43,1.09,0.38,0.13,0.03,0.02,0.15,0.15,0.10,0.02,0.49,0.05,0.01,0.00,4.32,1.46,14.43,75.75,0.00,0.00
169,1.05,0.46,0.27,0.04,0.01,0.01,0.03,0.09,0.12,0.00,0.09,0.03,0.01,4.10,3.53,0.22,60.48,29.45,0.00,0.00
170,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.25,29.47,69.40,0.00
171,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,52.78,46.07,0.00
172,0.32,0.01,0.06,0.03,0.00,0.00,0.00,0.00,0.04,0.00,0.03,0.00,0.00,0.00,0.05,0.00,0.06,97.33,2.06,0.00
173,0.22,0.00,0.07,0.01,0.00,0.01,0.00,0.02,0.03,0.00,0.54,0.00,0.02,0.00,0.01,0.00,1.05,94.81,3.20,0.00
174,0.39,0.00,0.03,0.01,0.00,0.00,0.00,0.01,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.90,95.39,3.16,0.00
175,0.34,0.02,0.26,0.02,0.01,0.03,0.02,0.14,0.08,0.16,0.97,0.00,0.01,0.16,0.84,0.17,0.83,93.58,2.37,0.00
176,3.00,0.01,0.81,0.30,0.04,0.09,0.08,1.16,0.50,0.01,2.87,0.01,0.02,3.98,13.27,1.39,0.52,71.81,0.14,0.00
177,5.08,2.50,1.84,1.12,0.60,0.52,1.30,4.95,1.42,0.25,10.63,0.24,0.04,1.36,9.77,2.28,1.11,52.53,2.46,0.00
178,1.36,0.72,0.50,0.12,0.05,0.05,0.06,0.56,0.65,0.03,2.89,0.03,0.06,0.11,1.20,0.26,0.13,87.24,3.97,0.00
179,0.76,0.06,0.07,0.01,0.00,0.00,0.00,0.03,0.10,0.00,0.16,0.00,0.01,0.00,0.17,0.01,0.02,57.27,41.33,0.00
180,0.57,0.08,0.16,0.02,0.01,0.04,0.02,0.16,0.47,0.25,0.81,0.00,0.01,0.08,0.47,0.09,0.06,92.46,4.21,0.00
181,1.21,0.61,0.26,0.04,0.01,0.02,0.00,0.38,0.43,0.00,0.57,0.00,0.04,0.05,1.31,0.20,0.06,94.82,0.00,0.00
182,0.56,0.33,0.32,0.06,0.07,0.06,0.06,0.57,0.63,0.21,1.07,0.00,0.04,0.29,3.22,0.33,0.11,91.75,0.31,0.00
183,0.20,0.02,0.12,0.01,0.00,0.00,0.00,0.01,0.34,0.00,0.03,0.00,0.00,0.06,1.27,0.14,0.08,97.47,0.24,0.00
184,0.11,0.00,0.03,0.01,0.02,0.01,0.00,0.14,0.37,0.00,0.46,0.00,0.00,0.01,0.60,0.54,1.86,88.78,7.05,0.00
185,0.80,0.01,0.34,0.01,0.02,0.06,0.00,0.04,0.25,0.00,1.31,0.02,0.00,0.05,0.21,0.17,0.07,88.62,8.01,0.00
186,0.35,0.00,0.16,0.02,0.04,0.03,0.00,0.04,0.29,0.00,0.05,0.00,0.00,0.00,0.00,0.00,3.35,83.17,12.50,0.00
187,0.22,0.00,0.20,0.03,0.01,0.04,0.02,0.25,0.32,0.03,2.18,0.00,0.00,0.01,0.00,0.12,0.21,96.14,0.23,0.00
188,1.00,0.00,2.11,0.55,0.22,0.37,0.52,3.90,2.18,0.02,15.94,0.11,0.00,0.75,0.46,1.27,7.62,62.72,0.25,0.00
189,1.17,0.53,0.04,0.07,0.01,0.67,0.00,1.23,0.24,0.00,3.60,0.06,0.00,0.00,0.00,0.00,11.92,41.34,39.11,0.00
190,0.16,0.02,0.73,0.50,0.17,0.83,0.33,3.49,0.76,6.92,15.04,0.00,0.14,0.29,0.02,0.08,0.99,69.55,0.00,0.00
191,1.06,0.13,1.98,0.96,0.06,0.64,1.08,2.59,0.94,2.55,1.72,0.00,0.00,6.03,0.42,1.52,22.89,55.43,0.00,0.00
192,0.15,0.00,0.44,0.09,0.01,0.04,0.05,0.25,0.35,0.01,0.69,0.06,0.00,17.17,17.32,0.21,0.47,62.68,0.00,0.00
193,0.26,0.01,0.54,0.24,0.06,0.06,0.18,0.65,0.24,0.08,0.53,0.03,0.08,2.98,7.50,0.13,5.37,79.34,1.73,0.00
194,0.17,0.00,0.10,0.01,0.00,0.01,0.01,0.04,0.04,0.02,0.09,0.00,0.04,0.13,1.18,0.04,1.57,91.97,4.59,0.00
195,3.19,0.01,0.16,0.04,0.01,0.02,0.01,0.06,0.03,0.00,0.23,0.00,0.03,0.03,0.23,0.01,17.87,72.66,5.44,0.00
196,0.08,0.00,0.07,0.00,0.00,0.00,0.00,0.01,0.03,0.00,0.03,0.00,0.25,0.00,0.59,0.02,0.28,90.62,8.03,0.00
197,0.70,0.03,0.20,0.08,0.04,0.02,0.01,0.28,0.23,0.00,0.18,0.00,0.13,0.07,10.67,0.12,1.20,86.03,0.00,0.00
198,0.34,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.21,0.00,0.26,0.00,0.01,0.08,13.56,0.22,0.02,85.24,0.01,0.00
199,0.09,0.00,0.18,0.04,0.00,0.00,0.00,0.10,0.08,0.00,0.33,0.00,0.00,0.03,0.45,0.00,41.32,57.13,0.23,0.00
200,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.05,0.01,0.00,0.33,0.00,0.00,0.18,0.18,0.00,33.66,65.56,0.00,0.00
201,0.26,0.01,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,0.00,0.40,0.00,0.00,0.01,3.24,39.96,56.04,0.00
202,0.21,0.05,0.13,0.01,0.00,0.00,0.01,0.02,0.02,0.01,0.18,0.00,0.03,0.00,0.04,0.02,2.33,67.41,29.51,0.00
203,0.14,0.08,0.22,0.05,0.00,0.04,0.00,0.14,0.10,0.02,2.77,0.00,0.02,0.01,0.49,0.09,6.60,84.92,4.33,0.00
204,0.27,0.13,0.28,0.07,0.03,0.09,0.06,0.21,0.09,0.13,1.13,0.01,0.02,0.11,1.95,0.33,16.78,77.32,0.98,0.00
205,0.27,0.00,0.13,0.04,0.01,0.03,0.04,0.08,0.04,0.04,0.43,0.00,0.09,0.00,0.18,0.05,5.37,82.03,11.18,0.00
206,0.34,0.00,0.15,0.02,0.00,0.02,0.01,0.05,0.05,0.00,0.60,0.00,0.02,0.01,1.52,0.11,3.84,91.74,1.51,0.00
207,0.25,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.12,0.00,0.08,0.00,0.03,0.03,6.40,71.00,22.01,0.00
208,0.09,0.00,0.14,0.02,0.01,0.00,0.01,0.07,0.03,0.00,0.18,0.00,0.10,0.00,0.23,0.05,10.03,82.10,6.94,0.00
209,1.68,0.00,0.50,0.07,0.01,0.05,0.04,0.11,0.08,0.01,0.24,0.01,0.05,0.02,9.44,1.69,10.03,75.91,0.05,0.00
210,1.18,0.00,0.44,0.06,0.01,0.01,0.00,0.13,0.09,0.00,0.87,0.01,0.06,0.07,2.97,2.00,69.44,20.07,2.59,0.00
211,0.08,0.05,0.24,0.01,0.00,0.00,0.00,0.03,0.06,0.00,0.05,0.02,0.00,0.32,3.05,0.80,21.84,73.40,0.05,0.00
212,0.00,0.00,0.06,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.17,0.00,0.02,0.00,0.00,0.00,0.42,97.82,1.46,0.00
213,0.27,0.71,0.53,0.15,0.01,0.05,0.09,0.36,0.42,0.01,0.60,0.02,0.01,1.60,41.65,1.72,9.46,42.25,0.06,0.00
214,0.52,0.38,0.31,0.06,0.00,0.00,0.00,0.14,0.14,0.00,0.43,0.02,0.00,0.17,11.57,0.24,9.19,72.42,4.40,0.00
215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,85.55,14.44,0.00
216,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.60,0.03,6.04,33.74,59.51,0.00
217,0.13,0.01,0.58,0.15,0.00,0.05,0.04,0.39,0.10,0.01,5.43,0.00,0.10,0.24,1.03,0.31,12.24,79.19,0.00,0.00
218,2.71,0.88,2.17,3.33,1.20,0.58,3.36,8.23,1.24,3.30,6.59,0.02,0.05,20.54,12.38,0.85,4.75,27.83,0.00,0.00
219,0.56,0.00,0.62,0.39,0.04,0.17,0.41,0.79,0.15,1.19,6.48,0.07,0.01,0.58,0.05,0.05,8.14,79.98,0.32,0.00
220,0.14,0.00,0.20,0.10,0.03,0.01,0.04,0.25,0.07,0.00,0.59,0.00,0.26,1.10,0.65,0.10,33.80,61.35,1.30,0.00
221,0.09,0.00,0.20,0.04,0.02,0.01,0.01,0.07,0.04,0.01,0.37,0.03,0.09,0.05,0.06,0.03,8.30,89.71,0.88,0.00
222,0.03,0.00,0.46,0.06,0.04,0.00,0.00,0.06,0.04,0.00,0.41,0.00,0.24,0.00,0.00,0.00,5.47,84.02,9.17,0.00
223,0.01,0.00,0.20,0.02,0.00,0.00,0.00,0.03,0.02,0.00,0.31,0.00,0.00,0.01,0.00,0.06,58.41,40.94,0.00,0.00
224,0.04,0.00,0.57,0.90,0.31,0.34,1.88,0.93,0.25,0.76,3.41,0.02,0.04,0.14,0.11,0.01,18.33,71.90,0.06,0.00
225,0.02,0.00,0.22,0.02,0.00,0.00,0.00,0.01,0.03,0.00,0.07,0.00,0.01,0.00,0.06,0.05,10.85,88.66,0.00,0.00
226,0.04,0.00,0.26,0.02,0.01,0.00,0.00,0.03,0.03,0.00,0.22,0.01,0.01,0.05,0.09,0.02,14.23,80.51,4.48,0.00
227,0.08,0.20,0.40,0.09,0.02,0.03,0.04,0.06,0.09,0.00,0.40,0.02,0.00,0.00,0.07,0.00,7.01,91.47,0.02,0.00
228,0.03,0.00,0.09,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.34,0.00,0.05,0.00,0.01,0.01,9.00,89.48,0.95,0.00
229,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.51,99.43,0.00,0.00
230,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.92,95.05,0.00,0.00
231,0.14,0.02,0.18,0.02,0.00,0.00,0.00,0.04,0.06,0.00,0.65,0.00,0.00,0.03,0.06,0.00,25.87,71.36,1.55,0.00
232,0.02,0.01,0.16,0.02,0.00,0.00,0.01,0.06,0.02,0.00,0.31,0.00,0.00,0.01,0.03,0.01,23.22,76.13,0.00,0.00
233,0.05,0.00,0.29,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.98,81.41,3.23,0.00
234,0.77,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,20.65,78.42,0.00
235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,78.43,17.86,0.00
236,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.39,12.60,0.00
237,0.00,0.00,0.21,0.06,0.03,0.04,0.14,0.29,0.08,0.03,2.67,0.00,0.01,0.00,0.19,0.00,7.66,88.45,0.12,0.00
238,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,3.84,83.08,12.99,0.00
239,0.01,0.00,0.14,0.06,0.01,0.02,0.02,0.24,0.05,0.01,0.88,0.00,0.19,0.04,0.04,0.01,2.06,87.58,8.62,0.00
240,0.07,0.00,0.18,0.06,0.02,0.04,0.05,0.21,0.06,0.02,0.48,0.00,0.01,0.00,0.00,0.01,1.63,85.38,11.77,0.00
241,0.07,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.13,62.95,34.79,0.00
242,0.08,0.00,0.16,0.02,0.01,0.01,0.00,0.09,0.08,0.02,0.77,0.00,0.01,0.01,0.01,0.01,5.51,90.70,2.51,0.00
243,0.00,0.00,0.12,0.04,0.00,0.09,0.00,0.20,0.14,0.00,0.85,0.00,0.00,0.00,0.02,0.00,1.12,86.34,11.06,0.00
244,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,44.79,53.09,0.00
245,0.03,0.00,0.23,0.06,0.02,0.02,0.02,0.36,0.05,0.00,1.37,0.00,0.32,0.00,0.18,0.01,0.41,87.76,9.16,0.00
246,1.23,0.01,0.25,0.00,0.01,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.88,31.08,1.46,0.00
247,0.10,0.00,0.08,0.01,0.00,0.00,0.00,0.04,0.03,0.00,0.42,0.01,0.01,0.00,0.00,0.01,3.47,84.77,11.06,0.00
248,0.08,0.00,0.00,0.00,0.00,0.02,0.00,0.09,0.13,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.13,90.77,8.50,0.00
249,0.01,0.00,0.08,0.00,0.00,0.01,0.00,0.17,0.02,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.05,91.39,7.79,0.00
250,0.32,0.08,0.38,0.18,0.17,0.04,0.27,0.25,0.12,0.14,0.69,0.05,0.06,1.44,0.01,0.01,5.50,89.86,0.40,0.02
251,0.03,0.00,0.19,0.02,0.01,0.00,0.01,0.05,0.03,0.00,0.14,0.02,0.09,0.40,0.02,0.00,13.94,82.44,2.60,0.01
252,0.01,0.00,0.10,0.01,0.01,0.00,0.00,0.02,0.03,0.00,0.08,0.02,0.00,0.11,0.06,0.00,4.47,87.82,7.22,0.05
253,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,6.64,88.30,5.03,0.00
254,0.01,0.00,0.20,0.00,0.14,0.00,0.00,0.01,0.04,0.00,0.05,0.00,0.00,0.05,0.00,0.00,4.30,94.26,0.93,0.00
255,4.00,0.21,0.93,2.19,0.48,0.37,2.44,4.63,1.08,0.64,2.03,0.00,0.04,39.79,0.76,0.18,0.33,39.48,0.25,0.17
256,0.00,0.00,0.24,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.00,0.00,0.00,23.35,76.27,0.00,0.00
257,0.02,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,5.64,92.64,1.57,0.00
258,0.09,0.21,0.18,0.04,0.00,0.00,0.03,0.03,0.08,0.00,0.11,0.00,0.00,2.61,0.25,1.81,71.16,22.84,0.57,0.00
259,0.18,0.02,0.26,0.02,0.03,0.01,0.00,0.04,0.16,0.00,0.04,0.00,0.01,23.52,0.87,0.12,62.92,11.64,0.15,0.00
260,0.27,0.13,0.33,0.15,0.04,0.06,0.29,0.20,0.16,0.12,0.42,0.00,0.01,20.02,0.80,0.36,71.90,4.65,0.08,0.00
261,0.24,0.04,0.48,0.32,0.14,0.14,0.54,0.28,0.25,0.05,0.17,0.02,0.01,66.05,2.72,0.24,25.47,2.85,0.00,0.00
262,0.09,0.00,0.41,0.09,0.04,0.02,0.09,0.12,0.22,0.01,0.13,0.03,0.00,48.89,0.02,0.09,44.73,5.01,0.00,0.00
263,0.15,0.08,0.10,0.02,0.03,0.01,0.00,0.04,0.08,0.00,0.06,0.00,0.01,9.18,0.29,0.12,73.26,16.46,0.12,0.00
264,0.10,0.10,0.18,0.01,0.00,0.00,0.00,0.02,0.05,0.00,0.03,0.00,0.00,6.60,0.61,0.31,86.64,5.01,0.34,0.00
265,2.52,1.44,0.76,0.23,0.06,0.06,0.18,0.26,0.33,0.01,0.18,0.03,0.01,43.54,1.10,0.67,41.17,7.38,0.07,0.00
266,0.31,0.01,0.45,0.28,0.12,0.07,0.33,0.38,0.35,0.19,0.40,0.04,0.02,51.64,0.02,0.15,35.42,9.81,0.00,0.00
267,0.06,0.00,0.17,0.02,0.27,0.01,0.01,0.03,0.12,0.00,0.04,0.00,0.18,8.00,0.00,0.01,38.11,52.56,0.41,0.00
268,0.03,0.00,0.34,0.22,0.37,0.04,0.26,0.30,0.23,0.59,0.59,0.02,0.09,10.06,0.00,0.01,37.46,49.40,0.00,0.00
269,4.29,0.01,2.13,5.48,1.24,3.39,11.25,7.28,1.38,3.54,6.43,0.09,0.27,21.33,7.15,1.85,15.67,7.24,0.00,0.00
270,0.31,0.05,0.23,0.04,0.09,0.01,0.02,0.10,0.16,0.00,0.16,0.01,0.02,7.84,0.20,0.35,73.16,17.23,0.03,0.00
271,0.30,0.01,0.40,0.09,0.07,0.02,0.01,0.20,0.24,0.01,0.18,0.02,0.03,21.52,0.12,0.25,31.42,45.13,0.00,0.00
272,0.39,0.00,0.16,0.01,0.03,0.01,0.00,0.04,0.09,0.00,0.06,0.00,0.01,3.52,0.01,0.12,26.59,68.96,0.00,0.00
273,0.36,0.00,0.25,0.03,0.01,0.00,0.02,0.10,0.06,0.03,0.38,0.01,0.02,1.46,0.00,0.01,52.02,45.25,0.00,0.00
274,0.35,0.05,0.34,0.12,0.11,0.05,0.14,0.25,0.16,0.13,0.62,0.03,0.02,9.79,0.25,0.60,80.46,6.55,0.00,0.00
275,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.38,0.00,0.07,48.20,51.28,0.00,0.00
276,0.03,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.34,0.04,0.02,42.91,56.59,0.00,0.00
277,0.03,0.00,0.19,0.01,0.01,0.02,0.00,0.04,0.04,0.01,0.15,0.01,0.00,0.12,0.04,0.13,22.41,76.74,0.03,0.00
278,0.05,0.00,0.73,0.73,0.12,0.72,0.34,3.55,0.95,0.17,23.21,0.03,0.03,0.11,0.03,2.35,33.89,33.00,0.00,0.00
279,0.06,0.00,0.68,1.43,0.30,0.55,2.51,1.65,0.49,1.63,6.49,0.05,0.05,1.12,0.09,2.98,75.00,4.93,0.00,0.00
280,1.08,0.01,0.18,0.07,0.00,0.02,0.02,0.11,0.14,0.00,0.21,0.02,0.04,5.15,0.09,0.11,67.50,25.24,0.00,0.00
281,0.31,0.00,0.34,0.04,0.00,0.01,0.02,0.07,0.02,0.01,0.23,0.01,0.00,0.50,0.05,0.11,83.46,14.82,0.00,0.00
282,0.10,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.71,75.27,1.89,0.00
283,0.32,0.00,0.21,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.05,0.02,0.00,0.43,0.00,0.03,58.87,40.02,0.00,0.00
284,0.00,0.00,0.24,0.01,0.00,0.00,0.00,0.03,0.04,0.00,0.52,0.00,0.01,0.38,0.00,0.01,79.33,19.42,0.00,0.00
285,0.80,0.00,0.59,0.06,0.00,0.00,0.00,0.12,0.23,0.00,0.59,0.00,0.03,4.84,0.00,0.07,66.85,25.80,0.00,0.00
286,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.15,0.03,0.00,37.01,62.65,0.00,0.00
287,1.18,0.02,0.36,0.13,0.04,0.04,0.12,0.21,0.26,0.00,0.12,0.00,0.00,42.66,1.16,3.60,44.59,5.48,0.00,0.00
288,0.72,0.12,0.30,0.07,0.01,0.02,0.03,0.11,0.19,0.00,0.07,0.00,0.00,48.79,0.60,1.12,44.49,3.24,0.11,0.00
289,1.19,0.31,0.50,0.22,0.09,0.08,0.18,0.43,0.32,0.00,0.51,0.02,0.00,58.95,0.12,0.65,32.23,3.96,0.23,0.00
290,1.25,0.04,0.60,0.44,0.24,0.16,0.58,0.92,0.47,0.17,0.83,0.01,0.01,59.14,1.00,3.29,25.81,5.04,0.00,0.00
291,0.49,0.22,0.24,0.08,0.01,0.02,0.02,0.18,0.23,0.00,0.15,0.00,0.01,33.89,0.73,3.62,57.11,3.01,0.00,0.00
292,0.58,0.12,0.43,0.18,0.06,0.05,0.08,0.31,0.27,0.01,0.13,0.03,0.00,79.28,0.45,1.74,12.71,3.59,0.00,0.00
293,2.19,2.49,1.11,0.60,0.21,0.11,0.49,0.64,0.48,0.01,0.20,0.03,0.07,66.29,1.10,3.28,12.40,8.13,0.16,0.00
294,0.45,0.01,0.55,0.32,0.19,0.07,0.23,0.56,0.46,0.37,0.41,0.03,0.01,38.13,0.58,1.05,18.81,37.77,0.00,0.00
295,1.33,0.00,0.48,0.26,0.24,0.07,0.27,0.57,0.35,0.26,0.41,0.01,0.01,19.59,1.03,6.26,39.04,29.81,0.00,0.00
296,0.68,0.00,0.35,0.09,0.07,0.04,0.05,0.23,0.30,0.00,0.45,0.01,0.02,7.54,0.53,0.50,22.11,67.02,0.00,0.00
297,2.58,0.00,0.12,0.03,0.38,0.04,0.00,0.16,0.12,0.15,1.71,0.00,0.01,9.30,0.15,0.71,17.29,63.08,4.16,0.00
298,0.75,0.03,0.31,0.05,0.08,0.02,0.02,0.13,0.30,0.00,0.08,0.01,0.01,32.16,0.20,1.68,44.11,20.06,0.00,0.00
299,0.58,0.01,0.36,0.22,0.38,0.06,0.19,0.36,0.30,0.02,0.34,0.01,0.02,56.22,0.02,0.27,6.08,34.57,0.00,0.00
300,0.49,0.00,0.28,0.01,0.18,0.01,0.00,0.00,0.13,0.00,0.00,0.00,0.28,15.20,0.03,1.87,75.14,6.38,0.00,0.00
301,1.72,0.00,0.95,1.16,0.51,0.33,1.57,1.70,0.60,0.68,2.35,0.03,0.02,22.73,3.70,5.53,42.30,14.06,0.06,0.00
302,29.02,4.54,0.01,0.00,0.00,0.14,0.00,0.00,0.19,0.00,0.00,0.00,0.00,3.35,0.03,0.25,7.23,55.25,0.00,0.00
303,0.72,0.00,0.41,0.09,0.06,0.02,0.05,0.20,0.24,0.00,0.23,0.00,0.00,25.38,0.04,0.92,55.97,15.56,0.09,0.00
304,0.68,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.47,6.74,0.18,1.25,79.30,11.06,0.00,0.00
305,1.86,0.09,0.41,0.14,0.15,0.05,0.12,0.31,0.29,0.01,0.40,0.00,0.03,13.30,8.55,5.95,60.17,7.39,0.79,0.00
306,2.56,0.01,0.59,0.34,0.13,0.14,0.19,1.48,0.61,0.91,4.47,0.00,0.01,2.78,13.38,4.57,23.22,44.49,0.11,0.00
307,7.58,0.33,0.89,1.75,0.68,0.91,2.85,4.88,0.72,1.54,9.15,0.01,0.03,3.53,12.01,12.82,17.43,22.90,0.00,0.00
308,1.32,0.00,0.43,0.20,0.12,0.07,0.05,0.74,0.61,0.07,2.35,0.01,0.09,5.13,5.67,6.10,32.53,44.54,0.00,0.00
309,3.11,0.02,1.32,1.74,1.14,0.82,2.73,3.49,1.07,1.31,6.40,0.03,0.15,6.53,10.43,12.18,33.25,14.28,0.00,0.00
310,0.93,0.00,0.45,0.28,0.39,0.08,0.37,0.92,0.45,0.26,2.22,0.01,0.10,3.85,1.95,2.43,37.70,47.62,0.00,0.00
311,3.74,0.00,0.19,0.06,0.05,0.04,0.00,0.24,0.42,0.00,1.17,0.00,0.00,2.51,0.14,5.27,31.92,54.26,0.00,0.00
312,1.04,0.00,0.62,0.38,0.18,0.10,0.19,0.74,0.40,0.00,1.74,0.04,0.36,3.74,17.97,7.34,28.97,35.65,0.53,0.00
313,1.02,0.00,0.39,0.18,0.09,0.10,0.12,0.53,0.55,0.00,1.42,0.00,0.01,14.55,2.28,5.44,46.89,26.42,0.00,0.00
314,1.20,0.00,0.52,0.03,0.06,0.00,0.00,0.10,0.13,0.00,0.63,0.09,0.81,1.84,3.25,0.79,4.89,85.65,0.00,0.00
315,0.83,0.42,1.42,1.88,1.49,1.04,2.52,9.10,0.82,1.16,17.50,0.05,0.20,11.44,34.65,1.60,0.24,13.63,0.00,0.00
316,2.63,0.53,2.66,4.20,2.66,1.07,4.38,11.97,1.68,2.12,11.67,0.01,0.39,9.79,24.19,0.99,0.32,18.54,0.19,0.00
317,1.41,0.18,0.50,0.64,0.89,0.86,0.37,6.10,0.21,0.02,57.60,0.13,0.09,0.21,9.95,0.82,0.29,17.60,2.13,0.00
318,0.54,0.21,0.76,0.81,1.11,0.87,0.64,7.54,0.57,0.04,24.83,0.06,0.18,0.46,8.00,0.48,0.32,45.96,6.63,0.00
319,2.12,0.29,0.72,1.21,0.33,0.95,3.05,13.42,1.16,3.29,24.25,0.02,0.33,0.10,3.17,0.19,0.04,45.34,0.04,0.00
320,3.28,0.60,2.18,4.52,1.49,1.84,10.98,11.94,0.70,5.35,25.65,0.03,0.18,0.05,0.98,0.12,0.05,29.93,0.14,0.00
321,1.27,0.91,1.36,2.69,3.01,1.07,4.77,13.93,1.08,2.84,18.59,0.02,0.25,1.34,10.67,0.67,2.60,32.72,0.21,0.00
322,2.62,0.60,1.38,0.81,0.83,0.20,1.06,3.15,0.95,0.98,7.79,0.19,0.39,0.24,4.03,0.56,0.25,73.98,0.00,0.00
323,0.88,0.51,1.16,0.81,0.39,0.29,0.40,2.11,1.69,0.01,5.30,0.01,0.20,3.06,23.30,1.62,0.77,57.49,0.00,0.00
324,0.12,0.00,0.29,0.06,0.07,0.01,0.01,0.15,0.12,0.00,0.40,0.00,0.01,0.60,0.31,0.09,2.36,95.37,0.03,0.00
325,2.66,0.00,0.28,0.10,0.03,0.13,0.00,0.91,0.44,0.00,1.99,0.02,0.02,0.92,1.04,0.26,9.01,82.19,0.00,0.00
326,0.94,0.00,0.35,0.66,0.11,0.26,0.79,2.72,0.84,0.62,7.82,0.00,0.18,0.21,0.18,0.29,4.08,79.41,0.53,0.00
327,0.05,0.00,0.20,0.03,0.22,0.00,0.01,0.05,0.18,0.00,0.06,0.00,0.00,0.21,0.00,0.00,1.70,96.92,0.35,0.00
328,0.15,0.10,0.48,0.12,0.03,0.04,0.05,0.42,0.49,0.00,0.65,0.00,0.01,14.97,2.68,1.03,12.84,65.94,0.00,0.00
329,0.15,0.00,0.37,0.04,0.34,0.01,0.04,0.21,0.10,0.01,0.44,0.00,0.01,0.09,0.18,0.01,11.98,86.02,0.00,0.00
330,0.48,0.07,0.27,0.11,0.11,0.01,0.13,0.24,0.32,0.02,0.59,0.00,0.09,3.31,9.42,0.57,12.16,72.07,0.00,0.00
331,10.08,0.13,1.42,2.42,0.53,0.13,3.29,3.15,0.97,0.75,5.92,0.00,0.07,19.88,6.24,0.16,7.71,35.57,0.03,1.55
332,2.07,0.16,1.49,2.60,1.19,0.74,4.22,3.70,1.05,1.64,5.37,0.02,0.08,18.34,18.93,11.02,15.21,12.16,0.03,0.00
333,0.54,0.33,0.57,0.30,0.09,0.07,0.05,0.67,0.68,0.00,0.22,0.00,0.03,3.54,55.88,4.66,2.12,30.25,0.00,0.00
334,5.66,2.64,0.50,0.31,0.56,0.03,0.00,0.71,0.39,1.76,3.62,0.02,0.60,30.61,28.03,2.69,6.08,15.79,0.00,0.00
