uniqid_eco4,NWALT02_11_eco4,NWALT02_12_eco4,NWALT02_21_eco4,NWALT02_22_eco4,NWALT02_23_eco4,NWALT02_24_eco4,NWALT02_25_eco4,NWALT02_26_eco4,NWALT02_27_eco4,NWALT02_31_eco4,NWALT02_32_eco4,NWALT02_33_eco4,NWALT02_41_eco4,NWALT02_43_eco4,NWALT02_44_eco4,NWALT02_45_eco4,NWALT02_46_eco4,NWALT02_50_eco4,NWALT02_60_eco4,NWALT02_9999_eco4
332,2.06,0.16,1.41,2.37,1.06,0.68,3.21,3.19,1.30,1.82,3.26,0.02,0.05,17.55,19.59,11.20,16.51,14.53,0.03,0.00
333,0.54,0.33,0.56,0.28,0.08,0.06,0.05,0.60,0.66,0.00,0.24,0.00,0.01,3.26,56.30,4.60,2.12,30.31,0.00,0.00
334,5.18,2.64,0.43,0.26,0.38,0.02,0.00,0.44,0.37,1.85,2.89,0.03,0.19,29.53,29.43,2.71,6.11,17.52,0.00,0.00
335,4.98,2.00,0.51,0.32,0.08,0.08,0.08,1.16,1.01,0.20,1.26,0.02,0.02,3.51,44.56,4.95,3.07,32.20,0.00,0.00
336,0.88,0.78,0.46,0.21,0.14,0.05,0.08,0.51,0.61,0.06,1.08,0.00,0.41,3.12,35.48,3.67,2.59,49.86,0.00,0.00
337,0.69,0.92,0.69,0.78,0.08,0.04,0.00,0.35,0.67,0.03,0.15,0.00,0.01,3.41,54.37,6.30,1.91,29.60,0.00,0.00
338,0.87,1.31,1.01,0.68,0.24,0.05,0.26,1.44,0.84,0.01,0.48,0.05,0.01,6.71,64.00,2.18,0.39,19.49,0.00,0.00
339,1.81,0.02,0.45,0.27,0.08,0.42,0.00,1.99,0.94,0.00,14.22,0.00,0.00,0.40,9.72,0.44,0.06,69.20,0.00,0.00
340,3.82,14.90,0.24,0.17,0.04,0.04,0.02,0.26,0.32,0.00,0.21,0.00,0.06,20.72,29.54,1.90,2.03,25.71,0.00,0.00
341,1.14,2.72,1.29,2.88,1.33,0.55,2.67,3.98,1.09,1.68,2.14,0.03,0.04,31.27,30.39,1.00,0.94,14.81,0.05,0.00
342,0.21,1.37,0.63,0.61,0.45,0.14,0.73,0.88,0.47,0.20,0.47,0.04,0.04,41.09,19.82,1.09,1.97,29.74,0.03,0.00
343,3.55,13.03,0.38,0.85,0.42,0.40,0.53,1.53,0.89,0.11,2.72,0.02,0.05,9.84,29.88,1.75,0.91,33.13,0.00,0.00
344,0.07,0.27,0.17,0.03,0.01,0.00,0.02,0.05,0.23,0.00,0.05,0.00,0.01,1.93,8.76,2.79,41.69,43.92,0.00,0.00
345,0.73,0.27,0.72,1.63,0.28,0.22,1.43,6.75,1.17,0.60,1.48,0.00,0.18,55.08,13.83,0.56,2.18,12.89,0.00,0.00
346,2.30,0.30,1.67,2.99,1.05,0.60,2.82,6.07,2.03,1.71,3.91,0.05,0.01,44.99,7.88,0.34,2.29,18.32,0.29,0.38
347,26.23,55.17,0.06,0.13,0.52,0.04,0.16,0.12,0.17,0.13,0.18,0.03,0.03,2.01,1.97,0.02,0.00,13.02,0.02,0.00
348,8.83,39.38,0.50,0.81,0.91,0.30,0.76,1.87,0.83,0.46,3.83,0.35,0.18,1.85,5.05,0.37,2.01,31.38,0.31,0.00
349,3.43,7.90,0.20,0.45,0.86,0.32,0.52,0.93,0.32,1.10,0.81,0.21,0.02,1.23,0.36,1.88,2.79,76.63,0.00,0.04
350,0.73,2.80,1.34,1.76,0.70,0.28,1.62,5.28,1.57,0.37,1.49,0.00,0.00,53.28,22.54,0.31,0.20,5.73,0.00,0.00
351,2.02,4.82,0.67,0.45,0.29,0.08,0.18,1.45,0.79,0.29,3.02,0.01,0.04,0.69,13.59,1.01,0.61,69.77,0.21,0.00
352,6.32,42.94,0.27,0.07,0.12,0.03,0.01,0.17,0.26,0.10,0.76,0.01,0.04,0.91,5.92,0.44,0.15,40.91,0.59,0.00
353,1.96,7.00,0.50,0.26,0.27,0.06,0.11,1.22,0.65,0.33,2.06,0.02,0.04,2.27,8.68,0.70,0.77,72.32,0.79,0.00
354,1.03,1.23,0.56,0.18,0.04,0.03,0.06,0.53,0.51,0.02,0.63,0.00,0.04,0.28,29.99,5.56,5.41,53.85,0.04,0.00
355,3.35,3.60,0.43,0.28,0.19,0.09,0.04,1.18,0.75,0.08,3.49,0.01,0.03,0.14,6.96,0.68,0.51,72.93,5.26,0.00
356,0.69,5.70,0.49,0.61,0.22,0.21,0.23,2.53,1.06,0.56,6.13,0.00,0.04,1.12,6.93,0.97,0.53,70.51,1.45,0.00
357,5.72,10.28,1.10,0.63,0.42,0.10,0.53,0.89,0.63,0.38,0.47,0.00,0.01,27.57,26.59,1.14,1.49,21.99,0.04,0.00
358,0.48,1.20,0.97,0.17,0.25,0.03,0.00,0.48,0.52,0.00,0.72,0.03,0.12,0.82,32.56,3.39,2.07,56.06,0.15,0.00
359,2.03,0.01,0.34,0.05,0.01,0.03,0.01,0.14,0.50,0.00,0.36,0.00,0.01,0.05,9.30,1.58,0.56,84.60,0.44,0.00
360,2.76,0.00,0.52,0.30,0.08,0.14,0.13,1.16,0.46,0.01,5.03,0.00,0.07,0.04,5.56,0.80,0.24,80.45,2.27,0.00
361,5.12,0.02,0.37,0.08,0.01,0.28,0.00,1.00,0.60,0.06,7.72,0.00,0.02,0.06,11.62,1.75,0.61,70.62,0.06,0.00
362,1.21,0.12,0.37,0.35,0.22,0.15,0.56,0.90,0.32,0.77,1.93,0.00,0.01,0.22,7.59,1.08,1.03,81.70,1.47,0.00
363,0.86,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.01,2.13,0.81,1.58,93.90,0.28,0.00
364,3.96,0.16,0.62,0.08,0.01,0.00,0.00,0.16,0.48,0.00,0.10,0.00,0.00,0.13,33.79,2.99,2.63,54.91,0.00,0.00
365,0.40,0.01,0.09,0.01,0.03,0.02,0.00,0.09,0.30,0.00,0.99,0.00,0.02,0.19,6.95,1.64,0.76,86.41,2.08,0.00
366,12.89,4.09,0.41,0.40,0.25,0.18,0.15,0.52,0.42,0.52,0.50,0.00,0.10,23.23,32.43,1.31,1.08,21.53,0.00,0.00
367,1.85,0.28,0.49,0.18,0.04,0.06,0.03,0.74,0.88,0.02,2.65,0.00,0.02,0.90,36.53,2.35,0.60,52.27,0.10,0.00
368,3.85,1.05,0.88,0.58,0.26,0.11,0.32,1.78,0.79,0.22,1.90,0.01,0.07,0.79,44.20,5.14,2.18,35.79,0.06,0.00
369,4.25,0.16,0.50,0.14,0.15,0.05,0.04,0.54,0.43,0.00,1.39,0.00,0.01,0.77,21.58,7.00,13.47,49.50,0.00,0.00
370,0.03,0.04,0.20,0.01,0.00,0.00,0.00,0.01,0.22,0.00,0.04,0.00,0.00,0.01,12.19,0.80,0.38,80.80,5.27,0.00
371,1.22,0.05,0.27,0.09,0.03,0.05,0.03,0.39,0.47,0.19,1.50,0.00,0.03,0.04,15.73,1.33,0.56,77.47,0.55,0.00
372,1.39,0.15,0.90,0.70,0.23,0.21,0.46,2.01,0.85,0.32,2.26,0.00,0.12,3.31,57.31,2.39,0.49,26.86,0.02,0.00
373,1.91,0.05,0.28,0.08,0.01,0.07,0.01,0.54,0.59,0.01,2.97,0.00,0.01,0.06,24.77,2.19,0.93,64.22,1.31,0.00
374,4.15,0.02,0.27,0.16,0.01,0.05,0.00,0.55,0.52,0.00,3.55,0.00,0.02,0.09,20.69,1.29,0.57,66.17,1.87,0.00
375,0.26,0.04,0.53,0.19,0.04,0.07,0.04,0.62,0.53,0.00,1.52,0.00,0.02,0.48,37.92,2.09,0.78,54.79,0.07,0.00
376,3.60,0.28,0.31,0.10,0.13,0.11,0.00,0.68,0.53,0.00,6.04,0.01,0.06,1.45,18.73,1.42,0.49,65.76,0.28,0.00
377,0.46,0.04,0.45,0.24,0.06,0.09,0.12,0.71,0.57,0.01,2.24,0.03,0.26,0.28,17.09,0.98,0.81,74.06,1.49,0.00
378,0.47,0.11,0.28,0.05,0.02,0.04,0.00,0.26,0.46,0.00,3.08,0.03,0.07,0.39,10.85,1.06,0.61,82.15,0.08,0.00
379,0.31,0.13,0.20,0.02,0.00,0.00,0.00,0.07,0.22,0.00,0.26,0.00,0.05,0.03,7.04,0.62,0.34,89.13,1.57,0.00
380,0.73,0.08,0.93,0.79,0.28,0.40,0.64,3.62,0.62,2.19,15.07,0.00,0.12,2.71,18.81,1.20,0.54,51.17,0.09,0.00
381,1.56,0.52,0.38,0.11,0.01,0.03,0.04,0.39,0.52,0.00,0.72,0.00,0.02,1.72,11.75,0.74,0.47,80.82,0.18,0.00
382,0.22,0.10,0.40,0.13,0.01,0.06,0.04,0.46,0.47,0.00,0.32,0.00,0.00,18.22,49.86,1.85,0.22,27.63,0.00,0.00
383,8.79,1.30,4.27,6.48,4.10,2.43,13.97,13.59,1.19,2.38,6.58,0.04,0.23,5.67,15.97,0.70,0.38,11.93,0.01,0.00
384,3.40,0.42,1.76,2.21,1.19,1.21,3.41,2.99,1.65,0.64,1.67,0.02,0.06,33.62,29.98,1.06,0.37,13.92,0.42,0.00
385,0.82,0.20,1.69,2.53,1.16,0.69,4.98,2.95,1.48,0.76,1.56,0.00,0.01,27.55,42.95,0.85,0.44,9.32,0.05,0.00
386,0.65,0.06,0.35,0.41,0.09,0.23,0.86,2.64,1.08,0.62,5.61,0.00,0.00,6.20,17.52,1.57,0.92,61.06,0.12,0.00
387,1.04,0.99,0.43,0.11,0.03,0.06,0.04,0.44,0.36,0.00,0.23,0.00,0.02,27.14,44.76,2.33,1.28,20.68,0.06,0.00
388,2.29,0.18,1.00,0.85,0.48,0.29,1.06,1.81,0.72,0.60,1.04,0.02,0.05,14.05,42.64,4.10,14.77,14.02,0.02,0.00
389,1.08,1.14,0.75,0.77,0.37,0.47,1.08,2.03,0.90,0.57,0.67,0.01,0.07,24.59,47.23,1.28,1.69,15.29,0.01,0.00
390,1.67,3.11,0.57,0.27,0.09,0.07,0.15,0.70,0.49,0.00,0.22,0.04,0.17,30.01,44.23,1.22,0.67,16.08,0.23,0.00
391,0.53,0.88,0.67,0.29,0.08,0.08,0.11,0.76,0.48,0.09,0.44,0.01,0.03,42.65,34.07,1.20,0.56,17.06,0.01,0.00
392,3.29,0.02,0.37,0.03,0.00,0.01,0.00,0.02,0.05,0.00,0.66,0.00,0.00,0.00,0.28,0.04,6.56,44.55,44.03,0.09
393,0.44,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,21.49,77.27,0.01
394,1.97,0.01,0.08,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.03,0.00,0.00,0.00,0.17,0.01,0.01,56.55,41.10,0.01
395,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.26,0.01,4.93,47.56,47.08,0.00
396,0.23,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,13.17,86.57,0.00
397,7.09,0.68,0.13,0.02,0.00,0.00,0.00,0.04,0.17,0.00,0.02,0.00,0.00,28.92,6.73,2.11,47.40,6.48,0.20,0.00
398,11.96,1.72,0.25,0.20,0.04,0.04,0.17,0.18,0.28,0.17,0.11,0.00,0.00,18.07,10.78,0.47,45.84,9.26,0.44,0.00
399,2.95,0.28,0.23,0.08,0.04,0.02,0.03,0.14,0.23,0.05,0.20,0.00,0.02,48.55,4.72,0.19,37.04,5.22,0.00,0.00
400,4.35,0.22,0.15,0.01,0.01,0.00,0.00,0.01,0.16,0.00,0.09,0.00,0.00,44.68,1.86,0.77,41.13,6.05,0.48,0.00
401,3.02,0.21,0.18,0.04,0.01,0.01,0.00,0.06,0.16,0.00,0.01,0.00,0.00,35.22,37.17,6.37,15.53,2.04,0.00,0.00
402,1.60,0.08,0.30,0.08,0.02,0.01,0.01,0.09,0.21,0.00,0.05,0.01,0.00,44.14,12.52,2.87,34.83,3.20,0.00,0.00
403,0.30,0.26,0.40,0.07,0.01,0.01,0.00,0.16,0.22,0.00,0.05,0.01,0.00,35.03,5.55,13.10,40.33,4.50,0.00,0.00
404,9.25,0.90,0.16,0.04,0.01,0.02,0.00,0.07,0.15,0.00,0.06,0.00,0.00,7.55,3.09,4.98,56.28,17.43,0.00,0.00
405,0.52,0.15,0.19,0.02,0.01,0.01,0.01,0.03,0.16,0.00,0.03,0.00,0.01,54.37,0.51,0.30,39.29,4.34,0.05,0.01
406,0.55,0.09,0.13,0.02,0.00,0.01,0.01,0.02,0.07,0.00,0.05,0.01,0.00,21.55,0.93,0.26,69.04,7.10,0.16,0.01
407,0.76,0.01,0.12,0.02,0.00,0.00,0.00,0.00,0.16,0.00,0.01,0.00,0.00,55.98,0.01,1.18,38.17,3.47,0.00,0.11
408,0.61,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,12.56,0.37,0.31,77.42,8.24,0.00,0.30
409,0.09,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,18.65,0.17,0.17,76.31,4.43,0.00,0.04
410,0.36,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.01,50.80,0.02,0.83,45.55,2.07,0.00,0.18
411,0.84,0.10,0.28,0.07,0.04,0.03,0.08,0.08,0.22,0.01,0.14,0.02,0.01,65.38,0.72,0.68,27.08,4.21,0.01,0.00
412,0.22,0.11,0.20,0.07,0.01,0.00,0.01,0.13,0.23,0.00,0.07,0.02,0.01,35.83,2.43,6.39,48.97,5.27,0.03,0.00
413,1.10,0.47,0.26,0.03,0.00,0.00,0.02,0.08,0.05,0.00,0.58,0.00,0.00,1.88,1.38,1.71,76.81,15.58,0.02,0.04
414,0.42,0.34,0.16,0.01,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,18.20,2.11,1.48,58.10,19.10,0.00,0.01
415,0.53,0.01,0.17,0.04,0.02,0.00,0.01,0.05,0.15,0.00,0.08,0.00,0.01,30.73,7.48,1.06,54.58,5.01,0.05,0.00
416,1.32,0.07,0.08,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.04,0.00,0.00,1.56,0.33,0.91,72.62,19.27,3.76,0.00
417,10.14,0.45,0.17,0.06,0.03,0.02,0.05,0.08,0.10,0.02,0.11,0.01,0.03,6.26,1.16,0.66,66.65,13.93,0.09,0.00
418,0.05,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.18,0.40,0.40,46.55,51.39,0.00,0.00
419,0.24,0.06,0.10,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.01,2.81,0.64,1.17,79.38,15.55,0.00,0.00
420,0.71,0.04,0.26,0.03,0.00,0.01,0.01,0.03,0.10,0.00,0.06,0.01,0.00,19.18,1.81,1.98,73.28,2.33,0.17,0.00
421,0.76,0.41,0.27,0.10,0.09,0.03,0.05,0.14,0.10,0.09,0.21,0.02,0.05,5.64,1.57,2.57,73.36,14.56,0.00,0.00
422,0.39,0.12,0.06,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.00,0.01,2.92,0.15,1.54,56.18,33.24,5.31,0.00
423,0.34,0.72,0.19,0.04,0.00,0.01,0.00,0.04,0.16,0.00,0.10,0.00,0.00,11.14,1.73,6.47,73.89,5.17,0.01,0.00
424,0.56,0.07,0.12,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.03,0.00,0.00,5.51,2.78,0.39,88.85,1.67,0.00,0.00
425,0.60,0.01,0.12,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.99,2.65,0.97,89.96,4.70,0.00,0.00
426,2.68,0.31,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,0.12,0.06,42.53,50.83,0.60,0.00
427,0.06,0.00,0.26,0.04,0.00,0.02,0.04,0.03,0.12,0.00,0.03,0.05,0.00,36.37,4.06,0.88,50.75,7.29,0.00,0.00
428,0.21,0.17,0.17,0.05,0.02,0.02,0.06,0.09,0.07,0.02,0.06,0.00,0.02,9.13,0.99,0.69,67.44,20.77,0.01,0.00
429,0.24,0.09,0.21,0.02,0.00,0.01,0.01,0.02,0.04,0.00,0.07,0.01,0.00,20.51,2.42,0.36,60.73,15.20,0.05,0.00
430,0.06,0.10,0.08,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.05,0.88,0.32,0.28,21.06,77.12,0.01,0.00
431,0.47,0.68,0.32,0.09,0.01,0.04,0.11,0.19,0.14,0.00,0.15,0.02,0.37,1.23,2.14,2.08,57.43,34.53,0.00,0.00
432,2.81,0.37,0.21,0.02,0.00,0.01,0.00,0.07,0.12,0.00,0.08,0.00,0.00,4.41,0.64,3.31,46.95,35.05,5.96,0.00
433,0.14,0.01,0.08,0.01,0.00,0.01,0.00,0.02,0.05,0.00,0.04,0.00,0.00,1.64,3.26,0.47,51.98,42.26,0.05,0.00
434,0.25,0.03,0.40,0.06,0.01,0.04,0.04,0.18,0.11,0.00,0.17,0.03,0.00,1.91,10.29,1.09,54.49,30.91,0.00,0.00
435,0.08,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.37,1.08,0.15,60.36,37.38,0.53,0.00
436,0.44,0.19,0.03,0.00,0.00,0.01,0.00,0.01,0.03,0.00,0.04,0.00,0.00,5.43,1.45,0.55,44.21,47.58,0.00,0.00
437,0.15,0.34,0.18,0.05,0.02,0.02,0.05,0.07,0.06,0.02,0.11,0.00,0.44,0.42,0.31,0.44,75.16,22.15,0.02,0.00
438,0.08,0.22,0.35,0.12,0.15,0.04,0.18,0.45,0.15,0.35,0.36,0.18,0.01,0.15,1.21,0.18,51.78,44.03,0.00,0.00
439,0.43,1.06,0.14,0.01,0.00,0.00,0.00,0.01,0.05,0.00,0.02,0.00,0.00,5.14,0.65,0.51,89.41,2.08,0.46,0.00
440,3.43,2.19,0.14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.23,0.12,0.15,89.31,4.42,0.00,0.00
441,0.42,3.25,0.24,0.03,0.00,0.01,0.00,0.07,0.13,0.00,0.05,0.01,0.00,15.02,7.05,3.40,66.51,3.82,0.00,0.00
442,2.42,4.51,0.10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,0.00,0.18,0.15,0.13,89.60,2.85,0.04,0.00
443,3.25,0.18,1.04,1.72,0.49,0.49,0.55,6.66,0.90,1.68,18.80,0.01,0.08,0.04,11.65,0.64,0.90,50.93,0.01,0.00
444,2.47,0.68,1.55,1.81,0.75,0.47,0.89,5.61,0.95,1.50,13.32,0.02,0.10,0.14,17.56,0.82,1.56,49.75,0.05,0.00
445,2.64,0.49,0.85,0.55,0.20,0.15,0.13,1.83,0.72,0.24,10.26,0.02,0.04,0.41,19.78,1.06,1.51,58.97,0.14,0.00
446,0.57,0.09,0.55,0.19,0.04,0.09,0.00,0.52,0.66,0.00,3.63,0.00,0.01,0.03,5.62,0.18,0.41,86.22,1.19,0.00
447,1.26,0.55,1.16,0.94,0.39,0.26,0.46,3.07,0.93,1.08,11.06,0.02,0.01,0.62,23.28,1.73,1.07,51.95,0.16,0.00
448,2.05,2.41,1.07,1.07,0.25,0.25,0.63,2.73,0.79,0.80,9.70,0.01,0.04,2.69,14.80,1.28,1.06,58.37,0.00,0.00
449,2.92,2.38,1.61,2.00,0.79,0.54,0.91,4.47,0.92,1.28,10.19,0.06,0.02,0.91,11.68,0.74,1.26,57.33,0.00,0.00
450,0.90,0.46,0.73,0.23,0.09,0.09,0.00,0.58,0.70,0.00,2.79,0.00,0.00,0.03,10.86,0.35,0.72,81.47,0.00,0.00
451,0.94,0.05,1.33,0.81,0.77,0.15,0.03,3.82,0.80,0.52,19.08,0.23,0.01,0.08,17.33,0.45,0.92,52.65,0.00,0.00
452,0.56,0.10,0.07,0.02,0.04,0.00,0.00,0.00,0.20,0.00,0.00,0.01,0.00,47.07,10.10,4.63,6.45,30.73,0.00,0.00
453,13.36,0.97,0.15,0.05,0.00,0.04,0.00,0.12,0.54,0.00,0.58,0.01,0.00,9.53,10.82,2.64,6.13,55.04,0.00,0.00
454,9.04,1.89,0.36,0.19,0.06,0.03,0.11,0.19,0.26,0.00,0.10,0.00,0.00,62.74,9.67,0.99,7.86,6.51,0.00,0.00
455,3.55,2.72,0.25,0.05,0.01,0.00,0.00,0.08,0.21,0.00,0.06,0.01,0.00,24.71,20.93,1.21,32.64,13.58,0.00,0.00
456,6.75,2.81,0.37,0.10,0.01,0.01,0.02,0.18,0.25,0.00,0.07,0.00,0.03,74.64,5.75,1.05,1.46,6.46,0.01,0.00
457,7.40,1.53,0.11,0.02,0.00,0.00,0.00,0.04,0.21,0.00,0.04,0.00,0.00,50.33,18.15,3.27,10.92,7.84,0.14,0.00
458,1.38,1.23,0.31,0.10,0.11,0.02,0.07,0.12,0.27,0.00,0.10,0.01,0.00,76.45,4.24,0.24,9.34,6.01,0.00,0.00
459,1.26,0.64,0.34,0.07,0.01,0.00,0.00,0.11,0.23,0.00,0.05,0.00,0.29,73.82,1.49,0.81,15.97,4.91,0.00,0.00
460,2.71,1.36,0.27,0.08,0.02,0.02,0.03,0.10,0.24,0.00,0.04,0.00,0.00,59.22,21.52,2.41,4.55,7.44,0.00,0.00
461,5.03,2.41,0.16,0.06,0.00,0.01,0.01,0.11,0.19,0.00,0.03,0.00,0.00,32.56,37.49,7.04,7.03,7.85,0.00,0.00
462,11.72,1.06,0.27,0.07,0.03,0.03,0.01,0.17,0.24,0.00,0.09,0.01,0.01,49.78,9.34,11.81,11.33,4.01,0.01,0.00
463,0.54,0.22,0.32,0.08,0.02,0.02,0.00,0.18,0.29,0.00,0.08,0.00,0.02,48.64,20.65,16.94,6.35,5.54,0.12,0.00
464,1.08,0.55,0.59,0.33,0.19,0.07,0.15,0.40,0.33,0.00,0.19,0.02,0.03,59.61,11.22,11.12,10.49,3.50,0.14,0.00
465,1.96,0.28,0.35,0.18,0.06,0.06,0.10,0.25,0.28,0.01,0.11,0.01,0.01,53.13,30.75,3.70,6.19,2.59,0.00,0.00
466,2.78,2.61,0.30,0.15,0.07,0.02,0.04,0.20,0.30,0.00,0.06,0.03,0.06,67.50,15.26,1.88,1.13,7.50,0.12,0.00
467,0.36,0.10,0.49,0.31,0.14,0.15,0.19,0.49,0.41,0.04,0.15,0.01,0.02,84.02,6.33,1.41,2.32,3.02,0.02,0.00
468,1.46,0.82,0.54,0.32,0.11,0.12,0.23,0.60,0.44,0.03,0.18,0.01,0.02,86.43,2.49,0.66,1.33,4.17,0.04,0.00
469,0.55,0.74,0.62,0.41,0.15,0.17,0.34,0.88,0.58,0.17,0.33,0.01,0.03,81.50,4.21,0.68,3.39,5.22,0.02,0.00
470,5.73,2.35,1.46,0.56,0.76,0.20,0.28,0.49,0.44,0.35,0.16,0.01,0.02,75.08,3.26,0.50,1.73,6.54,0.08,0.00
471,0.31,0.11,0.53,0.17,0.04,0.06,0.07,0.40,0.37,0.00,0.07,0.00,0.01,81.57,10.17,0.73,2.63,2.76,0.00,0.00
472,0.98,0.90,0.78,0.46,0.19,0.22,0.51,1.15,0.58,0.28,0.47,0.01,0.03,54.72,22.61,1.59,3.40,11.10,0.02,0.00
473,2.26,0.49,0.86,0.64,0.33,0.52,0.52,1.96,1.06,0.18,1.39,0.02,0.07,54.38,18.28,1.23,1.69,14.04,0.08,0.00
474,0.88,0.05,0.79,1.17,0.35,0.46,1.67,1.50,0.71,0.37,0.88,0.00,0.04,65.89,4.37,2.62,8.32,9.89,0.02,0.00
475,1.08,0.05,0.47,0.33,0.08,0.15,0.41,0.42,0.34,0.11,0.25,0.00,0.00,45.01,16.53,4.21,21.19,9.35,0.00,0.00
476,6.70,0.82,0.96,0.61,0.39,0.20,0.73,0.58,0.67,0.02,1.02,0.02,0.14,70.96,0.60,2.68,5.59,7.30,0.00,0.00
477,0.71,0.07,0.28,0.10,0.02,0.03,0.02,0.21,0.26,0.00,0.16,0.01,0.00,70.34,1.68,5.61,14.92,5.57,0.00,0.00
478,0.93,0.21,0.41,0.35,0.11,0.13,0.19,0.54,0.30,0.01,0.39,0.04,0.01,63.45,0.54,5.90,21.22,5.26,0.00,0.00
479,0.44,0.03,0.67,0.47,0.09,0.19,0.58,1.11,0.63,0.77,0.66,0.02,0.01,52.94,13.03,3.84,10.11,13.94,0.49,0.00
480,1.05,0.44,0.55,0.28,0.14,0.10,0.20,0.30,0.37,0.02,0.05,0.00,0.01,90.85,1.70,0.14,0.20,3.44,0.16,0.00
481,0.92,3.79,0.30,0.06,0.01,0.01,0.00,0.11,0.24,0.00,0.06,0.00,0.01,66.76,8.32,1.98,3.65,12.69,1.11,0.00
482,2.20,0.13,0.99,0.21,0.27,0.02,0.12,0.09,0.44,0.00,0.05,0.00,0.00,92.27,1.39,0.01,0.03,1.78,0.00,0.00
483,1.91,6.85,0.32,0.09,0.02,0.02,0.02,0.22,0.27,0.00,0.15,0.00,0.01,62.71,10.36,0.59,0.94,15.28,0.24,0.00
484,14.90,59.78,0.11,0.01,0.00,0.00,0.00,0.02,0.09,0.00,0.04,0.00,0.00,7.36,3.27,0.21,0.14,13.84,0.21,0.01
485,1.37,40.03,0.24,0.03,0.04,0.01,0.03,0.09,0.12,0.00,0.13,0.01,0.02,0.79,4.21,0.43,0.19,52.16,0.09,0.00
486,1.48,0.04,0.29,0.04,0.05,0.02,0.01,0.18,0.30,0.01,0.89,0.01,0.02,0.34,0.89,0.10,0.11,92.39,2.82,0.00
487,0.27,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,80.94,18.61,0.00
488,1.87,0.08,0.17,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,64.29,33.53,0.00
489,2.51,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.14,21.41,75.87,0.00
490,0.74,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,61.41,37.61,0.00
491,1.23,0.08,0.20,0.01,0.01,0.02,0.00,0.10,0.04,0.00,0.32,0.00,0.02,0.03,0.02,0.00,0.20,95.86,1.86,0.00
492,0.64,0.03,0.50,0.06,0.04,0.02,0.02,0.18,0.12,0.01,0.64,0.00,0.02,0.85,0.69,0.12,1.48,94.14,0.46,0.00
493,0.10,0.00,0.30,0.12,0.00,0.04,0.10,1.14,0.15,0.11,3.93,0.00,0.00,0.07,0.06,0.13,0.22,92.28,1.26,0.00
494,1.27,3.34,0.37,0.19,0.25,0.10,0.16,0.39,0.34,0.50,0.53,0.01,0.25,1.91,7.83,0.62,0.19,73.81,7.95,0.00
495,3.45,28.71,0.66,0.23,0.15,0.23,0.12,0.55,0.57,0.01,1.26,0.02,0.37,1.73,2.78,0.14,0.40,57.97,0.66,0.00
496,9.68,29.17,0.97,0.34,0.11,0.22,0.08,1.24,0.79,0.00,6.74,0.10,1.00,3.46,2.18,0.24,1.80,41.75,0.13,0.00
497,2.48,21.19,0.28,0.09,0.01,0.27,0.00,0.44,0.60,0.00,2.62,0.02,0.03,6.75,6.94,0.41,3.50,54.36,0.00,0.00
498,0.68,9.72,0.38,0.04,0.02,0.28,0.00,0.23,0.59,0.00,2.51,0.00,0.03,4.65,1.43,0.23,2.00,77.16,0.04,0.00
