uniqid_county,NLCD06_11_county,NLCD06_12_county,NLCD06_21_county,NLCD06_22_county,NLCD06_23_county,NLCD06_24_county,NLCD06_31_county,NLCD06_41_county,NLCD06_42_county,NLCD06_43_county,NLCD06_52_county,NLCD06_71_county,NLCD06_81_county,NLCD06_82_county,NLCD06_90_county,NLCD06_95_county,NLCD06_9999_county
198,0.01,0.00,1.31,0.15,0.03,0.01,0.01,0.17,0.06,0.00,97.88,0.25,0.01,0.10,0.01,0.00,0.00
199,0.21,0.00,3.80,0.33,0.03,0.01,0.28,0.05,1.47,0.76,63.02,2.32,0.00,27.45,0.26,0.01,0.00
200,3.29,0.00,12.36,6.96,5.31,2.49,0.47,8.18,21.19,0.63,16.06,10.71,4.14,6.40,1.79,0.02,0.00
201,0.06,0.00,3.26,0.24,0.09,0.04,0.03,4.23,19.84,0.03,58.22,10.21,0.85,2.86,0.02,0.00,0.00
202,0.01,0.00,4.96,0.27,0.07,0.02,0.23,0.00,0.00,0.00,42.46,6.67,0.00,45.30,0.00,0.00,0.00
203,1.10,0.00,5.47,0.86,0.23,0.06,0.17,11.76,5.72,2.14,17.36,2.23,43.63,4.18,4.86,0.24,0.00
204,0.11,0.00,3.64,0.40,0.12,0.05,0.19,1.91,13.94,0.00,62.16,10.23,0.44,6.35,0.47,0.00,0.00
205,0.35,0.00,4.18,0.11,0.02,0.01,0.00,2.29,1.34,0.01,17.88,62.28,0.00,11.44,0.11,0.00,0.00
206,0.65,0.00,6.75,0.35,0.11,0.02,0.05,4.79,2.26,0.43,1.08,19.87,30.11,30.40,3.04,0.09,0.00
207,0.11,0.00,2.56,0.16,0.02,0.01,1.82,0.16,0.68,0.98,53.79,16.62,0.00,22.85,0.24,0.00,0.00
208,0.08,0.00,2.10,0.10,0.01,0.00,0.15,0.40,0.52,0.07,63.94,24.64,0.00,7.84,0.02,0.14,0.00
209,0.25,0.00,1.05,0.30,0.12,0.02,1.42,0.00,0.07,0.00,95.20,0.05,0.00,1.10,0.20,0.22,0.00
210,0.02,0.00,0.34,0.11,0.02,0.00,0.27,0.01,0.13,0.00,98.88,0.00,0.00,0.00,0.19,0.01,0.01
211,0.56,0.00,5.26,0.24,0.02,0.00,0.10,0.17,0.01,0.00,7.07,16.17,0.00,69.64,0.01,0.73,0.00
212,0.12,0.00,1.75,1.70,0.40,0.01,0.08,0.08,0.09,0.11,59.68,15.75,10.02,4.15,5.20,0.84,0.00
213,0.63,0.00,6.43,0.44,0.14,0.05,0.00,1.04,0.36,0.00,29.89,12.18,2.15,46.48,0.19,0.02,0.00
214,0.21,0.00,5.32,0.32,0.04,0.02,0.02,0.06,0.00,0.01,0.22,29.68,0.00,63.48,0.02,0.62,0.00
215,0.91,0.00,4.98,1.27,0.87,0.30,0.19,5.29,2.72,0.56,13.10,2.92,43.50,14.79,6.52,2.07,0.00
216,0.39,0.00,3.75,0.95,0.41,0.12,2.48,1.23,0.02,0.02,28.45,16.03,18.98,17.51,3.54,6.11,0.00
217,0.32,0.00,2.68,0.09,0.01,0.00,0.97,2.40,5.58,0.09,36.48,32.44,0.00,17.73,0.08,1.14,0.00
218,2.36,0.00,4.75,0.45,0.14,0.03,0.30,4.88,0.01,0.00,11.47,63.96,0.26,11.36,0.01,0.02,0.00
219,0.18,0.00,3.94,0.54,0.08,0.01,0.36,5.88,0.08,0.01,32.47,42.78,10.08,1.03,2.31,0.25,0.00
220,0.42,0.00,6.28,0.34,0.12,0.04,0.00,0.77,0.61,0.00,61.89,12.18,0.39,16.93,0.02,0.00,0.00
221,0.68,0.00,3.41,0.61,0.08,0.02,0.02,0.01,0.00,0.00,14.88,53.44,0.00,26.78,0.00,0.07,0.00
222,0.58,0.00,4.87,0.66,0.24,0.05,0.45,15.21,2.52,4.65,19.95,1.76,40.49,2.54,5.44,0.59,0.00
223,0.48,0.00,5.86,0.86,0.22,0.10,0.03,0.05,0.00,0.00,0.18,23.94,0.00,67.85,0.00,0.40,0.00
224,0.96,0.00,14.80,10.74,7.37,3.77,0.67,6.66,13.52,0.46,18.40,4.78,9.72,5.83,2.24,0.08,0.00
225,0.49,0.00,1.83,0.28,0.02,0.00,2.43,0.09,0.38,0.02,51.18,33.52,0.00,9.61,0.03,0.11,0.00
226,1.14,0.00,5.34,1.13,0.20,0.05,0.18,20.73,0.03,0.00,4.71,56.09,5.98,4.35,0.03,0.03,0.00
227,0.00,0.00,2.13,0.13,0.02,0.00,0.45,0.00,0.00,0.00,93.39,0.51,0.00,2.53,0.54,0.29,0.00
228,0.19,0.00,4.48,0.23,0.05,0.02,0.03,6.55,9.89,0.00,26.70,46.91,1.64,2.62,0.69,0.00,0.00
229,0.05,0.00,5.34,0.17,0.02,0.01,0.11,0.85,0.48,0.33,48.39,13.69,0.75,29.77,0.02,0.00,0.00
230,0.08,0.00,6.70,0.39,0.06,0.02,0.10,0.21,0.03,0.00,13.48,14.44,0.00,63.77,0.05,0.67,0.00
231,0.07,0.00,3.17,0.91,0.14,0.02,0.19,0.31,0.00,0.01,67.51,20.62,0.81,1.71,4.02,0.51,0.00
232,0.68,0.00,2.11,1.29,0.28,0.15,0.25,0.02,0.00,0.00,37.45,40.64,0.00,16.78,0.28,0.05,0.00
233,2.66,0.00,2.49,0.31,0.12,0.05,0.01,3.15,22.82,0.00,43.70,24.16,0.27,0.23,0.02,0.00,0.00
234,0.02,0.00,0.44,0.17,0.02,0.00,0.23,0.08,0.47,0.00,85.45,12.63,0.00,0.17,0.31,0.01,0.01
235,0.60,0.00,7.52,0.48,0.15,0.06,0.01,5.21,12.74,0.01,35.21,22.44,7.80,7.42,0.36,0.00,0.00
236,4.45,0.00,15.81,21.32,12.44,6.52,0.30,8.75,0.12,0.00,0.07,23.37,4.74,1.57,0.26,0.28,0.00
237,0.15,0.00,5.08,0.46,0.11,0.04,0.13,16.97,7.63,1.57,14.27,3.28,42.58,3.26,4.23,0.23,0.00
238,0.13,0.00,3.36,0.48,0.05,0.02,1.84,0.01,0.23,1.13,65.93,1.72,0.00,24.95,0.13,0.00,0.00
239,0.78,0.00,6.67,6.58,3.53,0.95,0.76,0.68,0.04,0.09,16.82,11.89,14.41,35.52,0.90,0.33,0.04
240,0.57,0.00,3.42,0.75,0.17,0.06,0.05,0.01,0.00,0.00,13.24,46.13,0.00,35.12,0.37,0.11,0.00
241,0.05,0.00,1.61,0.11,0.03,0.00,0.00,1.47,1.07,0.00,92.72,2.05,0.35,0.41,0.13,0.00,0.00
242,0.02,0.00,1.06,0.18,0.03,0.00,0.01,4.32,7.96,0.00,84.83,1.55,0.00,0.01,0.03,0.00,0.00
243,1.75,0.00,3.55,2.10,1.15,0.32,1.07,2.69,0.02,0.02,11.07,3.47,7.70,56.15,2.11,6.82,0.00
244,0.29,0.00,5.67,0.38,0.07,0.03,0.15,0.06,0.00,0.00,19.37,7.61,0.00,66.31,0.00,0.06,0.00
245,0.00,0.00,0.84,0.24,0.08,0.01,0.03,0.15,0.44,0.00,97.94,0.06,0.00,0.02,0.16,0.02,0.00
246,0.92,0.00,2.98,0.26,0.05,0.01,0.00,3.47,2.17,0.00,73.76,14.61,0.06,1.66,0.02,0.02,0.00
247,0.04,0.00,1.70,0.53,0.20,0.03,1.07,0.00,0.00,0.00,91.45,4.80,0.00,0.14,0.04,0.01,0.00
248,0.22,0.00,3.13,0.48,0.18,0.05,0.06,7.53,14.48,0.00,44.79,27.23,0.60,0.95,0.30,0.00,0.00
249,0.75,0.00,6.05,0.21,0.05,0.02,0.01,1.27,0.55,0.26,22.60,18.03,1.18,48.94,0.08,0.00,0.00
250,0.21,0.00,3.95,0.21,0.02,0.01,0.15,0.11,0.01,0.01,51.87,7.39,0.00,35.76,0.22,0.07,0.00
251,0.19,0.00,3.60,1.95,0.33,0.04,0.34,3.10,0.25,0.29,45.89,7.24,22.53,11.33,2.78,0.16,0.00
252,0.07,0.00,1.42,0.41,0.13,0.01,0.32,0.01,0.01,0.04,28.35,65.57,0.00,2.67,1.00,0.00,0.00
253,0.03,0.00,2.09,0.19,0.03,0.01,0.07,0.00,0.00,0.00,10.92,61.10,0.00,25.55,0.01,0.01,0.00
254,1.22,0.00,6.25,0.50,0.20,0.09,0.07,7.88,4.06,0.00,10.03,57.69,0.12,11.47,0.43,0.02,0.00
255,0.53,0.00,4.77,0.64,0.14,0.05,0.06,11.68,0.58,1.05,35.08,2.09,34.37,4.72,3.98,0.27,0.00
256,1.53,0.00,0.80,2.13,0.47,0.00,0.07,0.11,0.04,0.08,63.92,5.52,19.57,3.25,2.00,0.51,0.00
257,0.40,0.00,6.42,0.44,0.18,0.08,0.08,9.76,12.23,0.00,18.16,41.25,5.47,4.41,1.11,0.00,0.00
258,2.46,0.00,8.05,2.13,1.22,0.67,0.13,4.40,4.07,0.01,0.00,34.39,18.48,19.74,4.19,0.07,0.00
259,0.40,0.00,4.41,0.28,0.07,0.03,0.03,3.64,6.44,0.01,64.62,10.83,1.64,7.60,0.00,0.00,0.00
260,0.26,0.00,1.53,0.25,0.02,0.01,1.11,0.84,1.20,0.01,49.97,37.18,0.00,7.47,0.07,0.06,0.00
261,0.08,0.00,1.18,0.11,0.00,0.00,0.49,0.02,0.97,0.25,77.00,16.58,0.00,3.29,0.02,0.00,0.00
262,0.06,0.00,1.36,0.17,0.03,0.01,0.02,7.14,38.27,0.02,48.03,4.67,0.03,0.03,0.17,0.00,0.00
263,0.00,0.00,3.17,0.59,0.20,0.02,0.01,0.56,0.36,0.00,94.70,0.37,0.00,0.01,0.00,0.00,0.00
264,0.08,0.00,3.18,2.64,0.72,0.34,0.28,0.05,0.01,0.17,80.38,4.36,0.00,6.91,0.43,0.46,0.00
265,0.05,0.00,0.46,0.10,0.01,0.00,4.41,0.00,0.28,0.00,89.80,3.43,0.01,1.27,0.16,0.01,0.01
266,0.10,0.00,3.95,0.73,0.13,0.02,0.13,0.52,0.04,0.04,71.48,8.90,1.19,9.47,3.08,0.22,0.00
267,0.84,0.00,4.80,0.30,0.07,0.03,0.03,4.69,6.49,0.01,28.85,37.01,7.19,8.57,1.04,0.08,0.00
268,0.56,0.00,3.91,0.34,0.19,0.03,0.18,0.12,0.15,0.15,56.50,25.79,0.04,12.04,0.01,0.00,0.00
269,0.21,0.00,1.47,0.20,0.07,0.01,2.83,0.00,0.00,0.00,72.28,22.66,0.00,0.22,0.03,0.03,0.00
270,0.18,0.00,6.49,4.66,1.49,0.75,0.07,0.10,0.01,0.00,1.17,15.27,0.00,69.76,0.01,0.04,0.00
271,2.22,0.00,5.65,1.98,0.52,0.15,0.74,14.77,0.08,0.00,0.11,58.96,10.22,4.47,0.04,0.09,0.00
272,0.01,0.00,0.40,0.04,0.00,0.00,0.03,0.21,14.54,0.00,73.69,11.06,0.00,0.03,0.00,0.00,0.00
273,0.11,0.00,3.97,6.91,4.87,1.97,3.50,0.00,0.08,0.00,64.44,4.97,0.07,9.09,0.00,0.01,0.02
274,1.11,0.00,9.56,2.85,2.21,0.69,0.64,7.47,8.85,0.12,6.84,30.77,6.06,20.53,2.28,0.01,0.00
275,0.01,0.00,2.15,0.28,0.06,0.00,0.38,0.01,0.00,0.01,15.59,71.22,0.00,10.21,0.08,0.00,0.00
276,0.17,0.00,2.99,0.05,0.01,0.01,0.00,5.64,13.38,0.01,62.46,13.06,1.05,1.16,0.00,0.00,0.00
277,0.11,0.00,3.66,0.52,0.05,0.01,0.07,0.01,0.00,0.00,7.53,41.91,0.00,45.88,0.02,0.24,0.00
278,3.13,0.00,6.38,0.76,0.22,0.09,0.08,6.90,3.03,0.00,0.06,37.91,11.23,27.49,2.69,0.03,0.00
279,0.36,0.00,2.02,2.69,0.87,0.63,0.18,0.13,0.00,0.00,38.42,48.85,0.00,4.79,0.48,0.58,0.00
280,0.30,0.00,4.97,1.30,0.45,0.09,0.25,2.38,0.01,0.01,29.87,2.37,21.70,32.93,3.10,0.28,0.00
281,0.11,0.00,1.64,0.15,0.01,0.00,0.20,0.23,4.60,0.36,73.41,9.97,0.07,9.15,0.11,0.00,0.00
282,0.01,0.00,3.04,1.91,1.05,0.29,0.70,0.01,0.00,0.00,86.49,6.05,0.00,0.12,0.14,0.19,0.00
283,3.06,0.00,5.64,6.18,3.81,1.06,4.83,0.81,0.04,0.08,9.43,6.30,5.18,38.14,5.60,9.75,0.08
284,0.48,0.00,2.07,2.80,1.15,0.28,0.27,0.11,0.00,0.00,65.26,23.41,0.51,2.15,1.07,0.40,0.04
285,3.01,0.00,4.20,0.33,0.06,0.02,1.24,1.38,1.86,0.03,21.12,42.92,0.96,22.68,0.07,0.11,0.00
286,0.62,0.00,8.80,1.55,0.84,0.31,0.20,14.35,1.22,0.95,27.78,8.31,19.16,13.63,2.23,0.04,0.00
287,0.77,0.00,6.69,1.03,0.26,0.08,0.11,13.16,12.43,11.13,17.84,2.76,25.12,3.93,4.52,0.18,0.00
288,0.16,0.00,1.41,0.21,0.06,0.01,0.56,0.00,0.00,0.00,59.36,33.35,0.00,4.63,0.02,0.23,0.00
289,0.22,0.00,1.98,0.34,0.11,0.02,0.02,9.14,22.61,0.01,48.83,16.19,0.32,0.18,0.02,0.00,0.00
290,0.33,0.00,4.68,0.55,0.13,0.04,0.05,15.55,2.36,0.83,23.78,3.37,41.43,3.17,3.48,0.24,0.00
291,0.69,0.00,3.16,0.37,0.06,0.01,0.05,4.63,41.61,0.01,36.81,11.97,0.25,0.29,0.09,0.00,0.00
292,3.19,0.00,7.17,2.84,1.71,0.76,0.25,7.77,10.24,0.00,4.46,32.72,7.49,18.51,2.87,0.01,0.00
293,2.90,0.00,4.47,2.71,1.18,0.32,3.10,7.39,1.23,0.07,10.99,11.12,4.65,1.62,10.77,37.49,0.00
294,2.01,0.00,5.02,0.58,0.13,0.03,0.73,1.25,0.06,0.00,20.70,56.16,0.78,12.39,0.03,0.14,0.00
295,0.29,0.00,2.12,0.20,0.01,0.00,0.31,0.63,5.94,0.00,27.50,47.60,0.00,15.22,0.02,0.15,0.00
296,0.02,0.00,3.96,1.30,0.36,0.08,0.19,4.42,0.26,0.07,37.54,3.51,31.66,13.65,2.91,0.06,0.00
297,0.26,0.00,5.66,0.28,0.05,0.02,0.10,0.00,0.00,0.01,6.30,43.42,0.00,43.71,0.03,0.17,0.00
298,0.07,0.00,4.23,1.39,0.23,0.02,0.06,1.14,0.19,0.46,51.38,6.26,11.82,18.95,3.74,0.06,0.00
299,0.58,0.00,2.18,0.32,0.06,0.01,0.22,12.31,0.99,0.25,31.48,6.19,38.43,2.78,3.56,0.64,0.00
300,0.60,0.00,0.21,0.01,0.00,0.00,0.16,0.00,0.00,0.00,97.98,0.92,0.00,0.00,0.10,0.03,0.00
301,1.98,0.00,3.80,0.39,0.07,0.03,0.10,11.95,14.97,0.00,0.03,58.62,2.87,2.40,2.78,0.01,0.00
302,0.04,0.00,7.51,0.65,0.12,0.04,0.10,0.03,0.00,0.01,9.98,20.92,0.00,60.43,0.00,0.16,0.00
303,0.40,0.00,3.18,0.07,0.02,0.01,0.00,4.15,19.05,0.02,48.91,19.26,1.90,2.97,0.04,0.00,0.00
304,0.16,0.00,3.90,0.61,0.24,0.09,0.02,6.74,26.99,0.02,56.40,4.34,0.22,0.27,0.01,0.00,0.00
305,0.42,0.00,3.84,0.17,0.06,0.02,0.01,4.61,9.46,0.01,51.51,26.23,2.03,1.51,0.13,0.00,0.00
306,3.00,0.00,4.78,1.11,0.31,0.13,0.17,18.60,1.15,0.00,0.05,48.23,12.08,10.27,0.05,0.08,0.00
307,0.66,0.00,4.42,0.47,0.14,0.05,0.82,0.33,0.01,0.12,27.09,33.43,0.01,32.21,0.15,0.08,0.00
308,0.00,0.00,2.02,0.53,0.09,0.01,0.01,0.47,0.05,0.02,96.49,0.04,0.00,0.23,0.05,0.00,0.00
309,0.33,0.00,10.09,0.58,0.18,0.06,0.02,13.29,2.59,4.98,27.88,6.75,24.25,5.58,3.37,0.05,0.00
310,0.00,0.00,3.29,0.39,0.05,0.01,0.19,0.02,0.16,0.00,28.88,63.78,3.06,0.08,0.07,0.01,0.00
311,0.01,0.00,0.34,0.06,0.01,0.00,1.05,0.01,0.94,0.00,92.27,4.98,0.01,0.25,0.03,0.04,0.00
312,8.07,0.00,6.68,6.40,5.22,1.72,0.19,9.10,0.15,0.00,0.03,35.77,15.77,9.79,0.67,0.45,0.00
313,0.97,0.00,3.86,0.27,0.06,0.01,0.01,0.47,0.52,0.00,79.99,4.56,0.31,8.96,0.00,0.00,0.00
314,0.61,0.00,4.12,2.36,0.59,0.25,0.04,0.15,0.26,0.00,4.81,59.17,0.00,27.18,0.00,0.46,0.00
315,0.09,0.00,1.73,0.28,0.09,0.01,0.02,8.57,9.60,0.00,76.42,2.54,0.16,0.48,0.01,0.00,0.00
316,0.58,0.00,3.74,0.18,0.02,0.01,0.07,0.44,3.78,0.48,52.85,2.01,0.01,35.69,0.13,0.00,0.00
317,3.60,0.00,9.56,1.85,0.58,0.22,0.19,9.20,11.24,0.00,0.49,56.58,3.23,1.60,1.66,0.00,0.00
318,0.23,0.00,5.05,1.49,0.20,0.04,0.51,8.55,0.08,0.52,30.75,3.60,38.57,8.69,1.62,0.12,0.00
319,0.07,0.00,4.38,0.91,0.35,0.10,0.06,3.76,3.03,0.05,71.62,7.18,0.16,8.27,0.04,0.03,0.00
320,0.04,0.00,2.30,0.14,0.01,0.00,0.29,0.03,1.71,0.37,76.25,5.90,0.00,12.84,0.11,0.01,0.00
321,3.29,0.00,1.90,2.45,0.52,0.03,0.12,1.20,0.05,0.08,52.78,4.07,24.60,7.43,1.04,0.44,0.00
322,0.08,0.00,1.86,0.06,0.00,0.00,0.98,0.54,1.03,0.05,55.26,31.91,0.00,8.17,0.05,0.01,0.00
323,0.10,0.00,4.11,0.39,0.04,0.01,0.04,0.01,0.00,0.00,6.08,45.20,0.00,44.03,0.00,0.01,0.00
324,0.11,0.00,3.32,0.55,0.06,0.02,0.09,0.01,0.01,0.00,10.94,35.64,0.00,48.88,0.04,0.33,0.00
325,2.50,0.00,8.91,3.09,1.10,0.50,0.69,9.96,36.52,0.08,20.15,14.07,0.93,1.07,0.43,0.00,0.00
326,1.90,0.00,4.93,1.81,0.62,0.17,0.57,0.53,24.91,2.50,12.82,5.10,6.12,10.14,25.76,2.09,0.00
327,1.77,0.00,8.72,3.80,1.65,0.57,0.57,0.49,25.10,5.56,13.10,4.81,7.32,2.37,21.17,2.98,0.00
328,0.64,0.00,2.93,0.95,0.22,0.07,0.46,3.69,35.44,6.97,14.57,7.83,4.31,9.89,11.22,0.82,0.00
329,1.61,0.00,4.04,1.53,0.39,0.16,1.96,0.04,8.51,0.31,2.19,0.60,0.03,0.02,64.29,14.32,0.00
330,2.08,0.00,5.49,0.68,0.19,0.06,0.07,1.55,26.38,1.07,16.71,2.37,9.47,17.05,16.45,0.40,0.00
331,0.94,0.00,11.90,6.79,2.70,1.14,1.48,0.36,20.85,1.56,14.04,5.74,3.95,8.74,18.72,1.10,0.00
332,1.93,0.00,1.86,0.94,0.17,0.03,0.62,0.00,15.55,0.01,6.72,1.62,0.39,0.10,65.10,4.96,0.00
333,0.92,0.00,4.12,0.87,0.18,0.03,0.36,1.96,31.98,4.63,4.36,1.67,0.51,1.34,38.87,8.21,0.00
334,1.10,0.00,4.31,0.37,0.05,0.01,0.08,0.03,34.80,0.35,18.52,4.75,3.00,4.14,27.88,0.63,0.00
335,1.30,0.00,10.39,3.03,1.30,0.42,0.15,2.90,33.45,6.27,8.31,4.33,2.50,1.56,19.59,4.49,0.00
336,2.09,0.00,4.69,1.22,0.28,0.12,0.36,1.67,37.18,4.70,8.59,5.30,4.48,5.77,21.98,1.55,0.00
337,1.02,0.00,5.30,1.46,0.42,0.08,0.61,0.60,39.68,1.92,15.65,5.08,4.58,4.63,17.74,1.23,0.00
338,0.99,0.00,4.08,0.40,0.08,0.02,0.07,3.02,35.79,2.22,15.58,1.08,5.02,12.47,18.91,0.28,0.00
339,1.07,0.00,8.01,4.57,1.94,0.56,1.24,0.01,21.91,0.28,15.88,4.65,0.95,0.27,35.14,3.53,0.00
340,0.82,0.00,7.59,3.49,1.42,0.59,1.06,0.58,41.60,2.52,13.40,8.36,2.42,3.91,11.90,0.33,0.00
341,0.73,0.00,2.35,0.22,0.03,0.01,0.20,0.09,35.21,0.19,4.67,2.19,0.54,0.35,49.92,3.29,0.00
342,0.81,0.00,8.47,2.44,0.69,0.20,0.57,0.28,35.72,0.98,12.20,7.20,1.67,9.74,17.19,1.83,0.00
343,2.61,0.00,5.18,1.11,0.13,0.03,0.26,0.17,32.86,1.42,20.84,6.40,5.65,2.42,19.65,1.27,0.00
344,5.43,0.00,3.82,1.25,0.20,0.07,0.11,6.29,16.94,0.98,1.71,4.76,6.24,42.68,8.48,1.03,0.00
345,14.42,0.00,3.91,20.71,10.23,5.63,0.21,0.15,0.03,0.67,0.16,0.18,0.39,0.52,8.21,34.58,0.00
346,2.60,0.00,4.42,3.45,0.58,0.26,0.27,2.28,26.10,6.42,14.12,3.68,5.55,12.71,17.01,0.55,0.00
347,7.96,0.00,5.30,2.95,0.78,0.15,0.24,0.19,14.62,0.69,18.73,4.83,4.56,1.14,36.43,1.43,0.00
348,0.63,0.00,2.61,5.86,0.39,0.12,0.04,1.00,0.78,1.10,1.25,0.47,9.39,61.06,15.02,0.28,0.00
349,4.02,0.00,4.15,7.46,1.50,0.92,0.07,0.28,11.63,1.84,7.12,3.22,18.30,14.15,17.76,7.59,0.00
350,1.21,0.00,5.30,1.12,0.25,0.07,0.75,0.28,23.61,2.79,20.26,5.82,11.44,4.02,22.68,0.40,0.00
351,21.43,0.00,0.58,1.81,0.76,0.39,0.46,0.04,0.03,0.16,0.36,0.14,0.14,0.19,4.28,69.23,0.00
352,5.78,0.00,3.86,4.77,0.98,0.77,0.46,0.93,0.19,0.39,0.49,1.87,6.40,26.41,45.64,1.04,0.00
353,23.78,0.00,0.81,2.12,0.47,0.27,0.65,0.04,0.00,0.04,0.25,0.19,1.00,3.27,12.77,54.33,0.00
354,0.91,0.00,2.72,0.44,0.11,0.03,0.56,5.47,20.70,8.07,15.74,4.53,13.29,8.01,19.21,0.22,0.00
355,2.67,0.00,1.80,2.23,0.16,0.03,0.05,2.32,1.68,0.82,2.81,1.84,10.85,37.40,33.17,2.16,0.00
356,9.83,0.00,2.64,4.25,0.47,0.31,0.31,0.56,0.05,0.08,0.22,0.40,3.79,21.92,27.01,28.16,0.00
357,4.58,0.00,2.49,6.07,0.76,0.55,0.10,0.07,0.02,0.05,0.17,0.10,1.12,26.56,55.62,1.74,0.00
358,11.80,0.00,2.00,3.33,0.43,0.30,0.92,0.38,0.02,0.13,0.15,0.24,0.98,15.83,37.37,26.11,0.00
359,0.65,0.00,0.67,2.85,0.13,0.06,0.20,0.40,31.84,2.58,24.35,6.92,8.55,2.32,18.19,0.26,0.00
360,0.67,0.00,10.25,17.12,2.99,1.60,0.08,0.50,0.06,0.43,1.03,0.82,22.50,34.61,7.23,0.12,0.00
361,23.00,0.00,0.42,0.97,0.20,0.05,0.46,0.02,0.05,0.08,0.31,0.99,2.40,5.66,1.42,63.96,0.00
362,0.98,0.00,4.18,2.56,0.37,0.12,0.25,0.81,38.20,7.04,22.64,7.02,3.25,0.07,12.44,0.09,0.00
363,4.82,0.00,2.54,0.55,0.20,0.13,1.38,25.03,5.76,11.35,9.28,2.46,5.72,8.66,20.84,1.28,0.00
364,8.09,0.00,1.72,3.48,0.25,0.26,0.02,0.17,0.02,0.13,0.14,0.25,0.84,27.08,56.01,1.55,0.00
365,3.75,0.00,8.80,9.00,2.37,1.16,0.08,1.12,0.68,1.25,1.82,1.45,8.76,18.80,38.91,2.04,0.00
366,1.66,0.00,5.59,2.56,0.69,0.20,0.32,0.32,17.24,1.73,18.27,4.01,12.35,5.31,24.86,4.89,0.00
367,11.87,0.00,1.03,2.12,0.11,0.05,0.34,0.20,0.04,0.16,0.30,0.27,7.81,35.63,4.57,35.48,0.00
368,15.83,0.00,0.84,2.60,0.37,0.23,0.21,0.05,0.01,0.04,0.28,0.14,4.51,9.57,22.03,43.27,0.00
369,0.98,0.00,1.30,5.42,0.90,0.11,0.04,0.48,3.02,1.11,2.68,2.29,11.25,59.91,9.63,0.87,0.00
370,1.60,0.00,2.89,3.66,0.24,0.14,0.01,1.22,0.19,0.63,1.26,0.75,15.26,39.80,31.82,0.52,0.00
371,4.66,0.00,2.33,2.43,0.26,0.32,0.11,0.37,0.02,0.21,0.29,0.42,3.93,16.14,66.47,2.04,0.00
372,23.86,0.00,2.00,14.31,5.89,4.01,0.25,0.07,0.02,0.05,0.05,0.17,0.75,0.60,10.73,37.24,0.00
373,39.30,0.00,0.71,1.59,0.33,0.20,2.32,0.14,0.03,0.20,0.12,0.17,0.64,1.59,4.43,48.24,0.00
374,2.97,0.00,8.04,3.55,1.42,0.36,0.33,0.08,24.29,0.69,14.57,2.43,5.14,0.68,26.78,8.67,0.00
375,8.68,0.00,2.08,2.22,0.14,0.07,0.18,0.15,0.02,0.09,0.22,0.39,4.80,16.13,61.27,3.55,0.00
376,0.69,0.00,1.59,4.43,0.44,0.06,0.05,1.64,13.27,3.91,8.38,3.66,10.51,31.73,19.05,0.59,0.00
377,0.75,0.00,4.02,0.76,0.07,0.02,1.02,1.24,31.68,2.43,24.70,5.34,7.66,2.66,17.36,0.30,0.00
378,5.61,0.00,2.97,2.39,0.13,0.07,0.29,1.76,0.22,0.80,1.34,1.33,10.62,36.02,35.54,0.92,0.00
379,23.33,0.00,1.85,5.36,0.98,0.59,0.31,0.10,0.01,0.07,0.07,0.26,0.60,8.91,41.83,15.73,0.00
380,21.77,0.00,1.75,5.41,1.10,1.04,0.03,0.14,0.02,0.11,0.15,0.12,3.15,3.17,26.28,35.75,0.00
381,3.62,0.00,13.04,12.62,7.48,2.29,0.69,2.45,3.25,1.78,6.43,3.23,12.80,5.32,24.35,0.65,0.00
382,0.47,0.00,0.61,4.41,0.29,0.06,0.09,0.40,28.24,4.87,17.24,8.00,6.24,9.46,19.25,0.36,0.00
383,0.24,0.00,2.92,0.48,0.05,0.01,0.11,5.31,33.44,10.59,19.82,4.31,9.60,2.23,10.60,0.29,0.00
384,0.93,0.00,4.03,0.46,0.10,0.03,0.21,0.21,34.44,3.27,17.69,4.81,5.12,1.56,26.40,0.75,0.00
385,0.60,0.00,6.08,2.28,0.59,0.20,0.05,3.54,24.17,11.08,19.32,3.15,14.05,4.26,10.42,0.22,0.00
386,1.21,0.00,6.43,3.51,1.35,0.49,0.40,2.00,30.36,9.51,15.49,4.81,7.39,2.09,14.67,0.29,0.00
387,1.63,0.00,7.54,2.66,0.54,0.15,0.32,0.16,20.30,0.61,15.32,4.26,6.24,1.27,30.23,8.77,0.00
388,1.78,0.00,4.24,0.57,0.11,0.02,0.15,0.33,21.82,4.86,14.58,5.48,7.91,3.64,33.01,1.49,0.00
389,2.77,0.00,7.00,3.36,0.99,0.35,0.90,0.26,18.49,1.14,9.48,2.38,3.42,0.83,39.47,9.16,0.00
390,2.66,0.00,2.51,0.37,0.05,0.01,0.50,24.13,16.83,14.02,14.56,2.41,5.63,1.43,13.25,1.65,0.00
391,1.28,0.00,4.46,1.08,0.26,0.08,0.33,3.08,29.26,11.10,15.63,4.14,11.33,1.99,15.63,0.38,0.00
392,1.32,0.00,3.63,0.90,0.19,0.05,0.20,0.23,24.42,2.54,18.98,4.47,11.22,2.48,28.44,0.92,0.00
393,0.92,0.00,5.79,1.91,0.51,0.19,0.46,2.00,28.42,9.03,18.88,6.28,10.36,1.98,12.82,0.43,0.00
394,0.42,0.00,4.38,0.91,0.14,0.03,0.08,2.44,24.66,10.15,18.30,3.52,21.82,3.14,9.79,0.20,0.00
