uniqid_county,NWALT02_11_county,NWALT02_12_county,NWALT02_21_county,NWALT02_22_county,NWALT02_23_county,NWALT02_24_county,NWALT02_25_county,NWALT02_26_county,NWALT02_27_county,NWALT02_31_county,NWALT02_32_county,NWALT02_33_county,NWALT02_41_county,NWALT02_43_county,NWALT02_44_county,NWALT02_45_county,NWALT02_46_county,NWALT02_50_county,NWALT02_60_county,NWALT02_9999_county
605,0.27,3.24,0.62,0.10,0.12,0.06,0.00,0.31,0.27,0.00,0.76,0.00,0.00,11.12,7.33,0.25,2.81,72.76,0.00,0.00
606,1.48,0.00,0.69,0.38,0.06,0.08,0.00,1.36,1.41,0.00,10.51,0.00,0.01,0.20,6.13,0.70,0.12,68.70,8.16,0.00
607,1.53,0.91,1.20,1.18,0.42,0.26,0.07,3.46,0.93,0.02,21.52,0.00,0.04,0.01,24.87,0.90,0.92,41.76,0.00,0.00
608,1.79,1.14,1.38,4.15,1.31,1.35,0.88,14.53,0.84,3.88,40.17,0.00,0.00,0.00,10.85,0.51,0.49,16.73,0.00,0.00
609,0.24,0.01,2.33,0.40,0.08,0.18,0.00,1.26,1.39,0.11,8.04,0.00,0.02,0.98,14.04,0.27,0.28,70.37,0.00,0.00
610,0.82,0.05,0.84,0.48,0.59,0.08,0.00,2.97,1.26,0.00,11.75,0.00,0.01,1.89,13.26,0.42,0.41,62.74,2.43,0.00
611,1.33,0.36,3.34,9.98,3.17,1.84,5.92,34.76,1.02,17.24,14.25,0.00,0.09,0.00,2.96,0.09,0.06,3.58,0.00,0.00
612,8.97,0.06,1.10,3.97,0.90,1.23,0.00,15.83,0.24,0.00,44.57,0.00,0.34,0.10,14.50,0.70,0.14,7.37,0.00,0.00
613,0.32,0.00,0.81,0.56,0.32,0.19,0.06,3.57,1.05,1.50,9.24,0.01,0.03,1.51,19.37,0.94,0.37,59.67,0.48,0.00
614,1.00,0.00,0.62,0.40,0.07,0.04,0.00,1.00,0.90,0.00,14.90,0.00,0.01,0.07,4.00,0.43,0.04,72.36,4.15,0.00
615,1.46,2.11,7.73,8.98,5.59,1.09,6.91,26.51,1.43,14.81,6.84,0.00,0.16,0.06,4.76,0.12,0.24,11.20,0.00,0.00
616,0.23,2.52,2.04,1.42,0.20,0.21,0.33,2.79,1.08,0.09,13.86,0.02,0.04,15.35,14.61,1.47,5.67,38.08,0.00,0.00
617,5.53,4.39,0.53,0.08,0.00,0.00,0.00,0.15,0.18,0.00,0.42,0.01,0.00,6.71,2.80,0.14,1.29,77.77,0.00,0.00
618,2.04,1.45,1.67,2.27,0.85,0.77,0.00,11.63,1.44,0.62,32.98,0.01,0.17,0.02,20.14,0.86,1.01,22.07,0.00,0.00
619,2.53,0.96,1.37,0.24,0.23,0.11,0.00,0.34,0.89,0.00,0.64,0.02,0.23,0.00,10.21,0.40,0.87,80.96,0.00,0.00
620,0.43,5.55,0.77,0.11,0.06,0.03,0.00,0.32,0.41,0.00,0.38,0.05,0.19,11.24,7.58,0.28,3.18,68.79,0.63,0.00
621,0.29,6.21,0.64,0.22,0.07,0.03,0.00,0.36,0.41,0.00,0.59,0.02,0.00,44.87,6.25,0.38,2.43,37.23,0.00,0.00
622,1.42,0.00,0.85,0.79,0.06,0.38,0.00,1.15,2.13,0.00,3.81,0.00,0.01,0.02,6.91,0.40,0.12,81.97,0.00,0.00
623,0.87,10.16,0.61,0.36,0.03,0.13,0.00,1.56,0.74,0.38,5.13,0.00,0.01,27.64,8.46,0.54,3.14,40.22,0.00,0.00
624,2.15,0.03,1.66,1.29,0.91,0.34,0.08,4.20,1.85,0.12,7.33,0.07,0.18,3.08,16.64,0.57,0.89,58.62,0.00,0.00
625,1.23,2.31,1.22,0.52,0.18,0.25,0.00,0.92,1.09,0.00,2.23,0.01,0.00,0.13,25.09,0.93,2.24,61.65,0.00,0.00
626,0.53,0.60,1.14,0.49,0.13,0.16,0.00,1.43,0.88,0.00,14.94,0.00,0.02,0.00,14.22,0.46,0.98,64.01,0.00,0.00
627,0.47,0.00,0.71,0.49,0.10,0.19,0.00,2.62,0.73,0.00,32.36,0.00,0.01,0.00,12.01,0.51,0.25,39.89,9.67,0.00
628,0.93,4.03,0.74,0.21,0.08,0.05,0.01,0.48,0.58,0.00,1.39,0.00,0.00,0.06,17.00,0.61,1.61,72.22,0.00,0.00
629,1.98,1.64,1.23,1.29,0.57,0.20,0.04,6.67,1.02,0.06,31.47,0.01,0.07,0.16,20.41,1.17,1.11,30.91,0.00,0.00
630,0.24,3.03,0.70,0.30,0.08,0.06,0.00,0.64,0.59,0.00,0.76,0.00,0.00,36.86,8.07,0.60,3.98,44.07,0.00,0.00
631,1.05,0.30,3.01,8.94,2.38,1.63,3.66,30.30,1.23,8.74,23.62,0.01,0.19,0.01,7.08,0.27,0.17,7.41,0.00,0.00
632,1.18,5.90,0.85,0.46,0.19,0.15,0.15,0.83,0.54,0.02,2.07,0.09,0.16,24.90,10.25,0.68,3.23,48.35,0.00,0.00
633,0.31,3.88,0.44,0.10,0.02,0.03,0.00,0.26,0.15,0.00,0.57,0.00,0.00,19.85,4.84,0.28,2.56,66.70,0.00,0.00
634,0.25,0.06,0.74,0.37,0.16,0.05,0.00,1.73,0.96,0.00,5.91,0.01,0.00,1.82,16.49,0.80,0.45,70.19,0.00,0.00
635,2.43,0.00,0.96,0.45,0.02,0.23,0.00,1.70,1.10,0.00,10.09,0.00,0.01,0.02,5.78,0.45,0.32,59.03,17.42,0.00
636,7.82,1.76,1.85,0.87,0.54,0.21,0.26,2.10,1.25,0.04,5.87,0.03,0.05,0.02,13.31,0.40,0.79,62.84,0.00,0.00
637,1.13,0.00,0.40,0.27,0.02,0.01,0.00,1.37,0.44,0.00,21.53,0.00,0.00,0.04,4.25,0.43,0.05,58.37,11.68,0.00
638,1.20,0.39,4.64,9.20,3.77,2.96,7.43,18.49,1.15,13.98,12.30,0.03,0.10,0.00,4.40,0.15,0.20,19.61,0.00,0.00
639,0.81,15.48,0.64,0.11,0.03,0.02,0.00,0.36,0.24,0.00,1.02,0.00,0.00,29.62,6.94,0.36,2.22,42.17,0.00,0.00
640,0.66,9.70,0.38,0.06,0.00,0.00,0.00,0.09,0.30,0.00,0.28,0.02,0.00,30.35,5.93,0.47,2.50,49.27,0.00,0.00
641,2.27,3.31,1.65,0.59,0.29,0.33,0.38,0.76,0.82,0.02,1.37,0.01,0.00,37.60,8.70,0.64,2.72,38.54,0.00,0.00
642,0.34,0.00,0.92,0.69,0.15,0.29,0.00,2.44,1.62,0.00,19.75,0.01,0.01,0.07,7.22,0.57,0.15,65.77,0.00,0.00
643,0.47,6.12,0.46,0.05,0.06,0.00,0.00,0.05,0.21,0.00,0.74,0.01,0.00,18.86,4.58,0.16,2.24,66.00,0.00,0.00
644,8.22,0.01,1.38,2.37,1.04,0.68,0.10,10.14,0.96,0.03,34.78,0.03,0.17,0.00,16.17,1.02,0.61,22.29,0.00,0.00
645,2.21,8.38,4.25,4.58,1.67,1.02,3.33,10.52,0.79,7.35,27.36,0.11,0.62,2.22,7.68,0.41,0.61,16.86,0.05,0.00
646,1.73,3.24,1.13,1.89,0.50,0.51,0.44,6.27,0.71,0.11,41.80,0.00,0.08,0.05,23.58,1.06,0.83,16.06,0.00,0.00
647,0.31,0.00,0.70,0.41,0.08,0.13,0.00,1.25,1.11,0.00,13.61,0.00,0.06,0.01,6.43,0.34,0.16,71.27,4.12,0.00
648,0.22,0.00,1.64,1.86,0.67,0.44,0.67,10.29,1.39,3.73,26.32,0.01,0.01,1.17,22.84,1.36,0.33,27.05,0.00,0.00
649,1.21,1.61,0.87,0.38,0.17,0.12,0.01,1.50,0.60,0.00,4.92,0.00,0.00,0.00,13.51,0.53,0.74,73.81,0.00,0.00
650,0.70,15.00,1.81,2.42,2.01,0.86,1.38,5.10,0.88,4.59,4.10,0.03,0.09,8.68,6.28,0.68,5.20,40.19,0.00,0.00
651,2.19,2.55,3.45,5.27,2.46,1.56,6.25,8.96,1.20,9.57,2.83,0.04,0.28,1.10,3.02,0.09,0.31,48.86,0.00,0.00
652,9.82,1.86,0.35,0.09,0.02,0.11,0.01,0.18,0.22,0.00,1.29,0.00,0.00,20.15,4.61,0.23,1.55,59.51,0.00,0.00
653,0.27,2.03,0.25,0.07,0.04,0.01,0.00,0.07,0.32,0.00,0.58,0.00,0.08,10.06,5.79,0.13,2.48,77.81,0.00,0.00
654,1.48,0.46,1.94,2.93,1.17,1.03,0.31,12.17,1.44,9.00,25.45,0.02,0.33,0.02,8.23,0.21,0.30,33.51,0.00,0.00
655,1.63,3.45,1.48,1.08,0.46,0.61,0.04,4.82,1.16,0.01,23.83,0.03,0.06,0.06,16.20,0.49,0.80,43.79,0.00,0.00
656,0.72,2.36,0.57,0.07,0.01,0.01,0.00,0.16,0.11,0.00,0.38,0.00,0.00,7.06,2.55,0.15,1.15,84.71,0.00,0.00
657,1.86,1.15,0.53,0.13,0.22,0.01,0.00,0.19,0.53,0.00,1.68,0.00,0.03,0.01,12.87,0.43,0.91,79.45,0.00,0.00
658,2.38,1.18,1.19,0.50,0.18,0.21,0.00,1.34,0.94,0.00,14.09,0.00,0.01,0.02,17.79,0.81,1.70,57.66,0.00,0.00
659,1.36,0.31,0.55,0.13,0.06,0.08,0.00,0.20,0.75,0.00,0.42,0.01,0.01,0.06,11.67,1.25,1.40,81.73,0.00,0.00
660,0.48,10.94,0.39,0.20,0.11,0.02,0.04,0.49,0.35,0.00,1.11,0.01,0.03,21.23,8.69,0.67,4.02,51.10,0.13,0.00
661,2.56,0.78,0.87,0.20,0.06,0.25,0.00,0.33,1.27,0.00,2.45,0.01,0.05,0.02,9.48,0.29,0.51,80.86,0.00,0.00
662,0.95,0.06,5.00,11.28,4.00,2.93,13.59,25.79,0.83,19.37,8.61,0.01,0.88,0.00,1.40,0.03,0.13,5.14,0.00,0.00
663,1.52,0.23,1.15,1.30,0.69,0.34,0.20,3.83,1.45,2.74,7.69,0.05,0.07,2.69,14.66,0.68,0.77,59.93,0.00,0.00
664,0.43,10.29,0.71,0.16,0.10,0.06,0.00,0.41,0.28,0.00,0.41,0.03,0.00,30.51,7.59,0.75,2.83,45.44,0.00,0.00
665,0.58,5.54,0.79,0.09,0.04,0.01,0.00,0.08,0.69,0.00,0.16,0.11,0.34,3.89,8.28,0.43,2.72,76.28,0.00,0.00
666,2.56,0.09,1.04,1.89,0.30,0.98,0.05,9.81,1.64,0.95,20.56,0.01,0.02,0.07,8.44,0.55,0.16,50.88,0.00,0.00
667,0.81,2.09,0.62,0.05,3.43,0.13,0.00,0.14,0.16,1.47,0.38,0.06,0.00,0.81,0.97,0.01,0.20,88.66,0.00,0.00
668,1.02,2.14,1.05,0.89,0.37,0.41,0.11,4.31,1.21,0.01,21.89,0.00,0.01,0.24,27.01,1.91,2.55,34.86,0.00,0.00
669,1.43,3.76,0.55,0.24,0.05,0.16,0.00,0.43,1.09,0.00,1.46,0.00,0.04,0.13,28.48,1.21,2.01,58.96,0.00,0.00
670,0.82,0.68,1.44,1.74,0.74,0.54,0.17,10.30,1.67,0.02,28.62,0.00,0.17,0.05,30.82,1.55,1.44,19.20,0.00,0.00
671,0.69,0.09,0.81,0.46,0.12,0.25,0.00,0.39,1.75,0.00,2.26,0.00,0.05,0.01,21.72,1.20,2.39,67.80,0.00,0.00
672,0.67,0.89,0.73,1.09,0.10,0.33,0.03,7.50,1.32,0.03,27.32,0.00,0.08,0.12,10.59,0.35,0.42,48.43,0.00,0.00
673,0.80,0.08,1.36,1.00,0.66,0.20,0.02,3.14,1.54,0.00,12.02,0.01,0.00,4.17,24.21,0.80,0.60,49.38,0.00,0.00
674,0.75,0.39,1.56,1.03,0.53,0.15,0.00,2.24,2.56,0.00,10.44,0.03,0.10,0.09,28.86,1.56,2.81,46.91,0.00,0.00
675,0.61,0.04,1.73,2.54,1.78,0.53,0.42,8.18,1.46,0.05,22.90,0.03,0.12,1.27,16.77,0.95,0.44,40.18,0.00,0.00
676,0.61,0.00,1.17,1.13,0.24,0.26,0.00,3.44,1.26,0.00,21.10,0.00,0.04,0.32,15.27,0.80,0.60,51.73,2.02,0.00
677,0.31,0.12,0.24,0.10,0.02,0.03,0.00,0.42,0.52,0.00,0.10,0.00,0.00,53.94,21.70,1.06,0.38,21.08,0.01,0.00
678,2.61,2.20,0.87,0.24,0.04,0.06,0.15,0.74,0.71,0.01,1.07,0.00,0.07,11.18,27.55,1.33,0.06,46.37,4.74,0.00
679,1.63,1.84,1.07,0.40,0.40,0.07,0.45,0.54,0.96,0.01,0.27,0.14,0.01,32.20,29.74,1.02,0.16,28.13,0.98,0.00
680,2.10,0.28,0.00,0.11,0.12,0.01,0.02,0.59,0.73,0.00,0.80,0.00,0.52,6.41,15.60,1.40,0.55,69.56,1.20,0.00
681,4.25,1.00,0.57,0.36,0.12,0.17,0.12,1.11,0.76,0.01,0.62,0.22,0.01,31.02,30.91,1.50,1.23,25.93,0.10,0.00
682,2.00,3.85,1.09,0.31,0.06,0.09,0.00,0.96,0.85,0.00,0.90,0.00,0.05,38.60,24.03,0.66,0.04,25.01,1.49,0.00
683,5.32,2.43,0.55,0.53,0.18,0.21,0.39,2.34,1.37,0.01,1.46,0.00,0.00,35.63,24.55,1.45,0.88,22.70,0.00,0.00
684,3.41,3.75,0.77,0.65,0.16,0.22,0.47,1.80,0.74,0.04,4.73,0.18,0.04,24.65,21.22,0.94,0.34,35.46,0.43,0.00
685,1.81,1.29,0.68,0.36,0.13,0.11,0.47,1.61,0.87,0.00,0.54,0.11,0.08,45.31,16.93,0.68,0.27,27.87,0.87,0.00
686,1.36,2.78,0.92,0.22,0.02,0.10,0.00,0.95,0.60,0.00,1.33,0.00,0.06,6.81,30.26,1.08,0.15,47.64,5.71,0.00
687,5.47,1.12,0.90,0.93,0.34,0.54,0.70,3.70,1.26,0.02,4.86,0.01,0.01,11.21,30.04,0.95,0.30,36.41,1.23,0.00
688,8.06,5.21,1.09,0.36,0.07,0.02,0.23,0.39,0.77,0.01,0.98,0.00,0.03,33.38,5.64,0.48,0.00,43.18,0.08,0.00
689,1.71,2.40,0.24,0.13,0.11,0.00,0.06,0.70,0.34,0.00,0.22,0.00,0.06,65.14,5.76,0.26,0.22,22.52,0.11,0.00
690,1.26,0.96,0.04,0.07,0.00,0.01,0.00,0.12,0.34,0.00,0.02,0.00,0.00,9.60,15.15,1.07,0.58,64.75,6.03,0.00
691,2.95,1.61,0.49,0.28,0.14,0.07,0.20,0.90,0.87,0.01,0.41,0.00,0.01,41.74,20.79,2.13,2.47,24.92,0.00,0.00
692,1.20,0.23,2.53,4.21,1.77,1.23,5.15,6.79,1.02,4.77,15.39,0.01,0.00,46.40,4.64,0.36,0.00,4.28,0.01,0.00
693,0.95,0.09,0.42,0.17,0.05,0.06,0.15,0.32,0.37,0.01,0.07,0.00,0.05,14.34,55.61,1.64,8.23,17.47,0.00,0.00
694,1.50,0.21,1.15,0.40,0.22,0.17,0.33,1.05,0.51,0.01,0.81,0.02,0.13,14.63,46.33,3.36,14.94,14.23,0.00,0.00
695,1.48,0.04,0.35,0.08,0.00,0.03,0.00,0.25,0.23,0.00,0.06,0.00,0.03,13.68,38.81,6.65,26.93,11.39,0.00,0.00
696,1.45,1.68,0.70,0.16,0.14,0.06,0.02,0.94,0.52,0.00,0.78,0.14,0.38,42.86,36.35,0.91,0.60,12.31,0.00,0.00
697,1.32,1.74,0.40,0.50,0.15,0.12,0.40,1.18,0.78,0.00,0.27,0.08,0.07,30.56,48.75,1.02,1.88,10.76,0.00,0.00
698,0.85,0.20,0.60,0.26,0.12,0.09,0.15,0.59,0.37,0.00,0.10,0.00,0.10,27.61,50.86,1.22,8.21,8.67,0.00,0.00
699,0.64,0.01,0.28,0.06,0.03,0.03,0.00,0.24,0.19,0.00,0.08,0.00,0.00,3.90,23.36,6.92,40.20,24.05,0.00,0.00
700,1.10,0.29,0.75,0.23,0.46,0.08,0.12,0.74,0.37,0.00,0.15,0.01,0.02,23.15,57.52,1.71,4.28,9.02,0.00,0.00
701,1.96,1.63,0.34,0.13,0.05,0.10,0.00,0.57,0.47,0.00,0.08,0.05,0.06,19.13,48.92,1.67,2.02,22.83,0.00,0.00
702,0.65,0.11,0.43,0.09,0.02,0.03,0.00,0.32,0.27,0.00,0.04,0.00,0.02,25.62,49.29,1.68,10.54,10.52,0.38,0.00
703,0.50,0.11,0.56,0.11,0.08,0.04,0.08,0.35,0.32,0.00,0.05,0.00,0.08,20.89,44.37,2.96,15.65,13.83,0.00,0.00
704,1.37,0.67,0.60,0.23,0.19,0.07,0.21,0.47,0.41,0.00,0.05,0.03,0.08,23.36,53.97,1.27,6.27,10.75,0.00,0.00
705,4.08,0.85,0.24,0.13,0.05,0.04,0.00,0.39,0.29,0.00,0.07,0.00,0.03,17.92,32.05,2.94,31.24,9.68,0.00,0.00
706,0.86,0.07,0.27,0.05,0.00,0.01,0.00,0.21,0.16,0.00,0.08,0.00,0.06,4.23,22.98,9.27,50.85,10.90,0.00,0.00
707,1.15,0.12,0.25,0.05,0.00,0.03,0.02,0.19,0.21,0.00,0.02,0.00,0.03,3.48,17.26,7.67,62.81,6.52,0.17,0.00
708,2.80,0.00,0.38,0.48,0.12,0.03,0.25,0.70,1.19,0.05,0.50,0.02,0.00,10.20,34.04,1.20,1.28,46.75,0.00,0.00
709,0.20,0.00,0.52,0.42,0.05,0.06,0.07,1.64,1.24,0.00,8.38,0.02,0.22,0.20,8.49,0.51,1.23,76.71,0.03,0.00
710,1.56,0.00,1.14,0.67,0.38,0.12,0.00,3.80,1.35,0.00,10.51,0.01,0.30,0.09,23.06,1.38,2.73,52.84,0.06,0.00
711,5.98,0.53,0.35,0.39,0.16,0.10,0.22,0.90,1.00,0.06,2.10,0.00,0.02,34.46,12.35,2.12,0.53,38.73,0.00,0.00
712,1.40,4.44,0.86,0.35,0.20,0.11,0.15,0.95,0.60,0.04,3.29,0.09,0.13,25.75,8.99,0.90,1.29,50.47,0.00,0.00
713,0.36,0.00,0.73,0.34,0.08,0.06,0.21,1.16,1.18,0.02,5.45,0.00,0.59,0.02,0.63,0.46,0.14,88.16,0.39,0.00
714,0.11,0.00,0.69,0.15,0.02,0.01,0.00,0.37,1.41,0.00,0.43,0.01,0.01,4.54,46.46,2.05,1.14,42.60,0.00,0.00
715,0.56,0.02,1.34,0.90,0.55,0.30,0.45,2.81,1.16,0.02,2.61,0.04,0.04,15.12,41.54,1.39,1.18,29.90,0.06,0.00
716,5.91,2.67,0.98,0.37,0.41,0.16,0.52,0.64,1.08,0.59,0.55,0.05,0.02,58.92,7.88,0.38,0.07,18.69,0.11,0.00
717,0.53,1.31,0.58,0.10,0.10,0.01,0.00,0.40,0.51,0.00,1.16,0.04,0.07,46.07,10.44,1.11,0.77,36.79,0.00,0.00
718,0.37,0.00,0.66,0.16,0.02,0.01,0.02,0.28,0.97,0.00,1.72,0.02,0.09,0.07,5.09,0.27,1.03,89.24,0.00,0.00
719,0.78,0.00,0.37,0.18,0.10,0.01,0.00,0.14,0.85,0.00,0.46,0.00,0.09,0.19,7.14,0.32,1.07,88.30,0.00,0.00
720,10.59,3.25,1.04,0.29,0.39,0.31,0.00,1.35,0.64,0.00,14.15,0.17,0.00,20.69,14.55,2.63,0.50,29.43,0.02,0.00
721,0.24,0.00,0.94,0.32,0.06,0.01,0.11,0.90,1.02,0.05,5.94,0.00,0.80,0.00,0.29,0.06,0.04,87.12,2.09,0.00
722,3.81,0.00,0.66,0.25,0.11,0.04,0.00,1.02,1.85,0.00,2.23,0.00,0.03,6.43,27.46,1.26,0.92,53.90,0.00,0.00
723,0.61,0.00,0.42,0.11,0.04,0.00,0.00,0.16,0.91,0.00,0.23,0.00,0.02,5.52,40.55,2.10,2.48,46.84,0.00,0.00
724,0.36,0.01,0.10,0.15,0.08,0.01,0.00,0.42,1.10,0.00,0.48,0.00,0.00,3.60,34.90,2.33,2.19,54.27,0.00,0.00
725,1.80,0.01,0.22,0.06,0.00,0.03,0.00,0.15,0.71,0.00,4.21,0.00,0.01,2.79,22.02,1.36,2.14,42.33,22.17,0.00
726,8.27,1.86,0.36,0.04,0.12,0.07,0.00,0.39,0.33,0.00,1.01,0.02,0.41,21.28,16.07,2.92,2.06,44.58,0.20,0.00
727,5.03,0.00,0.29,0.28,0.09,0.03,0.00,0.79,1.60,0.00,1.54,0.00,0.04,5.31,14.79,0.48,0.61,69.12,0.00,0.00
728,0.08,0.00,0.61,0.07,0.03,0.01,0.00,0.11,0.79,0.00,0.24,0.01,0.00,3.34,34.63,1.75,2.20,56.12,0.00,0.00
729,1.07,0.00,0.37,0.10,0.02,0.02,0.22,0.12,1.29,0.10,0.05,0.00,0.01,2.35,51.26,2.73,1.46,38.12,0.71,0.00
730,11.13,9.10,0.45,0.17,0.10,0.01,0.11,0.59,0.46,0.02,0.47,0.01,0.00,57.86,2.81,0.44,0.02,16.26,0.00,0.00
731,0.12,0.00,0.48,0.12,0.01,0.00,0.00,0.10,1.13,0.00,0.74,0.00,0.11,0.16,12.57,1.26,3.72,79.50,0.00,0.00
732,1.12,0.92,0.78,0.11,0.04,0.01,0.01,0.30,0.60,0.00,0.23,0.02,0.06,18.36,13.67,0.70,1.44,61.61,0.00,0.00
733,7.91,7.86,0.25,0.09,0.06,0.01,0.00,0.25,0.43,0.00,0.38,0.02,0.00,47.57,11.18,1.34,0.07,22.54,0.04,0.00
734,0.30,0.12,0.71,0.15,0.06,0.05,0.03,0.46,0.97,0.00,0.49,0.00,0.00,35.46,29.10,0.86,0.78,30.43,0.01,0.00
735,0.59,0.00,1.10,0.76,0.66,0.30,0.53,2.42,1.45,0.07,4.63,0.02,0.00,1.60,48.44,1.67,1.83,33.95,0.00,0.00
736,0.30,0.01,0.68,0.10,0.03,0.01,0.00,0.24,1.02,0.00,0.17,0.00,0.00,17.93,35.73,1.20,0.53,42.05,0.00,0.00
737,16.26,0.21,0.68,0.18,0.02,0.01,0.00,0.31,0.41,0.00,4.96,0.00,0.00,10.05,10.05,1.76,0.91,54.19,0.00,0.00
738,0.45,0.24,0.97,0.25,0.15,0.11,0.02,0.74,1.07,0.02,0.93,0.01,0.01,9.49,34.63,1.73,1.59,47.61,0.00,0.00
739,1.48,0.01,0.74,0.15,0.05,0.07,0.04,0.34,0.73,0.00,2.16,0.02,0.01,5.19,28.37,1.66,3.03,55.91,0.02,0.00
740,0.41,1.22,1.12,0.52,1.25,0.19,0.33,1.95,0.62,0.13,6.31,0.03,0.04,13.32,27.59,0.99,1.35,42.41,0.21,0.00
741,1.49,0.00,0.38,0.07,0.01,0.04,0.00,0.17,0.56,0.00,0.29,0.00,0.00,2.65,11.55,1.01,1.25,80.54,0.00,0.00
742,6.44,4.05,1.72,1.47,1.11,0.40,0.97,5.29,0.86,0.23,11.58,0.32,0.01,36.66,6.65,1.33,0.18,20.68,0.04,0.00
743,0.24,0.00,0.41,0.14,0.13,0.01,0.00,0.26,0.64,0.00,0.14,0.00,0.02,5.53,41.89,3.39,3.75,43.45,0.00,0.00
744,1.70,0.02,0.34,0.13,0.07,0.02,0.00,0.47,1.23,0.00,0.50,0.00,0.01,2.40,39.29,2.90,2.72,48.17,0.02,0.00
745,0.28,0.02,0.48,0.08,0.03,0.00,0.00,0.28,0.74,0.00,0.15,0.00,0.01,43.91,21.41,0.55,0.82,31.24,0.00,0.00
746,0.33,0.72,0.61,0.24,0.06,0.09,0.08,0.69,0.85,0.01,0.81,0.00,0.03,39.07,22.29,2.65,0.85,30.56,0.07,0.00
747,4.59,4.64,0.49,0.06,0.00,0.01,0.00,0.16,0.56,0.00,0.12,0.01,0.00,48.91,10.41,1.84,0.25,27.97,0.00,0.00
748,5.52,0.41,0.53,0.06,0.56,0.00,0.00,0.33,0.62,0.00,0.35,0.12,0.00,17.72,11.82,0.92,1.84,59.19,0.00,0.00
749,5.34,2.37,0.52,0.14,0.12,0.04,0.00,0.38,0.66,0.00,0.27,0.13,0.01,61.69,9.99,0.76,0.27,17.32,0.00,0.00
750,0.71,0.00,0.31,0.17,0.06,0.01,0.00,0.99,0.89,0.00,5.75,0.01,0.05,0.57,18.52,0.24,1.56,70.17,0.00,0.00
751,0.72,0.00,0.73,0.23,0.18,0.02,0.30,0.67,0.92,0.06,0.64,0.00,0.06,4.80,53.83,2.94,3.13,30.77,0.00,0.00
752,3.62,8.19,0.40,0.07,0.01,0.04,0.00,0.21,0.38,0.00,0.19,0.00,0.00,56.92,8.30,1.03,0.12,19.92,0.61,0.00
753,0.43,0.00,0.61,0.47,0.07,0.03,0.06,1.11,1.19,0.02,19.36,0.14,3.40,0.05,0.86,0.09,0.02,72.10,0.00,0.00
754,1.86,2.17,0.66,0.19,0.43,0.03,0.00,0.72,0.91,0.00,3.57,0.68,0.06,13.83,14.70,0.76,1.68,57.73,0.01,0.00
755,1.66,0.00,0.62,0.48,0.21,0.14,0.14,2.05,0.91,0.00,5.16,0.00,0.20,1.73,32.78,1.13,1.12,51.56,0.11,0.00
756,1.25,0.00,1.13,0.48,0.34,0.01,0.10,1.46,1.85,0.00,4.70,0.20,0.14,0.19,11.44,0.79,1.00,74.93,0.00,0.00
757,2.63,0.57,0.27,0.06,0.01,0.02,0.00,0.18,0.28,0.00,0.24,0.00,0.00,16.00,21.59,3.36,2.08,52.71,0.00,0.00
758,0.28,0.00,0.55,0.12,0.03,0.00,0.00,0.07,1.04,0.00,1.09,0.00,2.94,0.02,0.53,0.05,0.02,93.24,0.00,0.00
759,1.66,0.00,0.39,0.15,0.02,0.03,0.00,0.30,0.93,0.00,0.28,0.00,0.02,4.55,31.17,1.58,2.22,56.71,0.00,0.00
760,0.86,0.50,0.43,0.06,0.06,0.02,0.00,0.13,0.48,0.00,0.29,0.10,0.00,11.51,16.20,1.14,2.83,65.38,0.00,0.00
761,0.06,0.00,0.28,0.07,0.02,0.00,0.00,0.08,0.61,0.00,0.14,0.00,0.01,3.01,24.92,1.59,2.18,67.02,0.00,0.00
762,0.32,0.00,0.57,0.13,0.02,0.01,0.00,0.02,0.74,0.00,0.16,0.00,0.89,0.05,0.23,0.04,0.00,96.83,0.00,0.00
763,1.90,0.02,0.97,0.33,0.17,0.04,0.10,1.02,1.11,0.02,1.91,0.03,0.03,6.95,55.05,1.99,0.83,27.03,0.52,0.00
764,0.15,0.00,0.26,0.13,0.02,0.00,0.02,0.13,0.60,0.00,0.50,0.01,0.73,0.05,2.35,0.10,0.16,94.80,0.00,0.00
765,10.02,0.00,0.54,0.26,0.10,0.08,0.00,0.94,0.97,0.00,4.98,0.00,0.00,5.49,29.28,1.19,0.96,45.18,0.00,0.00
766,0.21,0.00,0.99,0.17,0.03,0.03,0.00,0.45,1.24,0.00,0.69,0.00,0.04,0.16,22.26,0.63,0.48,72.54,0.07,0.00
767,0.41,0.03,0.83,0.35,0.93,0.04,0.24,0.90,0.63,0.28,0.67,0.03,0.01,31.16,16.74,1.30,2.10,43.33,0.00,0.00
768,2.35,0.04,0.32,0.08,0.00,0.02,0.00,0.26,0.61,0.00,1.88,0.00,0.03,7.73,26.13,1.43,3.12,55.99,0.00,0.00
769,7.77,0.03,0.33,0.06,0.05,0.05,0.00,0.18,0.44,0.00,2.19,0.01,0.00,14.18,11.67,1.30,1.00,60.75,0.00,0.00
770,0.54,0.00,1.10,0.83,0.52,0.13,0.34,1.69,1.09,0.10,1.63,0.04,0.05,5.69,50.79,1.77,1.18,32.52,0.00,0.00
771,0.77,0.01,0.74,0.08,0.08,0.00,0.01,0.22,0.74,0.00,0.40,0.00,0.02,1.73,33.70,2.10,2.90,54.34,2.16,0.00
772,0.26,0.00,0.12,0.10,0.00,0.00,0.00,0.15,0.60,0.00,4.02,0.00,0.06,0.06,7.78,0.45,1.43,84.96,0.00,0.00
