uniqid_eco4,NLCD11_11_eco4,NLCD11_12_eco4,NLCD11_21_eco4,NLCD11_22_eco4,NLCD11_23_eco4,NLCD11_24_eco4,NLCD11_31_eco4,NLCD11_41_eco4,NLCD11_42_eco4,NLCD11_43_eco4,NLCD11_52_eco4,NLCD11_71_eco4,NLCD11_81_eco4,NLCD11_82_eco4,NLCD11_90_eco4,NLCD11_95_eco4,NLCD11_9999_eco4
586,0.47,0.00,3.59,1.49,0.60,0.09,0.10,33.93,24.19,21.99,1.52,0.30,8.04,1.66,1.79,0.25,0.00
587,2.42,0.00,4.39,1.81,0.71,0.16,0.41,30.03,23.28,21.44,2.03,0.38,4.26,0.50,7.24,0.94,0.00
588,0.51,0.00,12.94,3.24,1.07,0.32,0.19,51.72,0.17,1.24,5.10,0.44,7.72,10.28,4.90,0.16,0.00
589,5.08,0.00,9.93,3.04,1.30,0.35,0.44,64.63,1.37,2.29,0.57,0.40,1.55,0.59,8.03,0.43,0.00
590,0.12,0.00,0.19,0.04,0.03,0.01,0.94,18.46,56.25,19.94,2.66,0.53,0.01,0.00,0.76,0.04,0.02
591,1.00,0.00,3.31,1.64,0.50,0.07,0.05,35.05,11.53,16.80,1.09,0.31,17.34,5.86,4.55,0.89,0.02
592,1.97,0.00,4.10,1.93,0.72,0.18,0.17,24.53,17.70,25.18,3.19,0.47,9.34,6.29,4.01,0.21,0.01
593,4.03,0.00,0.80,0.23,0.07,0.01,0.57,29.09,19.35,27.05,10.48,1.16,0.15,0.27,6.31,0.40,0.02
594,1.51,0.00,2.81,1.08,0.38,0.08,0.12,32.01,14.76,34.03,4.18,0.81,1.96,1.74,4.32,0.20,0.00
595,8.08,0.00,7.60,5.31,2.80,0.70,0.39,10.70,18.13,16.89,2.93,0.56,7.70,12.15,4.97,1.09,0.00
596,0.34,0.00,1.28,0.59,0.18,0.03,0.18,42.96,18.03,29.03,4.59,0.76,0.13,0.19,1.57,0.13,0.00
597,2.86,0.00,2.88,1.10,0.28,0.05,0.21,27.29,21.18,33.40,1.74,0.36,2.79,0.56,4.73,0.58,0.00
598,10.75,0.00,4.18,1.49,0.49,0.13,0.27,17.50,13.90,34.63,4.39,0.52,2.47,0.87,7.48,0.91,0.00
599,1.92,0.00,2.78,1.10,0.32,0.06,0.23,32.25,18.18,27.46,4.82,0.85,2.35,0.81,6.23,0.63,0.00
600,1.39,0.00,0.09,0.05,0.01,0.00,0.72,3.11,42.71,16.72,13.77,1.82,0.00,0.00,18.00,1.59,0.01
601,17.27,0.00,0.40,0.16,0.05,0.01,1.54,5.72,29.23,21.15,11.17,0.81,0.00,0.00,11.04,1.46,0.00
602,1.80,0.00,0.14,0.04,0.01,0.00,0.78,23.01,21.50,33.77,10.64,1.25,0.02,0.09,6.52,0.40,0.02
603,0.51,0.00,0.02,0.01,0.00,0.00,0.85,19.54,32.51,25.90,10.92,1.45,0.00,0.02,7.69,0.52,0.05
604,1.55,0.00,4.71,1.89,0.76,0.12,0.27,40.35,8.69,4.70,3.98,0.19,22.35,3.95,5.27,1.22,0.00
605,0.63,0.00,1.60,0.19,0.04,0.01,0.02,76.87,6.76,10.86,0.15,0.27,1.17,0.20,1.15,0.09,0.00
606,1.85,0.00,0.85,0.15,0.05,0.02,0.04,47.80,24.70,21.42,0.73,0.16,0.04,0.06,1.96,0.17,0.00
607,3.17,0.00,14.49,13.82,9.45,2.54,0.50,25.16,5.89,2.38,1.57,1.07,7.36,3.97,7.93,0.70,0.00
608,5.53,0.00,5.94,2.23,0.90,0.22,0.25,43.76,10.62,11.78,1.58,0.43,5.35,0.41,10.20,0.80,0.00
609,3.33,0.00,10.39,6.45,4.63,1.63,0.36,48.74,3.74,2.80,1.33,0.40,5.54,0.50,9.28,0.89,0.00
610,3.06,0.00,12.06,17.95,31.61,15.80,0.39,8.43,1.93,0.27,0.20,0.56,0.51,0.05,4.79,2.39,0.00
611,4.23,0.00,9.75,10.36,11.12,4.54,0.85,19.33,7.23,3.75,0.57,2.04,4.61,2.04,17.33,2.26,0.00
612,2.39,0.00,9.28,7.71,4.15,1.43,0.92,12.91,12.84,16.68,2.22,0.99,7.37,1.07,14.46,5.57,0.00
613,3.20,0.00,18.84,14.89,16.74,9.91,0.79,21.30,1.47,1.55,0.46,0.89,1.65,0.45,5.36,2.51,0.00
614,2.86,0.00,9.03,8.70,7.13,2.05,0.67,22.17,14.89,11.58,2.38,0.59,4.54,0.74,10.97,1.70,0.00
615,4.07,0.00,10.49,6.77,3.77,1.50,0.43,25.88,6.85,4.79,2.66,0.25,14.97,6.79,9.49,1.30,0.00
616,1.33,0.66,0.00,0.00,0.00,0.00,70.61,0.01,1.84,0.00,16.67,8.69,0.00,0.00,0.00,0.18,0.00
617,1.05,0.00,0.32,0.14,0.02,0.00,10.69,0.01,37.87,0.00,47.47,2.18,0.00,0.00,0.00,0.24,0.00
618,3.22,0.00,0.73,0.32,0.08,0.01,0.49,0.08,67.76,0.08,26.09,0.93,0.00,0.00,0.00,0.21,0.00
619,0.39,0.00,1.18,0.21,0.07,0.02,0.10,0.83,79.71,1.72,13.53,1.29,0.65,0.05,0.00,0.26,0.00
620,1.15,0.00,2.36,0.50,0.15,0.06,0.09,2.94,74.71,2.85,11.96,3.24,0.00,0.00,0.00,0.01,0.00
621,7.62,0.00,1.04,0.94,0.23,0.06,0.18,0.09,43.32,0.05,42.12,3.85,0.01,0.01,0.01,0.48,0.00
622,1.78,0.00,0.95,0.19,0.01,0.00,0.08,0.22,72.83,0.63,22.04,1.01,0.00,0.00,0.00,0.26,0.00
623,0.30,0.00,2.09,0.50,0.10,0.03,0.01,2.60,56.88,5.28,26.47,5.42,0.01,0.02,0.00,0.29,0.00
624,0.35,0.00,0.38,0.22,0.08,0.02,0.77,0.36,32.66,0.15,58.21,6.49,0.04,0.01,0.13,0.13,0.00
625,0.00,0.00,0.28,0.06,0.01,0.00,0.75,0.02,1.67,0.04,89.02,8.11,0.00,0.00,0.04,0.01,0.00
626,1.16,0.00,0.06,0.01,0.00,0.00,22.87,0.08,36.81,0.02,33.46,5.04,0.00,0.00,0.01,0.49,0.00
627,0.41,0.00,0.11,0.01,0.00,0.00,3.47,0.01,69.11,0.00,25.47,1.14,0.00,0.00,0.00,0.27,0.00
628,0.80,0.00,0.47,0.03,0.00,0.00,0.66,0.44,68.03,0.42,27.42,1.56,0.00,0.00,0.01,0.15,0.00
629,0.36,0.00,0.68,0.09,0.01,0.00,0.14,2.96,57.30,0.93,34.84,2.65,0.00,0.00,0.00,0.03,0.00
630,0.09,0.00,1.43,0.60,0.23,0.06,0.25,1.99,15.27,0.76,51.05,26.93,0.51,0.30,0.11,0.42,0.00
631,0.89,0.00,3.85,0.94,0.31,0.09,0.15,38.53,7.21,12.74,1.95,0.81,19.27,10.00,2.55,0.72,0.00
632,1.78,0.00,4.57,0.85,0.27,0.07,0.13,46.63,6.17,14.11,0.93,0.39,15.93,3.66,3.78,0.70,0.00
633,1.98,0.00,3.29,0.52,0.13,0.03,0.31,63.98,7.37,11.20,0.65,0.59,5.93,1.13,2.76,0.14,0.00
634,3.41,0.00,4.28,1.03,0.32,0.10,0.10,26.45,2.65,6.53,6.65,0.70,24.71,18.83,3.40,0.85,0.00
635,0.23,0.00,2.59,0.46,0.15,0.03,0.11,51.00,6.35,7.13,3.60,0.56,21.49,5.73,0.46,0.10,0.00
636,0.34,0.00,4.18,0.83,0.17,0.04,0.10,35.40,5.50,5.16,2.61,0.37,22.91,17.58,3.99,0.83,0.00
637,4.52,0.00,5.14,2.88,0.41,0.14,0.02,37.81,0.76,0.03,2.30,3.36,10.77,24.77,6.69,0.42,0.00
638,1.24,0.00,8.48,4.88,1.46,0.53,0.12,34.75,1.59,0.68,0.97,1.61,16.48,24.20,2.73,0.27,0.00
639,1.12,0.00,19.46,11.94,3.07,0.84,0.03,48.53,1.03,0.09,0.25,4.26,3.37,3.86,2.09,0.06,0.00
640,3.58,0.00,21.33,18.63,7.94,3.65,0.25,20.61,0.64,0.05,0.18,2.40,9.16,8.87,2.52,0.19,0.00
641,2.27,0.00,9.00,1.13,0.43,0.19,0.24,67.57,5.68,1.83,0.70,0.31,0.48,0.21,9.52,0.43,0.00
642,3.37,0.00,6.73,1.03,0.26,0.07,0.14,60.94,5.92,13.09,1.01,0.20,1.45,0.31,5.16,0.33,0.00
643,0.42,0.00,1.79,0.23,0.06,0.01,0.33,61.63,3.02,20.04,4.15,0.56,3.91,1.35,2.04,0.46,0.00
644,0.64,0.00,2.07,0.45,0.17,0.05,0.28,61.94,4.92,17.10,4.61,0.86,4.23,1.08,1.37,0.23,0.00
645,12.99,0.00,6.40,5.94,5.76,4.90,0.73,3.03,0.70,1.22,1.18,0.61,2.85,12.76,16.06,24.86,0.00
646,6.14,0.00,7.36,3.91,1.74,0.71,0.37,2.54,6.01,1.46,4.42,1.16,3.95,25.01,26.19,9.03,0.00
647,3.67,0.00,1.44,0.19,0.02,0.01,0.14,0.03,2.75,0.04,1.57,0.77,0.35,14.82,66.94,7.26,0.00
648,6.16,0.00,6.56,5.33,2.93,1.00,3.80,2.53,2.87,1.44,1.64,0.36,3.60,13.70,17.58,30.49,0.00
649,0.60,0.00,5.86,1.39,0.59,0.18,0.15,5.03,17.40,2.91,13.85,4.92,3.26,23.73,18.84,1.28,0.00
650,1.01,0.00,6.99,2.90,1.34,0.53,0.13,7.64,3.33,2.13,2.50,0.49,11.61,38.92,19.34,1.13,0.00
651,6.77,0.00,7.54,7.01,2.78,0.54,6.58,0.09,6.17,0.22,3.87,1.25,0.07,1.73,11.43,43.95,0.00
652,1.37,0.00,4.69,2.18,0.66,0.18,0.41,0.50,21.93,1.25,13.65,3.91,2.94,12.67,31.31,2.37,0.00
653,4.40,0.00,2.22,0.67,0.27,0.10,0.41,0.57,8.41,0.63,6.34,2.00,0.93,6.74,62.35,3.95,0.00
654,1.20,0.00,16.04,9.30,4.24,1.37,0.24,18.67,1.33,0.94,3.74,0.71,18.49,18.94,4.57,0.22,0.00
655,1.88,0.00,14.89,6.45,3.18,0.77,0.64,45.48,1.63,0.95,3.92,0.59,7.66,7.92,3.83,0.21,0.00
656,1.08,0.00,14.24,5.48,2.47,0.83,0.15,31.46,2.29,2.45,1.87,0.31,23.30,12.81,1.14,0.11,0.00
657,1.58,0.00,13.70,10.96,5.92,2.77,0.89,6.39,0.25,0.39,1.95,0.27,22.03,31.91,0.88,0.12,0.00
658,4.74,0.00,30.16,20.68,19.75,8.59,0.18,8.05,0.13,0.19,0.20,0.05,0.06,0.23,6.57,0.42,0.00
659,2.08,0.00,19.35,10.87,5.73,2.31,0.07,6.81,0.05,0.15,0.44,0.34,0.73,0.99,46.87,3.21,0.00
660,7.69,0.00,5.06,10.67,26.19,28.56,1.61,0.79,0.02,0.00,0.56,1.98,0.17,0.07,8.47,8.15,0.00
661,2.34,0.00,4.80,1.87,0.70,0.23,0.09,9.44,7.61,3.73,9.09,1.33,32.48,14.13,10.43,1.75,0.00
662,1.17,0.00,4.33,1.34,0.46,0.15,0.10,15.17,18.41,7.49,11.38,2.44,12.31,7.74,16.32,1.19,0.00
663,0.87,0.00,6.09,3.46,1.23,0.45,0.89,13.29,25.17,4.14,9.08,13.03,4.76,6.97,10.00,0.57,0.00
664,0.74,0.00,3.91,0.75,0.21,0.07,0.08,19.02,25.21,11.71,13.28,3.98,9.16,2.85,8.58,0.46,0.00
665,2.49,0.00,4.34,0.97,0.25,0.09,0.06,34.30,9.38,4.30,9.58,2.30,11.06,13.81,6.50,0.56,0.00
666,0.58,0.00,4.90,1.09,0.28,0.09,0.29,2.86,32.49,7.53,18.34,5.27,7.89,4.67,13.26,0.45,0.00
667,0.77,0.00,4.76,1.43,0.34,0.15,0.13,6.72,22.70,3.36,9.84,4.78,8.27,24.73,11.13,0.91,0.00
668,0.62,0.00,4.80,1.79,0.46,0.23,0.16,4.32,22.60,4.67,4.50,4.75,6.22,26.68,16.29,1.90,0.00
669,0.87,0.00,4.52,1.29,0.44,0.14,0.13,29.11,16.20,12.50,16.63,2.38,6.81,3.01,5.77,0.20,0.00
670,4.51,0.00,3.46,0.89,0.21,0.08,0.14,42.56,10.12,5.30,16.69,2.72,8.09,3.28,1.79,0.18,0.00
671,0.45,0.00,4.26,1.34,0.34,0.14,0.52,19.10,23.96,5.65,5.25,9.50,6.69,13.58,8.66,0.58,0.00
672,0.52,0.00,5.07,2.03,0.55,0.19,0.14,3.06,18.83,2.05,10.64,5.38,5.69,23.52,20.65,1.66,0.00
673,1.55,0.00,6.75,2.44,0.97,0.35,0.28,13.74,13.41,4.62,9.05,3.53,4.46,23.89,13.57,1.38,0.00
674,4.88,0.00,14.67,10.87,6.19,2.63,0.49,32.46,3.09,3.70,1.74,0.56,3.08,7.91,6.83,0.90,0.00
675,0.68,0.00,6.13,1.60,0.44,0.14,0.33,2.34,25.47,6.58,13.81,7.50,10.03,9.22,13.02,2.71,0.00
676,7.28,0.00,2.74,0.87,0.41,0.18,0.56,5.88,10.71,2.94,5.50,2.40,4.11,7.72,45.91,2.79,0.00
677,0.27,0.00,2.43,0.24,0.06,0.03,0.05,18.99,32.07,15.36,15.12,6.67,2.54,0.55,5.53,0.09,0.00
678,0.59,0.00,2.89,0.77,0.21,0.06,0.03,7.77,32.25,10.99,10.73,2.60,12.35,2.24,16.11,0.42,0.00
679,0.19,0.00,4.41,0.57,0.08,0.01,0.02,79.77,3.81,2.24,0.27,0.09,6.93,1.40,0.18,0.02,0.00
680,0.64,0.00,4.80,0.84,0.09,0.01,0.04,80.74,4.03,4.90,0.39,0.26,2.57,0.57,0.11,0.01,0.00
681,0.27,0.00,6.01,0.57,0.18,0.07,0.08,51.55,6.10,1.69,1.33,1.21,30.65,0.17,0.12,0.01,0.00
682,0.52,0.00,4.60,0.40,0.12,0.03,0.09,79.97,4.63,2.83,0.98,0.89,4.82,0.05,0.06,0.00,0.00
683,0.90,0.00,2.22,0.26,0.04,0.01,0.08,81.41,5.11,4.08,1.12,0.79,3.89,0.03,0.07,0.00,0.00
684,0.04,0.00,10.45,2.85,0.82,0.28,0.16,36.46,7.62,3.55,0.95,1.39,34.18,0.71,0.49,0.03,0.00
685,1.21,0.00,4.16,0.58,0.16,0.05,0.10,73.84,10.28,5.03,1.16,1.05,2.19,0.04,0.13,0.01,0.00
686,0.00,0.00,2.03,0.21,0.04,0.00,0.11,76.82,13.50,4.30,2.35,0.20,0.42,0.00,0.01,0.00,0.00
687,1.63,0.00,16.21,3.82,1.46,0.50,0.22,41.80,7.77,3.69,1.30,2.58,17.77,0.98,0.24,0.02,0.00
688,0.02,0.00,3.01,0.18,0.09,0.02,0.27,83.71,0.85,0.31,2.02,1.09,8.33,0.04,0.06,0.00,0.00
689,0.06,0.00,4.40,0.62,0.21,0.06,0.18,71.18,5.90,2.92,3.66,2.07,8.41,0.15,0.16,0.01,0.00
690,0.11,0.00,2.08,0.23,0.02,0.00,0.01,75.52,7.42,6.38,2.07,1.51,4.57,0.08,0.00,0.00,0.00
691,0.95,0.00,9.14,6.25,2.37,1.05,0.17,21.91,3.22,1.16,0.16,0.11,34.99,18.14,0.27,0.11,0.00
692,1.60,0.00,7.23,3.01,0.89,0.31,0.13,43.12,4.44,3.22,0.24,0.22,24.19,10.90,0.36,0.16,0.00
693,0.53,0.00,3.12,0.49,0.16,0.04,0.13,81.58,4.31,4.40,0.26,0.18,4.09,0.61,0.08,0.01,0.00
694,0.81,0.00,3.91,0.72,0.22,0.06,0.22,74.38,4.67,4.91,0.19,0.18,8.20,1.42,0.07,0.05,0.00
695,2.23,0.00,8.33,7.39,7.20,2.88,4.97,57.65,2.08,2.27,1.74,1.27,0.77,0.73,0.43,0.06,0.00
696,2.67,0.00,9.55,5.07,1.87,0.76,0.37,30.10,6.82,4.94,2.78,5.29,27.08,2.01,0.64,0.05,0.00
697,3.30,0.00,7.64,3.20,1.18,0.56,0.47,30.86,10.45,5.93,4.13,3.50,24.14,3.18,1.36,0.10,0.00
698,0.44,0.00,3.67,1.41,0.51,0.10,0.22,69.72,8.87,4.73,2.73,2.69,4.48,0.19,0.23,0.01,0.00
699,1.41,0.00,3.96,1.40,0.42,0.14,0.13,65.54,6.94,4.48,2.39,2.39,10.14,0.33,0.32,0.01,0.00
700,1.47,0.00,9.31,2.61,1.00,0.27,0.28,17.96,0.21,11.12,0.55,0.19,11.50,24.71,16.26,2.57,0.00
701,1.12,0.00,9.29,3.50,1.54,0.64,0.04,27.50,0.46,10.72,0.42,0.17,16.06,14.91,12.53,1.12,0.00
702,2.43,0.00,12.68,3.74,1.60,0.59,0.19,36.56,4.04,12.61,0.54,0.11,5.92,9.57,9.07,0.36,0.00
703,1.69,0.00,3.44,0.40,0.10,0.02,0.03,61.82,3.63,17.44,1.57,0.48,1.91,0.57,6.73,0.16,0.00
704,0.44,0.00,4.74,2.19,0.59,0.16,0.50,46.26,6.97,11.08,4.00,10.28,12.17,0.45,0.16,0.02,0.00
705,12.83,0.00,5.98,2.77,0.80,0.33,0.25,21.65,5.02,5.74,4.20,3.04,26.69,7.21,3.25,0.24,0.00
706,0.92,0.00,2.88,0.73,0.14,0.02,0.24,73.35,2.20,8.13,1.72,3.07,5.30,1.16,0.14,0.01,0.00
707,0.50,0.00,5.42,2.23,0.57,0.20,0.18,25.06,6.56,9.06,5.49,2.72,35.18,6.30,0.48,0.04,0.00
708,2.50,0.00,3.79,0.64,0.14,0.03,0.38,31.04,20.40,11.27,8.40,5.61,13.16,1.23,1.38,0.03,0.00
709,1.32,0.00,5.08,1.51,0.50,0.12,1.38,29.67,26.25,9.66,10.59,6.56,5.31,0.44,1.58,0.03,0.00
710,0.74,0.00,3.95,0.91,0.35,0.08,1.09,78.41,4.36,3.88,0.27,1.02,3.92,0.72,0.16,0.15,0.00
711,0.88,0.00,6.61,1.28,0.42,0.12,1.79,61.14,5.66,2.12,0.22,0.67,15.55,3.44,0.06,0.04,0.00
712,0.81,0.00,5.78,2.41,0.81,0.21,0.24,59.18,3.31,1.05,0.05,2.24,22.73,0.77,0.15,0.27,0.00
713,0.34,0.00,3.78,1.60,0.64,0.11,2.17,78.18,0.94,1.87,0.28,7.60,2.34,0.12,0.03,0.01,0.00
714,0.25,0.00,4.36,1.51,0.56,0.10,2.33,74.27,0.57,6.03,1.45,7.89,0.66,0.00,0.02,0.01,0.00
715,0.03,0.00,1.16,0.20,0.08,0.01,0.05,5.07,7.70,0.38,26.57,57.66,0.83,0.15,0.12,0.01,0.00
716,1.21,0.00,4.56,0.37,0.12,0.02,3.84,0.00,0.01,1.00,11.83,74.90,0.24,1.31,0.05,0.53,0.00
717,0.06,0.00,9.01,2.07,1.75,0.21,2.35,0.00,0.00,0.06,0.51,35.65,2.04,46.11,0.02,0.15,0.00
718,0.01,0.00,7.00,0.73,0.08,0.02,20.62,0.00,0.00,0.14,19.16,51.89,0.21,0.12,0.01,0.00,0.00
719,0.04,0.00,3.47,0.21,0.04,0.01,12.15,0.00,0.01,1.00,38.66,44.38,0.00,0.03,0.01,0.00,0.00
720,1.73,0.00,1.48,0.48,0.11,0.02,0.12,4.24,5.17,0.09,28.84,57.34,0.03,0.00,0.03,0.33,0.00
721,0.11,0.00,8.48,3.30,2.47,0.37,1.15,0.00,0.43,0.45,3.11,13.28,2.18,60.76,3.21,0.69,0.00
722,0.09,0.00,2.22,0.19,0.04,0.00,0.08,0.01,32.30,16.69,38.93,8.91,0.00,0.08,0.38,0.08,0.00
723,0.16,0.00,3.92,0.51,0.09,0.01,0.13,0.02,48.18,13.33,27.65,5.33,0.12,0.24,0.20,0.10,0.00
724,1.13,0.00,4.01,0.22,0.07,0.01,1.01,0.01,5.00,16.16,45.02,24.50,0.73,0.99,0.43,0.70,0.00
725,0.47,0.00,4.31,1.51,1.00,0.10,0.14,0.00,13.05,18.84,25.39,32.17,0.60,1.40,0.49,0.53,0.00
726,0.09,0.00,6.35,0.76,0.38,0.04,4.83,0.00,0.00,1.65,13.08,62.88,2.64,6.47,0.48,0.34,0.00
727,0.02,0.00,3.53,0.01,0.00,0.00,4.92,0.00,0.04,5.67,34.16,47.97,2.83,0.71,0.06,0.08,0.00
728,0.01,0.00,4.03,0.08,0.01,0.00,5.05,0.00,0.07,0.43,38.42,35.39,3.40,12.54,0.41,0.16,0.00
729,0.49,0.00,5.06,0.01,0.00,0.00,12.26,0.00,0.00,0.01,8.01,67.88,3.91,2.22,0.01,0.14,0.00
730,0.00,0.00,1.67,0.00,0.00,0.00,7.83,0.00,0.06,0.43,51.64,38.17,0.16,0.01,0.00,0.02,0.00
731,0.66,0.00,4.60,0.32,0.05,0.01,0.25,0.00,11.71,7.26,39.68,30.02,1.08,3.71,0.33,0.31,0.00
732,0.42,0.00,11.24,6.71,4.37,0.36,3.47,0.00,1.53,1.47,16.57,17.22,6.95,25.67,1.76,2.26,0.00
733,4.57,0.00,8.87,4.34,3.61,1.15,2.32,3.33,0.25,0.46,2.41,29.15,23.05,8.38,8.09,0.02,0.00
734,3.51,0.00,3.49,1.45,0.86,0.21,0.13,10.15,18.00,0.49,11.88,49.16,0.41,0.16,0.08,0.02,0.00
735,1.06,0.00,1.12,0.17,0.03,0.01,0.02,4.35,20.92,0.02,16.44,55.35,0.03,0.35,0.11,0.02,0.00
736,2.24,0.00,3.45,0.67,0.28,0.05,0.54,2.21,0.64,0.12,3.63,79.01,1.80,4.91,0.42,0.03,0.00
737,0.69,0.00,4.32,1.43,1.00,0.25,0.30,2.01,0.40,1.27,21.86,61.79,2.57,0.68,1.43,0.00,0.00
738,1.90,0.00,2.23,0.30,0.09,0.02,0.21,2.24,4.02,7.31,46.53,34.24,0.34,0.17,0.15,0.27,0.00
739,0.79,0.00,1.84,0.21,0.05,0.01,0.42,1.68,15.16,8.35,62.03,8.27,0.24,0.74,0.12,0.11,0.00
740,0.20,0.00,2.04,0.26,0.19,0.02,0.61,0.27,0.11,0.36,10.62,78.79,0.91,5.47,0.14,0.01,0.00
741,24.59,0.00,8.54,2.85,0.67,0.24,0.13,0.19,1.76,3.06,32.41,16.77,1.31,5.66,0.91,0.90,0.00
742,0.15,0.00,3.42,0.16,0.02,0.00,0.16,2.60,18.00,16.17,46.17,12.21,0.02,0.88,0.03,0.00,0.00
743,0.40,0.00,5.27,1.12,0.30,0.03,0.16,2.84,25.02,11.99,33.39,16.52,0.20,2.49,0.12,0.13,0.00
744,1.30,0.00,11.07,9.25,8.77,1.56,0.29,0.51,2.04,3.16,7.56,25.57,3.16,24.59,0.70,0.49,0.00
745,0.85,0.00,2.90,0.17,0.03,0.00,0.04,3.79,26.84,14.70,31.61,18.04,0.00,1.00,0.02,0.01,0.00
746,0.90,0.00,4.84,2.48,1.13,0.09,0.35,0.46,2.32,1.69,9.77,72.43,0.76,0.04,0.51,2.24,0.00
747,0.95,0.00,9.46,5.97,5.04,0.82,0.12,3.62,14.94,7.21,16.24,33.12,0.52,0.01,0.65,1.31,0.00
748,26.66,0.00,4.24,6.93,8.17,2.43,3.92,0.01,0.10,0.22,0.28,8.82,0.41,11.15,0.24,26.43,0.00
749,0.41,0.00,9.58,11.04,16.12,3.74,0.56,0.02,0.02,0.24,0.21,38.81,9.66,7.77,0.06,1.75,0.00
750,1.39,0.00,7.30,3.86,3.55,0.61,0.05,0.03,2.31,31.20,15.40,33.67,0.03,0.21,0.16,0.22,0.00
751,0.90,0.00,12.57,13.89,36.81,27.77,0.40,0.01,1.37,2.42,1.83,1.92,0.01,0.00,0.09,0.02,0.00
752,0.79,0.00,9.22,21.09,49.08,16.88,0.09,0.01,0.07,0.14,0.15,1.54,0.04,0.05,0.15,0.70,0.00
753,1.12,0.00,13.09,10.56,16.76,2.70,0.23,0.00,0.03,3.84,1.59,46.06,0.93,2.64,0.12,0.34,0.00
754,0.27,0.00,16.17,8.30,7.50,1.56,0.32,0.00,0.04,0.50,1.23,19.61,5.15,37.55,1.16,0.66,0.00
755,0.92,0.00,20.03,10.63,9.78,2.22,0.55,0.00,7.29,5.29,7.77,12.57,0.80,19.99,0.74,1.41,0.00
756,1.33,0.00,15.96,6.93,3.34,0.18,0.01,0.00,13.67,27.07,10.39,19.65,0.07,0.60,0.45,0.35,0.00
757,0.20,0.00,3.44,0.14,0.05,0.01,1.61,0.01,18.12,2.73,37.99,34.12,0.08,0.72,0.45,0.33,0.00
758,0.10,0.00,1.71,0.05,0.01,0.00,0.36,0.00,0.34,13.95,49.94,32.67,0.43,0.17,0.11,0.15,0.00
759,1.03,0.00,6.16,1.24,0.48,0.17,0.18,74.02,1.07,0.06,0.11,0.99,11.79,2.68,0.02,0.01,0.00
760,1.10,0.00,7.31,3.14,1.44,0.50,0.44,66.64,0.89,0.17,0.19,2.12,12.62,3.38,0.05,0.01,0.00
761,1.33,0.00,9.10,4.03,1.90,0.85,0.36,56.73,1.55,1.58,0.16,1.88,13.24,7.14,0.12,0.03,0.00
762,0.82,0.00,3.67,1.78,0.61,0.16,0.11,68.78,1.44,0.34,2.17,3.81,10.97,5.30,0.02,0.01,0.00
763,1.54,0.00,6.51,1.61,0.57,0.22,0.42,53.63,1.35,0.01,0.09,1.61,17.92,14.02,0.43,0.06,0.00
764,0.72,0.00,5.03,2.09,0.66,0.17,0.34,65.21,2.46,2.93,0.72,4.97,12.15,2.50,0.04,0.01,0.00
765,2.18,0.00,4.14,1.25,0.24,0.02,0.24,69.70,1.93,10.04,0.35,4.25,5.35,0.28,0.03,0.00,0.00
766,0.40,0.00,5.20,2.12,0.45,0.06,0.29,64.15,1.73,3.54,0.86,6.28,14.61,0.31,0.00,0.00,0.00
767,1.43,0.00,3.72,0.37,0.13,0.04,0.11,56.61,2.60,0.32,0.33,4.13,19.63,10.23,0.26,0.10,0.00
768,0.65,0.00,6.26,1.43,0.71,0.26,0.25,35.44,1.26,0.16,0.17,1.50,30.88,20.90,0.10,0.02,0.00
769,1.42,0.00,2.73,0.58,0.21,0.06,0.08,71.40,1.59,0.14,0.45,3.26,9.83,6.99,1.18,0.07,0.00
770,1.90,0.00,7.02,3.56,1.82,0.90,0.14,36.57,2.05,0.53,0.40,2.24,36.94,5.64,0.23,0.07,0.00
771,0.23,0.00,7.44,1.91,0.80,0.34,0.07,21.07,1.54,0.12,0.25,0.91,30.71,34.43,0.16,0.03,0.00
772,4.38,0.00,3.48,0.65,0.22,0.09,0.08,59.86,3.80,1.00,2.53,4.24,14.13,3.94,1.47,0.13,0.00
773,3.17,0.00,6.25,2.59,0.82,0.30,0.17,34.42,1.58,1.17,1.97,2.35,31.50,11.62,2.01,0.08,0.00
774,2.16,0.00,7.12,2.86,1.10,0.52,0.11,42.10,4.44,3.49,1.80,1.85,28.84,3.21,0.36,0.04,0.00
775,1.43,0.00,8.35,5.03,1.79,0.73,0.34,17.52,10.04,6.05,2.62,2.68,38.00,5.05,0.33,0.05,0.00
776,0.53,0.00,5.30,1.74,0.39,0.08,0.09,31.94,6.78,6.44,9.07,2.71,29.63,2.13,3.14,0.04,0.00
777,0.58,0.00,4.29,0.68,0.18,0.05,0.06,46.39,6.34,1.82,1.44,3.69,32.96,1.42,0.06,0.04,0.00
778,0.77,0.00,8.31,4.36,2.44,1.02,0.11,13.95,0.48,0.15,0.15,0.56,62.63,5.03,0.02,0.02,0.00
779,2.03,0.00,3.69,1.67,0.12,0.02,0.15,64.30,4.94,0.64,0.01,1.06,15.98,5.12,0.26,0.02,0.00
780,0.77,0.00,4.88,1.63,0.16,0.03,0.20,51.40,2.00,0.07,0.00,0.48,29.30,7.21,1.15,0.72,0.00
781,6.63,0.00,5.22,2.36,0.94,0.45,0.07,14.08,0.33,0.00,0.01,0.12,3.45,60.45,4.79,1.08,0.00
