uniqid_huc10,coa_wheat_bushels_1969_huc10,coa_wheat_bushels_1974_huc10,coa_wheat_bushels_1978_huc10,coa_wheat_bushels_1982_huc10,coa_wheat_bushels_1987_huc10,coa_wheat_bushels_1992_huc10,coa_wheat_bushels_1997_huc10,coa_wheat_bushels_2002_huc10,coa_wheat_bushels_2007_huc10,coa_wheat_bushels_2012_huc10
11241,290.9,518.1,236.8,518.2,394.6,66.9,883.8,727.5,1005.1,1059.1
11242,1.7,2.6,2.7,5.4,5.7,3.4,5.9,11.6,29.1,72.9
11243,42.6,91.9,23.9,26.5,24.8,12.0,11.0,6.6,18.8,31.2
11244,71.6,70.6,6.2,59.0,32.2,8.9,40.6,22.3,58.7,27.5
11245,424.0,611.5,365.4,493.0,398.8,671.0,668.4,470.0,347.0,558.3
11246,223.6,179.2,63.8,686.5,255.1,663.4,821.8,538.3,557.2,346.8
11247,182.6,139.4,61.3,459.0,144.5,371.3,321.9,194.0,296.8,178.8
11248,8.5,11.1,12.8,53.0,17.1,8.6,4.4,6.0,3.5,5.9
11249,0.0,5.0,4.9,5.2,0.9,0.2,4.7,4.6,0.0,0.0
11250,107.7,193.0,41.5,129.2,141.2,31.1,204.1,190.6,423.5,294.2
11251,334.6,609.5,166.9,204.2,205.2,863.9,631.8,737.2,1042.9,1282.7
11252,2.1,4.4,4.0,7.3,7.7,3.5,7.8,14.1,32.8,74.9
11253,4.4,4.9,8.5,29.2,13.2,2.2,2.3,7.0,5.3,10.7
11254,621.9,1157.8,856.1,1154.9,977.5,1414.0,1414.9,1320.8,1174.1,704.9
11255,245.7,395.9,381.5,693.5,544.3,613.9,536.4,226.7,417.3,294.7
11256,67.7,63.4,18.7,28.8,29.5,27.7,43.6,25.4,88.7,39.2
11257,128.4,187.4,120.7,418.1,147.1,393.3,338.3,193.8,309.7,228.7
11258,617.9,1054.8,643.3,905.8,954.5,643.9,1028.4,641.2,568.9,562.1
11259,34.2,69.3,12.5,36.2,37.0,12.7,62.3,121.6,262.5,235.0
11260,191.8,302.5,139.9,216.5,215.6,185.5,203.7,105.7,119.8,199.6
11261,1.5,3.1,0.9,8.1,6.0,8.4,4.5,7.2,6.6,8.0
11262,902.4,1434.8,1130.8,996.4,1359.7,1335.6,1497.0,1287.4,1102.9,1111.1
11263,256.2,326.2,150.3,303.0,137.2,348.1,182.7,152.9,162.4,86.0
11264,77.6,95.8,58.9,66.1,43.4,66.1,80.4,35.5,36.5,45.6
11265,8.0,7.4,4.5,8.0,8.9,8.0,8.0,8.2,8.2,8.3
11266,299.3,389.6,313.1,454.7,333.3,323.4,319.1,366.3,379.7,218.8
11267,4.6,6.0,5.4,11.3,3.1,2.0,1.9,7.2,3.9,4.4
11268,1.7,2.0,1.3,1.6,2.6,3.2,2.2,8.1,17.0,10.3
11269,149.4,177.6,122.0,242.6,200.9,63.7,333.7,212.4,323.0,316.6
11270,483.4,299.2,199.8,371.7,287.8,192.0,295.9,127.3,160.1,66.7
11271,5.9,2.6,2.6,4.0,1.2,0.9,0.0,0.0,1.8,0.0
11272,482.1,902.5,329.2,505.4,363.5,714.2,669.8,773.2,874.0,1181.0
11273,1.2,3.4,3.1,2.9,3.9,2.4,0.0,0.0,0.2,0.0
11274,2.7,2.7,0.0,3.6,3.7,8.0,0.0,0.0,7.9,7.9
11275,99.5,173.6,50.9,208.0,156.3,191.0,190.6,95.1,96.5,121.0
11276,12.7,73.2,42.7,113.1,88.3,26.0,68.4,99.5,209.0,150.6
11277,137.1,276.2,113.9,233.3,159.6,117.9,170.6,88.9,77.1,40.1
11278,64.8,58.7,29.7,46.2,24.6,30.9,35.2,15.3,87.3,37.2
11279,4.5,3.3,5.5,1.9,4.4,12.6,1.3,18.3,52.9,82.8
11280,112.8,143.1,58.0,108.3,35.7,24.8,24.2,10.9,39.5,10.6
11281,139.4,171.9,63.9,156.2,54.4,128.3,206.6,123.6,151.7,194.5
11282,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0
11283,37.3,67.9,26.2,68.4,25.1,34.3,32.3,25.5,22.0,34.6
11284,746.4,1383.4,541.7,568.3,877.7,1052.1,1527.8,1116.0,861.6,580.4
11285,147.5,162.2,68.5,134.6,116.1,133.6,181.4,91.8,89.5,130.2
11286,6.8,18.3,18.9,16.8,11.6,1.0,1.3,0.1,0.4,0.2
11287,0.1,2.0,10.3,4.1,1.0,0.0,0.0,2.8,2.8,2.6
11288,0.8,2.8,1.2,1.2,1.7,3.0,4.0,5.7,6.3,13.7
11289,728.6,777.1,537.7,742.2,579.8,549.0,525.0,277.0,269.7,202.2
11290,48.3,167.7,62.3,94.9,48.2,23.5,15.6,13.7,32.3,12.3
11291,7.4,6.1,3.7,14.6,4.0,11.4,4.1,7.4,12.3,15.0
11292,16.1,85.1,49.1,69.6,27.8,11.6,14.1,14.1,25.1,25.2
11293,138.6,111.1,135.8,294.6,67.2,148.4,110.7,73.0,53.4,90.8
11294,17.5,69.6,40.1,190.4,138.3,39.9,199.5,225.3,360.5,403.0
11295,3.3,6.0,8.4,17.1,5.2,1.7,2.3,2.2,4.0,0.1
11296,306.1,237.4,131.6,546.4,287.0,476.5,420.1,241.0,448.4,194.5
11297,300.9,556.2,232.3,369.2,289.7,639.6,273.8,731.3,412.4,110.4
11298,238.1,253.6,126.1,701.9,185.5,827.2,770.8,311.9,344.4,186.3
11299,45.9,48.7,6.2,24.2,18.2,5.1,26.1,17.7,13.8,15.1
11300,31.9,65.4,26.7,52.4,40.6,40.3,75.3,35.0,33.8,37.2
11301,710.2,1206.7,636.3,749.9,755.9,1100.6,1326.0,1125.5,1048.4,530.7
11302,1.8,41.7,2.7,1.0,0.5,0.5,0.3,0.3,0.0,0.3
11303,263.1,403.2,280.3,411.2,244.2,395.9,339.6,345.3,359.0,248.7
11304,12.9,67.2,42.6,150.4,127.2,35.6,129.0,217.5,347.4,329.0
11305,713.2,1016.0,863.1,1185.9,1165.3,793.3,1259.0,1037.1,1132.7,1053.3
11306,66.7,53.9,51.9,53.7,49.9,14.0,38.1,4.8,11.7,4.9
11307,5.0,6.2,3.8,10.1,7.4,3.5,0.9,0.9,4.3,4.5
11308,125.2,289.5,66.9,139.5,103.0,166.8,131.8,229.4,265.1,277.0
11309,14.2,14.7,9.9,26.2,9.3,9.5,3.2,1.8,2.1,3.5
11310,72.9,72.0,6.4,60.2,32.9,9.1,41.5,23.2,60.9,29.1
11311,49.8,49.7,27.8,112.4,28.2,29.1,8.8,2.5,10.5,10.5
11312,13.7,68.8,38.8,106.8,82.6,24.5,87.7,105.8,214.2,146.9
11313,2.5,7.7,1.1,7.7,5.3,2.4,5.9,5.8,5.8,4.6
11314,474.9,574.4,365.7,761.2,444.8,760.8,628.2,243.9,369.7,246.3
11315,352.1,422.1,292.6,483.6,300.4,435.2,369.7,220.5,230.4,149.8
11316,1.9,1.7,2.3,2.3,1.9,2.3,1.8,15.3,24.9,23.6
11317,6.5,19.8,12.8,43.2,35.8,11.4,41.8,79.8,137.8,115.4
11318,8.7,5.0,0.2,0.1,0.0,0.9,0.0,0.0,0.0,0.0
11319,3.8,4.0,4.5,7.8,1.1,0.9,5.4,11.2,50.7,43.4
11320,12.8,69.5,44.9,221.5,167.2,39.5,225.5,255.6,411.7,455.9
11321,1.9,1.4,2.3,0.9,2.2,6.3,0.7,9.2,26.7,42.6
11322,10.6,20.1,11.8,49.5,15.4,26.6,20.8,37.8,54.3,51.8
11323,686.0,772.1,586.6,764.3,468.2,639.4,613.0,394.3,321.6,332.2
11324,1.6,3.1,0.9,2.9,2.5,4.2,0.0,0.0,3.8,3.1
11325,2.1,2.5,1.8,2.1,7.6,7.3,4.6,4.6,0.0,4.0
11326,1.1,1.1,0.0,0.5,2.4,0.0,0.0,0.0,0.0,2.4
11327,159.8,229.4,128.2,215.5,156.4,161.4,131.0,44.8,62.3,77.7
11328,3.4,18.8,29.3,25.6,18.2,9.3,2.8,6.6,17.9,3.2
11329,459.0,398.1,316.5,516.6,165.4,400.9,285.0,103.2,114.4,68.0
11330,924.4,1613.5,1077.7,2211.3,1749.1,1608.6,905.4,322.7,452.1,212.6
11331,168.0,122.9,19.2,110.3,123.1,26.1,118.6,87.9,205.5,155.8
11332,8.1,34.7,18.9,113.7,88.5,27.5,101.3,187.5,278.0,310.9
11333,156.1,148.1,74.9,92.3,60.5,52.9,29.9,12.0,7.8,12.7
11334,760.6,1428.3,1007.5,722.9,1352.4,1418.8,1738.9,1484.3,1052.8,1138.9
11335,3.0,6.3,2.5,5.3,4.3,7.9,7.1,11.4,38.1,36.4
11336,15.0,88.6,101.5,95.8,89.3,25.2,15.0,29.7,47.5,18.4
11337,5.3,4.7,8.6,18.1,3.0,0.3,2.9,3.3,2.7,3.4
11338,551.0,1000.2,619.5,799.9,610.6,958.0,946.3,975.2,1000.2,460.7
11339,2.9,1.3,0.6,0.6,2.8,2.8,1.6,1.6,0.0,1.6
11340,120.7,258.7,88.4,86.8,64.9,44.2,16.7,12.6,25.1,11.5
11341,30.8,32.9,13.2,49.4,42.7,12.0,44.5,39.6,85.1,53.0
11342,0.8,6.5,1.4,4.3,3.3,3.3,4.4,5.3,9.0,14.9
11343,224.2,307.4,24.8,157.4,182.8,48.7,330.6,290.3,243.7,355.6
11344,531.2,748.9,400.0,548.6,450.2,503.9,404.0,221.4,232.3,298.7
11345,4.6,4.8,5.1,5.1,4.3,4.8,11.8,17.5,59.5,25.9
11346,722.3,1245.1,577.2,713.8,778.0,1063.5,1362.8,1108.3,971.9,522.0
11347,356.9,575.3,387.3,609.9,416.8,416.1,407.7,146.9,167.8,156.1
11348,2.2,4.7,2.9,12.5,4.6,4.6,1.5,4.4,16.3,6.1
11349,8.7,9.1,11.4,24.6,4.8,0.9,2.9,2.9,2.4,2.9
11350,193.5,274.1,130.8,76.9,98.2,199.7,184.6,195.7,160.0,175.3
11351,24.7,30.4,17.3,40.4,48.9,30.9,53.9,25.6,69.6,26.4
11352,1.5,1.7,2.4,5.7,16.3,5.5,2.6,2.5,1.7,1.7
11353,1.6,34.1,2.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
11354,493.8,656.6,239.6,340.0,383.4,219.1,332.7,185.9,282.0,252.7
11355,378.3,591.7,360.4,591.7,640.0,328.0,475.9,236.0,346.0,289.1
11356,689.7,952.0,593.9,864.0,710.0,646.7,728.9,393.7,464.7,425.6
11357,399.7,630.8,374.8,675.1,667.8,268.5,408.6,162.7,354.2,301.7
11358,121.7,108.8,74.5,270.6,78.6,121.5,58.2,46.6,78.5,25.3
11359,27.7,147.5,24.4,118.4,67.3,7.7,140.2,148.2,301.5,303.7
11360,280.3,301.4,314.4,664.5,300.5,361.4,228.0,77.4,118.8,33.4
11361,86.4,173.0,83.9,190.5,136.5,34.9,267.6,234.1,337.3,378.6
11362,49.9,83.8,53.3,68.4,63.1,32.5,33.4,31.8,26.2,22.7
11363,513.6,668.4,383.4,695.9,417.4,364.8,272.4,114.1,126.4,122.4
11364,14.2,77.7,54.7,140.3,135.1,31.7,136.4,211.4,381.6,412.7
11365,344.1,535.0,209.2,361.9,384.1,202.9,285.3,184.4,285.9,180.3
11366,53.2,211.4,70.0,103.7,59.6,51.2,39.6,20.7,53.4,21.7
11367,125.1,135.8,50.8,857.2,91.3,595.0,452.0,277.6,397.5,268.3
11368,1.2,1.1,1.1,1.8,3.0,1.1,2.2,2.2,4.6,4.2
11369,6.6,8.4,5.3,7.9,3.0,2.6,1.6,16.4,13.1,8.2
11370,87.2,78.2,28.5,288.0,75.6,152.0,91.2,52.2,76.9,92.8
11371,306.2,311.1,161.1,619.0,445.8,562.8,525.9,281.6,372.4,174.1
11372,584.4,680.7,429.9,651.8,432.8,468.5,380.7,144.7,187.2,237.4
11373,11.9,14.8,12.5,30.4,7.1,2.3,1.9,1.9,0.0,1.9
11374,29.9,67.8,26.5,96.5,36.3,66.8,76.5,41.4,57.9,65.9
11375,0.6,1.5,1.3,1.0,1.9,4.2,5.5,9.2,46.2,40.5
11376,295.0,367.2,89.0,244.8,206.9,77.3,188.3,81.7,149.5,110.1
11377,31.1,35.8,21.1,25.3,13.8,14.7,16.3,8.7,3.1,1.8
11378,86.0,197.9,72.8,58.6,58.8,49.0,19.5,15.7,37.4,15.8
11379,2.4,8.1,1.6,5.4,2.8,2.4,5.5,5.8,1.1,0.7
11380,112.7,240.9,119.8,276.0,214.5,140.4,131.0,75.0,86.0,61.4
11381,213.7,235.1,31.6,145.1,158.2,29.4,192.1,159.9,337.8,280.0
11382,517.0,782.0,616.4,849.2,909.1,460.0,644.3,397.1,608.7,519.8
11383,59.0,61.3,34.2,72.4,41.8,34.0,27.6,20.1,20.8,18.6
11384,53.7,41.5,26.5,92.8,36.3,26.3,13.8,10.2,9.8,11.0
11385,299.4,393.1,226.4,272.3,256.8,149.1,139.2,70.1,106.8,55.2
11386,14.0,25.8,12.5,25.4,18.4,24.2,21.1,23.9,18.3,21.8
11387,132.2,95.3,40.4,97.8,121.5,77.3,133.8,60.8,127.5,96.6
11388,315.1,523.6,196.5,389.3,331.6,165.3,218.3,122.1,162.2,127.4
11389,0.7,1.9,0.7,1.6,2.3,0.7,1.4,5.2,12.2,8.7
11390,285.8,413.7,273.1,407.4,386.9,492.3,627.2,539.7,643.4,849.0
11391,568.8,1018.1,676.5,751.6,941.3,652.8,1048.6,725.2,585.7,566.3
11392,8.4,6.8,14.2,4.6,6.3,4.6,8.8,8.9,39.1,38.0
11393,19.0,79.5,43.1,116.3,90.6,26.0,166.2,175.8,321.2,230.6
11394,2.3,7.3,6.3,6.0,4.0,2.8,3.5,3.5,3.7,1.9
11395,8.0,7.2,16.3,30.8,10.7,0.8,4.4,4.9,7.3,7.0
11396,374.3,231.2,42.4,128.4,63.1,19.4,40.6,9.4,47.5,28.8
11397,4.5,0.3,1.0,7.4,2.4,1.6,0.0,4.9,4.9,4.9
11398,696.6,997.2,591.4,527.6,481.6,872.9,1220.6,901.8,1025.5,1045.5
11399,925.1,1399.3,1082.8,1215.2,1314.7,1349.5,1537.7,1363.6,1232.1,1196.7
11400,548.6,671.9,373.6,558.1,393.5,427.1,428.4,163.9,187.6,221.1
11401,75.7,348.7,380.2,588.1,446.9,220.1,108.2,119.5,113.4,63.5
11402,130.0,662.9,654.1,1044.0,823.5,441.6,252.4,290.9,265.8,138.9
11403,3.9,6.1,2.8,1.6,3.1,0.0,0.0,3.1,3.1,3.1
11404,568.3,397.3,78.0,137.9,97.8,90.6,76.0,42.6,67.4,61.4
11405,159.7,354.0,152.2,314.6,209.3,136.7,129.6,61.8,102.2,64.2
11406,415.2,539.2,309.5,746.1,441.8,504.3,389.6,144.7,221.8,127.0
11407,106.1,173.7,85.4,269.6,63.3,319.7,263.4,184.9,244.5,222.1
11408,31.0,33.1,6.0,19.5,26.8,19.5,30.9,17.7,42.8,15.2
11409,584.7,738.0,410.5,683.2,571.7,371.6,413.8,172.3,209.5,141.4
11410,131.0,131.1,64.9,432.8,65.6,276.1,131.6,61.0,132.6,173.8
11411,64.8,64.5,19.0,236.3,40.6,93.6,91.7,68.2,80.5,48.6
11412,109.9,132.2,66.2,112.1,123.2,81.0,89.4,31.4,32.3,41.6
11413,645.9,981.2,544.8,640.2,557.5,769.3,774.5,759.0,776.0,674.1
11414,651.6,1265.4,637.7,743.7,987.3,1035.1,1087.6,731.8,783.4,841.4
11415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11416,4.4,0.3,1.0,6.0,2.2,1.5,0.0,3.8,3.8,3.9
11417,297.2,192.6,31.7,125.6,63.1,33.6,42.2,17.2,56.0,43.2
11418,0.7,7.6,1.4,5.0,3.6,3.6,5.2,5.2,8.4,17.7
11419,7.9,12.4,8.2,30.1,25.2,32.1,31.0,23.0,24.8,45.8
11420,1.9,6.0,2.1,7.3,3.4,6.6,6.9,32.0,28.6,4.9
11421,12.5,45.4,11.5,33.0,17.6,15.6,14.3,48.9,13.6,9.9
11422,3.9,0.9,1.5,10.9,4.3,1.7,0.5,8.1,7.9,7.6
11423,24.8,73.0,38.0,105.1,85.2,23.6,60.8,78.4,180.1,128.2
11424,11.6,65.1,43.4,110.8,111.1,22.5,121.6,169.9,335.7,379.5
11425,678.7,674.6,260.5,655.0,820.9,1006.9,789.4,371.4,746.8,675.4
11426,287.4,343.8,216.0,305.6,215.1,250.8,247.7,116.6,126.0,115.9
11427,405.8,743.4,177.6,271.6,279.9,1082.4,791.0,1008.8,1484.4,1731.3
11428,1.0,6.0,4.3,4.7,2.9,2.4,0.6,1.6,1.6,0.4
11429,235.6,341.8,185.3,685.9,189.2,797.4,742.0,419.1,469.8,344.8
11430,391.9,261.7,60.4,197.3,84.4,66.2,77.3,20.1,54.2,33.6
11431,121.9,95.6,48.6,67.7,19.6,24.2,14.0,11.1,24.1,0.7
11432,2.6,7.5,2.3,1.4,2.5,0.0,0.0,2.5,2.5,2.5
11433,1.1,4.3,2.8,13.0,3.6,4.2,2.3,5.3,20.1,6.1
11434,189.2,245.9,89.5,221.4,83.7,171.2,263.2,173.2,293.6,378.3
11435,123.6,205.9,88.3,87.5,71.9,162.0,142.0,133.4,121.3,192.2
11436,353.9,518.5,335.1,466.1,432.6,594.2,695.9,646.8,785.7,971.8
11437,691.9,867.5,546.1,925.7,440.5,824.4,742.5,229.2,300.8,226.6
11438,3.7,6.0,2.9,26.0,18.6,24.2,27.2,26.9,12.2,10.4
11439,234.2,273.2,135.1,510.8,351.9,522.9,437.8,188.1,277.0,122.5
11440,12.9,54.7,35.7,188.1,141.4,35.8,213.2,259.6,451.7,473.7
11441,534.2,711.4,428.6,601.5,469.3,495.0,472.2,244.2,219.8,246.2
11442,11.5,14.2,12.1,29.3,6.9,2.2,1.8,1.8,0.0,1.8
11443,831.3,1496.6,1100.9,1283.0,1147.3,1559.0,1566.4,1290.4,1222.5,673.6
11444,55.1,84.9,33.4,93.1,26.6,48.8,107.1,86.4,43.1,128.3
11445,194.8,216.6,115.7,708.5,349.5,687.6,633.1,301.1,417.6,305.8
11446,3.2,12.4,1.2,13.1,6.9,3.5,9.4,9.2,9.2,9.0
11447,2.5,3.6,2.9,3.4,1.7,2.0,1.9,1.9,10.6,4.2
11448,7.3,13.6,9.0,28.5,17.2,18.4,18.2,21.2,18.1,44.0
11449,47.5,203.3,255.8,430.8,315.8,163.2,58.4,59.8,68.4,41.1
11450,648.6,645.9,411.8,664.2,538.4,515.9,548.0,427.4,296.1,279.7
11451,107.7,217.9,99.3,201.5,107.2,146.3,149.6,189.6,135.6,210.5
11452,9.6,36.0,17.6,37.9,25.5,51.2,26.2,16.8,7.4,26.1
11453,431.3,760.9,507.1,586.1,717.9,458.7,738.9,490.1,429.5,413.0
11454,143.3,97.5,38.7,112.1,100.7,40.4,72.5,44.1,79.3,53.5
11455,585.9,664.4,446.0,591.1,436.4,463.8,466.0,210.6,244.9,209.7
11456,10.0,47.1,30.9,94.8,84.4,25.0,87.6,141.2,246.4,231.9
11457,513.5,888.0,561.0,716.5,814.6,531.0,841.3,531.4,464.3,439.1
11458,3.1,3.8,2.8,4.4,6.0,3.5,4.5,4.0,4.0,3.0
11459,120.1,89.6,35.4,344.1,66.3,174.2,80.4,55.0,85.6,108.7
11460,3.3,7.2,1.7,5.8,6.7,2.6,5.1,5.1,5.1,1.6
11461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11463,3.3,5.2,0.7,0.7,0.7,0.0,0.0,1.4,15.4,15.4
11464,309.9,398.2,344.3,360.2,307.8,432.6,532.5,356.3,384.9,504.5
11465,209.6,276.4,147.6,185.1,198.7,176.3,176.4,119.5,116.6,80.1
11466,133.0,189.4,119.7,159.3,114.7,152.6,127.9,65.2,41.2,22.3
11467,286.5,281.8,166.2,361.4,79.1,242.3,202.7,79.9,72.2,50.8
11468,26.0,35.3,11.5,33.3,12.6,23.0,34.7,24.5,53.7,70.9
11469,6.7,4.7,1.7,15.0,7.8,6.9,0.0,5.5,8.2,8.1
11470,181.1,268.3,123.0,80.5,95.4,206.5,186.2,202.2,168.2,205.7
11471,42.7,61.0,24.9,72.4,64.1,14.9,43.2,38.8,114.0,83.8
11472,624.4,992.2,617.5,1105.1,877.0,1089.0,1055.8,449.6,958.0,566.4
11473,6.0,3.5,7.9,7.3,6.5,6.1,17.7,29.4,102.0,47.6
11474,201.0,359.8,166.8,110.9,102.9,292.6,279.6,201.3,135.7,232.7
11475,7.9,49.4,86.2,147.4,131.1,70.0,21.3,30.3,48.8,12.6
11476,6.6,6.3,4.9,10.9,2.3,0.9,0.0,27.7,14.6,7.9
11477,2.9,13.9,10.5,23.9,24.7,5.9,24.7,40.1,78.9,114.3
11478,34.3,34.8,16.4,244.7,24.9,144.6,107.1,62.3,98.5,72.6
11479,35.3,56.7,27.9,83.9,19.9,6.6,8.1,4.6,15.7,7.7
11480,3.8,4.4,2.8,10.1,3.0,7.3,17.0,49.6,76.0,68.7
11481,36.0,41.1,8.6,28.8,36.1,17.0,46.6,41.3,68.6,101.1
11482,1.8,8.4,8.4,9.3,2.6,2.7,0.0,2.7,2.7,0.0
11483,240.7,320.6,199.9,702.7,261.8,741.6,753.7,373.2,407.5,288.6
11484,399.0,563.1,417.2,858.4,581.6,655.9,482.9,182.3,219.7,116.4
11485,8.5,9.1,3.2,7.9,5.5,2.0,3.6,1.8,3.3,3.2
11486,284.7,334.2,244.6,1039.7,761.8,1235.8,975.1,409.2,747.0,455.0
11487,201.4,200.7,29.1,135.6,147.7,27.2,162.4,128.7,310.2,235.1
11488,417.5,423.8,263.2,586.1,386.9,415.5,364.2,124.4,225.5,96.1
11489,46.0,117.6,42.3,212.1,169.6,199.6,383.4,425.5,600.3,646.8
11490,739.6,1399.4,1115.0,1521.6,1139.6,1674.2,1426.9,1174.0,1111.1,533.4
11491,282.1,311.5,158.4,223.7,162.4,150.6,139.0,58.7,80.9,55.6
11492,294.5,497.8,289.5,470.4,397.2,317.3,350.4,233.1,250.5,352.7
11493,282.5,521.7,288.2,732.7,612.5,253.9,342.8,111.1,231.2,224.3
11494,452.1,490.0,263.0,1022.4,296.5,1234.1,1098.8,352.7,394.9,209.3
11495,507.5,824.5,558.1,799.4,880.5,408.3,667.7,350.8,527.7,464.7
11496,379.3,418.6,175.6,462.9,119.9,489.6,296.0,239.7,279.2,161.3
11497,1.2,9.2,8.3,6.0,4.8,4.8,4.6,4.6,2.0,1.2
11498,546.8,657.8,530.6,550.4,408.4,223.1,200.8,140.6,231.6,132.0
11499,17.9,25.2,9.2,31.4,18.0,46.0,44.8,35.4,36.0,72.1
11500,166.2,109.5,84.2,406.0,106.4,299.0,234.2,163.5,473.1,188.2
11501,486.8,539.1,186.0,348.2,280.0,201.0,218.8,110.7,155.3,86.0
11502,3.6,7.5,5.3,6.7,4.5,7.5,0.0,0.0,2.8,0.0
11503,301.4,368.2,204.0,250.0,231.4,142.4,162.5,70.0,98.5,56.3
11504,621.9,803.2,463.2,1100.5,645.1,786.9,609.7,220.6,345.8,214.1
11505,206.0,235.4,30.0,140.8,154.5,30.1,199.4,165.3,316.9,271.3
11506,4.5,39.7,26.1,49.5,42.0,10.0,41.8,85.6,146.8,131.4
11507,352.0,391.4,295.9,616.5,234.9,455.6,311.7,183.0,176.9,59.7
11508,27.2,53.4,10.5,28.3,23.7,16.8,43.9,70.4,173.3,142.9
11509,0.4,3.9,3.9,4.2,1.3,0.6,0.0,0.6,0.6,0.7
11510,22.6,21.1,15.8,168.8,14.9,61.5,49.7,37.5,63.6,42.6
11511,139.7,100.7,15.0,92.6,103.2,21.3,100.0,85.5,175.4,159.6
11512,547.4,854.1,458.4,597.5,501.0,973.1,902.6,884.8,868.9,1057.0
11513,419.0,461.7,296.0,602.5,309.4,632.3,411.3,263.6,257.9,101.7
11514,609.8,469.4,94.3,183.2,122.1,121.8,101.3,47.8,76.9,55.0
11515,81.9,86.3,39.1,401.0,62.9,274.5,157.6,79.4,107.1,112.5
11516,335.2,457.8,306.1,659.5,463.4,563.5,419.2,176.5,292.8,213.8
11517,424.7,603.2,257.8,483.1,351.3,231.7,256.7,121.7,196.8,152.2
11518,27.6,77.3,12.1,30.6,68.8,34.0,43.6,21.5,57.2,29.2
11519,1.3,2.0,0.1,0.2,0.1,1.2,1.0,0.9,3.9,3.7
11520,3.6,4.4,2.8,9.8,3.3,7.6,16.2,47.3,72.5,68.5
11521,249.1,249.6,160.9,262.0,221.4,186.8,155.6,112.0,102.5,116.9
11522,2.5,1.4,3.1,2.4,1.3,3.5,0.7,4.8,1.0,1.0
11523,1.7,3.1,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
11524,5.0,1.6,1.6,3.1,3.7,2.2,0.1,2.3,2.3,0.0
11525,59.9,73.1,47.0,44.4,32.5,51.3,55.1,27.0,23.6,30.6
11526,129.8,166.5,73.7,642.7,104.7,600.3,561.8,354.4,403.3,175.8
11527,27.6,40.4,12.3,35.0,9.1,8.8,11.5,11.3,12.1,20.8
11528,66.0,67.3,52.1,91.7,32.7,48.5,32.8,7.4,81.1,21.6
11529,390.5,364.5,267.6,447.0,119.3,338.7,226.4,82.9,91.0,42.9
11530,347.1,325.0,127.6,721.8,528.8,867.0,784.5,362.3,620.4,324.7
11531,2.8,2.7,2.7,3.1,4.0,2.5,0.0,0.9,0.9,0.0
11532,62.7,56.9,11.9,191.3,27.6,59.9,58.0,52.0,51.6,24.3
11533,71.2,169.4,90.2,186.0,127.0,234.9,275.7,279.8,401.4,406.5
11534,1.2,3.2,8.3,12.5,14.5,18.3,8.5,8.7,6.6,1.3
11535,494.0,876.5,616.5,935.0,692.9,561.6,581.2,291.5,407.0,406.7
11536,4.6,5.3,2.9,6.9,6.2,8.6,8.4,6.4,6.7,7.4
11537,58.9,58.5,44.2,76.0,28.2,40.3,29.0,7.6,74.4,21.5
11538,94.6,490.8,470.0,777.3,639.1,399.3,219.5,225.6,232.4,141.2
11539,172.1,121.8,39.5,142.2,103.3,48.1,94.2,67.1,116.9,70.6
11540,124.1,581.5,653.4,875.4,743.6,232.0,99.8,68.5,151.9,73.4
11541,27.7,34.2,18.0,63.7,53.2,28.2,17.0,35.7,15.6,80.2
11542,1.4,3.0,1.7,1.2,1.8,5.1,3.5,11.2,17.1,35.3
11543,76.2,375.3,181.9,312.8,205.1,90.2,79.4,44.1,83.8,31.5
11544,662.7,772.2,437.0,653.9,583.7,572.6,585.7,199.4,329.3,251.2
11545,466.5,499.1,510.9,999.2,601.1,761.0,493.6,183.6,234.8,79.3
11546,26.4,138.8,117.8,127.7,106.4,63.7,50.4,56.4,77.8,15.1
11547,260.8,492.9,240.9,825.6,196.4,932.7,848.0,605.0,721.8,521.5
11548,2.2,7.0,9.6,8.0,2.8,2.6,5.3,5.3,9.3,3.8
11549,84.1,80.2,10.3,61.0,66.4,12.5,79.3,116.8,193.5,240.8
11550,261.9,305.1,187.8,262.5,222.9,234.3,216.4,105.8,101.8,96.9
11551,6.6,7.4,9.8,17.4,11.4,10.8,32.9,57.2,144.2,83.9
11552,26.5,97.3,46.1,208.3,112.1,134.3,452.2,652.4,966.6,788.4
11553,2.1,2.5,2.5,3.1,5.6,0.6,1.4,1.9,1.9,0.0
11554,880.9,986.0,684.0,851.8,687.6,695.6,814.4,520.0,380.8,333.1
11555,1.5,3.4,2.9,2.3,4.3,9.3,11.9,19.6,98.0,85.8
11556,357.4,436.9,229.9,306.8,233.2,240.3,374.5,122.8,112.3,84.5
11557,2.4,14.7,5.1,6.2,3.6,0.9,0.1,0.2,0.4,0.2
11558,6.4,6.8,17.7,30.2,20.4,1.7,2.8,4.1,10.4,10.0
