FIPS,pH,Temperature,Turbidity,Fecal Coliform
25001,5.7,,,
25003,7.912676056338021,14.02198581560284,3.768181818181818,161.125
25011,7.44789473684211,9.621052631578948,0.3222222222222222,
25013,6.983333333333333,13.666666666666666,1.7666666666666668,
25015,6.475,6.5,4.7,
25017,7.195528455284528,12.048983739837478,6.197454545454545,
25023,6.742857142857143,13.049999999999999,,
25027,6.68319327731093,8.073949579831918,1.0,
26001,7.888797814207733,15.3948087431694,,
26005,7.866666666666656,11.683333333333326,11.516666666666666,
26007,8.075,16.175,3.95,
26013,7.108672798948775,11.241787122207626,,
26017,7.7583333333333355,10.925000000000006,34.71666666666667,
26021,7.9,18.52162162162163,6.775,
26023,7.699999999999999,20.55,,
26025,7.6000000000000005,20.266666666666666,,
26027,7.75,18.700000000000003,,
26031,8.066666666666665,15.675000000000002,1.6,
26033,7.249999999999999,12.95,6.0249999999999995,
26035,7.188553259141423,8.265023847376789,,
26037,8.128611632270099,19.284709193245778,,
26039,7.6965372507870295,11.943546694648491,,
26041,7.613157894736842,11.68947368421053,3.5472727272727274,
26043,7.710234541577909,12.461353944562909,,
26051,7.745081967213088,14.24367681498829,5.1,
26053,8.487931034482765,10.258620689655173,4.933333333333334,
26055,7.825000000000003,10.975,3.966666666666667,
26059,7.5,12.2,0.37,
26067,8.0,14.225000000000001,7.95,
26069,7.996150824823248,14.846739984289082,,
26071,7.3594103823970185,11.19316385387738,1.3,
26073,7.708225806451587,9.719448946515396,,
26077,7.849999999999998,13.6,4.574999999999999,
26085,7.937499999999999,14.087500000000002,,
26093,8.086095890410933,15.215410958904112,5.449999999999999,
26097,7.875,12.3,34.5,
26099,7.833704292527811,11.72559618441977,31.041666666666668,
26101,7.8999999999999995,11.725,4.875,
26103,7.5247733160623245,10.639183937823823,0.425,
26105,7.703030303030304,14.178787878787874,7.2,
26107,7.597933625547905,13.052473387601752,,
26109,7.762500000000004,14.068421052631571,3.906875,
26115,7.8999999999999995,18.525000000000002,45.325,
26117,7.790424646128199,12.149875104079934,,
26119,8.414943820224854,15.210674157303371,,
26121,8.666666666666666,16.333333333333332,,
26123,7.624824902723773,10.856887159533064,3.3000000000000003,
26125,8.02830405516385,10.708964045312749,1.3525,
26129,7.313134328358247,9.496417910447757,,
26131,7.725000000000003,12.749999999999998,45.25,
26133,7.665517241379307,13.16206896551724,5.34,
26135,7.9,8.65,2.25,
26137,7.6424694708277014,11.450248756218905,,
26139,8.058333333333332,11.875000000000002,15.141666666666666,
26143,7.8,18.0,,
26145,7.94107142857141,11.896428571428563,18.615384615384617,125.0
26147,7.937499999999998,12.525,15.625,
26149,7.774999999999999,16.94166666666666,2.5999999999999996,
26151,7.800000000000001,12.9,1.0,
26153,7.425,12.724999999999998,5.3,
26159,7.747194719471913,10.357095709570954,,
26161,7.857605177993602,14.826306056403146,12.0,
26163,7.932790091264689,19.202411994784885,12.49375,
27003,7.0,14.85,1.55,
27007,7.018446601941747,8.830097087378643,0.9,
27013,7.815384615384649,12.21538461538456,,
27015,8.0,20.566666666666666,,
27021,7.05,10.5,2.2,
27025,6.7,21.1,,
27037,7.959146341463417,9.607621951219528,1.85,
27051,7.987301587301508,12.085714285714195,39.83448275862069,335.3333333333333
27053,7.592213642213552,9.073616473616543,0.9,
27063,8.199999999999998,19.8,,
27071,7.741666666666668,16.627777777777784,,
27089,7.5,7.5,,
27109,7.359999999999999,9.78,,
27111,8.185714285714022,12.907142857142821,7.14285714285713,8.666666666666666
27119,7.908333333333335,2.85,,
27125,8.049999999999999,2.725,,
27137,6.806468673718452,14.62019934906444,,
27141,7.344444444444444,11.944444444444446,6.68,
27163,6.76,16.1,,
27167,8.02901730531521,12.321477132261862,28.66548463356974,129.6501182033097
28011,7.444444444444445,25.833333333333332,58.465624999999996,200.0
28015,6.6,,,
28027,7.239999999999998,22.76666666666667,64.66666666666667,
28033,7.35,21.5,470.0,
28037,5.490909090909091,,,
28043,6.525,21.6,53.0,
28047,7.921428571428573,24.225,,
28055,6.932352941176468,27.58235294117647,59.333333333333336,95.0
28083,7.470588235294119,23.89019607843138,59.333333333333336,
28093,5.9,16.5,0.2,
28107,6.54,21.766666666666666,81.33333333333333,
28119,6.709999999999997,21.98333333333333,169.66666666666666,
28125,7.413545816733059,30.15418326693227,39.72954545454545,58.0
28133,7.321621621621616,22.84486486486487,142.13888888888889,
28135,6.915555555555553,23.060000000000006,91.8695652173913,
28143,7.074999999999998,21.04,192.66666666666666,
28149,6.912804919713172,18.319132217286725,149.33333333333334,
28151,7.6944028273305,19.941001403520445,133.94556962025317,177.2622950819672
28163,6.650000000000001,24.2,130.0,
29009,7.807287449392714,15.660323886639656,0.6,150.0
29013,7.950000000000002,18.599999999999998,,
29017,7.5,16.150000000000002,,
29019,7.120754716981137,14.734905660377358,,
29021,8.343749999999968,20.517777777777894,,
29023,7.437500000000001,15.883333333333333,,
29035,7.397761194029872,14.13992537313433,,
29037,8.100000000000001,14.291666666666666,,
29041,7.837500000000006,13.31666666666667,,
29043,7.8759322033898265,15.370169491525445,,
29045,7.824999999999996,14.066666666666665,,
29047,6.983333333333333,15.975000000000003,,
29051,7.937499999999996,15.749999999999998,,
29053,7.891666666666665,14.366666666666662,,
29055,8.028040540540527,15.960135135135156,,
29057,7.0,17.1,0.3,3.0
29059,7.724999999999995,13.800000000000002,,
29065,7.525,15.2,,
29067,7.924999999999998,14.699999999999998,,
29069,7.756249999999998,17.11666666666666,,
29071,7.749999999999996,15.550000000000004,,
29077,7.761278195488763,16.087218045112817,0.1,0.0
29079,8.09166666666666,16.055555555555557,,
29081,8.0875,14.5,,
29087,8.463636363636374,17.625,,
29093,7.716000000000003,14.769999999999996,,
29095,7.5030612244897865,20.234013605442176,13.622222222222222,810.1
29097,7.863333333333309,15.73333333333331,,
29099,7.932500000000008,16.580000000000005,,
29109,7.8,20.9,,
29111,7.250000000000003,12.866666666666669,,
29113,7.525000000000001,15.099999999999996,,
29117,7.787499999999994,12.941666666666668,,
29119,7.946045197740106,16.07401129943504,,
29123,7.887500000000007,15.299999999999999,,
29127,7.924999999999994,13.799999999999997,,
29129,7.9886597938144295,14.245704467353951,,
29139,8.113333333333326,14.023188405797066,128.8,987.1333333333333
29143,7.537500000000004,16.524999999999995,,
29145,7.833333333333333,19.983333333333334,0.2,30.0
29149,7.466153846153844,14.222692307692299,,
29153,7.8750000000000036,14.283333333333331,,
29161,7.909999999999995,14.796666666666685,,
29165,8.016666666666667,13.0,,
29167,7.975000000000006,14.466666666666661,,
29169,7.615209125475271,14.948648648648659,,
29171,8.005882352941157,12.423076923076923,,
29175,7.637500000000004,11.699999999999998,,
29179,7.761818181818183,15.68363636363636,,
29181,7.949999999999998,15.899999999999983,,
29183,6.8,13.1,,
29189,7.622411128284371,13.385316846986077,,
29203,7.916723291808211,18.919818799546984,,
29207,7.624999999999996,16.583333333333336,,
29209,8.129411764705871,17.23846153846158,,
29211,7.889436619718306,13.474647887323947,,
29213,7.7749999999999995,12.64166666666666,,
29215,8.2,6.4,,
29221,8.3,16.4,,
29223,7.8374999999999995,15.350000000000007,,
29227,8.10625,14.75,,
30001,5.5,,,
30003,8.273913043478274,11.801242236024844,4.75,
30005,8.233333333333338,9.65,,
30007,8.332584269662927,11.659090909090908,,
30009,8.250000000000012,10.4375,,
30013,8.514986376021776,10.460382513661202,,
30015,8.499999999999996,12.588235294117647,,
30017,8.176190476190472,11.90079365079365,,
30019,8.466666666666672,11.071428571428571,6.433333333333334,
30023,8.313803230543245,9.524229074889869,,
30027,8.475000000000003,10.1875,,
30029,8.212688821752252,7.441896024464832,,
30031,8.008333333333336,10.681818181818182,,
30035,7.983783783783767,6.8555555555555285,,
30039,8.193290043290043,10.787878787878787,,
30043,7.283950617283952,6.178881987577641,175.06,
30047,8.150000000000002,10.11111111111111,,
30049,7.16183486238533,8.777573529411764,315.75,
30053,8.341599234880608,9.954060414583603,,
30055,8.287499999999996,13.333333333333334,,
30057,8.31111111111111,10.045454545454545,,
30061,8.049999999999978,7.5,,
30063,8.043610882110524,10.854845360824742,17.683333333333334,
30067,8.193258426966295,9.295454545454545,,
30069,8.374999999999993,13.15,,
30071,8.419999999999998,17.0,,
30075,8.291758241758236,11.097069597069597,,
30077,8.221316306483306,9.283398821218075,,
30081,7.893846153846158,6.694444444444445,,
30083,8.264067796610123,11.1,198.875,
30085,8.675000000000006,12.791666666666666,,
30087,8.284405940594056,9.878712871287128,,
30089,8.174999999999999,12.666666666666666,,
30093,7.484472049689447,10.934782608695652,,
30095,7.874999999999999,8.285714285714286,,
30097,7.925000000000006,7.7,,
30099,8.44399999999998,9.24,,
30103,8.450000000000001,12.0,,
30105,8.2,13.0,,
31003,7.45,14.1,0.2,
31007,7.661538461538461,12.146153846153844,,
31011,7.3,14.199999999999998,0.1,
31017,8.182352941176468,10.358823529411765,0.1,
31019,8.263768115942037,15.318840579710145,0.10000000000000002,
31021,7.0793893129771055,12.23969465648855,,
31025,7.7,24.0,,
31029,7.549999999999999,15.479999999999999,0.6599999999999999,
31031,8.274999999999999,11.5,,
31033,7.75,14.933333333333332,0.13333333333333333,
31037,6.949999999999999,13.5,4.0,
31041,7.3999999999999995,13.766666666666667,0.39999999999999997,
31043,7.591855203619894,7.208144796380091,11.4,
31047,8.165789473684207,13.24736842105263,0.13333333333333333,
31053,8.173692918596638,16.86518861681003,112.83018867924527,
31055,8.290819601968721,14.745260004279894,266.78,
31065,7.45,15.0,0.1,
31067,8.166666666666666,19.233333333333334,,
31069,7.5666666666666655,13.199999999999998,0.1,
31071,7.5,13.6,0.3,
31073,7.35,15.8,0.1,
31077,7.9,24.1,,
31079,7.35,13.2,,
31083,8.16,14.0,0.1,
31085,7.733333333333333,14.699999999999998,0.1,
31087,7.518750000000001,15.243750000000002,0.13333333333333333,
31093,8.252205882352944,16.37426470588235,0.1,
31095,7.2666666666666675,18.299999999999997,,
31099,7.35,13.8,1.2,
31101,7.31,14.479999999999999,0.27999999999999997,
31105,7.683333333333334,13.1,0.10000000000000002,
31109,7.645833333333335,13.333333333333334,,
31111,7.4375,15.125,0.225,
31115,7.5,22.65,,
31119,7.3,14.7,0.2,
31123,7.603571428571429,12.428571428571429,,
31125,7.25,13.7,0.1,
31135,7.55,15.274999999999999,0.1,
31137,7.4,14.4,0.1,
31139,7.425000000000001,13.100000000000001,0.15000000000000002,
31141,8.7,26.5,,
31145,7.390000000000001,14.5,,
31147,8.0,19.666666666666668,,
31153,8.353079947575283,14.244823066841416,186.2434782608696,
31155,7.5181818181818185,14.5,,
31157,7.574999999999999,12.270833333333334,,
31159,7.700000000000001,19.0,,
31161,7.5,12.3,0.1,
31165,7.5928571428571425,15.214285714285714,,
31167,7.35,13.0,3.9,
31171,7.961538461538518,11.938461538461528,10.241666666666667,
31173,7.12755905511811,11.062992125984252,,
31175,7.916666666666667,10.433333333333332,0.1,
31177,7.253061224489795,12.94238683127572,,
31179,7.25,14.8,0.1,
32001,7.983064516129028,15.67094017094016,,
32003,8.13278084714558,15.890783410138235,10.40952380952381,166.66666666666666
32005,8.19798590130919,12.275214105793397,9.145454545454546,
32007,7.849999999999998,11.786363636363637,1.3499999999999999,
32013,7.5874999999999995,15.0,,
32015,7.0,,,
32019,7.822738386308071,12.671149144254281,,
32021,7.582692307692297,23.125,,
32023,7.516666666666667,23.049999999999997,,
32029,7.938542963885433,14.608343711083437,,
32031,7.2797494780793155,8.169102296450939,9.39090909090909,
32033,7.825,12.25,,
32510,7.310714285714286,15.896428571428572,9.818181818181818,
33005,7.050000000000001,7.05,0.9,
33007,8.1,12.0,97.0,
33009,7.283333333333332,11.5,0.3666666666666667,
33015,7.29230769230769,,4.333333333333333,
33017,7.4857142857142875,,10.604761904761906,
33019,6.875,2.7,0.6,
34001,5.768253968253966,14.047619047619047,4.994285714285715,
34003,7.6034482758620765,12.48793103448276,6.508333333333325,2189.1304347826085
34005,4.898865784499062,12.639697542533078,7.299507389162549,193.33333333333334
34007,6.972765957446827,12.903043478260875,17.072180451127817,508.7878787878788
34009,5.733333333333334,14.108641975308645,1.6388888888888888,20.0
34011,5.600862068965515,13.813793103448276,8.768518518518519,110.98039215686275
34013,7.799999999999998,14.536538461538461,6.754054054054054,2684.0
34015,6.586516853932596,12.293846153846154,4.310919540229902,1799.3023255813953
34019,7.828421052631591,13.97642105263158,9.821428571428575,349.2567567567568
34021,7.342638036809807,14.791358024691371,7.02300884955752,1729.6363636363637
34023,6.871212121212122,13.475757575757576,8.313095238095238,1097.625
34025,6.909895833333334,12.290104166666666,12.482677165354328,881.8032786885246
34027,7.3707446808510655,12.402139037433157,5.373333333333331,1280.4901960784314
34029,5.709420289855071,13.0,4.103278688524588,1516.3461538461538
34031,7.581818181818188,11.551948051948052,5.075342465753423,841.9718309859155
34033,6.852272727272725,15.598863636363633,14.36734693877551,672.9166666666666
34035,7.628571428571432,12.441686182669788,9.079069767441858,917.4603174603175
34037,7.784686971235194,14.928680203045683,4.417647058823535,547.9213483146067
34039,7.59111111111111,13.244444444444444,3.5399999999999996,3077.5
34041,7.5614906832298105,12.846790890269157,5.039199999999998,654.018691588785
35001,7.727586206896541,13.342946708463947,329.8421052631579,
35003,8.097368421052636,15.052631578947368,,
35007,8.3,24.0,,
35009,7.764583333333333,18.54166666666666,11.450000000000001,
35013,7.434651162790686,20.578139534883704,24.45,
35015,7.845617977528084,20.740449438202248,289.3833333333333,96.0
35017,8.393750000000004,15.9375,,
35019,8.001999999999999,16.96,5.346666666666667,
35027,8.2,15.5,,
35035,7.212195121951221,22.021951219512204,1.5058823529411764,
35037,8.16142857142857,16.114285714285714,,
35039,8.168073394495375,14.664889705882354,128.3168103448276,103.33333333333333
35041,7.516836734693879,18.57397959183672,25.850000000000005,
35043,8.187179487179504,7.145604395604391,6.247727272727274,
35045,8.308333333333337,14.625,15.672972972972975,120.0
35047,7.9,13.0,,
35049,8.235116279069818,13.584848484848518,37.02272727272726,153.6
35051,7.806666666666666,15.833333333333334,,
35053,8.266666666666627,17.096770472895056,11040.824324324325,554.8837209302326
35055,8.14705882352941,10.84,9.45,
35061,7.920316402997573,15.60607826810991,576.56,410.6
36001,7.68888888888889,11.11111111111111,,
36025,6.983838062078131,8.300348173938938,,
36035,7.44,9.699999999999998,,
36037,8.2,18.9,,
36039,6.897272939801317,7.762594973699664,,
36041,5.075229723868776,6.799968194304926,,
36043,6.133445355191172,7.04707650273213,,
36047,7.346153846153846,18.200000000000003,,
36053,7.7666666666666675,9.1,,
36055,6.219999999999999,,23.321088435374143,6.0
36057,7.639880952380927,10.988095238095237,,
36059,6.153333333333332,16.07333333333333,,
36065,7.793333333333334,10.153333333333332,,
36067,7.497872340425533,10.76468085106383,,
36079,6.2,9.3,,
36081,6.518604651162788,16.304651162790705,,
36091,7.199999999999999,12.8,,
36093,7.7795348837209355,8.501395348837201,,
36103,6.915702479338914,13.974943396226436,6.538888888888888,
36105,6.276167293121375,7.509545969810778,,
36111,5.711487008181117,8.369249694956112,,
36119,6.961538461538462,18.036363636363635,,
37013,6.512499999999999,17.6875,1.2999999999999998,
37015,5.65,16.0,63.0,
37029,6.1,15.5,4.7,
37031,5.800000000000001,16.733333333333334,11.166666666666666,
37037,7.44960380348651,20.11442155309043,,
37049,7.074358974358975,22.58205128205127,2.233333333333333,
37053,6.15,17.0,0.9,
37063,6.651877607788575,16.042002781641212,,
37065,5.5,17.5,0.7,
37073,5.400000000000001,17.25,1.5,
37079,6.48711340206184,19.70834196891192,97.125,
37087,6.248275862068963,11.7846394984326,,
37091,6.85,26.7,,
37095,7.485714285714287,17.857142857142858,18.0,
37097,6.762500000000001,19.918749999999996,,
37101,6.766666666666666,13.5,,
37103,6.916666666666667,17.2,7.1000000000000005,
37105,6.985000000000001,18.014999999999983,320.0,
37107,7.248459167950668,21.06040061633283,9.1,
37133,6.261111111111112,18.233333333333334,12.799999999999999,
37135,7.0932432432432275,15.53657657657651,,
37139,7.3,15.75,3.1,
37141,7.4375,19.974999999999998,4.225,
37143,8.166666666666666,18.0,20.0,
37145,7.2,25.3,,
37147,6.703092783505153,19.807216494845374,0.8,
37157,6.777500000000001,13.66,,
37183,7.045004163197361,13.788009991673523,,
37187,3.9815517241379164,15.718620689655259,125.9,
37191,6.115000000000001,17.305,330.8,
37195,6.783333333333332,17.900000000000002,,
38001,8.633333333333335,11.6,,
38003,8.181578947368422,10.118421052631579,,
38005,7.644444444444444,10.938888888888888,,
38007,7.892537313432832,13.544776119402988,,
38009,8.732419354838608,14.095537634408643,79.0,
38015,8.329999999999997,13.333333333333334,,
38017,7.714625488107888,14.100319488817837,55.36842105263158,
38019,7.999999999999997,8.8125,,
38021,8.320689655172412,12.563999999999998,,
38023,8.7,9.177777777777777,,
38025,8.055555555555555,10.350000000000001,,
38027,7.965999999999996,8.357142857142858,,
38029,7.783333333333331,10.583333333333334,,
38031,8.306172839506175,11.844444444444445,,
38033,7.733333333333331,11.266666666666664,,
38035,8.059090909090905,9.761363636363637,,
38037,8.2904894327032,11.175417130144675,,
38039,7.8666666666666645,5.166666666666667,,
38041,7.75,10.700000000000001,,
38045,8.700000000000001,16.95,,
38049,8.227312775330407,11.519282511210752,,
38051,8.0625,11.875,,
38053,8.151515151515149,11.196874999999999,,
38055,8.068690958163968,7.904809225861811,7.188990825688074,
38057,8.153966346153801,5.8709134615384775,3.183333333333333,
38059,8.270833333333336,13.162499999999996,,
38061,8.325000000000003,11.049999999999999,,
38063,8.454969290898756,10.23587381351189,,
38065,8.15,9.125,,
38067,8.093203883495143,10.7343137254902,,
38069,8.75,10.0,,
38071,8.196876774559776,11.378030734205963,,
38073,7.984279475982547,5.933187772925765,,
38075,8.079921259842516,11.134645669291327,,
38077,8.097222222222223,8.472222222222221,,
38081,8.000000000000004,9.083333333333334,,
38083,8.3,,,
38087,8.266666666666664,13.03333333333333,,
38089,8.389735772357671,11.597761953204415,,
38091,7.922222222222222,11.777777777777779,,
38093,8.209774436090232,12.748120300751879,,
38095,8.139999999999997,9.928571428571429,,
38097,8.00461538461537,10.467692307692305,,
38099,8.002597402597377,10.495454545454544,,
38101,8.264078851302015,13.388415672913125,2.0,
38103,8.441176470588232,9.975,,
38105,8.080319148936185,13.772340425531906,,
39009,6.080645161290313,11.203225806451613,,
39023,7.947058823529389,12.887999999999943,,
39037,7.0,17.4,,
39039,7.9125000000000005,13.087500000000013,,
39041,7.466666666666665,21.5,,
39049,8.039999999999992,12.65,,
39057,7.885714285714287,16.885714285714286,0.165,
39073,8.066666666666668,18.5,,
39079,7.10833333333333,13.916666666666666,,
39095,8.187500000000028,14.675000000000017,,
39101,7.633333333333334,17.233333333333334,,
39109,7.0875,,,
39113,8.186260102865788,14.07443056576031,0.708888888888889,
39129,7.833333333333333,21.5,,
39135,7.3625,,,
39137,7.86666666666665,13.666666666666684,,
39141,7.8999999999999995,20.333333333333332,,
39149,7.09,,,
39153,7.688888888888887,18.044444444444444,12.5,
39167,7.9,6.2,,
39171,7.9,15.809090909090907,0.3,
40001,7.510704727921596,14.29991079393394,126.45752212389372,5411.938053097345
40003,7.850000000000001,18.95,,
40007,7.562499999999999,16.75,,
40009,8.066666666666668,24.566666666666663,,
40017,8.399367888748355,23.998103666245342,21.433333333333326,325.77777777777777
40019,7.960000000000002,21.456521739130366,,
40021,7.486563222185661,20.121921426213774,125.91380471380494,2388.5488215488217
40041,7.534843749999644,13.445890624999912,11.777463768115933,1436.7045454545455
40047,8.01388888888889,20.96388888888889,,
40067,7.650000000000001,20.075,,
40069,7.25,17.0,,
40073,8.16585365853658,21.214634146341467,,
40079,6.846537396121852,16.06533933518007,13.94722222222221,46.06944444444444
40085,8.087878787878738,23.219047619047537,,
40099,7.291111111111109,18.122222222222234,,
40109,8.036037329504518,22.703768844221376,21.127777777777766,736.4722222222222
40113,6.94742268041237,19.783848797250858,,
40115,6.618885448916392,16.01563467492265,0.3,120.0
40135,7.940000000000002,20.0,,
41001,8.101470588235294,18.25,,
41005,7.490968306371592,16.87710397674706,4.911764705882352,
41009,7.843478260869556,11.37333333333331,13.33181818181818,
41019,8.2,23.8,,
41023,8.25,21.0,,
41025,8.6,,,
41033,7.780000000000001,,,
41035,8.929788597053122,18.0361947469571,,
41037,5.302941176470589,,,
41039,7.174380165289261,9.856198347107442,10.35,
41043,7.042857142857143,13.18214285714286,21.60454545454546,
41045,8.558536585365854,9.571428571428571,32.0,
41047,7.352965295065094,12.19645628935416,8.16923076923076,
41051,7.413534416086533,9.882211910286188,9.508,
41053,6.683333333333334,13.75,2.6,
41067,7.455350689739095,13.287519435431346,8.635788630904738,
41071,7.181818181818181,12.863636363636363,1.95,
42001,6.739880952380962,12.229761904761883,,
42003,7.511428302242663,23.960990201620316,8.614289098123454,921.005566412033
42005,7.4730158730158625,14.628042328042334,,
42007,7.574999999999998,15.837499999999993,,
42009,7.6270270270270295,18.940540540540532,,
42011,7.58125,15.96249999999998,,
42013,7.513483146067415,15.702247191011235,,
42015,7.606250000000006,14.19374999999999,,
42017,7.908080808080798,13.369264069264066,17.379999999999992,55.0
42019,7.364772727272723,11.354545454545452,,
42023,6.718000000000001,14.98,,
42025,6.163855421686741,11.468072289156625,0.0,
42027,7.388755020080312,13.569477911646617,,
42029,7.984434914227914,15.47338546922283,5.842105263157895,21658.660714285714
42031,6.987500000000001,16.450000000000006,,
42033,7.293750000000001,13.925000000000006,,
42035,7.4159999999999995,19.781999999999996,,
42037,6.943352601156079,12.213294797687874,,
42039,7.610945273631844,14.21343283582091,,
42041,7.907948717948728,12.610769230769225,,
42043,6.383774038461518,11.184855769230657,,
42045,7.770857699805206,19.582066276803072,8.049999999999997,374.77272727272725
42049,7.839772727272737,13.404545454545445,,
42051,7.006249999999999,17.849999999999994,,
42053,6.988018433179715,12.137788018433183,,
42055,7.469047619047619,17.44285714285714,0.0,
42059,7.434220532319392,13.910646387832717,,
42061,7.469587628865981,15.56082474226803,,
42063,6.712499999999999,16.5,,
42065,7.333333333333333,13.766666666666671,,
42069,5.348453608247414,12.434020618556673,,
42071,8.031578947368422,17.149122807017548,,
42073,7.403225806451611,18.062903225806455,,
42075,6.794736842105263,20.763157894736842,,
42077,7.887500000000004,15.525000000000002,,
42079,6.287500000000002,15.849999999999984,,
42081,7.194478527607363,13.193251533742323,,
42083,7.162500000000001,14.600000000000003,,
42085,7.5062500000000005,15.475000000000009,,
42087,6.3999999999999995,23.6,,
42089,7.092466585662222,15.779829890643942,11.8,
42091,7.858333333333334,17.633333333333344,,
42093,7.672222222222223,17.34444444444445,,
42095,7.676735688185067,19.980876979293676,5.425,53.333333333333336
42097,7.243750000000001,16.087499999999995,,
42099,8.187499999999996,17.1,,
42101,7.789130434782591,14.528260869565221,,
42103,7.013501144164734,15.283981693363772,9.441538461538462,367.5
42107,5.782960514872348,10.013845886241093,16.759016393442625,
42109,8.000000000000004,17.394444444444442,,
42111,7.144318181818172,12.111363636363643,,
42113,7.244444444444445,10.62222222222222,,
42115,7.38841463414634,10.463414634146329,,
42117,7.381249999999998,17.0,,
42119,6.270588235294125,10.922222222222214,,
42121,7.596511627906977,14.588372093023242,,
42123,7.365863453815266,11.987550200803215,,
42125,6.9,17.3,,
42127,7.234536082474238,12.629896907216487,,
42131,7.341666666666667,13.050000000000002,,
42133,7.160829493087554,13.581566820276517,,
44007,6.967857142857149,14.912500000000003,,
44009,7.116666666666666,15.833333333333334,1.2999999999999998,101.33333333333333
45003,6.260000000000006,16.9,,
45013,7.333053221288505,25.77871148459386,92.7244155844156,2800.808510638298
45015,6.382352941176472,15.54705882352941,,
45019,7.3384615384615355,15.202399999999999,,
45029,6.583333333333333,23.066666666666666,,
45035,6.588888888888891,19.055555555555557,,
45057,7.578947368421054,12.184210526315788,,
45073,6.935897435897432,15.323809523809487,2.1833333333333305,176.42857142857142
45075,6.984429065743961,17.257785467128027,2.2,
45079,6.446666666666699,19.780000000000026,,
46009,8.25533980582542,12.790322580645435,,
46019,7.935328638497635,11.50164319248826,,
46023,8.168933669185337,13.951091519730875,,
46033,8.068987341772145,8.703389830508472,2.1555555555555554,
46055,6.959999999999999,15.1,,
46081,8.299999999999997,7.538461538461538,,
46093,7.840514184397109,12.966578014184346,5.0,
46099,8.467326732673236,16.327557755775565,51.94117647058823,
46101,8.355000000000036,13.97222222222225,65.89473684210526,
46103,7.259859154929578,12.816901408450699,,
46135,8.152173913043727,12.510526315789637,10.8375,
47029,8.088888888888878,18.67272727272726,38.099999999999994,
47031,7.25,,,
47033,6.15,17.0,0.3,
47047,6.588235294117681,15.813333333333352,16.0,
47059,8.300000000000052,16.9529411764706,27.318181818181817,
47119,7.837500000000008,16.291666666666668,,
47129,6.914285714285741,17.27777777777778,2.471428571428571,
47131,6.1,18.5,0.1,
47157,6.915753424657537,17.586301369863,15.089285714285708,
48023,7.924742268041238,18.820618556701064,,
48029,7.7902594224180834,23.063178677196397,1.1666666666666667,
48035,7.80669693530079,19.093076049943278,9.171428571428573,
48039,7.574999999999997,22.6,,
48043,7.58,,,
48061,7.986341463414623,25.66829268292683,133.55384615384617,
48069,7.6000000000000005,16.049999999999997,26.5,
48071,7.019999999999999,22.88,0.15,
48073,7.328571428571425,19.614285714285714,,
48079,7.35,20.35,10.0,
48081,8.045454545454545,18.500000000000007,,
48085,7.7,23.6,,
48087,7.912500000000002,19.299999999999994,,
48089,5.316438356164383,19.9,,
48091,7.629411764705884,24.799999999999997,0.6,
48095,8.093333333333337,19.242857142857147,,
48101,7.725000000000062,19.316666666666563,,
48113,7.7842252310338385,21.130646894476563,55.779999999999994,
48121,8.059725792630628,18.795715509854308,25.099999999999998,
48139,7.949441964285728,20.959374999999994,22.099999999999998,
48141,8.309411764705885,16.574117647058817,40.25,
48157,7.740350877192975,23.42192982456139,0.4,
48159,8.0,6.0,43.0,
48161,7.520000000000001,18.9,33.980000000000004,
48167,7.971428571428571,25.464285714285715,,
48169,8.314285714285713,20.55,,
48181,7.855882352941241,20.459090909090914,,
48185,7.3,9.4,,
48189,7.688888888888889,17.51111111111111,8.8,
48201,7.643851851851825,22.496296296296165,30.04237288135593,68.55555555555556
48209,7.884057971014491,20.278125000000003,200.8,
48217,7.9182933630786625,20.462074735080915,6.8999999999999995,
48225,7.850000000000038,21.328571428571454,,
48239,7.665507649513238,22.11107242339833,,
48241,7.0249999999999995,19.375,,
48249,8.257142857142881,23.566666666666666,,
48269,7.737500000000013,19.191666666666674,,
48275,7.863829787234057,18.000177304964602,,
48289,6.6,24.5,,
48291,7.2153846153846155,23.184615384615384,0.48333333333333334,
48297,7.964041095890415,23.242465753424657,,
48309,7.937315130830556,21.555403868031863,14.175,
48311,7.911881188118799,24.219059405940595,,
48315,7.102975047984633,20.87332053742802,5.866666666666667,
48325,6.975,23.0,1.35,
48335,7.646666666666673,19.225000000000005,,
48339,7.857322175732223,22.573686657368665,,
48349,7.842660320641302,19.719664328657192,116.84285714285714,
48373,8.00959409594096,20.41586715867159,0.1,
48375,8.133333333333333,19.48333333333333,,
48377,7.844186046511628,22.9375,65.75,
48389,8.057142857142853,20.857142857142858,,
48399,7.6422222222222285,20.244444444444444,,
48407,8.011382734912226,20.735752482811304,0.5,
48417,7.890909090909087,17.887500000000014,,
48425,8.162500000000001,22.824999999999996,7.525,
48427,8.216666666666661,23.083333333333332,17.116666666666667,
48429,7.908187134502919,20.222027290448345,,
48433,8.0,27.600000000000005,,
48439,7.93691921305981,18.706069485140226,36.6,
48449,7.1400000000000015,20.0,17.5,
48453,7.6023696682464506,22.754545454545475,85.58452380952383,4739.778523489933
48455,8.123076923076907,21.11111111111111,,
48457,7.121428571428579,21.185714285714283,41.0,
48459,7.215384615384616,22.88888888888889,,
48463,8.0100917431193,20.30886850152905,1.5499999999999998,
48465,8.005487804878031,21.971951219512174,1298.7142857142858,
